player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Orlando Brown Jr.,46227,T,BLT,2,0,3,60.1,100.0,49,64.5,49,59.5,1,100.0,76,76,59.0,100.0,19,25.0,19
Bradley Bozeman,27934,G,BLT,2,0,3,61.4,100.0,49,64.5,49,61.6,0,100.0,76,76,61.4,100.0,19,25.0,19
Matt Skura,11102,C,BLT,2,0,3,65.1,100.0,49,64.5,49,65.3,0,100.0,76,76,63.1,100.0,19,25.0,19
Mike McGlinchey,46275,T,SF,2,0,28,58.6,100.0,22,29.7,22,65.0,0,100.0,74,74,73.3,100.0,46,62.2,46
Laken Tomlinson,9461,G,SF,2,1,28,54.9,100.0,22,29.7,22,66.7,1,100.0,74,74,67.9,100.0,46,62.2,46
Weston Richburg,8678,C,SF,2,0,28,59.1,100.0,22,29.7,22,49.3,0,100.0,74,74,53.1,100.0,46,62.2,46
Jimmy Garoppolo,8697,QB,SF,2,0,28,60.0,100.0,22,31.4,22,60.0,0,94.6,70,74,60.0,100.0,46,65.7,46
Mike Person,6391,G,SF,2,0,28,60.8,100.0,21,31.8,21,66.1,2,100.0,66,66,63.6,100.0,44,66.7,44
Ronnie Stanley,10640,T,BLT,2,0,3,59.6,100.0,45,68.2,45,61.3,1,100.0,66,66,54.0,100.0,14,21.2,14
Connor Williams,46216,G,DAL,2,0,9,50.5,100.0,18,27.3,18,55.5,1,100.0,66,66,54.5,100.0,42,63.6,42
La'el Collins,9719,T,DAL,2,0,9,67.6,100.0,18,27.3,18,88.0,0,100.0,66,66,94.4,100.0,42,63.6,42
Braden Smith,46794,T,IND,2,0,14,67.4,100.0,25,38.5,25,66.3,0,100.0,65,65,67.4,100.0,33,50.8,33
Ryan Kelly,10652,C,IND,2,0,14,54.9,100.0,25,38.5,25,70.2,0,100.0,65,65,74.9,100.0,33,50.8,33
