player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,13,30,0,1,0,,,2.5,,,0,0,,63.0,0,,,0,0,0.0,0,4,13.3,161,3,0,0,0,0,0,0.0,,0,2,5.8,100.0,10.4,4.0,4.0,0,0,0.0,28.2,0,37,25.0,1,0,118.8,6,24,80.0,231,2,1,6,0,120,85,5.0,20.0
Mike Adams,1972,S,HST,2,42,0,13,0,,,100.0,,,0,0,,65.7,0,,,0,0,0.0,0,12,28.6,12,0,0,0,0,0,0,0.0,,0,1,-2.0,100.0,100.0,29.0,29.0,0,0,0.0,71.3,0,3,0.0,0,0,79.2,1,29,69.0,29,1,1,1,0,3,5,0.1,3.0
Thomas Davis Sr.,2231,LB,LAC,13,346,0,27,0,8.0,100.0,82.9,13.0,13.0,0,0,0.0,29.5,0,27,0.0,0,0,118.8,2,29,8.4,35,1,1,2,0,47,31,1.8,23.5,0,7,4.5,72.3,96.4,8.1,5.8,0,2,4.3,60.3,0,24,19.6,9,1,90.4,34,291,84.1,302,13,30,47,1,236,173,0.9,6.9
Lorenzo Alexander,2476,ED,BUF,13,79,0,4,0,14.0,0.0,17.0,,13.0,1,1,100.0,82.3,0,,50.0,1,1,39.6,0,15,19.0,88,3,1,1,0,0,0,0.0,,0,2,2.8,92.9,35.1,4.2,3.9,0,1,7.1,55.5,0,15,0.0,0,1,96.4,13,59,74.7,168,4,9,14,0,100,66,1.9,7.7
Johnathan Joseph,2969,CB,HST,11,388,0,13,0,13.8,54.8,100.0,8.8,4.8,2,8,25.8,60.9,0,34,14.3,2,7,99.5,17,158,40.7,158,2,12,31,2,225,39,1.5,13.2,0,4,10.2,71.8,99.1,7.0,5.1,0,1,2.6,59.3,0,48,15.8,6,1,95.8,28,210,54.1,212,9,28,39,0,317,132,1.6,11.3
Domata Peko Sr.,3068,DI,BLT,4,2,0,3,0,,,5.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,20,0,0,0,0,0,0,0.0,,0,0,,,4.8,,,0,0,,61.2,0,,100.0,1,0,0.0,0,1,50.0,21,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,NYG,13,510,0,21,0,11.3,66.7,96.9,71.5,47.7,0,1,33.3,66.9,0,7,0.0,0,1,75.7,2,156,30.6,161,1,12,3,0,13,8,0.1,6.5,0,2,12.1,73.7,99.4,22.3,16.4,0,2,10.5,61.9,1,45,12.1,4,2,133.2,14,328,64.3,330,5,27,19,4,313,127,1.0,22.4
Tramon Williams,3558,CB,GB,13,403,0,12,0,9.4,58.3,97.2,18.6,10.8,0,2,16.7,63.6,0,61,0.0,0,2,94.4,7,139,34.5,143,0,5,12,0,126,71,1.0,18.0,0,4,9.9,70.8,97.5,13.3,9.4,0,2,8.3,79.4,1,43,5.6,1,0,111.1,17,233,57.8,239,4,13,24,2,228,100,1.0,13.4
Eric Weddle,3653,S,LA,13,505,0,26,3,5.3,100.0,98.8,21.9,21.9,0,0,0.0,55.8,0,16,6.3,1,0,149.1,7,160,31.7,162,0,12,7,2,72,44,0.5,10.3,0,4,8.3,73.7,99.3,20.3,14.9,1,3,15.8,69.6,0,18,5.9,2,2,106.0,14,305,60.4,307,8,28,19,1,114,94,0.4,8.1
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
