player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Justin Pugh,7800,G,ARZ,3,0,1,81.5,1,4,157,100.0,100.0,97.8,0,6,1,166,166,71.3,1,3,59,100.0,100.0,94.9,5,1,63,63
D.J. Humphries,9457,T,ARZ,3,1,1,67.8,0,6,157,100.0,100.0,97.5,1,7,1,166,166,67.1,0,4,59,100.0,100.0,94.9,5,1,63,63
A.Q. Shipley,5150,C,ARZ,3,0,1,83.7,0,0,157,100.0,100.0,100.0,0,0,0,166,166,84.1,0,0,59,100.0,100.0,100.0,0,0,63,63
J.R. Sweezy,7209,G,ARZ,3,0,1,71.3,1,4,157,100.0,100.0,98.4,1,5,0,166,166,57.5,1,4,59,100.0,100.0,95.8,5,0,63,63
Bobby Hart,9659,T,CIN,3,0,7,62.7,0,9,140,100.0,100.0,96.1,1,10,1,149,149,51.5,0,8,62,100.0,100.0,91.9,9,1,66,66
John Miller,9514,G,CIN,3,0,7,67.9,0,3,140,100.0,100.0,98.2,0,4,1,149,149,69.2,0,2,62,100.0,100.0,96.8,3,1,66,66
Trey Hopkins,9276,C,CIN,3,0,7,74.9,0,3,140,100.0,100.0,98.9,0,3,0,149,149,66.4,0,2,62,100.0,100.0,98.4,2,0,66,66
Will Hernandez,46180,G,NYG,3,0,21,83.2,1,1,142,100.0,100.0,99.3,1,2,0,147,147,76.1,1,1,71,100.0,100.0,98.6,2,0,74,74
Kevin Zeitler,7032,G,NYG,3,0,21,67.5,1,3,142,100.0,100.0,97.9,0,5,1,147,147,66.5,1,2,71,100.0,100.0,96.5,4,1,74,74
Morgan Moses,8701,T,WAS,3,0,32,57.1,3,10,129,100.0,100.0,93.4,0,15,2,147,147,53.5,2,6,57,100.0,100.0,89.5,10,2,64,64
Nate Solder,6169,T,NYG,3,0,21,61.2,2,9,142,100.0,100.0,94.0,1,14,3,147,147,48.5,2,7,71,100.0,100.0,89.4,12,3,74,74
Donald Penn,3459,T,WAS,3,0,32,60.7,2,4,129,100.0,100.0,97.7,3,6,0,147,147,66.7,1,2,57,100.0,100.0,97.4,3,0,64,64
Mike Remmers,7431,T,NYG,3,0,21,67.2,1,8,142,100.0,100.0,96.8,0,9,0,147,147,60.5,1,8,71,100.0,100.0,93.7,9,0,74,74
Jon Halapio,8814,C,NYG,3,0,21,51.9,2,5,142,100.0,100.0,96.8,0,8,1,147,147,66.9,1,3,71,100.0,100.0,95.8,5,1,74,74
Chase Roullier,11954,C,WAS,3,0,32,65.9,1,6,129,100.0,100.0,97.3,0,7,0,147,147,56.7,1,5,57,100.0,100.0,94.7,6,0,64,64
Ereck Flowers,9442,G,WAS,3,0,32,59.0,0,5,129,100.0,100.0,98.1,1,5,0,147,147,49.8,0,3,57,100.0,100.0,97.4,3,0,64,64
James Carpenter,6177,G,ATL,3,0,2,58.0,1,6,131,100.0,100.0,97.3,1,7,0,144,144,46.9,1,5,58,100.0,100.0,94.8,6,0,65,65
Brandon Scherff,9438,G,WAS,3,0,32,69.5,0,2,127,100.0,100.0,98.4,2,3,1,144,144,72.3,0,1,56,100.0,100.0,97.3,2,1,62,62
Alex Mack,4944,C,ATL,3,0,2,80.3,0,3,131,100.0,100.0,98.9,0,3,0,144,144,86.6,0,0,58,100.0,100.0,100.0,0,0,65,65
Jason Kelce,6343,C,PHI,3,0,24,78.7,1,3,134,100.0,100.0,98.5,0,4,0,144,144,82.2,0,2,51,100.0,100.0,98.0,2,0,55,55
Lane Johnson,7786,T,PHI,3,0,24,78.5,2,5,134,100.0,100.0,97.4,0,7,0,144,144,75.4,1,3,51,100.0,100.0,96.1,4,0,55,55
Jake Matthews,8641,T,ATL,3,0,2,59.4,2,5,131,100.0,100.0,95.8,1,9,2,144,144,53.7,1,3,58,100.0,100.0,94.8,5,1,65,65
Isaac Seumalo,10713,G,PHI,3,0,24,48.1,1,8,134,100.0,100.0,95.1,0,11,2,144,144,46.5,0,5,51,100.0,100.0,91.2,7,2,55,55
Trent Scott,24481,T,LAC,3,0,27,60.5,3,2,130,100.0,100.0,95.8,2,8,3,139,139,48.9,3,1,63,100.0,100.0,95.2,5,1,70,70
Dan Feeney,11826,G,LAC,3,0,27,62.1,3,5,130,100.0,100.0,94.6,0,11,3,139,139,53.8,2,2,63,100.0,100.0,95.2,5,1,70,70
Sam Tevi,11945,T,LAC,3,0,27,57.6,3,3,130,100.0,100.0,94.6,1,10,4,139,139,59.3,2,3,63,100.0,100.0,94.4,6,1,70,70
Michael Schofield III,8730,G,LAC,3,0,27,65.0,1,6,130,100.0,100.0,97.3,0,7,0,139,139,65.0,1,3,63,100.0,100.0,96.8,4,0,70,70
Mike Pouncey,6167,C,LAC,3,0,27,59.1,0,7,130,100.0,100.0,97.3,0,7,0,139,139,53.2,0,4,63,100.0,100.0,96.8,4,0,70,70
Mitchell Schwartz,7041,T,KC,3,0,16,78.8,2,2,119,100.0,100.0,98.3,1,4,0,137,137,74.8,2,0,36,100.0,100.0,97.2,2,0,47,47
Andrew Wylie,12333,G,KC,3,0,16,75.5,3,1,119,100.0,100.0,98.3,0,4,0,137,137,57.9,2,1,36,100.0,100.0,95.8,3,0,47,47
Laurent Duvernay-Tardif,8834,G,KC,3,0,16,60.9,0,3,119,100.0,100.0,97.9,0,4,1,137,137,50.8,0,1,36,100.0,100.0,95.8,2,1,47,47
Austin Reiter,9655,C,KC,3,1,16,77.4,0,0,119,100.0,100.0,100.0,3,0,0,137,137,72.2,0,0,36,100.0,100.0,100.0,0,0,47,47
