team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
BLT,3,12,396,7,47,396,90.7,64,10
KC,16,12,477,17,57,477,89.9,85,11
ARZ,1,12,489,5,80,489,89.1,96,11
OAK,23,12,405,10,59,405,88.3,82,13
NO,20,12,468,19,76,468,88.1,103,8
DEN,10,12,424,12,61,424,87.1,91,18
DAL,9,12,480,27,86,480,87.0,119,6
BUF,4,12,448,18,75,448,86.7,106,13
NE,19,12,515,22,88,515,86.4,125,15
CHI,6,12,475,23,89,475,86.1,122,10
TB,30,12,531,25,87,531,85.9,131,19
HST,13,12,460,14,87,460,85.8,116,15
WAS,32,12,403,11,72,403,85.7,99,16
TEN,31,12,408,18,52,408,85.3,95,25
GB,12,12,465,15,94,465,85.3,123,14
PIT,25,12,424,15,91,424,84.9,117,11
PHI,24,12,491,23,100,491,84.4,138,15
SF,28,12,392,17,81,392,84.4,110,12
CLV,8,12,452,9,97,452,84.3,124,18
MIN,18,12,390,17,78,390,84.2,109,14
DET,11,12,486,17,106,486,84.1,139,16
IND,14,12,438,26,89,438,84.1,127,12
ATL,2,12,567,31,104,567,83.7,160,25
JAX,15,12,520,15,121,520,83.5,154,18
SEA,29,12,449,15,99,449,83.1,133,19
NYG,21,12,520,28,107,520,82.8,157,22
LA,26,12,481,18,129,481,81.8,161,14
CIN,7,12,512,18,112,512,81.2,161,31
CAR,5,12,510,21,115,510,80.8,166,30
LAC,27,12,475,42,101,475,80.5,164,21
NYJ,22,12,446,23,104,446,80.4,151,24
MIA,17,12,513,36,120,513,79.3,184,28
