player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Laken Tomlinson,9461,G,SF,10,1,28,51.0,100.0,130,37.1,130,60.0,3,100.0,350,350,66.4,100.0,187,53.4,187
Garrett Bradbury,46013,C,MIN,11,1,18,59.4,100.0,68,19.7,68,59.1,5,100.0,346,346,62.5,100.0,237,68.5,237
Brian O'Neill,46854,T,MIN,11,0,18,65.3,100.0,68,19.7,68,69.5,2,100.0,345,345,69.8,100.0,236,68.4,236
Orlando Brown Jr.,46227,T,BLT,10,0,3,57.8,100.0,235,69.7,235,59.9,1,100.0,337,337,64.7,100.0,76,22.6,76
Bradley Bozeman,27934,G,BLT,10,0,3,59.2,100.0,235,69.7,235,59.0,1,100.0,337,337,59.4,100.0,76,22.6,76
Matt Skura,11102,C,BLT,10,0,3,69.5,100.0,235,69.7,235,68.3,0,100.0,337,337,62.9,100.0,76,22.6,76
Weston Richburg,8678,C,SF,10,0,28,55.2,100.0,126,37.6,126,56.4,0,100.0,335,335,52.0,100.0,180,53.7,180
Mike Person,6391,G,SF,10,0,28,57.7,100.0,127,38.3,127,64.7,2,100.0,332,332,68.2,100.0,180,54.2,180
Kirk Cousins,7102,QB,MIN,11,0,18,60.0,100.0,68,20.9,68,60.0,0,94.8,326,344,60.0,99.2,235,72.1,237
Pat Elflein,11825,G,MIN,10,0,18,61.8,100.0,66,20.7,66,68.4,2,100.0,319,319,74.5,100.0,212,66.5,212
Jimmy Garoppolo,8697,QB,SF,10,0,28,60.0,99.2,128,40.3,129,60.0,0,92.7,318,343,60.0,98.9,182,57.2,184
Riley Reiff,7029,T,MIN,11,0,18,63.7,100.0,60,19.0,60,62.7,2,100.0,315,315,64.4,100.0,220,69.8,220
Ronnie Stanley,10640,T,BLT,10,0,3,63.1,100.0,221,70.8,221,70.1,1,100.0,312,312,74.2,100.0,70,22.4,70
Marshal Yanda,3702,G,BLT,10,0,3,61.9,100.0,218,70.8,218,74.7,0,100.0,308,308,92.3,100.0,66,21.4,66
Mark Glowinski,9567,G,IND,10,0,14,54.5,100.0,133,44.2,133,66.8,2,100.0,301,301,73.6,100.0,136,45.2,136
Anthony Castonzo,6174,T,IND,10,0,14,62.7,100.0,133,44.2,133,73.5,0,100.0,301,301,78.8,100.0,136,45.2,136
Braden Smith,46794,T,IND,10,0,14,73.6,100.0,133,44.2,133,78.9,0,100.0,301,301,76.2,100.0,136,45.2,136
