player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Michael Thomas,10681,WR,NO,15,8.2,12,84.3,76.9,20,26,1,4.0,6,89,20,1,89.5,66.3,90.5,,90.8,0.0,0,0,49,0.0,0,610,7,145,93.8,572,32.0,195,125.0,172,9,68.0,415,1688,573,4.0,11.6,2.95
DeAndre Hopkins,7808,WR,HST,15,10.5,10,71.2,44.4,12,27,1,5.5,6,68,13,0,78.2,84.1,87.3,,87.8,0.0,0,1,43,0.0,0,623,3,104,93.7,584,36.4,227,107.8,146,7,63.2,394,1165,384,3.7,11.2,1.99
Julian Edelman,5156,WR,NE,15,9.2,7,68.8,63.2,12,19,0,9.3,10,53,19,2,61.3,36.1,72.3,71.4,74.4,0.3,2,2,44,0.3,2,625,7,97,93.0,581,66.7,417,99.9,141,6,32.6,204,1091,334,3.4,11.2,1.88
Allen Robinson II,8696,WR,CHI,15,12.1,6,63.1,59.5,25,42,1,3.3,3,57,6,0,87.7,82.9,80.5,65.1,80.2,0.5,3,5,49,0.3,2,628,3,89,93.5,587,42.2,265,88.3,141,7,57.2,359,1076,245,2.8,12.1,1.83
Julio Jones,6158,WR,ATL,14,12.7,6,66.7,48.8,20,41,0,6.1,6,72,2,1,83.6,56.5,90.5,,90.2,0.0,0,5,54,0.0,0,558,2,92,93.4,521,22.4,125,96.8,138,6,77.6,433,1316,336,3.7,14.3,2.53
Keenan Allen,7857,WR,LAC,15,10.5,7,69.3,39.1,9,23,0,5.0,5,58,27,0,79.5,83.6,79.9,70.0,80.9,0.3,2,7,45,0.5,3,591,3,95,92.6,547,52.5,310,84.7,137,5,47.2,279,1117,351,3.7,11.8,2.04
Tyler Boyd,10689,WR,CIN,15,9.7,10,63.0,41.4,12,29,0,6.6,6,47,7,2,70.1,29.5,72.6,65.3,71.8,0.3,2,6,47,0.2,1,647,1,85,93.8,607,64.8,419,78.8,135,5,34.9,226,987,338,4.0,11.6,1.63
D.J. Moore,48267,WR,CAR,15,11.7,13,66.9,51.7,15,29,0,5.4,5,63,5,2,76.5,35.4,82.2,75.4,80.2,0.2,1,5,52,0.3,2,607,1,87,95.6,580,15.5,94,89.7,130,4,84.3,512,1175,392,4.5,13.5,2.03
Zach Ertz,7816,TE,PHI,15,9.0,6,68.8,53.8,14,26,0,5.4,5,50,24,1,77.6,55.0,73.4,55.3,76.1,37.7,226,1,30,3.7,22,600,2,88,90.5,543,43.2,259,101.6,128,6,19.2,115,916,274,3.1,10.4,1.69
Christian McCaffrey,11763,HB,CAR,15,0.4,24,85.8,44.4,4,9,1,4.4,5,56,5,0,84.4,80.6,87.8,75.1,92.8,0.0,0,2,25,15.7,103,658,1,109,81.0,533,8.7,57,101.2,127,4,6.1,40,933,932,8.6,8.6,1.75
