player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Terrell Suggs,1326,ED,ARZ,6,15,0,1,0,,,2.7,,,0,0,,60.7,0,,,0,0,0.0,0,2,13.3,73,3,0,0,0,0,0,0.0,,0,1,7.3,100.0,11.9,4.0,4.0,0,0,0.0,43.0,0,15,0.0,0,0,113.9,3,12,80.0,101,1,1,3,0,34,12,2.8,11.3
Thomas Davis Sr.,2231,LB,LAC,6,149,0,27,0,7.0,100.0,86.4,16.0,16.0,0,0,0.0,29.9,0,20,0.0,0,0,118.8,1,19,12.8,22,1,1,1,0,20,13,1.3,20.0,0,2,3.1,72.2,94.6,9.2,6.6,0,0,0.0,63.9,0,19,7.1,1,0,98.4,13,123,82.6,130,5,11,18,1,76,48,0.6,5.8
Lorenzo Alexander,2476,ED,BUF,5,20,0,4,0,,,10.3,,,0,0,,79.1,0,,0.0,0,0,0.0,0,4,20.0,39,3,1,0,0,0,0,0.0,,0,1,-1.0,100.0,25.5,6.5,6.5,0,0,0.0,53.6,0,6,0.0,0,0,89.6,2,14,70.0,55,2,2,2,0,11,13,0.8,5.5
Johnathan Joseph,2969,CB,HST,5,233,0,13,0,14.2,65.0,100.0,7.1,4.6,2,4,20.0,55.3,0,34,16.7,2,4,128.8,13,97,41.6,97,2,10,20,2,188,38,2.0,14.5,0,2,12.0,66.7,98.5,7.6,5.0,0,1,4.2,58.6,0,23,23.1,6,1,85.1,16,128,54.9,130,6,18,24,0,158,35,1.3,9.9
Antoine Bethea,3152,S,NYG,6,228,0,21,0,3.0,100.0,95.9,65.0,65.0,0,0,0.0,54.6,0,6,0.0,0,0,91.7,1,71,31.1,74,0,7,1,0,6,3,0.1,6.0,0,1,16.2,80.0,100.0,35.0,28.0,0,0,0.0,52.5,0,45,12.5,2,0,158.3,4,147,64.5,147,3,13,5,1,126,51,0.9,31.5
Tramon Williams,3558,CB,GB,6,192,0,12,0,5.6,57.1,96.2,17.8,10.1,0,2,28.6,71.3,0,61,0.0,0,2,101.5,4,75,39.1,78,0,3,7,0,87,68,1.2,21.8,0,1,9.5,60.0,95.6,11.6,6.9,0,2,13.3,72.6,0,40,14.3,1,0,101.3,9,108,56.3,113,1,5,15,1,97,39,0.9,10.8
Eric Weddle,3653,S,LA,6,212,0,26,1,9.3,100.0,97.6,12.0,12.0,0,0,0.0,59.7,0,16,16.7,1,0,158.3,3,40,18.9,41,0,4,3,1,41,22,1.1,13.7,0,3,5.2,88.9,99.3,17.5,15.6,1,2,22.2,75.0,0,15,4.8,1,1,93.5,8,152,71.7,153,5,17,9,0,58,49,0.4,7.3
Dominique Rodgers-Cromartie,4330,CB,WAS,2,33,0,32,1,7.2,80.0,100.0,2.8,2.2,0,0,0.0,31.1,0,16,0.0,0,0,106.7,4,11,33.3,11,0,1,5,0,48,16,4.4,12.0,0,0,7.0,100.0,100.0,9.0,9.0,0,0,0.0,53.2,0,10,33.3,1,0,104.2,2,18,54.5,18,0,2,2,0,18,4,1.0,9.0
Aqib Talib,4334,CB,LA,5,205,0,26,0,10.4,80.0,100.0,8.0,6.4,0,0,0.0,54.7,0,19,33.3,1,0,109.2,4,36,17.6,36,0,2,5,0,51,10,1.6,12.8,0,1,13.5,40.0,100.0,23.5,9.4,0,3,20.0,62.5,0,30,10.0,1,2,59.0,6,152,74.1,152,2,8,15,0,85,17,0.6,14.2
Calais Campbell,4364,DI,JAX,6,2,0,15,1,,,1.5,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,50.0,67,1,0,0,0,0,0,0.0,,0,0,,,0.8,,,0,0,,62.7,0,,33.3,1,0,0.0,0,1,50.0,126,2,2,0,0,0,0,0.0,
Brandon Carr,4454,CB,BLT,6,219,0,3,0,9.1,56.3,96.0,9.8,5.5,0,2,12.5,70.7,0,16,0.0,0,2,65.4,9,95,43.4,99,3,9,16,0,63,35,0.7,7.0,0,0,11.1,66.7,91.3,11.9,7.9,0,1,8.3,64.4,0,31,16.7,1,1,88.9,8,105,47.9,115,2,5,12,0,90,24,0.9,11.3
Orlando Scandrick,4457,CB,PHI,2,32,0,24,0,,,100.0,,,0,0,,66.8,0,,,0,0,0.0,0,9,28.1,9,0,0,0,0,0,0,0.0,,0,0,7.0,50.0,84.0,19.0,9.5,0,0,0.0,66.9,0,2,0.0,0,0,56.3,1,21,65.6,25,3,1,2,0,2,0,0.1,2.0
Wesley Woodyard,4583,LB,TEN,5,59,0,31,0,,,82.6,,,0,0,,76.1,0,,,0,0,0.0,0,19,32.2,23,1,0,0,0,0,0,0.0,,0,2,4.7,100.0,90.5,6.3,6.3,0,0,0.0,47.9,0,46,0.0,0,0,118.8,6,38,64.4,42,2,5,6,0,97,69,2.6,16.2
Malcolm Jenkins,4937,S,PHI,6,239,0,24,1,6.8,25.0,81.9,56.0,14.0,0,1,25.0,64.2,0,10,0.0,0,0,39.6,1,59,24.7,72,0,2,4,0,10,13,0.2,10.0,0,1,10.5,76.9,91.9,14.9,11.5,0,1,7.7,58.6,0,51,14.3,2,1,130.9,10,159,66.5,173,6,11,13,1,122,33,0.8,12.2
Clay Matthews,4949,ED,LA,5,27,0,26,0,11.0,0.0,7.7,,1.0,0,0,0.0,47.1,0,,,0,0,39.6,0,2,7.4,26,2,0,1,0,0,0,0.0,,0,1,7.7,100.0,25.6,6.3,6.3,0,0,0.0,29.1,0,17,0.0,0,0,118.8,3,23,85.2,90,3,3,3,0,38,15,2.0,12.7
Patrick Chung,4957,S,NE,5,136,0,19,1,8.0,87.5,85.4,11.7,10.3,0,0,0.0,72.2,0,21,0.0,0,0,99.0,7,88,64.7,103,2,5,8,0,62,19,0.8,8.9,0,0,5.0,83.3,100.0,6.6,5.5,0,1,16.7,45.0,0,16,0.0,0,1,104.9,5,39,28.7,39,1,3,6,0,55,30,1.7,11.0
Jason McCourty,5127,CB,NE,6,210,0,19,0,14.1,52.2,100.0,10.6,5.5,0,3,13.0,67.2,0,45,0.0,0,2,69.8,12,135,64.3,135,6,11,23,0,134,48,1.1,11.2,0,0,8.4,57.1,97.0,14.5,8.3,0,1,14.3,92.4,1,11,0.0,0,1,22.6,4,65,31.0,67,5,8,7,0,16,9,0.3,4.0
Clinton McDonald,5173,DI,ARZ,6,2,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,18,0,0,0,0,0,0,,,0,0,,,2.9,,,0,0,,59.7,0,,,0,0,0.0,0,1,50.0,35,0,0,0,0,0,0,0.0,
Steve McLendon,5232,DI,NYJ,5,1,0,22,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,39,0,0,0,0,0,0,,,0,0,,,2.5,,,0,0,,62.1,0,,0.0,0,0,0.0,0,1,100.0,40,2,2,0,0,0,0,0.0,
Michael Bennett,5273,DI,NE,6,5,0,19,0,,,7.7,,,0,0,,57.3,0,,,0,0,0.0,0,5,100.0,65,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,37,2,0,0,0,0,0,,
Joe Haden,5532,CB,PIT,6,241,0,25,0,8.3,77.8,100.0,10.4,8.1,0,1,11.1,49.2,0,22,0.0,0,1,110.2,7,79,32.8,79,0,6,9,0,94,38,1.3,13.4,0,0,11.2,53.8,100.0,19.7,10.6,1,1,7.7,65.6,0,20,14.3,2,1,93.4,7,147,61.0,147,5,12,13,1,65,30,0.5,9.3
Brandon Graham,5538,ED,PHI,6,4,0,24,0,,,1.9,,,0,0,,67.8,0,,0.0,0,0,0.0,0,1,25.0,54,1,1,0,0,0,0,0.0,,0,0,,,2.3,,,0,0,,73.6,0,,33.3,1,0,0.0,0,3,75.0,129,6,2,0,0,0,0,0.0,
Earl Thomas III,5539,S,BLT,6,235,0,3,1,18.0,0.0,90.7,,90.0,0,0,0.0,76.7,0,,0.0,0,0,39.6,0,97,41.3,107,0,0,1,0,0,0,0.0,,0,1,16.4,60.0,97.5,36.3,21.8,0,0,0.0,79.2,1,34,0.0,0,0,54.2,3,119,50.6,122,2,9,5,0,50,14,0.5,16.7
Kareem Jackson,5545,S,DEN,5,182,0,10,0,13.3,50.0,100.0,23.0,11.5,0,2,50.0,72.4,0,40,0.0,0,2,125.0,2,51,28.0,51,1,2,4,1,40,1,0.9,20.0,0,0,6.9,81.8,97.4,11.9,9.7,0,1,9.1,65.1,0,25,18.2,2,1,96.6,9,113,62.1,116,1,9,11,0,79,24,0.7,8.8
Devin McCourty,5552,S,NE,6,235,0,19,0,2.8,40.0,95.5,70.5,28.2,0,1,20.0,81.8,3,5,11.1,1,1,8.3,2,150,63.8,157,2,8,5,0,6,2,0.0,3.0,0,0,5.0,100.0,100.0,68.0,68.0,0,0,0.0,83.3,1,5,0.0,0,0,47.9,1,75,31.9,75,0,2,1,0,5,0,0.1,5.0
