player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Dre Kirkpatrick,7023,CB,CIN,5,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,155,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Tony McRae,11358,CB,CIN,5,0,7,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,6.5,2,31,2,50.0,0,1,1,0,100.0,2,2,50.0,0,0,0,0,0,0
Justin Coleman,9892,CB,DET,4,0,11,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,178,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
James Bradberry,10696,CB,CAR,5,0,5,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,218,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Orlando Scandrick,4457,CB,PHI,1,0,24,0,1,0,0,0,0,60.0,3,2,66.7,2,2,0,0,18.5,5,27,3,50.0,0,0,1,0,40.0,2,1,25.0,0,0,0,2,2,0
J.C. Jackson,42781,CB,NE,5,0,19,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.8,1,130,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Denzel Ward,49558,CB,CLV,2,0,8,1,1,0,1,1,0,100.0,2,2,50.0,0,0,0,0,3.1,2,65,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Will Parks,10853,S,DEN,5,0,10,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.8,1,118,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Darius Phillips,49507,CB,CIN,2,0,7,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,11.1,2,18,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Marshon Lattimore,11766,CB,NO,5,0,20,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.5,1,193,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
