player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Andy Lee,1906,P,ARZ,10,47,47,4.28,43.4,48.13,5.9,1,1,5,10,1,59.6,17,64,4,1,51.1,142,24,48,201.35,2040,4,2262
Dustin Colquitt,2316,P,KC,12,39,39,4.48,41.46,44.1,3.9,0,0,7,13,16,70.2,19,68,1,0,41.0,63,16,39,174.77,1617,2,1720
Sam Koch,3148,P,BLT,11,24,24,4.28,42.71,46.79,5.4,0,0,4,7,3,68.4,14,62,3,0,29.2,38,7,24,102.6,1025,3,1123
Brett Kern,4580,P,TEN,12,62,62,4.28,43.32,47.37,9.2,0,0,6,15,31,92.7,35,70,16,0,37.1,211,23,62,265.63,2686,2,2937
Kevin Huber,5066,P,CIN,12,59,59,4.34,41.81,44.59,4.9,0,0,9,26,7,67.4,27,63,3,0,28.8,84,17,59,256.32,2467,4,2631
Thomas Morstead,5088,P,NO,12,46,46,4.35,42.8,45.89,6.8,0,0,5,16,20,75.2,27,64,6,0,39.1,122,18,46,200.16,1969,1,2111
Britton Colquitt,5192,P,MIN,11,45,45,4.46,42.82,45.51,7.1,0,0,7,16,18,72.1,16,59,5,0,37.8,121,17,45,200.53,1927,0,2048
Matt Bosher,6344,P,ATL,3,9,9,4.61,40.78,41.89,5.0,1,0,0,7,2,61.5,2,52,0,0,22.2,10,2,10,41.45,367,0,377
Chris Jones,6798,P,DAL,12,35,35,4.52,37.74,41.74,10.0,1,0,6,14,9,70.3,16,58,2,0,34.3,120,12,36,158.12,1321,1,1461
Bryan Anger,7072,P,HST,9,29,29,4.41,44.34,46.41,2.0,0,0,8,9,13,66.0,15,71,0,0,34.5,20,10,29,127.97,1286,2,1346
Johnny Hekker,7252,P,LA,12,48,48,4.31,42.19,47.27,8.6,1,0,8,8,26,65.9,14,68,9,0,39.6,164,19,49,206.97,2025,4,2269
Sam Martin,7947,P,DET,12,52,52,4.25,41.06,43.5,2.4,0,0,11,13,11,57.1,24,62,4,0,38.5,47,20,52,220.91,2135,4,2262
Ryan Allen,8242,P,ATL,4,14,14,3.74,35.29,39.43,7.6,0,0,3,2,2,60.6,6,54,3,0,35.7,38,5,14,52.38,494,1,552
Tress Way,8358,P,WAS,12,60,60,4.4,44.42,49.93,9.7,0,0,9,15,32,73.1,23,79,4,0,50.0,291,30,60,264.2,2665,2,2996
Pat O'Donnell,8826,P,CHI,12,67,67,4.25,41.22,45.06,7.0,1,0,9,22,6,58.1,19,75,3,1,46.3,217,31,68,285.07,2762,2,3019
Kasey Redfern,9155,P,ATL,3,9,9,4.41,36.89,41.22,7.8,0,0,0,3,2,60.2,3,54,1,0,55.6,39,5,9,39.68,332,0,371
Michael Palardy,9277,P,CAR,12,57,57,4.29,39.96,45.23,7.9,0,0,6,11,5,55.5,20,58,5,0,57.9,260,33,57,244.26,2278,2,2578
Bradley Pinion,9598,P,TB,12,47,47,4.49,38.89,43.89,8.8,0,0,8,15,30,71.0,18,63,1,0,42.6,175,20,47,210.99,1828,3,2063
Ty Long,9728,K,LAC,11,36,36,4.11,41.06,47.42,7.9,0,0,2,6,27,53.1,15,60,2,0,66.7,189,24,36,147.79,1478,2,1707
Matt Wile,9972,P,ATL,2,6,6,4.53,44.67,48.33,5.5,0,0,0,0,2,63.7,3,60,2,0,66.7,22,4,6,27.16,268,0,290
Jordan Berry,10236,P,PIT,12,55,55,4.44,41.31,46.07,8.4,0,0,10,16,25,70.0,21,62,2,0,43.6,202,24,55,243.99,2272,3,2534
Riley Dixon,10862,P,NYG,12,46,46,4.42,43.74,47.0,5.8,1,0,8,10,21,71.6,23,62,7,0,41.3,110,19,47,203.4,2012,2,2162
Lachlan Edwards,10869,P,NYJ,12,69,69,4.23,41.78,45.99,6.6,0,0,12,10,22,59.3,21,63,7,0,55.1,250,38,69,291.91,2883,2,3173
Zane Gonzalez,11979,K,ARZ,1,2,2,4.25,42.0,42.0,,0,0,1,1,1,59.7,0,44,0,0,0.0,0,0,2,8.49,84,0,84
Rigoberto Sanchez,12130,P,IND,12,43,43,4.37,42.19,45.28,5.7,0,0,6,11,14,74.2,17,60,5,0,46.5,113,20,43,187.9,1814,1,1947
Matt Haack,12212,P,MIA,12,55,55,4.33,41.29,44.87,7.1,0,0,9,17,17,57.1,20,62,5,0,40.0,157,22,55,237.96,2271,2,2468
Cameron Johnston,12255,P,PHI,12,49,49,4.22,42.51,46.92,6.8,0,0,3,16,24,56.9,21,61,4,0,46.9,156,23,49,206.58,2083,3,2299
Austin Seibert,13701,K,CLV,1,1,1,3.57,37.0,37.0,,0,0,1,0,8,60.0,1,37,0,0,0.0,0,0,1,3.57,37,0,37
Corey Bojorquez,27626,P,BUF,12,54,54,4.56,38.02,42.28,10.0,1,0,6,18,4,70.9,27,64,13,0,20.4,110,11,55,246.07,2053,6,2283
Logan Cooke,29214,P,JAX,12,58,58,4.44,43.66,45.79,5.3,0,0,8,23,15,66.8,22,61,9,0,27.6,84,16,58,257.48,2532,2,2656
Ryan Winslow,30026,P,ARZ,2,6,6,4.15,44.17,48.5,1.5,0,0,1,0,1,53.8,2,55,0,0,66.7,6,4,6,24.88,265,1,291
Jake Bailey,33963,P,NE,12,66,66,4.45,41.5,44.86,6.1,0,0,11,16,19,75.9,34,65,14,0,30.3,122,20,66,293.49,2739,5,2961
Michael Dickson,35381,P,SEA,12,55,55,4.38,40.27,45.15,6.7,0,0,5,12,29,69.1,29,63,8,0,45.5,168,25,55,241.0,2215,5,2483
A.J. Cole III,36038,P,OAK,12,50,50,4.24,38.9,46.2,11.4,0,0,5,13,23,54.2,23,60,3,1,50.0,285,25,50,211.79,1945,4,2310
Colby Wadman,38062,P,DEN,12,63,63,4.4,38.98,43.78,9.3,0,0,8,16,10,63.5,26,60,11,0,38.1,222,24,63,276.96,2456,4,2758
J.K. Scott,38809,P,GB,12,56,56,4.51,41.18,45.0,8.3,0,0,7,17,12,78.2,21,66,9,0,37.5,174,21,56,252.51,2306,2,2520
Trevor Daniel,38843,P,HST,2,11,11,4.12,40.91,43.55,4.1,0,0,1,3,13,58.8,2,54,0,0,63.6,29,7,11,45.33,450,0,479
Mitch Wishnowsky,44663,P,SF,12,38,38,4.3,42.21,44.79,4.1,0,0,8,9,28,62.4,18,65,5,0,36.8,58,14,38,163.35,1604,2,1702
Jamie Gillan,63303,P,CLV,12,50,50,4.58,41.5,46.4,10.4,1,0,11,15,8,78.6,24,71,5,0,28.0,145,14,51,229.03,2075,5,2320
