player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Keenan Allen,7857,WR,LAC,4,46,0,27,0,-3.3,0,100.0,,0,0,0.0,0,0,0,88.7,48.5,0,5,0.0,0,17,3,94.1,16,81.9,3,6.5,0,11,21,7.0,3.7,0.69,9.9,2,78.9,50.0,1,2,6.3,1,9,0,75.7,87.5,1,27,0.0,0,82,15,93.9,77,105.5,19,41.3,1,197,63,4.2,13.1,2.56
Cooper Kupp,11824,WR,LA,4,44,0,26,0,-2.3,0,100.0,,0,0,0.0,0,2,0,88.7,69.4,0,7,0.0,0,22,3,86.4,19,83.3,3,6.8,0,12,19,6.3,4.0,0.63,6.9,4,73.0,0.0,0,1,0.0,0,13,0,90.7,88.4,1,66,5.4,8,149,27,88.6,132,104.7,37,84.1,2,311,163,6.0,11.5,2.36
Michael Thomas,10681,WR,NO,4,42,0,20,0,1.0,0,100.0,,0,0,0.0,0,1,0,78.7,59.9,0,1,0.0,0,16,1,87.5,14,118.8,1,2.4,1,1,0,0.0,1.0,0.07,8.3,2,88.2,100.0,2,2,0.0,0,9,0,72.3,82.8,0,24,0.0,0,54,15,81.5,44,108.6,17,40.5,0,171,53,3.5,11.4,3.89
Zach Ertz,7816,TE,PHI,4,37,0,24,0,,0,,,0,0,,0,0,0,,38.1,0,0,18.2,2,11,0,81.8,9,0.0,0,0.0,0,0,0,,,0.0,7.7,0,61.5,0.0,0,3,0.0,0,6,0,72.9,70.4,0,14,3.0,2,67,8,88.1,59,77.4,13,35.1,0,75,19,2.4,9.4,1.27
Darren Waller,9637,TE,OAK,4,37,0,23,0,-2.4,0,100.0,,0,0,0.0,0,1,0,90.6,91.6,0,30,15.4,2,13,5,84.6,11,107.5,5,13.5,0,49,61,12.2,9.8,4.45,7.1,0,90.9,100.0,1,1,0.0,0,5,0,90.2,83.1,0,18,2.9,1,35,10,97.1,34,98.9,11,29.7,0,85,24,2.4,8.5,2.5
Evan Engram,11778,TE,NYG,4,37,0,21,0,-4.3,0,66.7,,0,0,0.0,0,1,0,84.5,76.5,0,19,10.0,1,10,2,80.0,8,81.3,3,8.1,0,17,23,11.5,8.5,2.13,7.9,1,64.7,0.0,0,3,8.3,1,7,0,81.9,79.3,0,33,2.9,2,68,11,89.7,61,87.6,17,45.9,0,129,46,4.2,11.7,2.11
Sammy Watkins,8639,WR,KC,4,37,0,16,0,-3.4,2,100.0,,0,0,0.0,0,1,0,90.6,60.0,0,7,0.0,0,21,5,95.2,20,82.5,5,13.5,0,19,36,7.2,3.8,0.95,10.9,5,56.0,20.0,1,5,0.0,0,6,1,90.1,77.1,0,36,0.8,1,119,14,89.9,107,77.9,25,67.6,0,175,81,5.8,12.5,1.64
DeAndre Hopkins,7808,WR,HST,4,36,0,13,0,-3.0,0,100.0,,0,0,0.0,0,1,0,78.7,73.6,0,13,0.0,0,8,1,100.0,8,118.8,1,2.8,0,13,16,16.0,13.0,1.63,7.6,0,80.0,0.0,0,1,11.1,1,6,0,57.3,79.6,0,34,0.0,0,50,8,88.0,44,145.4,10,27.8,1,109,54,6.8,13.6,2.48
Tyler Boyd,10689,WR,CIN,4,36,0,7,0,-4.0,0,100.0,,0,0,0.0,0,1,0,84.5,60.1,0,15,0.0,0,20,2,95.0,19,91.7,2,5.6,0,12,20,10.0,6.0,0.63,8.6,2,73.7,50.0,2,4,0.0,0,9,0,89.7,70.8,0,47,0.0,0,110,14,95.5,105,99.9,19,52.8,0,166,60,4.3,11.9,1.58
Kenny Golladay,11851,WR,DET,4,36,0,11,0,,0,,,0,0,,0,0,0,,46.6,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,15.8,0,62.5,60.0,3,5,0.0,0,4,0,70.8,80.9,0,33,0.0,0,30,5,96.7,29,129.7,8,22.2,2,69,17,3.4,13.8,2.38
Julio Jones,6158,WR,ATL,4,36,0,2,0,-0.3,0,100.0,,0,0,0.0,0,2,0,90.2,81.2,0,54,0.0,0,13,4,92.3,12,158.3,4,11.1,1,64,65,16.3,16.0,5.33,11.0,0,57.1,0.0,0,2,20.0,1,2,0,90.1,89.8,0,19,0.0,0,26,4,88.5,23,83.0,7,19.4,0,56,12,3.0,14.0,2.43
Robert Woods,7822,WR,LA,4,36,0,26,0,-2.3,0,100.0,,0,0,0.0,0,0,0,91.1,83.9,0,19,8.7,2,23,6,78.3,18,95.8,6,16.7,0,42,56,9.3,7.0,2.33,5.5,0,81.3,0.0,0,1,0.0,0,7,0,75.6,75.0,0,37,0.0,0,78,13,93.6,73,109.1,16,44.4,0,163,99,7.6,12.5,2.23
Davante Adams,8688,WR,GB,4,35,0,12,0,-2.5,0,100.0,,0,0,0.0,0,0,0,84.5,48.8,0,9,0.0,0,17,2,100.0,17,93.8,2,5.7,0,13,18,9.0,6.5,0.76,8.5,0,80.0,0.0,0,1,0.0,0,4,0,87.3,85.2,0,21,0.0,0,42,8,92.9,39,96.7,10,28.6,0,72,34,4.3,9.0,1.85
John Brown,8726,WR,BUF,4,34,0,4,0,-2.5,2,100.0,,0,0,0.0,0,0,0,84.5,49.5,0,3,0.0,0,14,2,92.9,13,79.2,2,5.9,0,4,9,4.5,2.0,0.31,22.0,0,50.0,100.0,1,1,0.0,0,3,0,64.5,68.2,0,13,0.0,0,48,3,91.7,44,66.0,6,17.6,0,32,11,3.7,10.7,0.73
Cole Beasley,7330,WR,BUF,4,34,0,4,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,48.3,0,2,0.0,0,10,1,90.0,9,79.2,1,2.9,0,2,6,6.0,2.0,0.22,7.2,0,72.0,100.0,1,1,5.3,1,8,0,71.7,71.5,1,20,0.0,0,116,18,94.0,109,72.1,25,73.5,0,160,82,4.6,8.9,1.47
Allen Robinson II,8696,WR,CHI,4,34,0,6,0,-1.0,0,100.0,,0,0,0.0,0,1,0,78.7,56.6,0,4,0.0,0,19,1,100.0,19,83.3,1,2.9,0,4,5,5.0,4.0,0.21,9.7,0,75.0,33.3,1,3,0.0,0,6,0,74.8,81.2,1,25,0.0,0,63,9,90.5,57,61.1,12,35.3,0,90,25,2.8,10.0,1.58
Odell Beckham Jr.,8647,WR,CLV,4,34,0,8,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.6,58.0,0,5,0.0,0,27,4,88.9,24,79.2,4,11.8,0,12,16,4.0,3.0,0.5,10.3,0,28.6,0.0,0,2,0.0,0,1,0,86.1,65.2,0,89,0.0,0,45,2,88.9,40,118.8,7,20.6,1,94,88,44.0,47.0,2.35
Mike Evans,8642,WR,TB,4,34,0,30,0,-0.7,0,66.7,0.0,0,1,0.0,0,1,0,84.5,63.4,0,3,0.0,0,15,2,100.0,15,109.7,3,8.8,1,3,4,2.0,1.5,0.2,17.0,0,100.0,100.0,2,2,0.0,0,2,0,82.7,70.7,0,21,0.0,0,39,3,97.4,38,158.3,3,8.8,1,47,1,0.3,15.7,1.24
Christian Kirk,47546,WR,ARZ,4,34,0,1,0,-2.3,2,100.0,,0,0,0.0,0,0,0,90.9,61.2,0,8,0.0,0,25,6,100.0,25,86.8,6,17.6,0,29,43,7.2,4.8,1.16,9.7,1,72.4,33.3,1,3,0.0,0,11,0,90.5,62.5,0,34,0.7,1,153,21,95.4,146,92.3,29,85.3,0,208,83,4.0,9.9,1.42
Emmanuel Sanders,5606,WR,DEN,4,33,0,10,0,,0,,,0,0,,0,0,0,,45.8,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,7.4,2,78.6,,0,0,0.0,0,5,0,89.3,84.5,3,21,0.0,0,47,11,95.7,45,61.3,14,42.4,0,115,38,3.5,10.5,2.56
Chris Godwin,11839,WR,TB,4,33,0,30,0,-2.8,1,100.0,,0,0,0.0,0,3,0,90.6,92.9,0,12,0.0,0,16,5,100.0,16,143.8,5,15.2,1,45,59,11.8,9.0,2.81,9.6,4,82.4,66.7,2,3,0.0,0,14,0,90.0,87.3,0,30,0.0,0,93,14,97.8,91,138.4,17,51.5,1,227,88,6.3,16.2,2.49
Larry Fitzgerald,1724,WR,ARZ,4,33,0,1,0,-0.3,0,100.0,,0,0,0.0,0,2,0,90.9,72.5,0,15,0.0,0,23,6,100.0,23,131.9,6,18.2,1,37,39,6.5,6.2,1.61,9.7,0,66.7,57.1,4,7,0.0,0,10,0,90.3,63.3,1,54,1.1,2,185,20,93.5,173,89.3,30,90.9,1,248,89,4.5,12.4,1.43
Austin Hooper,10715,TE,ATL,4,33,0,2,0,-1.0,0,100.0,,0,0,0.0,0,0,0,78.7,44.2,0,9,7.1,1,14,1,78.6,11,104.2,1,3.0,0,9,10,10.0,9.0,0.82,7.8,0,90.9,0.0,0,1,0.0,0,6,0,80.8,73.7,0,19,0.0,0,73,10,89.0,65,134.5,11,33.3,1,99,26,2.6,9.9,1.52
Jarvis Landry,8698,WR,CLV,4,32,0,8,0,-1.3,1,75.0,,0,0,0.0,0,1,0,88.7,71.5,0,29,0.0,0,26,3,88.5,23,110.4,4,12.5,0,44,50,16.7,14.7,1.91,11.0,6,57.7,0.0,0,4,11.8,2,9,0,69.6,76.8,2,65,0.0,0,124,15,90.3,112,67.0,26,81.3,0,305,165,11.0,20.3,2.72
Travis Kelce,7844,TE,KC,4,32,0,16,0,-4.0,0,66.7,,0,0,0.0,0,0,0,84.5,43.1,0,8,15.0,3,20,2,85.0,17,70.1,3,9.4,0,5,12,6.0,2.5,0.29,11.3,1,75.0,,0,0,0.0,0,7,0,75.8,89.0,0,21,3.4,2,58,9,87.9,51,105.9,12,37.5,0,119,25,2.8,13.2,2.33
