player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
J.R. Sweezy,7209,G,ARZ,1,0,1,80.5,1,0,59,100.0,100.0,99.2,0,1,0,64,64,71.9,1,0,27,100.0,100.0,98.1,1,0,30,30
D.J. Humphries,9457,T,ARZ,1,1,1,61.0,0,2,59,100.0,100.0,98.3,1,2,0,64,64,66.6,0,2,27,100.0,100.0,96.3,2,0,30,30
A.Q. Shipley,5150,C,ARZ,1,0,1,86.6,0,0,59,100.0,100.0,100.0,0,0,0,64,64,85.0,0,0,27,100.0,100.0,100.0,0,0,30,30
Justin Pugh,7800,G,ARZ,1,0,1,74.4,0,3,59,100.0,100.0,97.5,0,3,0,64,64,74.4,0,2,27,100.0,100.0,96.3,2,0,30,30
Justin Murray,11022,T,ARZ,1,0,1,58.2,0,5,59,100.0,100.0,94.1,0,6,1,64,64,49.5,0,4,27,100.0,100.0,88.9,5,1,30,30
Bobby Hart,9659,T,CIN,1,0,7,64.2,0,5,56,100.0,100.0,93.7,0,6,1,59,59,52.4,0,4,22,100.0,100.0,86.4,5,1,24,24
John Miller,9514,G,CIN,1,0,7,69.9,0,0,56,100.0,100.0,100.0,0,0,0,59,59,80.0,0,0,22,100.0,100.0,100.0,0,0,24,24
Andre Smith,4929,T,CIN,1,0,7,61.4,1,3,56,100.0,100.0,94.6,0,5,1,59,59,54.7,1,2,22,100.0,100.0,93.2,3,0,24,24
Michael Jordan,28021,G,CIN,1,0,7,58.3,0,3,56,100.0,100.0,95.5,0,4,1,59,59,36.6,0,3,22,100.0,100.0,88.6,4,1,24,24
Alex Mack,4944,C,ATL,1,0,2,76.9,0,1,52,100.0,100.0,99.0,0,1,0,59,59,83.3,0,0,29,100.0,100.0,100.0,0,0,32,32
Jake Matthews,8641,T,ATL,1,0,2,47.1,1,2,52,100.0,100.0,93.3,0,5,2,59,59,36.3,1,1,29,100.0,100.0,93.1,3,1,32,32
Trey Hopkins,9276,C,CIN,1,0,7,82.3,0,1,56,100.0,100.0,99.1,0,1,0,59,59,74.4,0,1,22,100.0,100.0,97.7,1,0,24,24
James Carpenter,6177,G,ATL,1,0,2,68.3,0,2,52,100.0,100.0,98.1,1,2,0,59,59,58.6,0,2,29,100.0,100.0,96.6,2,0,32,32
James Daniels,45576,C,CHI,1,0,6,76.8,0,0,53,100.0,100.0,100.0,0,0,0,57,57,70.9,0,0,29,100.0,100.0,100.0,0,0,31,31
Kyle Long,7801,G,CHI,1,0,6,50.0,1,5,53,100.0,100.0,94.3,0,6,0,57,57,29.4,1,5,29,100.0,100.0,89.7,6,0,31,31
Cody Whitehair,10690,G,CHI,1,0,6,44.1,2,3,53,100.0,100.0,93.4,0,6,1,57,57,51.9,1,2,29,100.0,100.0,91.4,4,1,31,31
Bobby Massie,7112,T,CHI,1,0,6,66.4,0,2,53,100.0,100.0,98.1,0,2,0,57,57,57.1,0,2,29,100.0,100.0,96.6,2,0,31,31
Charles Leno Jr.,8880,T,CHI,1,0,6,64.6,1,4,53,100.0,100.0,95.3,2,5,0,57,57,50.1,1,4,29,100.0,100.0,91.4,5,0,31,31
David DeCastro,7640,G,PIT,1,0,25,83.6,0,0,49,100.0,100.0,100.0,1,0,0,55,55,75.3,0,0,20,100.0,100.0,100.0,0,0,24,24
Matt Feiler,9289,T,PIT,1,0,25,80.5,1,1,49,100.0,100.0,98.0,0,2,0,55,55,74.1,1,1,20,100.0,100.0,95.0,2,0,24,24
Alejandro Villanueva,9091,T,PIT,1,1,25,65.4,0,2,49,100.0,100.0,98.0,2,2,0,55,55,48.0,0,0,20,100.0,100.0,100.0,0,0,24,24
Ramon Foster,5229,G,PIT,1,0,25,60.5,0,4,49,100.0,100.0,95.9,0,4,0,55,55,53.6,0,3,20,100.0,100.0,92.5,3,0,24,24
Taylor Decker,10650,T,DET,1,1,11,30.8,1,4,49,100.0,100.0,90.8,2,7,2,53,53,28.9,0,2,22,100.0,100.0,86.4,4,2,24,24
Mike Remmers,7431,T,NYG,1,0,21,57.9,0,4,51,100.0,100.0,96.1,0,4,0,53,53,51.1,0,4,21,100.0,100.0,90.5,4,0,22,22
Frank Ragnow,39137,C,DET,1,0,11,30.9,1,2,49,100.0,100.0,96.9,0,3,0,53,53,25.2,1,2,22,100.0,100.0,93.2,3,0,24,24
Jon Halapio,8814,C,NYG,1,0,21,71.6,1,0,51,100.0,100.0,99.0,0,1,0,53,53,74.8,0,0,21,100.0,100.0,100.0,0,0,22,22
Will Hernandez,46180,G,NYG,1,0,21,72.2,0,0,51,100.0,100.0,100.0,1,0,0,53,53,53.7,0,0,21,100.0,100.0,100.0,0,0,22,22
Kevin Zeitler,7032,G,NYG,1,0,21,45.0,1,3,51,100.0,100.0,96.1,0,4,0,53,53,37.1,1,2,21,100.0,100.0,92.9,3,0,22,22
Rick Wagner,7950,T,DET,1,0,11,50.3,2,4,49,100.0,100.0,91.8,0,7,1,53,53,64.2,2,1,22,100.0,100.0,93.2,3,0,24,24
Nate Solder,6169,T,NYG,1,0,21,79.1,1,1,51,100.0,100.0,98.0,0,2,0,53,53,64.5,1,1,21,100.0,100.0,95.2,2,0,22,22
Ryan Kalil,3675,C,NYJ,1,1,22,71.6,0,3,47,100.0,100.0,96.8,1,3,0,50,50,64.0,0,2,19,100.0,100.0,94.7,2,0,20,20
Chris Hubbard,8051,T,CLV,1,0,8,66.1,0,0,44,100.0,100.0,95.5,1,2,2,50,50,51.3,0,0,19,100.0,100.0,94.7,1,1,21,21
Kelechi Osemele,7062,G,NYJ,1,0,22,47.2,1,2,47,100.0,100.0,96.8,0,3,0,50,50,41.5,0,2,19,100.0,100.0,94.7,2,0,20,20
Eric Kush,7952,G,CLV,1,0,8,62.5,0,0,44,100.0,100.0,100.0,0,0,0,50,50,70.0,0,0,19,100.0,100.0,100.0,0,0,21,21
J.C. Tretter,7904,C,CLV,1,0,8,85.5,0,1,44,100.0,100.0,98.9,0,1,0,50,50,82.3,0,0,19,100.0,100.0,100.0,0,0,21,21
Brian Winters,7853,G,NYJ,1,0,22,36.9,1,1,47,100.0,100.0,97.9,0,2,0,50,50,41.5,0,1,19,100.0,100.0,97.4,1,0,20,20
Joel Bitonio,8670,G,CLV,1,0,8,74.0,0,2,44,100.0,100.0,97.7,0,2,0,50,50,87.2,0,0,19,100.0,100.0,100.0,0,0,21,21
Brandon Shell,10792,T,NYJ,1,0,22,65.0,0,3,47,100.0,100.0,96.8,0,3,0,50,50,66.4,0,1,19,100.0,100.0,97.4,1,0,20,20
Kelvin Beachum,7229,T,NYJ,1,1,22,66.1,0,2,47,100.0,100.0,97.9,1,2,0,50,50,62.1,0,1,19,100.0,100.0,97.4,1,0,20,20
Ereck Flowers,9442,G,WAS,1,0,32,63.0,0,2,44,100.0,100.0,97.7,1,2,0,49,49,50.4,0,1,21,100.0,100.0,97.6,1,0,24,24
Brandon Scherff,9438,G,WAS,1,0,32,77.9,0,1,44,100.0,100.0,98.9,0,1,0,49,49,81.3,0,0,21,100.0,100.0,100.0,0,0,24,24
Chase Roullier,11954,C,WAS,1,0,32,72.3,1,2,44,100.0,100.0,96.6,0,3,0,49,49,68.6,1,1,21,100.0,100.0,95.2,2,0,24,24
Morgan Moses,8701,T,WAS,1,0,32,57.8,1,4,44,100.0,100.0,92.0,0,6,1,49,49,51.2,1,2,21,100.0,100.0,88.1,4,1,24,24
Donald Penn,3459,T,WAS,1,0,32,48.3,2,1,44,100.0,100.0,96.6,2,3,0,49,49,49.1,1,1,21,100.0,100.0,95.2,2,0,24,24
Jon Feliciano,9561,G,BUF,1,0,4,79.4,1,0,44,100.0,100.0,98.9,1,1,0,47,47,74.4,1,0,29,100.0,100.0,98.3,1,0,30,30
Dion Dawkins,11818,T,BUF,1,0,4,63.2,0,3,44,100.0,100.0,94.3,0,4,1,47,47,51.0,0,3,29,100.0,100.0,91.4,4,1,30,30
