player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Kyle Orton,2323,QB,DEN,3,133,48.4,31,33,13.7,0.0,1,1,2.9,42.4,14,13,6.7,35,26.3,1,12,,78.4,57.1,76.8,57.2,,,0,0,36,15.4,78.7,5.7,2,0,0,1,1,0,0.0,247,7.5,0,10,71.1,65.5,67.8,51.9,80.9,89,92,7.6,0.0,1,5,5.3,75.0,69,27,4.2,98,73.7,3,40,,63.9,71.8,80.5,71.4,,56.3,1,2,100,11.1,104.3,3.1,3,3,0,1,3,2,2.0,836,9.1,76.7,90,92,8.0,0.0,1,2,2.2,70.7,65,0,5.8,93,69.9,4,39,,84.5,72.4,80.3,71.6,,58.3,0,1,94,,102.6,0.0,0,1,0,1,3,1,1.1,779,8.5,3,60.0,30,33,12.7,0.0,1,4,11.4,54.5,18,40,0.0,40,30.1,0,13,,40.6,56.9,77.3,57.2,,58.7,1,1,42,12.5,83.4,12.5,5,2,0,1,1,1,2.4,304,9.2
Philip Rivers,1725,QB,SD,3,130,57.8,45,50,12.3,0.0,0,3,5.9,50.0,25,29,3.8,54,41.5,1,21,,81.0,75.3,78.3,73.9,,,1,3,55,13.8,67.3,7.4,4,0,0,4,2,0,0.0,423,8.5,0,27,63.5,75.9,80.8,36.0,85.9,64,71,8.5,0.0,1,3,4.1,67.6,48,24,12.7,76,58.5,7,34,,83.3,82.6,79.7,80.3,,64.1,2,1,79,12.5,115.0,3.9,3,2,1,3,5,1,1.3,664,9.4,75.3,73,76,9.7,0.0,1,2,2.6,65.8,50,0,9.1,77,59.2,5,39,,83.3,88.4,79.7,85.1,,64.4,0,1,79,,118.2,0.0,0,1,1,1,6,0,0.0,738,9.7,5,72.2,36,45,10.8,0.0,0,4,8.5,51.1,23,53,11.5,53,40.8,3,16,,81.0,66.6,78.3,66.5,,58.3,3,3,55,13.2,56.6,13.2,7,1,0,6,1,1,1.8,349,7.8
Tony Romo,1693,QB,DAL,3,129,78.3,46,49,6.9,0.0,1,1,2.0,71.4,35,15,2.8,49,38.0,1,17,,80.4,82.6,78.0,80.6,,,2,0,50,0.0,101.9,0.0,0,0,0,0,1,0,0.0,394,8.0,0,9,87.3,91.3,90.9,54.3,74.3,74,79,9.7,0.0,2,8,9.4,67.1,53,24,3.6,80,62.0,2,28,,83.9,91.8,80.0,90.7,,,1,2,86,4.2,89.4,1.3,1,0,0,2,3,2,2.3,555,7.0,80.7,88,90,8.0,0.0,2,6,6.4,76.7,69,0,2.8,90,69.8,2,35,,84.5,91.3,80.3,90.2,,,0,2,94,,98.8,0.0,0,0,0,0,3,1,1.1,668,7.4,2,62.5,32,38,10.3,0.0,1,3,7.3,50.0,19,39,5.0,39,30.2,1,10,,79.3,84.2,77.4,82.1,,,3,0,42,2.6,83.3,2.6,1,0,0,2,1,1,2.4,281,7.4
Peyton Manning,327,QB,IND,3,129,66.7,27,29,11.0,0.0,0,2,6.9,55.2,16,12,11.1,31,24.0,2,10,,77.6,72.3,76.3,71.1,,,1,0,31,16.7,87.6,6.5,2,0,0,1,1,0,0.0,195,6.7,0,14,87.3,88.2,87.9,47.2,79.8,94,97,8.4,0.0,1,8,8.0,73.2,71,26,5.3,98,76.0,4,40,,85.0,90.8,80.6,89.4,,,1,0,101,3.8,125.7,1.0,1,0,0,1,8,1,1.0,818,8.4,79.1,91,91,8.7,0.0,0,6,6.5,74.7,68,0,5.6,91,70.5,4,41,,84.4,90.6,80.3,88.8,,,0,0,93,,126.9,0.0,0,0,0,0,7,1,1.1,805,8.8,0,70.0,30,35,9.9,0.0,1,4,11.1,54.3,19,38,9.5,38,29.5,2,9,,78.9,74.9,77.1,73.6,,,2,0,39,7.9,91.1,7.9,3,0,0,2,2,0,0.0,208,5.9
Alex Smith,2218,QB,SF,3,129,73.3,30,37,10.9,0.0,0,2,5.3,51.4,19,17,13.6,40,31.0,3,11,,28.7,56.8,77.3,54.6,,65.6,2,2,41,11.8,59.6,5.0,2,1,0,5,1,2,4.9,251,6.8,1,28,46.4,50.1,50.1,71.1,77.3,75,82,5.2,0.0,1,0,0.0,64.6,53,28,8.6,89,69.0,5,22,,62.3,51.6,80.3,49.9,,70.3,2,3,93,17.9,69.2,5.6,5,2,0,4,1,2,2.2,481,5.9,76.5,81,83,7.4,0.0,1,2,2.3,69.9,58,0,6.5,84,65.1,4,27,,84.0,62.1,80.1,61.0,,66.0,0,4,88,,70.5,0.0,0,1,0,1,0,3,3.4,603,7.3,6,75.0,24,36,4.9,0.0,0,0,0.0,38.9,14,45,22.2,45,34.9,4,6,,24.1,36.8,77.7,32.6,,74.3,4,1,46,15.6,56.4,15.6,7,2,0,8,2,1,2.2,129,3.6
Carson Palmer,1317,QB,CIN,3,128,67.6,34,38,7.5,0.0,0,0,0.0,57.9,22,13,4.3,40,31.3,1,14,,79.3,66.2,77.3,65.6,,,1,0,42,15.4,91.2,5.0,2,0,0,3,2,2,4.8,213,5.6,0,7,48.5,55.7,59.3,40.7,64.6,82,84,8.4,0.0,0,2,2.4,56.0,47,24,11.3,88,68.8,6,27,,51.8,56.5,0.0,56.0,,70.8,0,2,89,4.2,67.3,1.1,1,3,0,2,1,6,6.7,494,5.9,68.5,89,91,8.3,0.0,0,2,2.2,61.5,56,0,8.2,91,71.1,5,32,,52.7,64.9,80.2,64.3,,,0,2,92,,81.7,0.0,0,0,0,2,3,5,5.4,579,6.4,1,55.6,27,31,7.7,0.0,0,0,0.0,41.9,13,37,13.3,37,28.9,2,9,,78.9,50.5,0.0,49.6,,70.8,1,0,39,8.1,54.2,8.1,3,3,0,3,0,3,7.7,128,4.1
Sam Bradford,5526,QB,SL,3,124,70.7,41,46,6.3,0.0,0,3,5.9,54.3,25,23,13.8,51,41.1,4,15,,81.1,67.5,78.4,67.4,,58.3,4,1,56,17.4,76.2,7.8,4,1,0,1,2,1,1.8,258,5.6,0,26,86.9,64.5,63.6,58.3,71.6,67,71,6.5,0.0,1,0,0.0,62.0,44,21,8.3,73,58.9,4,21,,83.1,59.9,79.5,59.7,,,3,4,76,9.5,63.5,2.7,2,0,0,0,2,2,2.6,406,5.7,75.9,79,80,5.8,0.0,1,0,0.0,66.3,53,0,11.7,80,64.5,7,27,,83.8,72.0,79.9,70.8,,,0,2,85,,79.7,0.0,0,0,0,0,2,1,1.2,470,5.9,0,58.6,29,37,8.0,0.0,0,3,7.5,43.2,16,44,5.9,44,35.5,1,9,,80.0,49.0,77.7,50.2,,58.3,7,3,47,13.6,44.2,13.6,6,1,0,1,2,2,4.3,194,5.2
Matt Ryan,4317,QB,ATL,3,117,71.1,45,48,9.9,0.0,2,1,2.0,64.6,31,15,3.1,50,42.7,1,21,,80.6,85.2,78.1,83.9,,57.9,1,0,52,6.7,104.4,2.0,1,1,0,0,2,0,0.0,399,8.3,0,2,64.2,72.7,76.7,37.9,78.8,52,58,7.3,0.0,1,0,0.0,62.1,36,15,12.2,67,57.3,5,15,,47.7,61.9,79.6,65.5,,40.4,1,1,78,26.7,85.8,6.0,4,5,0,4,3,3,3.8,306,5.3,76.3,76,81,7.9,0.0,3,0,0.0,65.4,53,0,8.6,87,74.4,5,30,,53.4,78.6,80.3,81.4,,39.8,0,1,94,,91.9,0.0,0,6,0,2,3,3,3.2,547,6.8,0,71.4,21,25,10.5,0.0,0,1,3.3,56.0,14,30,6.7,30,25.6,1,6,,78.4,59.7,76.8,59.5,,,2,0,36,16.7,101.8,16.7,5,0,0,2,2,0,0.0,158,6.3
Drew Brees,802,QB,NO,3,117,88.5,26,27,6.8,0.0,0,2,7.1,81.5,22,12,4.3,29,24.8,1,12,,29.8,75.7,76.1,74.4,,,0,0,30,16.7,116.2,6.9,2,0,0,1,1,1,3.3,241,8.9,0,20,68.8,82.7,83.9,46.6,80.5,82,85,7.0,0.0,1,4,4.6,74.1,63,21,4.5,88,75.2,3,31,,84.2,85.3,80.1,83.1,,,0,2,90,14.3,103.8,3.4,3,0,2,0,5,3,3.3,615,7.2,87.7,81,84,6.1,0.0,1,3,3.5,79.8,67,0,5.6,84,71.8,4,34,,83.8,92.9,79.9,91.8,,,0,1,85,,115.5,0.0,0,0,2,0,5,1,1.2,685,8.2,1,66.7,27,28,9.4,0.0,0,3,10.0,64.3,18,33,0.0,33,28.2,0,9,,34.3,51.7,76.7,52.2,,,0,1,35,15.2,78.1,15.2,5,0,0,1,1,3,8.6,171,6.1
Aaron Rodgers,2241,QB,GB,3,115,78.8,33,33,9.6,0.0,0,2,5.6,72.7,24,9,7.7,36,31.3,2,18,,78.9,70.4,77.1,66.6,,73.1,0,2,39,11.1,90.6,2.8,1,2,0,0,2,3,7.7,261,7.9,0,12,86.9,74.0,73.6,66.2,76.9,65,72,9.5,0.0,1,3,3.9,66.7,48,24,4.0,79,68.7,2,30,,83.8,75.9,0.0,74.5,,68.9,1,1,85,8.3,95.0,2.5,2,5,1,4,3,3,3.5,506,7.0,77.6,76,78,9.4,0.0,1,4,4.9,71.8,56,0,5.1,82,71.3,3,36,,83.9,79.0,80.0,74.8,,79.0,0,1,86,,107.1,0.0,0,4,1,0,4,4,4.7,626,8.0,2,77.3,22,27,9.9,0.0,0,1,3.2,59.3,16,33,5.9,33,28.7,1,12,,78.7,64.0,0.0,65.0,,62.9,1,2,38,9.1,54.7,9.1,3,3,0,4,1,2,5.3,141,5.2
