player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,IND,11,74.4,473,486,9.0,0.0,4,22,4.4,65.2,317,0,133,9.9,500,35,184,14,90.0,87.2,86.6,42.6,4,11,513,2,9.8,90.8,2.6,13,1,0,5,22,13,2.5,3344,6.9
Drew Brees,802,QB,NO,11,77.6,433,456,7.9,0.0,8,28,5.9,68.6,313,0,132,6.8,472,23,169,20,70.4,82.4,83.2,35.3,1,15,491,3,11.4,92.7,3.2,15,1,3,11,23,16,3.3,3321,7.3
Carson Palmer,1317,QB,CIN,11,69.7,402,432,9.1,0.0,9,19,4.1,59.5,257,0,140,8.2,460,23,149,7,82.9,70.2,71.1,42.6,4,14,489,2,14.3,79.4,4.3,20,8,1,16,19,20,4.1,2760,6.4
Kyle Orton,2323,QB,DEN,11,70.0,404,429,9.8,0.0,8,26,5.8,61.8,265,0,152,6.4,470,18,164,10,73.9,75.0,78.0,32.9,4,6,494,6,19.1,96.1,6.2,29,12,2,11,20,13,2.6,3375,7.9
Sam Bradford,5526,QB,SL,11,73.5,374,413,6.7,0.0,9,17,3.9,60.5,250,0,140,9.1,446,25,136,26,82.1,70.4,70.8,44.2,14,9,474,0,15.7,82.1,4.9,22,11,2,14,17,12,2.5,2475,6.0
Matt Ryan,4317,QB,ATL,11,74.1,379,405,8.4,0.0,4,20,4.6,64.7,262,0,123,6.8,438,19,145,2,79.3,90.2,90.7,40.4,6,5,467,2,13.8,94.4,3.9,17,16,1,15,19,6,1.3,2715,6.7
Donovan McNabb,438,QB,WAS,11,69.0,365,393,9.5,0.0,12,18,4.3,57.8,227,0,190,9.9,438,25,133,32,55.3,67.1,68.6,47.5,7,13,463,4,16.3,76.0,7.1,31,14,2,7,11,13,2.8,2853,7.3
Eli Manning,1722,QB,NYG,11,75.2,359,376,9.6,0.0,4,29,7.2,65.2,245,0,124,9.3,396,25,138,21,70.0,81.7,84.1,35.4,4,16,422,4,9.7,90.3,3.0,12,8,0,9,23,12,2.8,2821,7.5
Philip Rivers,1725,QB,SD,11,76.1,351,376,8.6,0.0,4,23,5.9,66.2,249,0,139,6.7,409,18,167,27,63.6,91.0,92.5,32.7,4,9,427,9,18.0,104.9,6.1,25,8,1,16,23,6,1.4,3362,8.9
Aaron Rodgers,2241,QB,GB,11,75.7,346,369,9.5,0.0,5,32,8.3,65.0,240,0,118,8.4,420,22,160,12,88.0,85.4,87.6,50.7,2,9,439,3,17.8,97.6,5.0,21,30,2,14,20,16,3.6,2958,8.0
