player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Drew Brees,802,QB,NO,8,78.1,319,331,7.3,0.0,4,14,4.1,70.7,234,0,96,6.0,345,15,119,20,68.0,69.3,70.9,37.4,1,11,358,2,13.5,92.6,3.8,13,1,2,5,16,13,3.6,2334,7.1
Kyle Orton,2323,QB,DEN,8,69.5,298,316,9.8,0.0,6,17,5.1,61.7,195,0,122,5.8,348,12,120,10,65.0,69.2,73.1,33.7,3,5,366,6,17.2,92.7,6.0,21,11,1,8,12,9,2.5,2515,8.0
Philip Rivers,1725,QB,SD,8,75.7,284,306,8.7,0.0,3,16,5.0,64.7,198,0,116,7.9,333,17,133,27,55.2,90.4,91.7,29.4,3,7,348,6,18.1,98.9,6.3,21,6,1,15,15,6,1.7,2649,8.7
Peyton Manning,327,QB,IND,7,74.5,290,299,9.1,0.0,3,14,4.6,65.9,197,0,74,8.8,307,19,120,14,90.8,90.4,90.4,42.6,3,2,313,1,9.5,101.4,2.3,7,1,0,3,15,6,1.9,2184,7.3
Sam Bradford,5526,QB,SL,8,71.7,265,292,6.5,0.0,5,10,3.2,58.6,171,0,104,10.0,317,19,95,26,86.4,65.6,67.5,34.9,12,8,337,0,16.3,76.0,5.4,17,8,2,8,11,8,2.4,1683,5.8
Carson Palmer,1317,QB,CIN,7,70.2,262,282,9.1,0.0,7,10,3.4,59.6,168,0,88,8.7,297,16,97,7,72.7,66.2,67.8,43.6,2,6,310,2,11.4,84.5,3.4,10,5,1,10,12,13,4.2,1855,6.6
Donovan McNabb,438,QB,WAS,8,68.1,257,277,10.2,0.0,9,13,4.4,57.4,159,0,136,9.1,310,16,90,32,57.5,63.2,64.6,49.7,5,8,330,2,16.2,76.0,7.1,22,11,1,5,7,8,2.4,1971,7.1
Aaron Rodgers,2241,QB,GB,8,73.5,249,269,10.4,0.0,4,15,5.3,61.3,165,0,90,9.8,302,18,110,12,90.9,77.0,77.5,57.4,1,9,319,3,17.8,85.4,5.3,16,17,2,13,12,14,4.4,2019,7.5
Matt Ryan,4317,QB,ATL,7,72.0,232,252,8.5,0.0,4,10,3.7,61.9,156,0,83,6.6,277,11,83,2,68.1,73.7,77.9,30.0,5,5,297,2,15.7,89.6,4.7,13,12,0,11,12,6,2.0,1714,6.8
Chad Henne,4371,QB,MIA,7,76.2,223,244,7.6,0.0,8,6,2.3,63.5,155,0,68,8.8,258,15,87,17,90.6,72.8,72.7,48.3,1,6,271,0,14.7,84.2,3.9,10,4,1,11,8,8,3.0,1666,6.8
