player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peyton Manning,327,QB,IND,9,74.3,373,386,9.2,0.0,4,18,4.5,64.2,248,0,105,10.5,399,29,146,14,86.5,85.3,85.2,42.6,4,4,411,2,11.4,93.9,3.0,12,1,0,5,16,9,2.2,2663,6.9
Drew Brees,802,QB,NO,9,78.4,356,374,7.3,0.0,4,16,4.1,69.8,261,0,107,6.5,388,18,133,20,63.9,70.9,72.1,37.4,1,12,403,2,12.1,91.7,3.4,13,1,3,10,18,13,3.2,2587,6.9
Carson Palmer,1317,QB,CIN,9,71.4,336,360,9.1,0.0,7,18,4.7,61.4,221,0,117,7.9,382,19,123,7,78.7,72.4,73.3,43.6,3,10,403,2,14.5,84.2,4.5,17,5,1,13,16,16,4.0,2395,6.7
Kyle Orton,2323,QB,DEN,9,69.4,330,350,9.8,0.0,6,21,5.7,62.0,217,0,126,5.2,382,12,136,10,67.8,70.9,74.4,34.0,3,5,400,6,16.7,96.5,5.5,21,11,2,9,16,11,2.8,2811,8.0
Matt Ryan,4317,QB,ATL,9,73.5,313,338,8.5,0.0,4,17,4.7,62.7,212,0,104,7.8,368,18,116,2,75.2,83.1,85.7,35.4,6,5,392,2,14.4,91.9,4.1,15,15,1,14,16,6,1.5,2265,6.7
Sam Bradford,5526,QB,SL,9,73.4,305,334,6.5,0.0,5,12,3.3,60.2,201,0,125,10.3,364,23,109,26,77.8,66.0,67.0,41.5,13,8,390,0,16.0,78.4,5.5,20,10,2,9,12,10,2.6,1934,5.8
Philip Rivers,1725,QB,SD,9,75.8,306,329,8.9,0.0,3,20,5.8,65.3,215,0,125,7.3,357,17,146,27,58.5,91.0,92.7,28.9,4,8,374,7,17.6,102.9,6.2,22,6,1,15,19,6,1.6,2944,8.9
Eli Manning,1722,QB,NYG,9,76.2,303,319,9.7,0.0,4,22,6.4,66.1,211,0,100,8.7,336,20,118,21,76.3,78.8,79.5,50.9,3,13,359,4,12.0,92.1,3.6,12,5,0,9,19,10,2.8,2448,7.7
Donovan McNabb,438,QB,WAS,9,68.3,284,308,10.0,0.0,10,16,4.9,57.1,176,0,152,9.3,343,18,100,32,61.1,62.4,64.0,47.2,7,11,365,3,15.8,75.2,7.0,24,11,1,6,9,11,3.0,2266,7.4
Chad Henne,4371,QB,MIA,9,75.0,284,306,8.0,0.0,8,10,3.1,64.1,196,0,89,8.0,329,17,109,17,86.7,73.2,73.8,44.2,2,10,344,0,14.6,80.7,4.0,13,10,1,11,9,9,2.6,2137,7.0
