player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
762909,,,G,Austin Greaser,29.82,0.02,19.59,53,17,0,0,6100,,3436948,762909
142,,,G,Marc Leishman,48.47,3.1,57.75,70,21.5,0,0,7200,,34785,142
395,,,G,Shane Lowry,60.6,17.5,86.54,78,26,0,0,9000,,34788,395
782,,,G,Patrick Reed,42.57,5.6,57.35,65.5,20.5,0,0,7200,,34803,782
463,,,G,Rory McIlroy,68.45,20.4,94.65,85.5,50,0,0,10500,,34793,463
584,,,G,Louis Oosthuizen,53.84,6.4,69.95,74,23,0,0,7600,,34800,584
871,,,G,Tommy Fleetwood,55.34,14.3,74.94,75.5,23.5,0,0,7700,,35276,871
662,,,G,Abraham Ancer,50.47,5.5,67.55,71,22.5,0,0,7600,,34959,662
552,,,G,Mackenzie Hughes,38.42,1.9,45.54,62,19,0,0,6800,,36080,552
648084,,,G,Lanto Griffin,45.4,1.6,60.23,68,21,0,0,7100,,37913,648084
509671,,,G,Joaquin Niemann,58.24,15.7,80.21,77,24.5,0,0,8900,,37138,509671
861,,,G,Shaun Norris,37.51,0.4,43.58,61.5,19,0,0,6700,,37342,861
699070,,,G,Harry Hall,34.24,1.1,23.65,58.5,18,0,0,6400,,1610463,699070
113,,,G,Lucas Herbert,38.82,3.3,47.38,63,19.5,0,0,6800,,382245,113
73285,,,G,Sepp Straka,41.6,1.2,53,64.5,20.5,0,0,7200,,565467,73285
895,,,G,Kevin Kisner,40.42,0.83,48.01,64,19.5,0,0,6900,,34776,895
701073,,,G,MJ Daffue,20.68,0.59,39.07,45.5,11.37,0,0,6100,,2075398,701073
665,,,G,Andrew Putnam,38.57,0.32,39.67,62,19.15,0,0,6900,,37085,665
456,,,G,David Lingmerth,35.21,0.16,22.34,59.5,18.5,0,0,6600,,34786,456
698,,,G,Richard Bland,41.51,0.14,40.75,64,20,0,0,6500,,36111,698
467,,,G,Bryson DeChambeau,45.56,1.1,54.15,68.5,21,0,0,7900,,34753,467
704078,,,G,Luke Gannon,29.5,0.02,9.98,53,16.5,0,0,6300,,2971187,704078
329671,,,G,Kurt Kitayama,45.24,1.6,49.56,68.5,21,0,0,6700,,36560,329671
648099,,,G,Adam Schenk,37.7,0.39,40.12,62,19.5,0,0,7100,,37919,648099
269380,,,G,Marcel Schneider,36.42,0.16,27.87,60.5,18.5,0,0,6300,,2976027,269380
700,,,G,Nick Taylor,43.52,0.36,43.31,66.5,20.5,0,0,6800,,34941,700
1080,,,G,Jason Kokrak,46.9,3.7,61.43,68.5,21.5,0,0,7200,,34900,1080
83255,,,G,Aaron Wise,51.96,11,70.3,72.5,22.5,0,0,7800,,35144,83255
667,,,G,Chris Naegel,21.23,0.04,12.77,46.71,11.68,0,0,6300,,382254,667
987,,,G,Guido Migliozzi,36.22,0.64,33.84,60.5,18.5,0,0,6600,,2927747,987
699174,,,G,Isaiah Salinda,31.07,0.12,9.98,55,17,0,0,6100,,1303896,699174
437,,,G,Thorbjorn Olesen,39.21,1.1,31.97,62.5,19.5,0,0,6500,,35070,437
708877,,,G,Sam Bennett,24.49,0.14,9.98,33.85,14.5,0,0,6200,,2800467,708877
765450,,,G,Andrew Beckler,21.1,0.02,9.58,46.42,11.6,0,0,6000,,3561709,765450
625,,,G,Justin Rose,47.72,12.4,65.73,70,22,0,0,7100,,34804,625
867,,,G,Alex Noren,49.33,5.4,63.82,70.85,22,0,0,7000,,35121,867
559,,,G,Luke List,47.67,5.8,56.78,70,21.5,0,0,7000,,34904,559
703,,,G,Webb Simpson,50.72,8.7,63.17,72,22.5,0,0,7400,,34808,703
956,,,G,Branden Grace,40.37,0.46,45.23,63.5,20,0,0,6900,,34763,956
699011,,,G,Keita Nakajima,31.41,0.08,21.94,55.5,17,0,0,6000,,3146449,699011
765451,,,G,Brady Calkins,21.3,0.01,9.98,46.85,11.71,0,0,6100,,3561713,765451
417,,,G,Erik Van Rooyen,43.03,0.96,50.8,67,20.5,0,0,7100,,458398,417
318,,,G,Wil Besseling,39.94,0.28,31.1,64.5,19.5,0,0,6500,,3561727,318
519953,,,G,Sean Crocker,37.82,0.09,25.03,61.5,19.15,0,0,6200,,458379,519953
1491,,,G,Kyoung-Hoon Lee,45.18,0.91,51.2,67.5,21,0,0,7100,,37949,1491
946,,,G,Bo Hoag,34.71,0.08,25.2,58.5,18.5,0,0,6400,,1266429,946
1271,,,G,Kevin Chappell,37.1,0.25,34.52,61,19,0,0,6700,,34861,1271
765441,,,G,Adrien Dumont De Chassart,20.56,0.04,9.98,45.23,11.31,0,0,6000,,3561718,765441
858,,,G,Todd Sinnott,20.82,0.01,10.4,45.81,11.45,0,0,6200,,3561726,858
765452,,,G,Fred Biondi,21.14,0.02,9.98,46.51,11.63,0,0,6000,,3561712,765452
1194,,,G,Cameron Smith,57.89,8.1,79.79,77,24.5,0,0,10200,,34810,1194
702169,,,G,Richard Mansell,41.36,0.25,34.86,64,20,0,0,6100,,2975996,702169
902,,,G,Xander Schauffele,65.29,19.8,91.44,83,29.5,0,0,9600,,36091,902
804,,,G,Keegan Bradley,54.88,13.1,72.43,74,23.5,0,0,7500,,34744,804
304410,,,G,Joseph Bramlett,39.62,0.3,30.47,63.5,19.5,0,0,6500,,1074847,304410
765442,,,G,Maxwell Moldovan,21.25,0.01,9.98,46.75,11.69,0,0,6000,,3561717,765442
765453,,,G,Keith Greene,20.98,0.02,9.98,46.15,11.54,0,0,6100,,3561711,765453
699783,,,G,Jinichiro Kozuma,29.76,0.12,23.01,53,17,0,0,6100,,1377917,699783
805,,,G,Brian Harman,51.26,8.3,65.29,72,22.5,0,0,7000,,34882,805
1141,,,G,Patrick Rodgers,42.72,0.82,53.38,66,20,0,0,7000,,34996,1141
765443,,,G,William Mouw,20.96,0.08,9.98,46.1,11.53,0,0,6100,,3561716,765443
1042,,,G,Jonas Blixt,27.46,0.2,20.33,48.5,16,0,0,6200,,35019,1042
1284,,,G,Si Woo Kim,44.74,6.7,64.08,67.5,21,0,0,7000,,34895,1284
710663,,,G,Nick Dunlap,20.8,0.01,9.98,45.76,11.44,0,0,6000,,3561722,710663
1075,,,G,Matt Fitzpatrick,58.67,18.5,87.2,77.5,25,0,0,8500,,34759,1075
523168,,,G,Wyndham Clark,36.62,1.1,40.06,61,19,0,0,6800,,37183,523168
722158,,,G,Laird Shepherd,23.3,0.04,15.58,29,14,0,0,6300,,2976031,722158
839,,,G,Sebastian Soderberg,32.6,0.19,21.15,57,17.5,0,0,6700,,35132,839
765433,,,G,Daijiro Izumida,21.09,0.07,10.4,46.39,11.6,0,0,6200,,3561719,765433
729,,,G,Talor Gooch,50.39,6.2,63.61,71,22.5,0,0,7500,,37126,729
765444,,,G,Ryan Gerard,21.22,0.01,9.98,46.68,11.67,0,0,6000,,3561715,765444
723732,,,G,Travis Vick,20.86,0.03,9.98,45.88,11.47,0,0,6000,,3561721,723732
721587,,,G,Davis Shore,28.37,0.04,11.34,51,16,0,0,6200,,2927782,721587
670393,,,G,Sean Jacklin,21.13,0.03,10.1,46.49,11.62,0,0,6200,,3561723,670393
1670,,,G,Jesse Mueller,26.9,0.05,13.23,47.5,16,0,0,6300,,37969,1670
700820,,,G,Jediah Morgan,24.86,0.13,11.05,38.85,14.5,0,0,6500,,3538182,700820
1154,,,G,Sam Burns,56.35,18.6,79.46,76,24,0,0,8300,,35095,1154
1055,,,G,Gary Woodland,49.24,4.1,63.26,70.5,22.5,0,0,7100,,35025,1055
2078,,,G,Adam Scott,47.84,2.7,64.08,70,22,0,0,7200,,34807,2078
703724,,,G,Erik Barnes,33,0.13,39.94,57,17.5,0,0,6300,,2389527,703724
670471,,,G,Callum Tarren,35.49,0.18,33.02,59.5,18.5,0,0,6700,,1074859,670471
432574,,,G,Stewart Hagestad,23.93,0.09,16.89,30.5,14,0,0,6000,,36596,432574
