player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,15,1,-2.5,50.0,4.7,18.0,9.0,0,0,1,50.0,12,59.8,73.5,65.4,75.7,59.7,59.8,0,5,25.0,1,1,2,56.3,1,18,387,8,2,2,0,5,9,0.3,5.0
Dwight Freeney,1019,ED,ATL,14,0,,,0.3,,,0,0,0,,2,60.0,64.8,89.9,64.3,51.0,42.4,0,,100.0,1,0,1,0.0,0,1,321,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,15,3,5.9,85.7,36.0,10.9,9.4,0,0,0,0.0,25,74.9,85.2,87.2,80.2,73.7,82.3,1,18,5.6,1,0,0,62.2,12,140,389,9,14,14,0,85,38,0.6,7.1
Terence Newman,1321,CB,MIN,14,2,13.5,51.8,99.1,14.2,7.4,0,1,9,16.1,18,82.7,82.3,86.4,53.9,72.5,70.0,1,24,8.6,3,7,4,62.0,29,439,443,8,30,56,1,245,31,0.6,8.4
Terrell Suggs,1326,ED,BLT,14,1,0.0,100.0,2.2,10.0,10.0,1,0,0,0.0,3,58.9,69.3,30.6,68.6,70.9,60.6,0,1,14.3,1,0,5,79.2,1,10,446,11,5,1,0,1,1,0.1,1.0
Robert Mathis,1447,ED,IND,13,0,6.8,100.0,8.3,7.3,7.3,0,0,0,0.0,14,50.5,50.7,88.9,57.4,40.6,46.0,0,14,0.0,0,0,0,101.0,4,29,348,4,2,4,0,33,6,1.1,8.3
Cullen Jenkins,1637,DI,WAS,14,0,,,1.1,,,0,0,0,,32,57.2,58.0,63.2,62.1,55.2,60.1,0,,0.0,0,0,1,0.0,0,2,178,0,1,0,0,0,0,0.0,
Larry Fitzgerald,1724,WR,ARZ,1,0,,,100.0,,,0,0,0,,1,60.0,60.0,62.9,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Vince Wilfork,1742,DI,HST,14,0,,,0.4,,,0,0,0,,13,59.5,57.6,59.7,58.4,58.3,77.0,0,,0.0,0,0,2,0.0,0,1,246,1,1,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,15,4,4.8,80.8,88.0,8.7,7.0,2,0,2,3.8,7,57.6,61.8,61.8,58.9,67.2,67.0,0,44,14.0,7,2,3,115.9,42,389,442,16,39,52,2,454,261,1.2,10.8
Daryl Smith,1760,LB,TB,15,0,6.1,91.7,73.4,13.8,12.7,0,0,0,0.0,30,60.1,56.3,84.9,52.6,53.9,63.6,1,33,10.0,1,0,0,84.0,11,163,222,1,9,12,0,158,102,1.0,14.4
Mike Adams,1972,S,IND,14,2,5.7,77.8,95.8,24.5,19.1,0,1,0,0.0,14,72.4,78.5,89.1,60.3,89.1,83.7,2,34,5.3,2,0,0,89.7,21,549,573,7,34,27,2,189,79,0.4,9.0
Adam Jones,2223,CB,CIN,15,2,10.1,66.7,99.7,11.7,7.8,1,2,6,8.0,7,70.7,69.9,27.6,54.0,71.0,52.0,1,41,17.9,10,5,8,92.0,50,624,626,7,44,75,3,478,181,0.8,9.6
DeMarcus Ware,2228,ED,DEN,10,0,4.0,100.0,4.5,10.0,10.0,2,0,0,0.0,10,53.6,64.5,13.0,68.4,66.1,60.3,0,20,0.0,0,0,4,118.8,1,10,220,4,1,1,0,20,16,2.0,20.0
Thomas Davis Sr.,2231,LB,CAR,15,6,4.2,78.8,84.6,8.3,6.5,0,0,0,0.0,5,58.8,66.4,47.2,89.9,63.4,71.0,3,42,11.7,7,0,2,107.6,63,542,641,17,47,80,6,605,395,1.2,9.6
Derrick Johnson,2232,LB,KC,13,5,2.6,78.4,92.9,15.7,12.3,0,0,3,8.1,16,82.8,70.5,88.7,50.5,51.4,47.5,1,30,16.7,6,3,0,92.0,29,487,524,10,25,37,1,245,197,0.5,8.4
Jonathan Babineaux,2276,DI,ATL,15,0,6.0,100.0,4.4,11.0,11.0,0,0,0,0.0,2,52.1,52.3,85.9,56.7,53.0,27.9,0,10,50.0,1,0,0,108.3,1,11,252,0,1,1,0,10,4,0.9,10.0
Trent Cole,2363,ED,IND,6,0,0.0,100.0,3.1,4.0,4.0,0,0,0,0.0,14,43.2,60.7,84.3,57.9,64.3,43.7,0,8,,0,0,0,100.0,1,4,128,2,0,1,0,8,8,2.0,8.0
Lorenzo Alexander,2476,ED,BUF,15,2,3.0,90.9,18.7,7.6,6.9,0,1,0,0.0,4,57.9,76.4,49.8,78.1,70.8,66.5,1,28,25.0,4,0,4,69.3,10,82,438,16,10,11,0,107,79,1.4,10.7
Ahmad Brooks,2945,ED,SF,15,0,6.8,88.9,21.0,11.4,10.1,3,1,1,11.1,28,64.7,60.2,20.6,57.3,67.9,44.8,0,31,44.4,4,1,8,113.9,8,96,458,7,5,9,0,102,65,1.1,12.8
Mario Williams,2946,ED,MIA,13,0,0.0,100.0,4.2,10.0,10.0,0,0,0,0.0,17,64.2,65.6,89.9,55.6,68.3,44.4,0,0,100.0,1,0,0,79.2,1,11,263,1,0,1,0,0,0,0.0,0.0
Donte Whitner,2953,S,WAS,11,3,7.2,78.8,97.5,12.5,9.8,0,0,1,3.0,32,52.8,57.2,49.2,50.1,70.5,86.1,0,47,6.7,2,0,1,129.8,26,347,356,2,25,33,2,340,213,1.0,13.1
Haloti Ngata,2957,DI,DET,12,2,9.0,100.0,3.2,8.0,8.0,0,0,0,0.0,11,54.1,58.6,73.0,53.2,67.7,51.8,0,8,33.3,2,0,1,139.6,1,10,313,2,2,1,1,8,0,1.0,8.0
Chad Greenway,2962,LB,MIN,14,1,3.6,70.8,90.1,8.6,6.1,0,0,0,0.0,18,44.9,58.9,81.9,57.4,70.9,47.1,1,27,18.8,3,0,0,97.4,17,154,171,7,12,24,2,149,110,1.0,8.8
Antonio Cromartie,2964,CB,IND,4,0,9.1,66.7,100.0,9.1,6.1,1,1,1,4.8,14,52.0,52.7,82.7,,55.6,68.0,0,44,0.0,0,1,5,107.8,14,138,138,1,13,21,1,173,78,1.4,12.4
Tamba Hali,2965,ED,KC,15,1,,,6.7,,,2,0,0,,16,78.0,76.5,47.4,71.5,72.6,85.0,0,,37.5,3,0,3,0.0,0,26,387,5,4,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,13,3,11.2,59.4,99.7,9.0,5.3,0,1,8,11.6,13,64.2,66.5,54.5,59.1,78.5,66.8,0,36,13.2,5,6,4,84.8,41,398,399,5,30,69,1,469,158,1.3,11.4
D'Qwell Jackson,2979,LB,IND,12,2,3.8,70.0,86.8,16.8,11.7,1,0,2,6.7,14,49.0,49.4,59.2,46.9,57.7,52.8,0,40,25.0,7,2,2,110.4,21,376,433,5,19,30,1,280,196,0.8,13.3
Roman Harper,2988,S,NO,10,0,7.1,76.9,84.5,14.3,11.0,0,0,1,7.7,20,60.3,53.4,0.0,44.5,57.4,48.9,0,24,22.2,2,1,2,104.6,10,147,174,1,7,13,0,120,56,0.8,12.0
