player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,GB,10,2,0,12,76.1,3,14,194,96.7,14.9,29,1,7.0,5,213,206,22,1,81.2,2,12,120,100.0,20.8,25,10.0,5,127,127,19
Dwight Freeney,1019,ED,ATL,9,0,0,2,65.8,4,22,194,99.5,18.6,36,0,8.8,4,205,204,30,0,67.6,3,17,105,100.0,24.8,26,12.4,3,112,112,23
James Harrison,1251,ED,PIT,10,0,0,25,79.7,4,14,140,69.4,20.7,29,0,8.6,3,222,154,21,0,90.2,2,10,69,80.6,31.9,22,11.6,2,93,75,14
Terence Newman,1321,CB,MIN,10,0,0,18,53.9,0,0,4,1.2,0.0,0,3,0.0,0,336,4,0,0,55.6,0,0,2,1.3,0.0,0,0.0,0,153,2,0
Terrell Suggs,1326,ED,BLT,9,1,1,3,69.0,7,18,247,97.4,11.3,28,4,7.5,6,267,260,31,1,72.0,4,11,126,99.2,15.1,19,9.1,4,132,131,19
Robert Mathis,1447,ED,IND,10,0,0,14,56.6,1,16,247,91.2,9.7,24,0,4.7,3,294,268,20,0,58.6,1,9,116,95.6,12.1,14,6.0,2,137,131,12
Cullen Jenkins,1637,DI,WAS,9,0,0,32,62.6,0,5,95,98.1,6.3,6,1,2.6,0,107,105,5,0,65.6,0,4,30,100.0,10.0,3,6.7,0,36,36,4
DeAngelo Hall,1729,S,WAS,3,0,0,32,54.9,0,0,3,3.2,0.0,0,0,0.0,0,93,3,0,0,59.7,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Vince Wilfork,1742,DI,HST,9,0,0,13,60.3,1,7,148,100.0,6.1,9,2,2.7,0,163,163,8,0,56.4,1,3,40,100.0,7.5,3,5.0,0,45,45,4
Karlos Dansby,1754,LB,CIN,10,0,1,7,52.7,0,2,30,12.3,0.0,0,2,3.3,0,277,34,2,0,45.8,0,1,12,10.3,0.0,0,4.2,0,136,14,1
Daryl Smith,1760,LB,TB,10,0,0,30,54.9,0,5,46,28.7,4.3,2,0,5.4,0,167,48,5,0,49.6,0,2,17,32.2,5.9,1,5.9,0,59,19,2
Antonio Smith,1856,DI,HST,7,0,0,13,62.3,2,6,89,100.0,10.1,9,0,5.6,1,97,97,9,0,62.6,1,5,44,100.0,15.9,7,9.1,1,49,49,7
