player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Antonio Brown,5718,WR,PIT,3,38,0,25,0,-1.8,0,100.0,,0,0,0.0,0,2,0,90.2,92.2,0,13,0.0,0,13,4,92.3,12,106.3,4,10.5,0,38,45,11.3,9.5,3.17,0.6,0,60.0,66.7,2,3,0.0,0,0,0,79.4,83.7,0,10,0.0,0,16,3,100.0,16,64.6,5,13.2,0,10,10,3.3,3.3,0.63
Mike Evans,8642,WR,TB,3,37,0,30,0,,0,,,0,0,,0,0,0,,44.0,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,21.3,0,50.0,50.0,1,2,0.0,0,2,0,68.4,81.8,0,45,0.0,0,25,2,96.0,24,135.4,4,10.8,1,55,4,2.0,27.5,2.29
Jarvis Landry,8698,WR,MIA,3,31,0,17,0,-2.3,0,100.0,100.0,1,1,0.0,0,0,0,90.6,78.2,0,4,0.0,0,8,4,87.5,7,79.2,4,12.9,0,2,11,2.8,0.5,0.29,8.9,5,76.9,50.0,1,2,4.8,1,12,1,90.0,89.9,1,42,0.0,0,97,20,94.8,92,106.3,26,83.9,1,270,122,6.1,13.5,2.93
A.J. Green,6156,WR,CIN,3,31,0,7,0,0.3,0,100.0,,0,0,0.0,0,2,0,90.2,81.8,0,29,0.0,0,14,4,92.9,13,118.8,4,12.9,0,54,53,13.3,13.5,4.15,3.0,0,40.0,0.0,0,1,0.0,0,1,0,46.4,69.6,0,15,0.0,0,29,2,96.6,28,50.4,5,16.1,0,18,24,12.0,9.0,0.64
Larry Fitzgerald,1724,WR,ARZ,3,30,0,1,0,,0,,,0,0,,0,0,0,,49.3,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,8.0,3,66.7,75.0,6,8,0.0,0,9,0,88.0,83.4,0,25,1.0,1,101,14,93.1,94,117.8,21,70.0,2,143,49,3.5,10.2,1.52
Odell Beckham Jr.,8647,WR,NYG,3,29,0,21,0,,0,,,0,0,,0,0,0,,45.2,0,0,0.0,0,8,0,75.0,6,0.0,0,0.0,0,0,0,,,0.0,11.0,0,50.0,0.0,0,1,0.0,0,1,0,72.1,77.4,0,14,0.0,0,12,1,83.3,10,72.9,2,6.9,0,14,0,0.0,14.0,1.4
T.Y. Hilton,7092,WR,IND,3,29,0,14,0,0.0,0,100.0,,0,0,0.0,0,0,0,78.7,49.8,0,0,0.0,0,9,1,100.0,9,79.2,1,3.4,0,0,0,0.0,0.0,0.0,13.7,2,69.2,80.0,4,5,0.0,0,6,0,85.3,75.8,0,63,0.0,0,79,9,94.9,75,137.5,13,44.8,1,174,76,8.4,19.3,2.32
Emmanuel Sanders,5606,WR,DEN,3,29,0,10,0,-0.7,0,33.3,,0,0,0.0,0,0,0,78.7,52.6,2,1,0.0,0,9,1,100.0,9,2.8,3,10.3,0,1,2,2.0,1.0,0.11,6.3,0,42.9,,0,0,0.0,0,2,0,84.9,75.3,2,7,0.0,0,27,3,92.6,25,50.3,7,24.1,1,14,2,0.7,4.7,0.56
Marvin Jones Jr.,7158,WR,DET,3,29,0,11,0,-1.5,0,50.0,,0,0,0.0,0,0,0,78.7,47.4,0,4,0.0,0,13,1,100.0,13,56.3,2,6.9,0,4,6,6.0,4.0,0.31,,0,,,0,0,,0,0,0,48.0,75.4,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0
Jeremy Maclin,4942,WR,KC,3,28,0,16,0,-3.3,1,75.0,,0,0,0.0,0,0,0,88.7,51.0,0,5,0.0,0,14,3,100.0,14,77.1,4,14.3,0,8,19,6.3,2.7,0.57,14.0,1,44.4,50.0,1,2,0.0,0,1,0,73.5,65.6,0,16,0.0,0,55,4,98.2,54,57.2,9,32.1,0,39,14,3.5,9.8,0.72
Amari Cooper,9437,WR,OAK,3,28,0,23,0,-2.0,0,100.0,,0,0,0.0,0,0,1,90.2,57.0,0,16,0.0,0,9,3,88.9,8,101.4,3,10.7,0,25,31,10.3,8.3,3.13,6.5,1,45.5,0.0,0,1,28.6,2,3,1,44.2,71.1,0,25,0.0,0,29,5,93.1,27,66.9,11,39.3,0,71,35,7.0,14.2,2.63
Tavon Austin,7789,WR,LA,3,28,0,26,0,-2.6,0,80.0,,0,0,20.0,1,0,0,28.1,37.1,0,5,0.0,0,11,4,90.9,10,79.2,5,17.9,0,8,18,4.5,2.0,0.8,10.5,1,50.0,,0,0,14.3,1,4,0,30.0,63.0,2,43,0.0,0,54,6,92.6,50,67.0,12,42.9,1,101,26,4.3,16.8,2.02
Allen Robinson II,8696,WR,JAX,3,28,0,15,0,,0,,,0,0,,0,0,0,,45.5,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,12.5,0,66.7,0.0,0,1,0.0,0,2,1,72.3,70.7,0,22,0.0,0,36,4,97.2,35,90.3,6,21.4,0,47,9,2.3,11.8,1.34
