player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Julius Peppers,1010,ED,GB,6,0,1,0.0,0,1,12,62.7,80.2,84.0,82.4,51.9,34.2,3,10,0,,33.3,1,1,0,39.6,0,3,2,0,5,160,158,1,27,96,34,0,2,115,40,0,3,2,1,16,0,0,0,
Dwight Freeney,1019,ED,ATL,7,1,0,,0,0,2,60.0,67.1,87.3,66.4,51.8,52.7,4,17,0,,33.3,1,0,0,0.0,0,4,0,0,1,194,194,0,4,182,8,0,0,166,27,0,3,1,0,25,0,0,0,
James Harrison,1251,ED,PIT,7,4,0,100.0,0,1,25,76.9,74.5,83.4,66.4,65.4,81.0,3,8,1,9,0.0,0,0,0,59.0,3,0,30,0,48,227,193,0,0,193,0,0,34,107,72,4,5,11,3,11,0,23,11,7.7
Terence Newman,1321,CB,MIN,6,1,0,42.4,0,0,18,79.9,80.3,84.2,,72.9,66.4,0,0,1,12,10.5,2,5,3,49.1,14,0,14,329,227,349,5,0,0,5,0,0,344,0,122,1,3,16,33,0,1,112,17,8.0
Terrell Suggs,1326,ED,BLT,6,2,0,100.0,1,0,3,66.8,65.0,0.0,60.8,81.8,81.0,3,10,0,1,0.0,0,0,4,79.2,1,5,4,0,3,256,252,0,0,249,3,0,4,176,77,0,13,12,1,18,0,1,1,1.0
Robert Mathis,1447,ED,IND,7,1,0,100.0,0,1,14,36.5,51.9,86.9,57.3,51.4,78.8,1,12,0,14,0.0,0,0,0,114.6,2,1,3,0,13,289,284,0,1,283,0,0,5,192,84,2,7,9,2,14,0,23,2,11.5
Cullen Jenkins,1637,DI,WAS,6,1,0,,0,0,32,57.2,51.4,82.2,53.9,52.8,47.1,0,2,0,,12.5,1,0,0,0.0,0,0,0,0,2,119,118,28,61,10,19,0,1,65,52,0,3,6,0,2,0,0,0,
DeAngelo Hall,1729,S,WAS,3,0,0,85.7,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,0,0,0,29,14.3,2,1,0,113.7,6,0,40,0,90,166,3,0,0,3,0,109,163,3,73,14,3,12,7,0,0,79,48,13.2
Vince Wilfork,1742,DI,HST,7,5,0,,0,0,13,60.0,60.5,85.4,62.7,56.1,75.6,1,7,0,,5.6,1,0,0,0.0,0,0,0,0,0,288,288,127,153,0,8,0,0,138,150,0,11,12,0,8,0,0,0,
Karlos Dansby,1754,LB,CIN,7,4,0,88.0,0,0,7,50.6,56.7,36.7,52.4,70.8,53.5,0,1,0,39,12.8,6,1,1,138.0,22,0,242,4,177,322,46,0,0,46,0,1,276,23,122,29,21,37,25,1,2,268,180,12.2
Daryl Smith,1760,LB,TB,6,1,0,80.0,0,0,30,48.1,49.3,81.8,48.8,55.7,33.4,0,3,1,33,25.0,3,0,0,79.2,4,0,74,3,65,202,101,0,1,100,0,0,101,34,103,24,5,8,5,3,0,79,63,19.8
Antonio Smith,1856,DI,HST,4,0,0,,0,0,13,,52.3,79.0,61.5,40.6,67.6,2,1,0,,,0,0,0,0.0,0,1,0,0,0,44,44,29,14,0,1,0,0,36,8,0,0,0,0,4,0,0,0,
Mike Adams,1972,S,IND,7,4,0,66.7,0,1,14,65.6,70.4,86.8,62.1,74.9,82.7,2,0,0,14,5.1,2,0,0,78.5,10,0,118,10,288,475,17,0,0,17,0,279,458,18,169,50,4,33,15,2,0,75,52,7.5
Adam Jones,2223,CB,CIN,7,3,0,62.1,0,1,7,64.6,65.4,86.1,,63.7,64.4,0,0,1,41,10.0,3,2,2,83.5,18,0,22,387,262,431,8,0,0,8,0,0,423,0,169,14,5,24,29,0,1,227,73,12.6
DeMarcus Ware,2228,ED,DEN,2,1,0,,0,0,10,60.0,68.3,78.6,76.2,42.5,47.9,0,2,0,,50.0,1,0,0,0.0,0,3,0,0,1,45,45,0,0,45,0,0,0,32,12,0,2,0,0,5,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,6,5,1,84.2,0,1,5,56.5,66.3,84.1,69.7,71.2,70.8,1,6,1,42,6.3,2,0,0,121.2,16,1,256,1,167,330,47,0,0,47,0,0,283,43,120,26,11,25,19,8,3,168,103,10.5
Derrick Johnson,2232,LB,KC,6,12,0,83.3,0,0,16,86.1,71.7,85.1,60.8,44.7,44.3,1,1,1,30,20.3,12,1,0,66.2,15,1,360,11,230,400,10,0,0,10,0,3,390,17,153,16,22,35,18,3,0,98,75,6.5
Jonathan Babineaux,2276,DI,ATL,7,0,1,,0,0,2,52.0,47.8,82.8,59.5,45.0,26.1,1,6,0,,30.0,3,0,0,0.0,0,0,0,0,7,190,190,18,145,2,25,0,0,118,65,0,6,7,0,7,0,0,0,
Darren Sproles,2347,HB,PHI,1,0,0,,0,0,24,,60.0,62.9,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Trent Cole,2363,ED,IND,2,1,0,100.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,1,4,0,8,50.0,2,0,0,100.0,1,0,0,0,2,68,68,0,0,67,1,0,0,41,25,0,1,1,1,5,0,8,8,8.0
Lorenzo Alexander,2476,ED,BUF,7,3,2,100.0,0,3,4,58.4,83.0,85.2,87.0,65.6,61.7,5,9,0,19,13.0,3,0,1,104.2,5,10,43,1,36,326,270,0,0,270,0,0,56,161,129,10,24,17,5,24,0,45,39,9.0
Ahmad Brooks,2945,ED,SF,7,3,1,80.0,1,0,28,68.3,51.5,32.4,55.9,49.1,32.5,1,18,0,31,29.2,7,1,3,118.8,4,2,13,1,46,378,349,1,0,348,0,0,29,151,181,15,9,14,5,21,0,74,50,18.5
Mario Williams,2946,ED,MIA,7,1,1,100.0,0,0,17,63.6,71.1,88.6,60.2,71.5,37.8,3,13,0,0,23.1,3,0,0,79.2,1,1,0,0,5,308,308,0,10,291,7,0,0,164,139,0,9,9,1,17,0,0,0,0.0
Donte Whitner,2953,S,WAS,3,2,0,50.0,0,0,32,58.7,65.0,78.7,56.4,75.8,88.2,0,0,0,22,0.0,0,0,0,74.0,2,0,30,1,62,98,5,0,0,5,0,55,93,3,33,7,2,10,4,0,0,29,8,14.5
Haloti Ngata,2957,DI,DET,5,2,1,100.0,0,0,11,58.6,56.5,52.9,58.6,58.3,72.9,1,7,0,8,0.0,0,0,1,139.6,1,1,1,0,2,198,197,11,150,1,35,0,1,131,65,0,6,5,1,9,1,8,0,8.0
Chad Greenway,2962,LB,MIN,6,1,0,66.7,0,0,18,33.1,55.4,76.1,52.3,79.7,34.6,0,0,0,27,25.0,3,0,0,128.5,4,0,72,0,39,99,10,0,0,10,0,1,89,5,55,16,7,8,6,0,1,45,39,11.3
Antonio Cromartie,2964,CB,IND,4,0,0,66.7,1,0,14,52.0,52.7,82.7,,55.6,68.0,0,0,0,44,7.1,1,1,5,107.8,14,0,9,176,138,204,3,0,0,3,0,1,201,0,66,15,1,13,21,0,1,173,78,12.4
Tamba Hali,2965,ED,KC,6,3,0,,2,0,16,70.8,72.7,5.4,68.3,79.6,79.8,2,12,0,,14.3,2,0,3,0.0,0,1,4,0,15,211,204,0,0,203,1,0,7,135,61,3,7,9,0,15,0,0,0,
Johnathan Joseph,2969,CB,HST,7,3,0,55.6,0,0,13,51.2,57.2,83.5,59.1,81.2,55.9,0,0,0,36,14.3,4,5,2,87.7,20,0,26,266,181,314,0,0,0,0,0,0,314,1,132,22,3,21,36,0,1,260,115,13.0
