player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,GB,13,2,0,12,73.3,4,21,289,95.0,14.2,41,2,6.7,7,320,304,32,1,78.1,3,17,172,99.4,19.8,34,9.3,6,181,180,26
Dwight Freeney,1019,ED,ATL,12,0,0,2,65.0,5,30,266,99.6,18.0,48,1,8.1,4,283,282,39,0,67.6,4,23,141,100.0,25.5,36,11.7,3,151,151,30
James Harrison,1251,ED,PIT,13,0,0,25,85.1,5,23,181,63.9,24.3,44,0,10.5,5,310,198,33,0,90.4,3,17,94,76.9,33.0,31,13.8,3,134,103,23
Terence Newman,1321,CB,MIN,12,0,0,18,53.9,0,0,4,1.0,0.0,0,3,0.0,0,388,4,0,0,55.6,0,0,2,1.1,0.0,0,0.0,0,180,2,0
Terrell Suggs,1326,ED,BLT,12,3,1,3,72.0,10,24,351,97.4,11.1,39,4,7.1,8,381,371,42,2,75.8,7,15,175,98.4,15.4,27,9.1,5,190,187,27
Robert Mathis,1447,ED,IND,11,0,0,14,55.5,1,16,260,91.3,9.2,24,0,4.4,3,309,282,20,0,57.6,1,9,122,95.8,11.5,14,5.7,2,143,137,12
Cullen Jenkins,1637,DI,WAS,12,0,0,32,61.5,1,6,136,98.7,6.6,9,1,2.6,0,150,148,7,0,67.9,1,5,45,100.0,13.3,6,6.7,0,52,52,6
DeAngelo Hall,1729,S,WAS,3,0,0,32,54.9,0,0,3,3.2,0.0,0,0,0.0,0,93,3,0,0,59.7,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Vince Wilfork,1742,DI,HST,12,0,0,13,59.4,3,9,193,99.5,6.7,13,2,3.1,0,213,212,12,0,54.6,2,5,64,100.0,7.8,5,5.5,0,72,72,7
Karlos Dansby,1754,LB,CIN,13,1,1,7,57.0,2,3,45,13.0,2.2,1,2,5.6,0,377,49,5,0,45.1,0,1,14,9.0,0.0,0,3.6,0,178,16,1
Daryl Smith,1760,LB,TB,13,0,0,30,53.8,0,5,51,27.6,3.9,2,0,4.9,0,192,53,5,0,49.1,0,2,19,30.9,5.3,1,5.3,0,68,21,2
Antonio Smith,1856,DI,HST,10,0,0,13,59.0,3,9,137,100.0,9.5,13,2,5.1,1,148,148,13,0,60.5,2,8,77,100.0,14.3,11,7.8,1,84,84,11
Mike Adams,1972,S,IND,12,0,0,14,61.0,2,0,20,4.1,0.0,0,0,5.0,0,486,20,2,0,58.9,1,0,10,4.9,0.0,0,5.0,0,205,10,1
Adam Jones,2223,CB,CIN,13,0,1,7,57.7,0,0,1,0.2,0.0,0,4,0.0,0,540,1,0,0,57.7,0,0,1,0.4,0.0,0,0.0,0,267,1,0
DeMarcus Ware,2228,ED,DEN,8,0,2,10,68.5,3,13,166,97.4,15.1,25,4,7.8,5,189,184,21,0,71.4,2,8,97,98.2,19.6,19,10.3,5,110,108,15
Thomas Davis Sr.,2231,LB,CAR,13,1,0,5,90.5,2,13,81,15.3,19.8,16,1,13.0,3,550,84,18,0,90.3,0,1,30,12.7,13.3,4,8.3,2,237,30,3
Derrick Johnson,2232,LB,KC,13,0,0,16,50.5,1,2,36,7.1,0.0,0,0,6.9,1,524,37,4,0,54.9,1,1,23,11.5,0.0,0,8.7,1,208,24,3
Jonathan Babineaux,2276,DI,ATL,13,1,0,2,55.4,1,9,201,95.2,6.0,12,0,2.5,0,227,216,10,0,59.7,0,6,81,100.0,9.9,8,3.7,0,88,88,6
Trent Cole,2363,ED,IND,4,1,0,14,62.1,1,7,75,96.3,12.0,9,0,6.7,1,82,79,9,0,67.9,1,5,36,95.1,19.4,7,11.1,1,41,39,7
Lorenzo Alexander,2476,ED,BUF,13,4,0,4,79.3,11,21,280,81.0,15.7,44,2,9.6,11,369,299,43,1,89.4,7,10,119,90.2,23.5,28,14.7,9,143,129,26
Ahmad Brooks,2945,ED,SF,13,1,3,28,58.6,2,30,297,78.4,10.1,30,7,6.7,4,407,319,36,0,60.0,2,13,126,83.9,13.5,17,9.1,4,161,135,19
Mario Williams,2946,ED,MIA,11,1,0,17,58.3,3,17,206,96.1,8.7,18,0,5.8,2,232,223,22,0,65.2,0,9,74,94.3,13.5,10,8.8,2,87,82,11
Donte Whitner,2953,S,WAS,9,0,0,32,51.2,0,1,7,2.5,14.3,1,1,7.1,0,320,8,1,0,52.2,0,1,4,3.9,25.0,1,12.5,0,128,5,1
Haloti Ngata,2957,DI,DET,10,3,0,11,54.3,2,11,250,97.8,4.4,11,1,3.0,1,273,267,14,2,59.5,1,8,119,98.5,7.6,9,4.6,1,131,129,10
Chad Greenway,2962,LB,MIN,12,0,0,18,57.4,0,1,16,11.4,12.5,2,0,3.1,0,149,17,1,0,57.8,0,1,7,13.2,14.3,1,7.1,0,53,7,1
Tamba Hali,2965,ED,KC,13,0,2,16,73.5,4,29,301,92.5,16.9,51,3,6.8,4,345,319,37,0,73.8,3,15,138,96.8,19.6,27,8.7,3,156,151,21
Johnathan Joseph,2969,CB,HST,12,0,0,13,59.1,0,0,1,0.3,0.0,0,4,0.0,0,366,1,0,0,,0,0,0,0.0,,0,,0,152,0,0
D'Qwell Jackson,2979,LB,IND,12,1,1,14,46.9,1,1,54,13.2,1.9,1,2,3.7,1,433,57,3,0,48.8,1,1,28,17.3,3.6,1,7.1,1,168,29,3
Roman Harper,2988,S,NO,8,0,0,20,42.0,0,3,18,18.6,5.6,1,2,8.3,0,113,21,3,0,40.9,0,3,8,22.5,12.5,1,18.8,0,40,9,3
Darryl Tapp,3008,ED,NO,12,0,0,20,68.9,8,9,120,98.5,16.7,20,0,7.9,1,130,128,18,0,76.8,6,4,35,100.0,31.4,11,17.1,1,36,36,11
Frostee Rucker,3036,DI,ARZ,10,1,0,1,56.7,1,4,107,100.0,5.6,6,0,2.3,0,115,115,5,0,54.2,0,2,35,100.0,5.7,2,2.9,0,39,39,2
Will Blackmon,3060,S,WAS,11,0,0,32,62.7,0,2,7,2.4,28.6,2,0,28.6,1,287,7,3,0,,0,0,0,0.0,,0,,0,121,0,0
Stephen Tulloch,3061,LB,PHI,6,0,0,24,57.8,0,0,2,7.4,0.0,0,0,0.0,0,27,2,0,0,,0,0,0,0.0,,0,,0,10,0,0
Domata Peko Sr.,3068,DI,CIN,13,4,0,7,56.1,2,5,236,99.2,3.0,7,2,1.5,0,251,249,7,2,61.4,1,4,76,100.0,6.6,5,3.3,0,82,82,5
Elvis Dumervil,3071,ED,BLT,5,0,0,3,72.0,3,13,130,100.0,14.6,19,0,6.9,1,139,139,17,0,71.5,1,9,66,100.0,18.2,12,9.1,1,73,73,11
Kyle Williams,3079,DI,BUF,12,0,0,4,62.2,8,22,359,98.5,11.1,40,2,5.3,4,391,385,34,0,70.0,5,13,132,99.3,18.9,25,9.8,4,143,142,22
Rob Ninkovich,3080,ED,NE,9,1,0,19,56.7,1,14,154,66.3,10.4,16,0,7.5,4,249,165,19,0,59.2,1,6,81,77.3,11.1,9,8.0,3,110,85,10
Kedric Golston,3141,DI,WAS,2,0,0,32,56.2,1,0,8,88.9,12.5,1,0,6.3,0,9,8,1,0,58.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Antoine Bethea,3152,S,SF,13,0,0,28,51.3,1,2,15,3.1,0.0,0,1,10.0,0,511,16,3,0,48.5,0,1,7,4.1,0.0,0,7.1,0,195,8,1
Tom Johnson,3378,DI,MIN,13,0,0,18,66.4,12,20,327,100.0,9.5,31,2,5.5,2,346,346,34,0,68.1,9,15,189,100.0,12.2,23,6.9,1,201,201,25
Tony McDaniel,3423,DI,SEA,13,2,0,29,53.9,1,7,214,99.6,3.3,7,1,1.9,0,227,226,8,2,57.1,1,3,89,100.0,3.4,3,2.2,0,93,93,4
Tramon Williams,3558,CB,CLV,9,0,1,8,50.1,1,0,5,1.8,20.0,1,3,10.0,0,284,5,1,0,53.2,1,0,2,1.4,50.0,1,25.0,0,146,2,1
Brent Grimes,3589,CB,TB,13,0,2,30,60.0,0,1,1,0.2,100.0,1,4,50.0,0,488,1,1,0,60.0,0,1,1,0.4,100.0,1,50.0,0,234,1,1
Lawrence Timmons,3631,LB,PIT,13,0,0,25,56.2,5,9,100,21.6,13.0,13,4,9.0,2,499,108,16,0,60.6,4,7,64,31.2,18.8,12,11.7,2,221,69,13
Leon Hall,3634,CB,NYG,9,0,0,21,61.5,1,0,15,6.4,0.0,0,0,10.0,1,250,16,2,0,67.6,1,0,8,7.0,0.0,0,18.8,1,128,9,2
Michael Griffin,3635,S,CAR,8,0,0,5,55.9,0,1,3,2.8,0.0,0,0,16.7,0,108,3,1,0,58.5,0,0,1,3.1,0.0,0,0.0,0,32,1,0
Reggie Nelson,3637,S,OAK,13,0,0,23,61.2,1,1,8,1.7,0.0,0,0,12.5,0,538,9,2,0,55.0,0,0,3,1.2,0.0,0,0.0,0,255,3,0
Alan Branch,3649,DI,NE,13,0,0,19,56.1,1,12,274,100.0,6.6,18,2,2.7,1,293,293,14,0,57.7,1,5,108,100.0,8.3,9,3.7,1,118,118,7
Paul Posluszny,3650,LB,JAX,13,0,0,15,76.2,1,11,55,12.2,12.7,7,0,14.5,2,490,60,14,0,67.1,1,5,28,14.0,14.3,4,10.7,0,215,30,6
Eric Weddle,3653,S,BLT,13,0,0,3,77.0,0,4,15,2.8,20.0,3,2,20.0,1,542,15,5,0,70.9,0,1,6,2.3,16.7,1,25.0,1,256,6,2
David Harris,3663,LB,NYJ,12,0,0,22,43.1,0,10,89,20.8,6.7,6,0,6.7,1,442,92,11,0,46.7,0,5,49,31.1,8.2,4,7.1,1,164,51,6
Justin Durant,3664,LB,DAL,12,0,0,9,74.1,1,1,13,6.7,23.1,3,4,15.4,1,195,13,3,0,66.6,1,0,8,14.5,25.0,2,18.8,1,55,8,2
Charles Johnson,3699,ED,CAR,12,2,0,5,71.3,8,30,300,91.3,15.0,45,3,7.7,4,344,314,42,0,75.5,5,18,135,97.9,20.7,28,10.7,3,145,142,26
Brandon Mebane,3701,DI,SD,10,0,0,27,74.7,2,12,162,100.0,11.1,18,0,5.6,2,171,171,16,0,77.2,2,5,50,100.0,14.0,7,7.0,0,54,54,7
Brian Robison,3718,ED,MIN,13,1,0,18,66.1,5,26,405,95.8,9.4,38,1,5.6,7,450,431,38,0,72.3,3,15,197,98.2,13.7,27,7.6,6,217,213,24
Paul Soliai,3724,DI,CAR,9,0,0,5,65.8,1,5,74,100.0,8.1,6,1,4.1,0,76,76,6,0,74.7,1,3,24,100.0,16.7,4,8.3,0,24,24,4
Corey Graham,3784,S,BUF,13,0,0,4,60.8,0,3,23,5.4,13.0,3,0,10.9,1,500,27,4,0,62.8,0,3,9,6.5,22.2,2,27.8,1,184,12,4
William Gay,3786,CB,PIT,13,0,1,25,82.5,0,3,21,4.4,4.8,1,3,11.9,1,498,22,4,0,47.9,0,1,7,3.6,0.0,0,7.1,0,223,8,1
James Ihedigbo,4147,S,BUF,4,0,0,4,51.3,0,0,8,16.4,0.0,0,0,0.0,0,55,9,0,0,55.0,0,0,2,17.6,0.0,0,0.0,0,17,3,0
Chris Long,4316,ED,NE,13,1,0,19,63.1,5,38,349,90.1,14.9,52,2,7.3,4,404,364,47,1,65.3,2,26,167,93.6,19.8,33,9.6,2,187,175,30
Glenn Dorsey,4319,DI,SF,10,0,1,28,49.3,0,1,123,100.0,1.6,2,2,1.2,1,130,130,2,0,54.1,0,0,30,100.0,3.3,1,3.3,1,32,32,1
Dominique Rodgers-Cromartie,4330,CB,NYG,12,0,1,21,50.4,0,6,22,5.2,9.1,2,2,13.6,0,426,22,6,0,58.4,0,3,9,4.1,11.1,1,16.7,0,222,9,3
Brandon Flowers,4349,CB,SD,6,0,1,27,91.2,0,5,6,2.4,66.7,4,1,41.7,0,246,6,5,0,90.5,0,4,5,4.4,60.0,3,40.0,0,113,5,4
Tracy Porter,4354,CB,CHI,13,0,0,6,60.0,0,0,1,0.2,0.0,0,3,0.0,0,484,1,0,0,60.0,0,0,1,0.4,0.0,0,0.0,0,228,1,0
Calais Campbell,4364,DI,ARZ,13,5,0,1,87.0,13,24,381,99.8,12.9,49,2,5.9,4,411,410,41,3,90.3,10,16,164,100.0,17.7,29,10.4,4,180,180,30
Jason Jones,4368,ED,MIA,11,1,0,17,58.9,8,9,210,93.2,8.6,18,3,5.5,3,251,234,20,0,68.1,7,7,87,95.3,14.9,13,10.3,2,106,101,16
Kendall Langford,4380,DI,IND,7,2,0,14,51.6,1,7,186,98.5,6.5,12,0,2.2,0,202,199,8,1,49.6,0,5,80,100.0,6.3,5,3.1,0,86,86,5
Pat Sims,4391,DI,CIN,13,0,0,7,63.9,3,4,153,100.0,5.9,9,1,2.9,1,164,164,8,0,73.7,1,4,60,100.0,10.0,6,5.8,1,66,66,6
Cliff Avril,4406,ED,SEA,13,2,0,29,74.2,14,35,392,96.1,14.5,57,4,9.1,11,433,416,60,1,78.6,9,20,179,97.4,18.4,33,12.6,8,193,188,37
Philip Wheeler,4407,LB,ATL,13,0,0,2,52.2,2,0,59,39.8,5.1,3,2,1.7,0,161,64,2,0,52.0,1,0,21,32.4,4.8,1,2.4,0,74,24,1
Tyvon Branch,4414,CB,ARZ,6,0,1,1,54.6,1,3,11,6.1,9.1,1,1,18.2,0,180,11,4,0,46.2,0,1,5,5.6,0.0,0,10.0,0,89,5,1
William Hayes,4417,ED,LA,11,1,0,26,60.6,2,18,239,99.2,12.1,29,1,5.4,3,257,255,23,1,64.1,2,9,95,100.0,17.9,17,8.9,3,102,102,14
Dwight Lowery,4427,S,SD,13,0,0,27,51.3,0,0,10,1.9,0.0,0,1,0.0,0,528,10,0,0,55.9,0,0,2,0.8,0.0,0,0.0,0,244,2,0
Quintin Demps,4431,S,HST,10,0,0,13,67.3,1,0,4,1.1,0.0,0,1,12.5,0,349,4,1,0,,0,0,0,0.0,,0,,0,158,0,0
Brandon Carr,4454,CB,DAL,13,0,1,9,60.0,1,0,0,0.2,,1,2,,0,586,1,1,0,60.0,0,0,0,0.4,,0,,0,235,1,0
Orlando Scandrick,4457,CB,DAL,9,1,1,9,56.6,0,2,23,7.6,13.0,3,5,13.0,2,340,26,4,0,55.1,0,1,13,9.0,23.1,3,19.2,2,144,13,3
Letroy Guion,4466,DI,GB,12,1,1,12,51.3,0,2,171,99.4,1.8,3,6,0.6,0,179,178,2,1,55.4,0,1,56,98.3,1.8,1,0.9,0,59,58,1
Erik Walden,4481,ED,IND,13,0,0,14,60.1,7,12,257,74.2,10.1,26,3,6.8,8,383,284,27,0,63.0,2,7,129,86.0,12.4,16,8.9,7,171,147,16
Ahtyba Rubin,4504,DI,SEA,13,0,0,29,53.4,1,8,234,98.8,4.3,10,0,2.4,1,250,247,10,0,53.4,0,5,84,100.0,6.0,5,4.2,1,87,87,6
Wesley Woodyard,4583,LB,TEN,13,1,0,31,71.9,3,12,55,20.1,16.4,9,2,17.3,2,279,56,17,0,69.0,0,4,27,24.6,18.5,5,14.8,2,114,28,6
Leger Douzable,4654,DI,BUF,13,0,0,4,55.8,4,7,190,96.2,6.8,13,1,3.9,2,210,202,13,0,55.6,2,2,75,100.0,6.7,5,5.3,2,82,82,6
Erin Henderson,4656,LB,NYJ,5,0,0,22,50.2,1,2,24,27.7,8.3,2,0,6.3,0,94,26,3,0,57.6,1,1,8,30.0,12.5,1,12.5,0,30,9,2
Wallace Gilberry,4763,ED,CIN,7,0,0,7,50.4,1,9,145,99.4,5.5,8,0,3.4,0,154,153,10,0,52.1,0,6,74,98.8,6.8,5,4.1,0,80,79,6
Jerrell Freeman,4888,LB,CHI,10,0,1,6,56.7,2,2,26,6.8,7.7,2,3,7.7,0,428,29,4,0,59.9,2,1,13,7.3,15.4,2,11.5,0,193,14,3
Cameron Wake,4907,ED,MIA,13,1,0,17,90.5,7,38,300,95.7,20.3,61,4,11.2,11,345,330,56,0,92.6,5,27,146,96.4,29.5,43,17.8,10,169,163,42
Tyson Jackson,4926,DI,ATL,13,1,0,2,60.1,2,6,130,100.0,6.9,9,2,3.1,0,138,138,8,1,61.7,2,4,47,100.0,10.6,5,6.4,0,49,49,6
Brian Orakpo,4936,ED,TEN,13,1,0,31,74.0,6,37,341,76.4,16.7,57,1,9.2,10,484,370,53,0,72.6,4,20,165,84.8,20.6,34,10.9,6,217,184,30
Malcolm Jenkins,4937,S,PHI,13,0,1,24,54.1,1,5,36,7.5,5.6,2,5,11.1,1,509,38,7,0,48.0,1,2,14,5.9,0.0,0,10.7,0,256,15,3
Brian Cushing,4938,LB,HST,11,0,0,13,49.1,2,3,43,16.8,4.7,2,1,5.8,0,291,49,5,0,51.8,1,2,22,20.5,9.1,2,6.8,0,127,26,3
Robert Ayers,4941,ED,TB,9,0,1,30,73.7,14,21,267,97.6,15.4,41,1,8.8,6,288,281,41,0,77.5,13,13,134,99.3,20.9,28,11.9,3,140,139,29
Vontae Davis,4948,CB,IND,11,0,1,14,75.5,0,1,3,0.8,33.3,1,7,16.7,0,396,3,1,0,75.5,0,1,3,1.8,33.3,1,16.7,0,171,3,1
Clay Matthews,4949,ED,GB,9,0,1,12,60.9,2,18,182,89.3,10.4,19,2,7.7,4,215,192,24,0,59.2,2,10,102,90.9,12.7,13,9.8,4,121,110,16
Ziggy Hood,4955,DI,WAS,13,2,0,32,52.1,4,9,308,99.1,4.9,15,2,2.4,1,333,330,14,1,58.5,3,6,115,100.0,8.7,10,4.8,1,125,125,10
