player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Mike Evans,8642,WR,TB,14,149,0,30,0,-1.3,0,100.0,,0,0,0.0,0,0,0,88.7,43.0,0,8,0.0,0,43,3,93.0,40,84.7,3,2.0,0,13,17,5.7,4.3,0.33,19.1,1,57.1,33.3,1,3,14.3,2,11,0,48.5,90.0,0,45,0.0,0,106,12,92.5,98,107.6,21,14.1,1,212,30,2.5,17.7,2.16
Antonio Brown,5718,WR,PIT,14,140,0,25,0,-1.1,2,90.9,,0,0,0.0,0,5,0,93.1,76.5,0,13,0.0,0,70,20,97.1,68,87.3,22,15.7,0,109,137,6.9,5.5,1.6,7.5,0,68.4,66.7,2,3,0.0,0,7,0,90.9,85.1,0,32,0.0,0,77,13,90.9,70,105.2,19,13.6,1,130,39,3.0,10.0,1.86
Larry Fitzgerald,1724,WR,ARZ,14,137,0,1,0,-1.3,0,84.6,,0,0,0.0,0,3,0,92.1,64.5,0,12,0.0,0,41,11,95.1,39,86.9,13,9.5,0,63,78,7.1,5.7,1.62,7.9,10,72.0,66.7,6,9,4.8,3,31,1,84.5,74.8,3,25,0.2,1,406,59,92.1,374,82.8,82,59.9,2,548,197,3.3,9.3,1.47
Odell Beckham Jr.,8647,WR,NYG,14,134,0,21,0,-2.0,0,66.7,,0,0,0.0,0,0,0,84.5,39.8,0,1,0.0,0,44,2,93.2,41,70.1,3,2.2,0,-5,1,0.5,-2.5,-0.12,8.8,2,68.4,0.0,0,1,7.1,1,8,0,67.0,88.0,0,41,0.0,0,79,13,94.9,75,126.2,19,14.2,2,146,42,3.2,11.2,1.95
Jordy Nelson,4350,WR,GB,14,129,0,12,0,-1.1,1,100.0,,0,0,0.0,0,4,0,91.6,72.5,0,15,0.0,0,55,9,98.2,54,97.7,9,7.0,0,67,77,8.6,7.4,1.24,10.8,1,76.3,100.0,1,1,3.3,1,18,1,86.7,79.2,0,58,0.0,0,163,29,95.1,155,148.1,38,29.5,5,391,151,5.2,13.5,2.52
Emmanuel Sanders,5606,WR,DEN,14,128,0,10,0,0.3,2,66.7,,0,0,0.0,0,0,0,90.2,66.5,2,8,0.0,0,30,4,96.7,29,31.3,6,4.7,0,19,16,4.0,4.8,0.66,12.4,1,56.0,,0,0,0.0,0,10,1,91.6,78.6,2,35,0.0,0,119,14,95.0,113,87.2,25,19.5,3,193,47,3.4,13.8,1.71
Julian Edelman,5156,WR,NE,14,127,0,19,0,-2.5,2,100.0,,0,0,0.0,0,3,0,92.3,66.6,0,21,0.0,0,63,13,93.7,59,120.5,13,10.2,1,88,121,9.3,6.8,1.49,8.0,7,70.1,100.0,1,1,8.5,5,25,0,29.5,75.2,0,32,0.0,0,286,54,94.1,269,94.3,77,60.6,1,544,240,4.4,10.1,2.02
Demaryius Thomas,5547,WR,DEN,14,126,0,10,0,-0.8,0,100.0,,0,0,0.0,0,3,0,91.6,79.1,0,44,0.0,0,29,8,96.6,28,144.3,8,6.3,1,73,79,9.9,9.1,2.61,10.5,2,54.5,,0,0,7.7,1,7,0,67.1,83.2,1,16,0.0,0,103,12,97.1,100,53.2,22,17.5,0,130,43,3.6,10.8,1.3
Michael Crabtree,4933,WR,OAK,14,124,0,23,0,-2.9,4,100.0,,0,0,0.0,0,2,0,91.6,87.3,0,17,0.0,0,35,9,97.1,34,91.7,9,7.3,0,54,80,8.9,6.0,1.59,7.2,4,68.6,100.0,2,2,17.2,5,11,1,37.8,80.2,0,49,0.0,0,157,24,94.9,149,100.7,35,28.2,1,268,123,5.1,11.2,1.8
T.Y. Hilton,7092,WR,IND,14,123,0,14,0,0.0,0,100.0,,0,0,0.0,0,0,0,78.7,42.3,0,0,0.0,0,29,1,93.1,27,79.2,1,0.8,0,0,0,0.0,0.0,0.0,11.8,5,68.9,80.0,4,5,4.5,2,26,0,56.2,84.4,1,63,0.0,0,324,42,94.4,306,109.9,61,49.6,3,598,200,4.8,14.2,1.95
