player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,2,0,2,2,100.0,2,2,100.0,14,77.2,0,0,,5,5,100.0,0,0,0,,4,4,100.0,0,0,
Phil Dawson,422,K,SF,2,0,0,0,,0,0,,28,67.6,0,0,,7,7,100.0,0,1,1,100.0,2,2,100.0,1,1,100.0
Sebastian Janikowski,595,K,OAK,2,0,1,0,0.0,1,1,100.0,23,60.3,0,0,,5,5,100.0,0,1,1,100.0,3,2,66.7,0,0,
Matt Bryant,1223,K,ATL,2,0,0,0,,0,0,,2,66.2,0,0,,4,4,100.0,0,2,2,100.0,5,5,100.0,3,3,100.0
Josh Brown,1520,K,NYG,1,0,1,0,0.0,1,1,100.0,21,55.0,1,1,100.0,1,1,100.0,0,0,0,,4,3,75.0,1,1,100.0
Mike Nugent,2264,K,CIN,2,0,1,0,0.0,1,1,100.0,7,65.6,0,0,,3,3,100.0,0,2,2,100.0,7,6,85.7,3,3,100.0
Nick Novak,2726,K,HST,2,0,1,0,0.0,1,1,100.0,13,59.6,0,0,,3,3,100.0,0,3,3,100.0,8,7,87.5,3,3,100.0
Stephen Gostkowski,3063,K,NE,2,0,1,1,100.0,1,1,100.0,19,62.1,0,0,,6,6,100.0,0,3,2,66.7,5,4,80.0,0,0,
Matt Prater,3471,K,DET,2,0,0,0,,2,2,100.0,11,63.3,0,0,,6,5,83.3,0,0,0,,3,3,100.0,1,1,100.0
Nick Folk,3794,K,NYJ,2,0,0,0,,1,1,100.0,22,57.9,0,0,,6,5,83.3,0,1,1,100.0,7,6,85.7,5,4,80.0
Mason Crosby,3809,K,GB,2,0,0,0,,0,0,,12,65.4,0,0,,5,5,100.0,0,0,0,,2,2,100.0,2,2,100.0
Stephen Hauschka,4655,K,SEA,2,0,0,0,,0,0,,29,63.6,0,0,,1,0,0.0,0,2,2,100.0,3,3,100.0,1,1,100.0
Dan Carpenter,4697,K,BUF,2,0,0,0,,1,0,0.0,4,55.4,0,0,,5,5,100.0,0,1,1,100.0,2,1,50.0,0,0,
Connor Barth,4777,K,CHI,2,0,0,0,,0,0,,6,49.0,0,0,,4,4,100.0,0,1,0,0.0,1,0,0.0,0,0,
Ryan Succop,5180,K,TEN,2,0,1,0,0.0,1,1,100.0,31,55.4,0,0,,2,2,100.0,0,0,0,,3,2,66.7,1,1,100.0
Graham Gano,5443,K,CAR,2,0,1,0,0.0,3,3,100.0,5,60.2,0,0,,7,6,85.7,0,3,3,100.0,7,6,85.7,0,0,
Dan Bailey,6796,K,DAL,2,0,2,2,100.0,0,0,,9,78.8,0,0,,4,4,100.0,0,1,1,100.0,6,6,100.0,3,3,100.0
Randy Bullock,7154,K,NYG,1,0,0,0,,0,0,,21,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,
Greg Zuerlein,7163,K,LA,1,0,0,0,,1,1,100.0,26,66.7,0,0,,0,0,,0,1,1,100.0,3,3,100.0,1,1,100.0
Blair Walsh,7167,K,MIN,2,0,2,1,50.0,2,2,100.0,18,40.4,0,0,,4,3,75.0,0,3,2,66.7,7,5,71.4,0,0,
Justin Tucker,7604,K,BLT,2,0,2,2,100.0,2,2,100.0,3,86.0,0,0,,3,3,100.0,0,1,1,100.0,5,5,100.0,0,0,
Caleb Sturgis,7948,K,PHI,2,0,1,1,100.0,1,0,0.0,24,50.2,0,0,,6,5,83.3,0,1,1,100.0,6,5,83.3,3,3,100.0
Dustin Hopkins,7958,K,WAS,2,0,0,0,,1,1,100.0,32,67.6,0,0,,3,3,100.0,0,3,3,100.0,6,6,100.0,2,2,100.0
Brandon McManus,8437,K,DEN,2,0,1,0,0.0,1,1,100.0,10,60.0,0,0,,5,5,100.0,0,2,2,100.0,5,4,80.0,1,1,100.0
Cairo Santos,8932,K,KC,2,0,1,1,100.0,2,2,100.0,16,74.5,0,0,,3,3,100.0,0,3,3,100.0,6,6,100.0,0,0,
Chris Boswell,8990,K,PIT,2,0,0,0,,2,2,100.0,25,72.3,0,0,,8,8,100.0,0,0,0,,2,2,100.0,0,0,
Chandler Catanzaro,9140,K,ARZ,2,0,0,0,,2,1,50.0,1,47.1,0,0,,8,7,87.5,0,0,0,,3,2,66.7,1,1,100.0
Patrick Murray,9389,K,CLV,2,0,1,0,0.0,0,0,,8,53.5,0,0,,4,3,75.0,0,1,1,100.0,2,1,50.0,0,0,
Andrew Franks,9814,K,MIA,2,0,0,0,,1,1,100.0,17,66.7,0,0,,4,4,100.0,0,0,0,,3,2,66.7,2,1,50.0
Josh Lambo,10133,K,SD,2,0,1,0,0.0,0,0,,27,59.9,0,0,,8,8,100.0,0,0,0,,4,3,75.0,3,3,100.0
Jason Myers,10207,K,JAX,2,0,2,1,50.0,0,0,,15,60.6,0,0,,4,4,100.0,0,1,1,100.0,4,3,75.0,1,1,100.0
Roberto Aguayo,10693,K,TB,2,0,0,0,,2,1,50.0,30,55.7,0,0,,5,5,100.0,0,0,0,,2,1,50.0,0,0,
Wil Lutz,11096,K,NO,2,0,2,0,0.0,2,2,100.0,20,58.9,0,0,,5,5,100.0,0,2,1,50.0,7,4,57.1,1,1,100.0
