player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Mike Evans,8642,WR,TB,11,127,0,30,15.4,2,56.9,25.0,1,4,12.1,4,26,0,47.8,86.3,1,39,0.0,0,170,29,89.4,152,92.8,51,40.2,3,390,73,2.5,13.4,2.57,0,16.2,1,58.0,100.0,5,5,4.8,2,32,0,68.3,90.3,4,45,0.0,0,257,40,92.6,238,82.0,69,54.3,4,604,74,1.9,15.1,2.54
Antonio Brown,5718,WR,PIT,11,117,0,25,10.6,2,60.0,66.7,4,6,3.6,1,14,0,76.1,74.0,2,51,0.0,0,154,27,89.6,138,74.0,45,38.5,2,277,97,3.6,10.3,2.01,0,12.3,5,76.2,63.6,7,11,2.0,1,29,0,85.8,89.8,0,38,0.0,0,262,48,97.3,255,138.8,63,53.8,6,627,142,3.0,13.1,2.46
Larry Fitzgerald,1724,WR,ARZ,11,107,0,1,8.2,1,72.5,50.0,3,6,0.0,0,16,0,87.6,79.2,0,21,1.6,3,191,29,89.0,170,109.1,40,37.4,2,287,80,2.8,9.9,1.69,0,8.1,6,77.2,100.0,6,6,4.3,2,25,1,76.8,78.4,0,32,0.4,1,283,44,94.3,267,106.8,57,53.3,1,472,157,3.6,10.7,1.77
Terrelle Pryor Sr.,6944,WR,CLV,12,106,0,8,13.3,1,61.7,42.9,3,7,6.5,2,22,0,68.1,90.1,1,26,0.0,0,160,29,91.9,147,96.2,47,44.3,3,342,60,2.1,11.8,2.33,0,16.1,3,56.1,66.7,2,3,5.9,2,19,0,69.5,74.5,4,54,0.0,0,302,32,93.0,281,56.3,57,53.8,0,501,88,2.8,15.7,1.78
Jordy Nelson,4350,WR,GB,11,104,0,12,11.0,0,56.9,66.7,2,3,3.3,1,18,0,78.0,72.3,1,21,0.0,0,249,29,93.2,232,79.2,51,49.0,2,304,104,3.6,10.5,1.31,0,15.8,2,57.1,50.0,1,2,4.0,1,15,1,73.7,68.3,0,58,0.0,0,228,24,94.7,216,106.0,42,40.4,2,407,134,5.6,17.0,1.88
Odell Beckham Jr.,8647,WR,NYG,11,102,0,21,12.3,6,55.6,0.0,0,2,13.0,3,15,1,48.2,78.0,1,75,0.0,0,144,20,95.1,137,121.2,36,35.3,4,409,190,9.5,20.5,2.99,0,11.4,9,71.7,40.0,2,5,2.3,1,27,1,83.9,82.3,1,43,0.0,0,272,43,94.5,257,106.2,60,58.8,3,499,165,3.8,11.6,1.94
Julio Jones,6158,WR,ATL,11,101,0,2,13.6,3,62.2,50.0,2,4,8.0,2,18,0,62.5,90.6,1,75,0.0,0,128,23,93.0,119,113.6,37,36.6,3,390,149,6.5,17.0,3.28,0,15.1,3,66.1,60.0,3,5,6.8,3,30,0,66.9,89.3,3,53,0.4,1,228,41,95.6,218,96.9,62,61.4,2,731,201,4.9,17.8,3.35
Allen Robinson II,8696,WR,JAX,11,100,0,15,14.8,1,50.0,33.3,2,6,12.0,3,17,0,51.0,70.6,0,21,0.0,0,203,22,92.6,188,88.9,44,44.0,3,237,38,1.7,10.8,1.26,0,13.8,1,58.7,33.3,2,6,6.9,2,18,1,65.2,65.2,3,35,0.0,0,265,27,94.3,250,54.2,46,46.0,0,335,52,1.9,12.4,1.34
Emmanuel Sanders,5606,WR,DEN,11,100,0,10,13.8,2,63.4,100.0,1,1,0.0,0,17,0,86.1,90.5,1,41,0.0,0,119,26,85.7,102,106.1,41,41.0,3,364,44,1.7,14.0,3.57,0,12.9,5,58.9,100.0,5,5,0.0,0,23,1,88.7,74.8,3,64,0.0,0,273,33,96.0,262,68.5,56,56.0,1,453,153,4.6,13.7,1.73
Michael Crabtree,4933,WR,OAK,11,99,0,23,9.4,3,58.8,66.7,2,3,20.0,5,15,0,29.8,74.8,2,45,0.0,0,148,20,87.8,130,75.5,34,34.3,2,239,84,4.2,12.0,1.84,0,13.0,7,62.1,87.5,7,8,7.7,3,23,1,64.5,80.4,0,56,0.0,0,245,36,94.7,232,96.8,58,58.6,2,439,114,3.2,12.2,1.89
DeAndre Hopkins,7808,WR,HST,11,98,0,13,12.6,1,51.8,16.7,1,6,3.3,1,23,0,76.9,81.7,5,35,0.0,0,195,29,93.3,182,44.5,56,57.1,2,330,72,2.5,11.4,1.81,0,11.3,2,61.5,75.0,3,4,0.0,0,15,0,85.3,68.4,3,25,0.0,0,227,24,96.5,219,56.6,39,39.8,1,250,58,2.4,10.4,1.14
Amari Cooper,9437,WR,OAK,11,97,0,23,9.5,5,60.9,40.0,2,5,3.4,1,22,0,76.7,88.2,0,26,0.0,0,156,28,87.8,137,84.7,46,47.4,0,352,111,4.0,12.6,2.57,0,11.2,6,77.8,50.0,1,2,5.4,2,15,1,68.0,72.0,2,64,0.0,0,272,35,94.5,257,119.1,45,46.4,3,526,224,6.4,15.0,2.05
A.J. Green,6156,WR,CIN,10,95,0,7,13.2,0,60.6,100.0,3,3,13.0,3,13,0,48.0,81.0,0,43,0.0,0,114,20,90.4,103,85.5,33,34.7,0,261,68,3.4,13.1,2.53,0,12.1,6,75.4,66.7,4,6,2.3,1,26,0,83.9,88.6,0,54,0.0,0,223,43,94.2,210,124.0,57,60.0,2,648,191,4.4,15.1,3.09
T.Y. Hilton,7092,WR,IND,11,95,0,14,12.8,4,56.3,66.7,2,3,10.0,3,17,0,47.7,78.9,2,63,0.0,0,187,27,90.4,169,87.2,48,50.5,3,401,121,4.5,14.9,2.37,0,14.4,2,67.4,50.0,1,2,9.4,3,22,0,58.8,77.0,0,50,0.0,0,254,29,95.3,242,116.6,43,45.3,1,522,100,3.4,18.0,2.16
Brandon Marshall,3064,WR,NYJ,11,94,0,22,12.0,0,64.3,33.3,1,3,0.0,0,21,0,86.5,88.4,1,41,0.0,0,149,27,94.0,140,94.5,42,44.7,1,412,142,5.3,15.3,2.94,0,14.5,1,45.2,33.3,1,3,17.4,4,14,0,36.9,58.1,4,21,0.0,0,247,19,93.9,232,33.0,42,44.7,1,251,23,1.2,13.2,1.08
