player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Evans,8642,WR,TB,14,15.7,3,56.4,66.7,6,9,1,6.7,6,72,30,0,66.8,82.7,91.5,,91.3,0.0,0,7,45,0.0,0,555,4,84,91.4,507,19.1,106,84.3,149,10,80.9,449,1159,165,2.0,13.8,2.29
Antonio Brown,5718,WR,PIT,14,11.6,8,68.6,68.4,13,19,2,2.0,2,59,25,0,90.5,88.7,87.5,,88.3,0.2,1,3,51,0.0,0,575,7,96,93.2,536,13.4,77,111.8,140,11,86.1,495,1188,347,3.6,12.4,2.22
Larry Fitzgerald,1724,WR,ARZ,14,8.1,12,71.5,75.0,9,12,0,3.9,4,54,1,2,85.8,39.8,82.7,75.1,79.3,0.6,4,3,32,1.2,8,645,1,98,91.6,591,62.9,406,93.6,137,5,36.1,233,949,345,3.5,9.7,1.61
Odell Beckham Jr.,8647,WR,NYG,14,11.4,21,63.4,28.6,2,7,1,7.6,7,56,21,2,66.0,33.5,84.2,,84.9,0.0,0,2,75,0.0,0,552,7,85,93.8,518,14.3,79,110.1,134,10,85.1,470,1173,454,5.3,13.8,2.26
Jordy Nelson,4350,WR,GB,14,13.1,3,63.6,66.7,4,6,0,3.5,3,51,12,1,85.8,52.8,80.6,,79.4,0.0,0,1,60,0.0,0,624,0,82,93.8,585,26.1,163,116.3,129,12,73.9,461,1037,297,3.6,12.6,1.77
Emmanuel Sanders,5606,WR,DEN,14,12.8,12,60.9,100.0,7,7,1,0.0,0,49,10,1,91.2,50.9,82.3,,82.6,0.0,0,5,64,0.0,0,534,5,78,94.0,502,22.3,119,82.4,128,5,77.7,415,1006,261,3.3,12.9,2.0
Julian Edelman,5156,WR,NE,14,8.8,11,66.9,66.7,2,3,1,11.5,11,46,19,1,41.9,28.4,75.3,60.5,75.6,0.2,1,0,33,0.2,1,541,3,85,92.8,502,52.9,286,91.5,127,2,46.6,252,866,357,4.2,10.2,1.73
Demaryius Thomas,5547,WR,DEN,14,10.7,5,65.9,57.1,4,7,1,7.8,7,48,10,2,65.3,29.1,81.5,,79.6,0.4,2,2,55,0.0,0,528,4,83,93.9,496,19.5,103,97.2,126,5,80.1,423,1016,306,3.7,12.2,2.05
Michael Crabtree,4933,WR,OAK,14,11.2,12,62.1,81.8,9,11,0,13.5,12,49,23,1,37.9,82.1,77.9,,78.4,0.0,0,2,56,0.0,0,537,9,77,92.0,494,29.2,157,97.7,124,8,70.8,380,866,230,3.0,11.2,1.75
T.Y. Hilton,7092,WR,IND,14,13.3,7,65.9,66.7,4,6,0,8.0,7,56,14,0,54.2,83.2,85.9,,85.1,0.2,1,2,63,0.0,0,579,0,81,93.1,539,56.0,324,108.7,123,6,43.5,252,1248,277,3.4,15.4,2.32
