player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Evans,8642,WR,TB,2,18.1,1,45.8,100.0,3,3,0,8.3,1,8,30,0,60.6,71.5,78.5,,75.8,0.0,0,2,45,0.0,0,91,1,11,93.4,85,17.6,16,62.7,24,2,82.4,75,169,13,1.2,15.4,1.99
Antonio Brown,5718,WR,PIT,2,12.3,1,57.1,62.5,5,8,0,7.7,1,8,25,0,61.8,73.7,77.3,,78.2,0.0,0,1,29,0.0,0,77,1,12,100.0,77,14.3,11,94.3,21,2,84.4,65,165,16,1.3,13.8,2.14
Jeremy Maclin,4942,WR,KC,2,12.7,0,52.4,75.0,3,4,0,15.4,2,8,16,0,43.8,72.1,63.9,,66.2,0.0,0,1,22,0.0,0,97,0,11,95.9,93,39.2,38,67.8,21,1,60.8,59,131,13,1.2,11.9,1.41
Jordan Matthews,8677,WR,PHI,2,11.5,0,61.9,50.0,1,2,0,18.8,3,9,24,0,33.5,72.3,70.2,,72.8,0.0,0,0,32,0.0,0,82,0,13,95.1,78,65.9,54,106.3,21,1,34.1,28,185,51,3.9,14.2,2.37
Marvin Jones Jr.,7158,WR,DET,2,11.4,2,57.1,25.0,1,4,0,20.0,3,8,11,0,31.3,71.9,70.8,,69.7,0.0,0,0,47,0.0,0,91,0,12,91.2,83,8.8,8,90.0,21,0,91.2,83,203,80,6.7,16.9,2.45
A.J. Green,6156,WR,CIN,2,10.8,1,70.0,100.0,2,2,1,6.7,1,7,7,0,64.4,72.7,79.6,,77.7,1.1,1,0,54,0.0,0,94,1,14,95.7,90,18.1,17,122.5,20,1,80.9,76,218,78,5.6,15.6,2.42
Amari Cooper,9437,WR,OAK,2,9.7,2,55.0,0.0,0,2,0,8.3,1,7,23,2,63.5,21.4,67.3,,66.7,0.0,0,0,43,0.0,0,95,1,11,90.5,86,24.2,23,91.3,20,0,75.8,72,208,95,8.6,18.9,2.42
Tavon Austin,7789,WR,LA,2,8.2,0,45.0,66.7,2,3,0,25.0,3,3,26,0,29.1,78.4,52.2,,50.9,1.4,1,1,27,0.0,0,70,0,9,95.7,67,58.6,41,31.9,20,0,37.1,26,63,24,2.7,7.0,0.94
Jordy Nelson,4350,WR,GB,2,10.0,1,55.0,66.7,2,3,0,0.0,0,6,12,0,78.7,71.5,68.9,,68.9,0.0,0,0,39,0.0,0,83,0,11,90.4,75,15.7,13,103.1,20,2,84.3,70,105,41,3.7,9.5,1.4
Jarvis Landry,8698,WR,MIA,2,6.3,4,89.5,50.0,1,2,0,0.0,0,9,17,1,82.7,25.1,80.1,,78.0,0.0,0,1,33,0.0,0,81,0,17,96.3,78,76.5,62,87.3,19,0,23.5,19,194,99,5.8,11.4,2.49
Larry Fitzgerald,1724,WR,ARZ,2,11.2,2,68.4,75.0,3,4,0,0.0,0,11,1,0,80.0,72.3,90.5,75.6,90.0,0.0,0,0,25,2.5,2,79,0,13,93.7,74,67.1,53,133.3,19,3,32.9,26,158,34,2.6,12.2,2.14
DeAndre Hopkins,7808,WR,HST,2,12.8,1,63.2,75.0,3,4,0,7.7,1,9,13,0,62.1,72.7,81.1,,79.6,0.0,0,2,35,0.0,0,75,1,12,97.3,73,20.0,15,86.8,19,2,80.0,60,167,28,2.3,13.9,2.29
T.Y. Hilton,7092,WR,IND,2,12.1,1,52.6,60.0,3,5,0,0.0,0,6,14,0,78.0,72.0,69.6,,69.0,0.0,0,0,32,0.0,0,101,0,10,93.1,94,60.4,61,72.3,19,0,39.6,40,120,25,2.5,12.0,1.28
Odell Beckham Jr.,8647,WR,NYG,2,10.9,0,63.2,0.0,0,2,0,7.7,1,9,21,0,61.8,71.9,69.4,,68.7,0.0,0,0,45,0.0,0,78,0,12,93.6,73,7.7,6,89.6,19,0,92.3,72,159,38,3.2,13.3,2.18
Cole Beasley,7330,WR,DAL,2,7.6,3,72.2,66.7,2,3,0,7.1,1,9,9,0,63.2,72.3,78.8,,77.9,1.6,1,0,28,0.0,0,62,0,13,91.9,57,87.1,54,94.7,18,0,11.3,7,140,54,4.2,10.8,2.46
Will Fuller V,10655,WR,HST,2,23.5,2,50.0,40.0,2,5,0,10.0,1,8,13,0,56.7,70.6,78.0,,77.5,0.0,0,0,53,0.0,0,69,0,9,98.6,68,14.5,10,111.1,18,1,85.5,59,211,61,6.8,23.4,3.1
Kelvin Benjamin,8663,WR,CAR,2,11.4,3,72.2,40.0,2,5,0,0.0,0,12,5,0,80.0,72.3,88.2,,89.5,0.0,0,1,25,0.0,0,63,2,13,92.1,58,20.6,13,124.8,18,3,79.4,50,199,34,2.6,15.3,3.43
Tajae Sharpe,10774,WR,TEN,2,11.0,1,61.1,80.0,4,5,0,0.0,0,8,31,0,78.7,71.5,69.9,,70.6,0.0,0,0,17,0.0,0,87,1,11,93.1,81,8.0,7,78.2,18,0,92.0,80,109,16,1.5,9.9,1.35
