player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,GB,11,1,1.0,0,0,12,57.0,72.9,50.8,77.4,58.5,45.2,25.0,2,2,95,99,4.2,4,5
Dwight Freeney,1019,ED,ATL,9,1,0.0,0,0,2,60.0,66.0,88.7,66.3,46.9,55.4,0.0,0,0,35,36,5.7,2,2
James Harrison,1251,ED,PIT,11,3,1.6,0,0,25,69.4,85.2,84.9,79.2,77.8,83.6,6.3,1,0,115,116,7.8,9,12
Terence Newman,1321,CB,MIN,10,0,5.0,0,0,18,81.1,80.4,85.6,53.9,69.4,69.2,33.3,1,3,197,203,0.5,1,2
Terrell Suggs,1326,ED,BLT,10,3,0.9,1,0,3,49.4,76.7,24.5,74.5,80.1,76.0,0.0,0,4,127,134,7.1,9,11
Robert Mathis,1447,ED,IND,11,2,2.3,0,0,14,49.5,49.8,88.5,55.5,43.3,44.3,18.8,3,0,126,130,6.3,8,11
Cullen Jenkins,1637,DI,WAS,10,1,1.4,0,0,32,57.2,57.5,53.5,61.5,57.1,56.4,8.3,1,1,74,78,10.8,8,10
DeAngelo Hall,1729,S,WAS,3,0,5.8,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,16.7,1,0,73,73,2.7,2,5
Vince Wilfork,1742,DI,HST,10,5,1.3,0,0,13,59.5,56.6,50.9,59.1,57.6,75.8,5.6,1,2,182,191,6.0,11,12
Karlos Dansby,1754,LB,CIN,11,5,3.6,1,0,7,47.2,56.1,52.6,56.7,70.5,59.0,8.6,3,2,195,201,9.7,19,27
Daryl Smith,1760,LB,TB,11,2,1.6,0,0,30,55.8,53.1,83.6,53.8,52.0,55.1,15.4,2,0,165,168,4.8,8,9
Antonio Smith,1856,DI,HST,8,0,,0,0,13,,53.4,41.6,63.1,40.9,67.6,,0,1,17,20,0.0,0,0
Mike Adams,1972,S,IND,10,3,12.1,0,1,14,58.9,65.4,87.9,61.2,77.3,87.4,8.3,2,0,241,248,0.8,2,19
Adam Jones,2223,CB,CIN,11,1,6.8,1,0,7,67.2,67.5,61.2,57.7,67.5,52.2,16.7,2,4,276,283,1.1,3,9
DeMarcus Ware,2228,ED,DEN,5,2,1.0,2,0,10,62.1,67.5,5.2,71.6,64.5,60.4,20.0,1,3,46,47,4.3,2,2
Thomas Davis Sr.,2231,LB,CAR,11,8,3.7,0,1,5,57.0,68.6,59.8,90.4,68.6,73.1,6.7,2,1,215,221,5.1,11,20
Derrick Johnson,2232,LB,KC,11,15,3.3,0,0,16,82.6,71.8,88.2,51.1,53.8,51.8,16.7,11,0,276,283,9.8,27,40
Jonathan Babineaux,2276,DI,ATL,11,2,2.2,0,0,2,51.8,52.6,84.8,55.8,55.6,27.8,20.0,3,0,95,99,9.5,9,10
Darren Sproles,2347,HB,PHI,2,0,30.0,0,0,24,,63.6,62.9,,61.7,71.4,0.0,0,1,2,2,0.0,0,1
Trent Cole,2363,ED,IND,2,1,-1.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,50.0,2,0,25,25,4.0,1,1
Lorenzo Alexander,2476,ED,BUF,11,7,2.3,0,0,4,57.1,78.6,70.0,80.5,68.7,64.0,10.7,3,2,191,198,8.4,16,18
Ahmad Brooks,2945,ED,SF,11,7,3.2,2,0,28,62.7,56.0,21.0,57.2,61.3,49.7,14.3,4,6,263,272,4.2,11,17
Mario Williams,2946,ED,MIA,10,1,0.1,0,0,17,64.3,71.1,89.3,61.2,70.6,44.4,14.3,2,0,158,160,6.3,10,11
Donte Whitner,2953,S,WAS,6,7,7.7,0,0,32,51.1,54.1,35.0,52.8,67.7,77.7,8.3,2,1,124,129,4.0,5,15
Haloti Ngata,2957,DI,DET,8,1,2.3,0,0,11,56.5,61.1,65.1,57.6,66.9,58.5,0.0,0,1,101,107,6.9,7,7
Chad Greenway,2962,LB,MIN,11,7,1.3,0,0,18,38.0,55.3,81.2,58.0,72.1,43.5,13.6,3,0,146,150,7.5,11,12
Antonio Cromartie,2964,CB,IND,4,0,,1,0,14,52.0,52.7,82.7,,55.6,68.0,100.0,1,5,63,66,0.0,0,0
Tamba Hali,2965,ED,KC,11,5,3.7,2,0,16,71.8,74.3,38.3,69.5,74.6,83.9,0.0,0,3,131,134,6.1,8,13
Johnathan Joseph,2969,CB,HST,11,1,5.6,0,0,13,62.2,64.5,50.1,59.1,77.7,63.0,10.0,1,4,186,195,1.1,2,8
D'Qwell Jackson,2979,LB,IND,11,10,4.4,1,0,14,49.5,47.7,57.8,47.4,53.7,51.1,11.5,6,2,256,263,7.0,18,36
Roman Harper,2988,S,NO,7,0,1.8,0,0,20,55.8,50.9,0.0,49.8,56.8,29.6,20.0,1,1,42,42,7.1,3,4
Devin Hester,3002,WR,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Darryl Tapp,3008,ED,NO,10,2,2.3,0,0,20,60.1,77.4,86.3,68.5,73.5,77.6,0.0,0,0,94,94,11.7,11,11
Frostee Rucker,3036,DI,ARZ,8,3,0.9,0,1,1,62.2,56.4,51.2,56.7,56.7,58.6,9.1,1,0,87,88,5.7,5,7
Will Blackmon,3060,S,WAS,9,3,14.4,0,0,32,73.8,74.2,85.4,62.7,62.4,66.6,15.4,2,0,128,134,0.8,1,8
Stephen Tulloch,3061,LB,PHI,8,0,,0,0,24,52.3,60.2,75.4,57.8,70.0,33.5,,0,0,24,24,0.0,0,0
Domata Peko Sr.,3068,DI,CIN,11,8,2.7,0,0,7,60.4,52.1,72.8,55.1,51.2,29.9,13.6,3,1,210,215,3.8,8,11
Elvis Dumervil,3071,ED,BLT,3,0,,0,0,3,,79.5,81.2,76.7,56.5,69.6,,0,0,12,12,0.0,0,0
Kyle Williams,3079,DI,BUF,11,7,2.4,0,0,4,50.7,78.3,75.5,64.3,82.7,27.8,16.3,7,1,223,235,9.9,22,29
Rob Ninkovich,3080,ED,NE,7,8,2.5,0,0,19,60.8,62.9,87.2,54.4,68.5,30.1,20.0,3,0,108,111,2.8,3,4
