player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
David Andrews,9948,C,NE,3,0,19,58.4,100.0,48,46.2,48,54.1,1,100.0,104,104,46.7,100.0,37,35.6,37
Joe Thuney,10712,G,NE,3,0,19,72.6,100.0,48,46.2,48,67.5,0,100.0,104,104,61.8,100.0,37,35.6,37
Marcus Cannon,6290,T,NE,3,0,19,82.0,100.0,48,46.2,48,76.9,0,100.0,104,104,62.2,100.0,37,35.6,37
Martellus Bennett,4375,TE,NE,3,0,19,70.6,100.0,48,47.1,48,71.4,0,99.0,102,103,60.9,100.0,36,35.3,36
Jason Witten,1384,TE,DAL,3,0,9,51.6,100.0,37,37.4,37,50.1,1,100.0,99,99,52.8,100.0,57,57.6,57
Doug Free,3738,T,DAL,3,0,9,59.0,100.0,37,37.4,37,66.7,0,100.0,99,99,67.7,100.0,57,57.6,57
Zack Martin,8651,G,DAL,3,0,9,77.8,100.0,37,37.4,37,85.2,0,100.0,99,99,76.1,100.0,57,57.6,57
Travis Frederick,7812,C,DAL,3,0,9,68.1,100.0,37,37.4,37,74.2,0,100.0,99,99,75.4,100.0,57,57.6,57
Greg Mancz,10019,C,HST,3,0,13,55.0,100.0,42,42.9,42,61.1,0,100.0,98,98,65.8,100.0,47,48.0,47
Jeff Allen,7642,G,HST,3,0,13,58.0,100.0,42,42.9,42,46.4,2,100.0,98,98,47.0,100.0,47,48.0,47
Derek Newton,6366,T,HST,3,0,13,63.9,100.0,42,42.9,42,67.3,0,100.0,98,98,69.0,100.0,47,48.0,47
Xavier Su'a-Filo,8668,G,HST,3,0,13,55.1,100.0,42,42.9,42,52.0,0,100.0,98,98,47.4,100.0,47,48.0,47
Chris Clark,4623,T,HST,3,0,13,50.2,100.0,42,42.9,42,42.6,1,100.0,98,98,41.4,100.0,47,48.0,47
Andrew Norwell,9126,G,CAR,3,0,5,52.9,100.0,55,57.3,55,57.2,0,100.0,96,96,53.4,100.0,25,26.0,25
Lane Johnson,7786,T,PHI,3,0,24,64.3,100.0,37,38.5,37,74.5,1,100.0,96,96,78.1,100.0,53,55.2,53
Brandon Brooks,7078,G,PHI,3,0,24,59.8,100.0,37,38.5,37,65.8,0,100.0,96,96,68.9,100.0,53,55.2,53
Allen Barbre,3735,G,PHI,3,0,24,82.9,100.0,37,38.5,37,86.5,0,100.0,96,96,81.8,100.0,53,55.2,53
Mike Remmers,7431,T,CAR,3,0,5,73.6,100.0,55,57.3,55,71.6,0,100.0,96,96,57.3,100.0,25,26.0,25
Jason Peters,2148,T,PHI,3,0,24,60.2,100.0,37,38.5,37,56.4,1,100.0,96,96,50.7,100.0,53,55.2,53
Dak Prescott,10769,QB,DAL,3,0,9,60.0,97.3,36,37.5,37,60.0,0,97.0,96,99,60.0,98.2,56,58.3,57
Ryan Kalil,3675,C,CAR,3,1,5,62.5,100.0,55,57.3,55,64.3,2,100.0,96,96,55.2,100.0,25,26.0,25
Michael Oher,4946,T,CAR,3,0,5,61.5,100.0,55,57.3,55,54.1,1,100.0,96,96,51.4,100.0,25,26.0,25
Jason Kelce,6343,C,PHI,3,0,24,55.3,100.0,37,38.5,37,61.9,1,100.0,96,96,69.7,100.0,53,55.2,53
Trai Turner,8727,G,CAR,3,0,5,61.3,100.0,55,57.9,55,64.1,0,100.0,95,95,61.1,100.0,24,25.3,24
DeAndre Hopkins,7808,WR,HST,3,0,13,62.6,100.0,42,44.7,42,78.6,0,100.0,94,94,75.4,100.0,44,46.8,44
Brock Osweiler,7059,QB,HST,3,0,13,60.0,100.0,42,45.2,42,60.0,0,94.9,93,98,60.0,100.0,47,50.5,47
Carson Wentz,10636,QB,PHI,3,0,24,60.0,100.0,37,40.2,37,60.0,0,95.8,92,96,60.0,98.1,52,56.5,53
Trent Brown,9677,T,SF,3,0,28,65.6,100.0,31,34.4,31,55.4,0,100.0,90,90,50.1,100.0,58,64.4,58
Zane Beadles,5570,G,SF,3,0,28,60.6,100.0,31,34.4,31,53.1,0,100.0,90,90,50.2,100.0,58,64.4,58
Greg Olsen,3647,TE,CAR,3,0,5,50.2,100.0,48,53.9,48,49.6,0,100.0,89,89,62.0,100.0,25,28.1,25
Daniel Kilgore,6315,C,SF,3,0,28,65.0,100.0,31,35.6,31,62.2,0,100.0,87,87,60.1,100.0,55,63.2,55
Joe Staley,3644,T,SF,3,0,28,80.2,100.0,31,35.6,31,82.5,0,100.0,87,87,77.5,100.0,55,63.2,55
Andrew Tiller,7169,G,SF,3,0,28,53.2,100.0,28,32.6,28,60.8,0,100.0,86,86,65.4,100.0,57,66.3,57
Garry Gilliam,9137,T,SEA,3,0,29,58.7,100.0,13,15.5,13,47.6,0,100.0,84,84,46.4,100.0,66,78.6,66
Mark Glowinski,9567,G,SEA,3,0,29,68.1,100.0,13,15.5,13,61.9,0,100.0,84,84,57.3,100.0,66,78.6,66
Justin Britt,8699,C,SEA,3,0,29,62.4,100.0,13,15.5,13,61.0,2,100.0,84,84,60.8,100.0,66,78.6,66
Matt Slauson,5117,C,SD,3,0,27,58.5,100.0,33,39.3,33,61.4,0,100.0,84,84,59.8,100.0,42,50.0,42
J'Marcus Webb,5741,T,SEA,3,0,29,46.9,100.0,13,15.5,13,39.1,1,100.0,84,84,40.5,100.0,66,78.6,66
Joe Barksdale,6244,T,SD,3,0,27,72.6,100.0,33,39.3,33,64.3,0,100.0,84,84,55.9,100.0,42,50.0,42
Tim Barnes,6499,C,LA,3,0,26,66.1,100.0,13,15.9,13,58.9,0,100.0,82,82,57.5,100.0,58,70.7,58
Rob Havenstein,9490,T,LA,3,0,26,71.7,100.0,13,15.9,13,58.2,0,100.0,82,82,53.7,100.0,58,70.7,58
Bradley Sowell,7693,T,SEA,3,0,29,65.1,100.0,13,15.9,13,50.7,0,100.0,82,82,47.9,100.0,65,79.3,65
Nick Mangold,2974,C,NYJ,3,0,22,72.7,100.0,20,24.4,20,61.1,0,100.0,82,82,54.8,100.0,56,68.3,56
Rodger Saffold,5558,G,LA,3,0,26,55.6,100.0,13,15.9,13,57.1,0,100.0,82,82,58.1,100.0,58,70.7,58
Ryan Clady,4326,T,NYJ,3,0,22,62.6,100.0,20,24.4,20,57.7,0,100.0,82,82,56.1,100.0,56,68.3,56
Chris Hogan,6468,WR,NE,3,0,19,92.9,100.0,40,48.8,40,82.3,0,100.0,82,82,70.6,100.0,28,34.1,28
Jordan Matthews,8677,WR,PHI,3,0,24,58.9,100.0,32,39.0,32,29.3,0,100.0,82,82,60.9,100.0,44,53.7,44
Brian Winters,7853,G,NYJ,3,0,22,86.0,100.0,20,24.4,20,67.1,0,100.0,82,82,55.0,100.0,56,68.3,56
Greg Robinson,8637,T,LA,3,1,26,68.8,100.0,13,15.9,13,66.4,2,100.0,82,82,61.8,100.0,58,70.7,58
La'el Collins,9719,G,DAL,3,0,9,57.3,100.0,32,39.5,32,51.7,1,100.0,81,81,50.3,100.0,45,55.6,45
Orlando Franklin,6198,G,SD,3,0,27,63.0,100.0,32,40.0,32,72.2,0,100.0,80,80,71.0,100.0,41,51.3,41
Brent Celek,3778,TE,PHI,3,0,24,78.1,100.0,32,40.0,32,73.5,0,100.0,80,80,61.4,100.0,43,53.8,43
Philip Rivers,1725,QB,SD,3,0,27,60.0,100.0,32,40.5,32,60.0,0,98.8,79,80,60.0,100.0,41,51.9,41
Ereck Flowers,9442,T,NYG,3,0,21,91.0,100.0,53,67.1,53,81.4,1,100.0,79,79,51.3,100.0,17,21.5,17
Weston Richburg,8678,C,NYG,3,1,21,64.2,100.0,53,67.1,53,52.0,2,100.0,79,79,49.9,100.0,17,21.5,17
Michael Schofield III,8730,G,DEN,3,0,10,58.8,100.0,5,6.3,5,75.1,0,100.0,79,79,67.0,100.0,66,83.5,66
Matt Paradis,8841,C,DEN,3,0,10,60.4,100.0,5,6.3,5,87.4,0,100.0,79,79,86.4,100.0,66,83.5,66
Max Garcia,9566,G,DEN,3,0,10,54.3,100.0,5,6.3,5,66.0,1,100.0,79,79,68.1,100.0,66,83.5,66
John Jerry,5598,G,NYG,3,0,21,77.6,100.0,53,67.1,53,69.8,1,100.0,79,79,43.4,100.0,17,21.5,17
Eric Decker,5611,WR,NYJ,3,0,22,57.6,100.0,18,22.8,18,78.5,0,100.0,79,79,61.5,100.0,56,70.9,56
Justin Pugh,7800,G,NYG,3,0,21,90.3,100.0,53,67.1,53,91.0,1,100.0,79,79,86.6,100.0,17,21.5,17
Lance Kendricks,6199,TE,LA,3,0,26,63.6,100.0,13,16.5,13,55.5,0,100.0,79,79,57.0,100.0,56,70.9,56
Blaine Gabbert,6162,QB,SF,3,0,28,60.0,90.3,28,35.4,31,60.0,0,90.8,79,87,60.0,92.7,51,64.6,55
Odell Beckham Jr.,8647,WR,NYG,3,0,21,61.2,100.0,53,67.9,53,61.7,0,100.0,78,78,62.2,100.0,17,21.8,17
Chris Chester,3001,G,ATL,3,0,2,47.4,100.0,9,11.5,9,56.1,0,100.0,78,78,49.0,100.0,63,80.8,63
Torrey Smith,6210,WR,SF,3,0,28,60.2,100.0,27,34.6,27,61.8,0,100.0,78,78,62.2,100.0,50,64.1,50
Ryan Schraeder,8496,T,ATL,3,0,2,56.3,100.0,9,11.5,9,81.9,0,100.0,78,78,87.8,100.0,63,80.8,63
Alex Mack,4944,C,ATL,3,0,2,65.9,100.0,9,11.5,9,81.5,0,100.0,78,78,80.0,100.0,63,80.8,63
Jake Matthews,8641,T,ATL,3,0,2,56.1,100.0,9,11.5,9,77.1,0,100.0,78,78,77.9,100.0,63,80.8,63
Andy Levitre,4974,G,ATL,3,0,2,60.4,100.0,9,11.5,9,75.8,0,100.0,78,78,77.3,100.0,63,80.8,63
Rick Wagner,7950,T,BLT,3,0,3,54.9,100.0,19,24.7,19,56.6,0,100.0,77,77,58.3,100.0,47,61.0,47
Ronnie Stanley,10640,T,BLT,3,0,3,60.2,100.0,19,24.7,19,68.5,0,100.0,77,77,68.1,100.0,47,61.0,47
Jeremy Zuttah,4397,C,BLT,3,0,3,58.4,100.0,19,24.7,19,59.8,0,100.0,77,77,63.2,100.0,47,61.0,47
Marshal Yanda,3702,G,BLT,3,0,3,74.1,100.0,19,24.7,19,70.3,1,100.0,77,77,62.5,100.0,47,61.0,47
Case Keenum,7323,QB,LA,3,0,26,60.0,100.0,13,17.1,13,60.0,0,92.7,76,82,60.0,98.3,57,75.0,58
Rodney Hudson,6207,C,OAK,3,1,23,73.3,100.0,43,56.6,43,69.4,1,100.0,76,76,65.7,100.0,25,32.9,25
Ben Jones,7099,C,TEN,3,0,31,60.2,100.0,31,40.8,31,59.5,0,100.0,76,76,60.4,100.0,39,51.3,39
Quinton Spain,10110,G,TEN,3,0,31,66.6,100.0,31,40.8,31,76.2,1,100.0,76,76,75.3,100.0,39,51.3,39
