player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Antonio Brown,5718,WR,PIT,3,10.6,2,63.2,64.7,11,17,0,4.0,1,14,25,0,73.5,77.9,81.9,,81.9,0.0,0,1,29,0.0,0,128,1,24,98.4,126,12.5,16,94.7,38,2,86.7,111,305,68,2.8,12.7,2.42
Mike Evans,8642,WR,TB,3,15.2,1,56.8,75.0,6,8,0,4.5,1,17,30,0,71.5,74.6,83.7,,81.4,0.0,0,2,45,0.0,0,152,1,21,91.4,139,16.4,25,87.8,37,3,83.6,127,301,37,1.8,14.3,2.17
Jarvis Landry,8698,WR,MIA,3,8.2,6,77.4,50.0,2,4,0,4.0,1,14,17,1,86.1,28.7,83.7,,82.7,0.0,0,1,42,0.0,0,122,1,24,95.9,117,79.5,97,106.1,31,1,20.5,25,314,145,6.0,13.1,2.68
A.J. Green,6156,WR,CIN,3,9.7,4,71.0,80.0,4,5,1,8.3,2,12,7,0,60.3,74.9,80.8,,80.1,0.8,1,0,54,0.0,0,133,2,22,95.5,127,21.8,29,111.6,31,1,77.4,103,295,104,4.7,13.4,2.32
Larry Fitzgerald,1724,WR,ARZ,3,9.6,3,66.7,80.0,8,10,0,0.0,0,15,1,0,84.1,74.6,85.9,75.6,83.9,0.0,0,0,25,1.4,2,139,0,20,92.8,129,72.7,101,121.3,30,3,27.3,38,218,55,2.8,10.9,1.69
Odell Beckham Jr.,8647,WR,NYG,3,10.9,3,65.5,40.0,2,5,0,5.0,1,15,21,0,70.5,74.4,79.4,,80.5,0.0,0,0,45,0.0,0,123,2,19,91.9,113,9.8,12,96.9,29,0,90.2,111,280,84,4.4,14.7,2.48
T.Y. Hilton,7092,WR,IND,3,12.8,3,62.1,66.7,4,6,0,0.0,0,12,14,0,82.7,74.5,81.8,,80.9,0.0,0,0,63,0.0,0,144,0,18,91.7,132,54.9,79,107.5,29,1,45.1,65,294,97,5.4,16.3,2.23
Emmanuel Sanders,5606,WR,DEN,3,8.7,2,58.6,100.0,4,4,0,0.0,0,11,10,0,82.2,73.6,81.3,,79.5,0.0,0,3,41,0.0,0,105,0,17,89.5,94,25.7,27,63.8,29,2,74.3,78,205,57,3.4,12.1,2.18
Marvin Jones Jr.,7158,WR,DET,3,14.2,3,62.1,33.3,2,6,0,14.3,3,13,11,0,43.5,73.9,81.4,,80.3,0.0,0,0,73,0.0,0,136,0,18,93.4,127,7.4,10,128.9,29,2,92.6,126,408,147,8.2,22.7,3.21
Jeremy Maclin,4942,WR,KC,3,12.4,1,53.6,50.0,3,6,0,16.7,3,9,16,0,38.1,73.5,61.2,67.5,64.1,0.0,0,1,22,0.8,1,129,0,15,96.1,124,42.6,55,68.5,28,1,57.4,74,166,34,2.3,11.1,1.34
Amari Cooper,9437,WR,OAK,3,12.3,4,53.6,20.0,1,5,0,11.8,2,11,23,2,54.5,23.2,70.8,,70.3,0.0,0,0,43,0.0,0,130,1,15,90.0,117,22.3,29,86.9,28,0,77.7,101,270,109,7.3,18.0,2.31
Tavon Austin,7789,WR,LA,3,8.4,1,50.0,66.7,2,3,0,22.2,4,7,26,0,29.2,80.5,62.3,,60.9,2.1,2,2,43,0.0,0,96,0,14,93.8,90,56.3,54,47.5,28,1,39.6,38,145,57,4.1,10.4,1.61
Allen Robinson II,8696,WR,JAX,3,14.0,1,57.1,44.4,4,9,0,5.9,1,12,15,1,67.0,22.8,70.2,,69.5,0.0,0,1,35,0.0,0,134,0,16,94.8,127,26.9,36,85.9,28,2,73.1,98,183,45,2.8,11.4,1.44
Jordy Nelson,4350,WR,GB,3,10.3,1,63.0,66.7,4,6,0,0.0,0,10,12,0,82.2,73.6,76.9,,76.7,0.0,0,0,49,0.0,0,113,0,17,90.3,102,15.9,18,125.9,27,4,84.1,95,206,89,5.2,12.1,2.02
