player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Ryan Succop,5180,K,TEN,5,0,1,0,0.0,3,3,100.0,31,65.9,0,0,,9,8,88.9,0,1,1,100.0,7,6,85.7,2,2,100.0
Graham Gano,5443,K,CAR,5,0,3,1,33.3,5,4,80.0,5,55.3,0,0,,12,11,91.7,0,3,3,100.0,11,8,72.7,0,0,
Dan Bailey,6796,K,DAL,5,0,2,2,100.0,3,1,33.3,9,68.2,0,0,,15,15,100.0,0,1,1,100.0,10,8,80.0,4,4,100.0
Randy Bullock,7154,K,NYG,1,0,0,0,,0,0,,21,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,
Greg Zuerlein,7163,K,LA,4,0,2,2,100.0,1,1,100.0,26,76.8,0,0,,7,7,100.0,0,3,3,100.0,9,9,100.0,3,3,100.0
Blair Walsh,7167,K,MIN,5,0,2,1,50.0,4,3,75.0,18,39.0,1,1,100.0,12,10,83.3,0,4,3,75.0,12,9,75.0,1,1,100.0
Justin Tucker,7604,K,BLT,5,0,3,3,100.0,5,5,100.0,3,86.3,0,0,,6,6,100.0,0,3,3,100.0,12,12,100.0,1,1,100.0
Caleb Sturgis,7948,K,PHI,4,0,2,2,100.0,2,1,50.0,24,62.5,0,0,,12,11,91.7,0,3,3,100.0,11,10,90.9,4,4,100.0
Dustin Hopkins,7958,K,WAS,5,0,1,0,0.0,4,4,100.0,32,61.6,0,0,,11,10,90.9,0,5,5,100.0,14,13,92.9,4,4,100.0
Brandon McManus,8437,K,DEN,5,0,1,0,0.0,3,3,100.0,10,68.5,0,0,,12,11,91.7,0,4,4,100.0,11,10,90.9,3,3,100.0
Cairo Santos,8932,K,KC,4,0,1,1,100.0,3,2,66.7,16,72.3,0,0,,8,8,100.0,0,3,3,100.0,8,7,87.5,1,1,100.0
Chris Boswell,8990,K,PIT,5,0,0,0,,4,4,100.0,25,76.7,0,0,,17,17,100.0,0,1,0,0.0,5,4,80.0,0,0,
Cody Parkey,9030,K,CLV,3,0,1,1,100.0,6,3,50.0,8,41.3,0,0,,4,4,100.0,0,1,1,100.0,8,5,62.5,0,0,
Chandler Catanzaro,9140,K,ARZ,5,0,1,1,100.0,2,1,50.0,1,65.3,0,0,,14,13,92.9,0,1,1,100.0,7,6,85.7,3,3,100.0
Patrick Murray,9389,K,CLV,2,0,1,0,0.0,0,0,,8,53.5,0,0,,4,3,75.0,0,1,1,100.0,2,1,50.0,0,0,
Andrew Franks,9814,K,MIA,5,0,0,0,,1,1,100.0,17,69.8,0,0,,10,10,100.0,0,1,1,100.0,5,4,80.0,3,2,66.7
Josh Lambo,10133,K,SD,5,0,1,0,0.0,2,2,100.0,27,69.1,0,0,,18,17,94.4,0,3,3,100.0,10,9,90.0,4,4,100.0
Jason Myers,10207,K,JAX,4,0,3,1,33.3,3,3,100.0,15,75.6,0,0,,9,9,100.0,0,1,1,100.0,9,7,77.8,2,2,100.0
Roberto Aguayo,10693,K,TB,5,0,0,0,,4,1,25.0,30,29.5,0,0,,9,8,88.9,0,4,3,75.0,8,4,50.0,0,0,
Wil Lutz,11096,K,NO,4,0,3,1,33.3,2,2,100.0,20,70.5,0,0,,13,13,100.0,0,2,1,50.0,8,5,62.5,1,1,100.0
