player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Mark Glowinski,9567,G,SEA,1,100.0,0,29,65.6,75.8,59.5,0,2,48,100.0,100.0,97.9,0,2,0,82,0,82,0,82,51,51,0,0,31,0
Garry Gilliam,9137,T,SEA,1,100.0,0,29,59.1,67.5,57.4,0,4,48,100.0,100.0,93.7,1,5,1,82,0,0,0,82,51,51,0,82,31,0
Bradley Sowell,7693,T,SEA,1,100.0,0,29,57.6,63.6,57.1,0,3,48,100.0,100.0,96.9,2,3,0,82,0,0,82,82,51,51,0,0,31,0
Justin Britt,8699,C,SEA,1,100.0,0,29,65.2,74.2,61.1,0,1,48,100.0,100.0,99.0,0,1,0,82,82,0,0,82,51,51,0,0,31,0
J'Marcus Webb,5741,T,SEA,1,100.0,0,29,45.2,50.7,43.2,1,2,48,100.0,100.0,96.9,0,3,0,82,0,0,0,82,51,51,82,0,31,0
Zane Beadles,5570,G,SF,1,100.0,0,28,36.5,15.0,46.7,0,3,40,100.0,100.0,96.2,0,3,0,81,0,81,0,81,44,44,0,0,37,0
Trent Brown,9677,T,SF,1,100.0,0,28,58.8,51.5,60.4,0,1,40,100.0,100.0,98.7,0,1,0,81,0,0,3,81,44,44,0,78,37,0
La'el Collins,9719,G,DAL,1,100.0,0,9,43.4,48.7,42.8,1,2,43,100.0,100.0,96.5,2,3,0,78,0,78,0,78,47,47,0,0,31,0
Travis Frederick,7812,C,DAL,1,100.0,0,9,68.5,68.7,66.9,0,0,43,100.0,100.0,100.0,0,0,0,78,78,0,0,78,47,47,0,0,31,0
Zack Martin,8651,G,DAL,1,100.0,0,9,85.2,84.7,86.5,0,0,43,100.0,100.0,100.0,1,0,0,78,0,0,0,78,47,47,78,0,31,0
Daniel Kilgore,6315,C,SF,1,100.0,0,28,51.9,29.5,57.8,1,1,40,100.0,100.0,97.5,0,2,0,78,78,0,0,78,44,44,0,0,34,0
Doug Free,3738,T,DAL,1,100.0,0,9,55.3,43.1,61.8,3,3,43,100.0,100.0,93.0,0,6,0,78,0,0,0,78,47,47,0,78,31,0
Joe Staley,3644,T,SF,1,100.0,0,28,81.5,86.6,74.6,0,0,40,100.0,100.0,100.0,0,0,0,78,0,0,78,78,44,44,0,0,34,0
Jason Kelce,6343,C,PHI,1,100.0,0,24,47.6,32.0,51.5,1,1,40,100.0,100.0,97.5,0,2,0,77,77,0,0,77,42,42,0,0,35,0
Andrew Tiller,7169,G,SF,1,100.0,0,28,52.1,62.9,54.6,0,3,38,100.0,100.0,96.1,1,3,0,77,0,0,0,77,42,42,77,0,35,0
Brandon Brooks,7078,G,PHI,1,100.0,0,24,66.4,76.2,61.0,0,0,40,100.0,100.0,97.5,0,1,1,77,0,0,0,77,42,42,77,0,35,0
Lane Johnson,7786,T,PHI,1,100.0,0,24,69.1,81.0,59.7,0,1,40,100.0,100.0,98.7,1,1,0,77,0,0,2,77,42,42,0,75,35,0
Allen Barbre,3735,G,PHI,1,100.0,0,24,74.6,87.5,67.4,0,0,40,100.0,100.0,100.0,0,0,0,77,0,77,0,77,42,42,0,0,35,0
Jason Peters,2148,T,PHI,1,100.0,0,24,64.1,80.6,58.5,0,2,40,100.0,100.0,97.5,2,2,0,77,0,0,75,77,42,42,0,0,35,2
Jeff Allen,7642,G,HST,1,100.0,0,13,54.7,69.7,50.0,0,1,38,100.0,100.0,93.4,1,3,2,75,0,0,0,75,39,39,75,0,36,0
Derek Newton,6366,T,HST,1,100.0,0,13,66.2,71.1,67.3,1,3,38,100.0,100.0,94.7,1,4,0,75,0,0,0,75,39,39,0,75,36,0
Xavier Su'a-Filo,8668,G,HST,1,100.0,0,13,46.3,47.3,47.3,0,3,38,100.0,100.0,96.1,0,3,0,75,0,75,0,75,39,39,0,0,36,0
Chris Clark,4623,T,HST,1,100.0,0,13,52.2,61.6,50.8,1,1,38,100.0,100.0,94.7,1,3,1,75,0,0,75,75,39,39,0,0,36,0
Greg Mancz,10019,C,HST,1,100.0,0,13,64.2,74.7,60.4,0,2,37,100.0,100.0,97.3,0,2,0,74,74,0,0,74,38,38,0,0,36,0
Tyron Smith,6161,T,DAL,1,100.0,0,9,73.8,84.0,63.4,0,0,40,100.0,100.0,100.0,0,0,0,73,0,0,73,73,44,44,0,0,29,0
Rodney Hudson,6207,C,OAK,1,100.0,0,23,69.7,69.2,68.8,0,2,39,100.0,100.0,97.4,0,2,0,73,73,0,0,73,47,47,0,0,26,0
Joe Barksdale,6244,T,SD,1,100.0,0,27,69.2,61.5,70.8,0,1,38,100.0,100.0,96.1,0,2,1,73,0,0,0,73,41,41,0,73,32,0
Matt Slauson,5117,C,SD,1,100.0,0,27,76.1,83.1,72.3,0,0,38,100.0,100.0,100.0,0,0,0,73,73,0,0,73,41,41,0,0,32,0
Donald Penn,3459,T,OAK,1,100.0,0,23,77.1,86.0,66.5,0,0,39,100.0,100.0,100.0,0,0,0,73,0,0,49,73,47,47,0,24,26,0
Kelechi Osemele,7062,G,OAK,1,100.0,0,23,87.2,87.8,81.9,0,1,39,100.0,100.0,98.7,0,1,0,73,0,49,24,73,47,47,0,0,26,0
King Dunlap,4544,T,SD,1,100.0,1,27,75.2,73.9,72.9,0,2,38,100.0,100.0,97.4,1,2,0,73,0,0,73,73,41,41,0,0,32,0
Gabe Jackson,8716,G,OAK,1,100.0,0,23,58.5,50.8,59.6,1,2,39,100.0,100.0,96.2,0,3,0,73,0,0,0,73,47,47,73,0,26,0
Luke Joeckel,7784,G,JAX,1,100.0,0,15,74.6,42.6,82.3,1,1,42,100.0,100.0,97.6,1,2,0,72,0,72,0,72,45,45,0,0,27,0
Trai Turner,8727,G,CAR,1,100.0,0,5,61.0,88.5,56.8,0,0,34,100.0,100.0,100.0,1,0,0,72,0,0,0,72,40,40,72,0,32,0
Michael Oher,4946,T,CAR,1,100.0,0,5,69.4,65.9,67.6,0,1,34,100.0,100.0,95.6,0,2,1,72,0,0,67,72,40,40,0,0,32,5
A.J. Cann,9500,G,JAX,1,100.0,0,15,73.4,83.7,66.2,0,1,42,100.0,100.0,98.8,0,1,0,72,0,0,0,72,45,45,72,0,27,0
Brandon Linder,8728,C,JAX,1,100.0,0,15,65.7,80.3,60.2,1,0,42,100.0,100.0,98.8,0,1,0,72,72,0,0,72,45,45,0,0,27,0
Orlando Franklin,6198,G,SD,1,100.0,0,27,79.3,77.2,75.2,0,2,37,100.0,100.0,97.3,0,2,0,72,0,72,0,72,40,40,0,0,32,0
Mike Remmers,7431,T,CAR,1,100.0,0,5,51.2,30.8,64.7,0,3,34,100.0,100.0,89.7,0,5,2,72,0,0,0,72,40,40,0,71,32,1
Ryan Kalil,3675,C,CAR,1,100.0,0,5,68.1,72.4,71.8,0,1,34,100.0,100.0,98.5,1,1,0,72,72,0,0,72,40,40,0,0,32,0
Jermey Parnell,5426,T,JAX,1,100.0,0,15,61.8,60.7,59.8,0,4,42,100.0,100.0,95.2,0,4,0,72,0,0,0,72,45,45,0,72,27,0
Andrew Norwell,9126,G,CAR,1,100.0,0,5,53.7,73.7,53.5,0,1,34,100.0,100.0,98.5,1,1,0,72,0,72,0,72,40,40,0,0,32,0
Kelvin Beachum,7229,T,JAX,1,100.0,0,15,66.2,76.5,55.4,0,0,42,100.0,100.0,97.6,0,1,1,72,0,0,72,72,45,45,0,0,27,0
James Carpenter,6177,G,NYJ,1,100.0,0,22,75.3,73.8,71.7,0,1,37,100.0,100.0,98.6,0,1,0,71,0,71,0,71,42,42,0,0,29,0
Joe Thuney,10712,G,NE,1,100.0,0,19,63.7,82.8,55.5,0,1,37,100.0,100.0,98.6,0,1,0,71,0,71,0,71,40,40,0,0,31,0
Nick Mangold,2974,C,NYJ,1,100.0,0,22,64.3,83.1,57.9,0,0,37,100.0,100.0,100.0,0,0,0,71,71,0,0,71,42,42,0,0,29,0
David Andrews,9948,C,NE,1,100.0,0,19,60.8,56.3,67.6,1,0,37,100.0,100.0,98.6,1,1,0,71,71,0,0,71,40,40,0,0,31,0
Ryan Clady,4326,T,NYJ,1,100.0,0,22,73.4,81.2,65.1,0,1,37,100.0,100.0,98.6,0,1,0,71,0,0,71,71,42,42,0,0,29,0
Mitch Morse,9482,C,KC,1,100.0,0,16,58.9,73.3,51.0,0,3,54,100.0,100.0,97.2,0,3,0,71,71,0,0,71,55,55,0,0,16,0
Laurent Duvernay-Tardif,8834,G,KC,1,100.0,0,16,71.7,85.6,60.5,0,0,54,100.0,100.0,100.0,0,0,0,71,0,0,0,71,55,55,71,0,16,0
Cameron Fleming,8775,T,NE,1,100.0,0,19,62.6,78.2,47.4,0,1,37,100.0,100.0,98.6,0,1,0,71,0,0,71,71,40,40,0,0,31,0
Marcus Cannon,6290,T,NE,1,100.0,1,19,61.7,45.2,76.4,0,1,37,100.0,100.0,93.2,1,3,2,71,0,0,0,71,40,40,0,71,31,0
Mitchell Schwartz,7041,T,KC,1,100.0,0,16,78.0,71.6,81.5,0,3,54,100.0,100.0,93.5,0,5,2,71,0,0,0,71,55,55,0,71,16,0
Brian Winters,7853,G,NYJ,1,100.0,0,22,73.8,76.0,75.5,0,0,37,100.0,100.0,100.0,1,0,0,71,0,0,0,71,42,42,71,0,29,0
Parker Ehinger,10739,G,KC,1,100.0,0,16,61.4,70.5,53.8,1,0,54,100.0,100.0,97.2,0,2,1,71,0,71,0,71,55,55,0,0,16,0
Eric Fisher,7783,T,KC,1,100.0,1,16,80.9,75.2,82.0,1,2,54,100.0,100.0,97.2,1,3,0,71,0,0,71,71,55,55,0,0,16,0
Anthony Castonzo,6174,T,IND,1,100.0,0,14,81.2,81.1,77.8,1,0,51,100.0,100.0,99.0,1,1,0,70,0,0,70,70,53,53,0,0,17,0
