player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,GB,8,7,0,12,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,57,2,0,0,0,0,0,,,0,0,-2.5,50.0,3.5,4.0,2.0,0,1,50.0,59.4,0,5,,0,1,56.3,1,4,57.1,115,1,0,2,0,5,9,1.3,5.0
Dwight Freeney,1019,ED,ATL,8,1,0,2,0,,,1.5,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,67,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,107,2,0,0,0,0,0,,
James Harrison,1251,ED,PIT,8,55,0,25,0,22.0,0.0,11.9,,4.0,0,0,0.0,64.0,0,,0.0,0,0,39.6,0,5,9.1,42,1,1,1,0,0,0,0.0,,0,1,4.0,100.0,34.4,14.3,14.3,0,0,0.0,71.4,0,9,0.0,0,0,98.6,3,43,78.2,125,2,4,3,0,23,11,0.5,7.7
Terence Newman,1321,CB,MIN,8,292,0,18,0,14.5,36.4,100.0,19.8,7.2,1,1,9.1,68.9,1,12,20.0,1,1,7.0,4,89,30.5,89,1,4,11,0,31,15,0.4,7.8,0,1,14.1,50.0,98.9,13.7,6.8,0,6,23.1,87.4,0,24,5.9,1,4,60.7,13,185,63.4,187,4,15,26,0,106,1,0.6,8.2
Terrell Suggs,1326,ED,BLT,7,3,0,3,0,,,1.7,,,0,0,,36.9,0,,,0,0,0.0,0,1,33.3,60,1,0,0,0,0,0,0.0,,0,1,0.0,100.0,1.4,2.0,2.0,0,0,0.0,88.3,0,1,0.0,0,0,79.2,1,2,66.7,142,6,4,1,0,1,1,0.5,1.0
Robert Mathis,1447,ED,IND,9,22,0,14,0,0.0,100.0,4.7,6.0,6.0,0,0,0.0,66.8,0,5,0.0,0,0,87.5,1,6,27.3,129,1,1,1,0,5,5,0.8,5.0,0,0,10.5,100.0,11.7,7.0,7.0,0,0,0.0,40.0,0,14,0.0,0,0,114.6,2,14,63.6,120,0,1,2,0,23,2,1.6,11.5
Cullen Jenkins,1637,DI,WAS,7,2,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,38,0,1,0,0,0,0,,,0,0,,,2.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,36,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,90,0,32,0,1.7,66.7,92.9,12.0,8.0,0,1,33.3,69.6,0,6,16.7,1,1,70.1,2,26,28.9,28,1,5,3,0,7,9,0.3,3.5,0,0,8.3,100.0,98.2,13.0,13.0,0,0,0.0,42.3,0,29,0.0,0,0,118.8,4,55,61.1,56,0,2,4,0,72,39,1.4,18.0
Karlos Dansby,1754,LB,CIN,8,202,0,7,0,12.6,71.4,75.4,8.4,6.0,0,0,0.0,46.8,0,44,0.0,0,0,153.3,5,43,21.3,57,2,5,7,1,90,30,2.1,18.0,0,1,3.3,90.5,90.0,7.2,6.5,0,1,4.8,52.1,0,39,18.2,4,1,126.6,19,144,71.3,160,8,17,21,1,222,161,1.6,11.7
Daryl Smith,1760,LB,TB,8,106,0,30,0,7.0,50.0,47.2,16.0,8.0,0,0,0.0,56.5,0,9,,0,0,62.5,1,17,16.0,36,0,0,2,0,9,12,0.6,9.0,0,0,8.8,100.0,80.0,14.2,14.2,0,0,0.0,54.0,1,33,16.7,1,0,79.2,5,76,71.7,95,0,5,5,0,105,61,1.5,21.0
