player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Evans,8642,WR,TB,10,16.0,2,56.0,66.7,6,9,0,8.5,6,55,30,0,56.7,81.1,91.0,,90.6,0.0,0,4,45,0.0,0,417,3,65,90.6,378,18.7,78,90.3,116,8,81.3,339,916,128,2.0,14.1,2.42
Antonio Brown,5718,WR,PIT,10,10.8,7,69.4,68.4,13,19,1,2.5,2,46,25,0,88.9,86.9,83.0,,83.6,0.0,0,2,51,0.0,0,436,4,77,93.8,409,14.0,61,107.5,111,7,85.8,374,907,272,3.5,11.8,2.22
Larry Fitzgerald,1724,WR,ARZ,10,8.7,7,71.8,75.0,9,12,0,3.9,3,43,1,1,82.9,60.0,84.5,80.1,81.9,0.4,2,1,32,0.9,4,459,1,74,92.4,424,64.7,297,104.4,103,5,34.9,160,749,246,3.3,10.1,1.77
Allen Robinson II,8696,WR,JAX,10,13.9,3,53.1,40.0,6,15,1,12.1,7,38,15,1,46.6,38.1,71.6,,70.2,0.0,0,4,35,0.0,0,467,1,51,92.9,434,22.1,103,74.4,96,6,77.9,364,567,96,1.9,11.1,1.31
A.J. Green,6156,WR,CIN,10,13.1,7,69.5,80.0,8,10,1,5.7,4,41,7,0,73.5,81.0,90.0,,90.1,0.6,2,0,54,0.0,0,361,4,66,93.4,337,21.1,76,116.3,95,4,78.4,283,964,269,4.1,14.6,2.86
Terrelle Pryor Sr.,6944,WR,CLV,11,14.4,4,59.6,50.0,5,10,2,5.1,3,38,8,0,75.7,51.5,79.3,,83.9,0.0,0,5,44,0.0,0,438,6,56,92.0,403,12.1,53,75.8,94,4,85.4,374,724,135,2.4,12.9,1.8
Julio Jones,6158,WR,ATL,10,14.9,6,64.9,50.0,5,10,0,6.2,4,47,2,0,71.4,80.6,91.5,,91.5,0.0,0,3,75,0.0,0,350,3,61,94.6,331,26.9,94,109.6,94,5,72.9,255,1105,344,5.6,18.1,3.34
Jordy Nelson,4350,WR,GB,10,12.5,3,57.0,66.7,4,6,0,3.6,2,35,12,1,80.7,38.8,71.9,,71.5,0.0,0,1,58,0.0,0,479,0,53,93.5,448,23.6,113,107.1,93,9,76.4,366,663,222,4.2,12.5,1.48
Odell Beckham Jr.,8647,WR,NYG,10,11.4,13,64.8,28.6,2,7,1,6.3,4,38,21,2,70.4,26.1,79.1,,80.2,0.0,0,2,75,0.0,0,414,6,59,94.0,389,12.6,52,106.4,91,6,86.7,359,819,298,5.1,13.9,2.11
Emmanuel Sanders,5606,WR,DEN,10,12.6,7,60.0,100.0,7,7,1,0.0,0,35,10,1,90.6,38.8,81.5,,80.9,0.0,0,4,41,0.0,0,370,2,54,93.0,344,22.4,83,75.6,90,3,77.6,287,668,160,3.0,12.4,1.94
Amari Cooper,9437,WR,OAK,10,10.4,11,68.9,42.9,3,7,0,4.6,3,37,23,2,75.9,45.4,81.8,,82.1,0.0,0,1,64,0.0,0,423,3,62,91.0,385,17.3,73,107.6,90,3,81.6,345,900,354,5.7,14.5,2.34
T.Y. Hilton,7092,WR,IND,10,13.0,5,63.3,66.7,4,6,0,8.1,5,39,14,0,57.9,81.4,81.6,,81.0,0.2,1,2,63,0.0,0,453,0,57,92.9,421,57.4,260,105.2,90,5,41.9,190,888,213,3.7,15.6,2.11
DeAndre Hopkins,7808,WR,HST,10,11.9,3,56.2,40.0,4,10,0,2.0,1,35,13,0,86.3,79.5,77.8,,76.0,0.0,0,7,35,0.0,0,408,3,50,95.6,390,16.7,68,52.6,89,3,83.3,340,540,102,2.0,10.8,1.38
Michael Crabtree,4933,WR,OAK,10,11.6,8,60.5,81.8,9,11,0,11.9,7,36,23,1,49.1,80.0,75.4,,75.9,0.0,0,2,56,0.0,0,390,7,52,91.0,355,25.4,99,95.2,86,6,74.6,291,601,147,2.8,11.6,1.69
Stefon Diggs,9579,WR,MIN,9,8.9,7,78.8,80.0,4,5,1,4.3,3,39,18,0,85.8,82.9,83.5,,83.1,0.0,0,0,46,0.0,0,335,2,67,95.8,321,57.6,193,111.1,85,2,42.4,142,747,262,3.9,11.1,2.33
Brandon Marshall,3064,WR,NYJ,10,12.6,2,50.6,33.3,2,6,2,10.4,5,31,22,0,53.7,82.2,70.2,,69.7,0.0,0,6,41,0.0,0,396,4,43,93.9,372,19.4,77,52.1,85,2,80.6,319,601,161,3.7,14.0,1.62
