player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Mike Evans,8642,WR,TB,4,48,0,30,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,46.6,0,1,0.0,0,13,1,100.0,13,79.2,1,2.1,0,1,3,3.0,1.0,0.08,25.7,0,50.0,33.3,1,3,0.0,0,3,0,74.0,79.9,0,45,0.0,0,33,3,93.9,31,135.4,6,12.5,1,80,8,2.7,26.7,2.58
Antonio Brown,5718,WR,PIT,4,43,0,25,0,0.2,0,80.0,,0,0,0.0,0,2,0,90.2,88.6,0,13,0.0,0,18,4,94.4,17,98.3,5,11.6,0,38,45,11.3,9.5,2.24,0.6,0,60.0,66.7,2,3,0.0,0,0,0,81.3,83.1,0,10,0.0,0,21,3,95.2,20,64.6,5,11.6,0,10,10,3.3,3.3,0.5
Emmanuel Sanders,5606,WR,DEN,4,42,0,10,0,-0.7,0,33.3,,0,0,0.0,0,0,0,78.7,52.6,2,1,0.0,0,9,1,100.0,9,2.8,3,7.1,0,1,2,2.0,1.0,0.11,8.7,0,50.0,,0,0,0.0,0,4,0,89.0,80.5,2,18,0.0,0,37,5,89.2,33,57.9,10,23.8,1,49,10,2.0,9.8,1.48
A.J. Green,6156,WR,CIN,4,42,0,7,0,-0.4,0,100.0,,0,0,0.0,0,2,0,90.6,73.9,0,29,0.0,0,21,5,90.5,19,114.2,5,11.9,0,57,59,11.8,11.4,3.0,2.3,0,57.1,0.0,0,1,0.0,0,1,0,54.3,70.2,0,15,0.0,0,33,4,97.0,32,66.4,7,16.7,0,28,33,8.3,7.0,0.88
Jarvis Landry,8698,WR,MIA,4,41,0,17,0,-2.7,1,100.0,100.0,1,1,0.0,0,0,0,91.1,73.4,0,5,0.0,0,12,6,91.7,11,79.2,6,14.6,0,6,22,3.7,1.0,0.55,8.9,6,73.5,33.3,2,6,7.4,2,14,1,86.3,87.5,1,42,0.0,0,119,25,95.0,113,101.0,34,82.9,1,327,135,5.4,13.1,2.89
T.Y. Hilton,7092,WR,IND,4,39,0,14,0,0.0,0,100.0,,0,0,0.0,0,0,0,78.7,45.9,0,0,0.0,0,14,1,100.0,14,79.2,1,2.6,0,0,0,0.0,0.0,0.0,14.1,2,63.2,80.0,4,5,0.0,0,8,0,88.7,73.3,0,63,0.0,0,111,12,94.6,105,133.4,19,48.7,2,199,80,6.7,16.6,1.9
Allen Robinson II,8696,WR,JAX,4,38,0,15,0,,0,,,0,0,,0,0,0,,44.5,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,12.7,0,66.7,33.3,1,3,0.0,0,4,1,40.3,67.9,0,22,0.0,0,51,6,94.1,48,94.2,9,23.7,0,79,9,1.5,13.2,1.65
Greg Olsen,3647,TE,CAR,4,38,0,5,0,,0,,,0,0,,0,0,0,,43.7,0,0,11.1,2,18,0,77.8,14,0.0,0,0.0,0,0,0,,,0.0,12.3,0,66.7,100.0,1,1,0.0,0,9,0,90.4,84.1,1,78,6.4,7,109,14,84.4,92,100.7,21,55.3,1,237,93,6.6,16.9,2.58
Larry Fitzgerald,1724,WR,ARZ,4,37,0,1,0,-2.0,0,100.0,,0,0,0.0,0,1,0,78.7,78.8,0,12,0.0,0,7,1,100.0,7,116.7,1,2.7,0,12,14,14.0,12.0,1.71,9.6,3,64.0,66.7,6,9,0.0,0,11,0,90.0,81.9,1,25,0.7,1,134,16,94.0,126,93.4,25,67.6,2,168,60,3.8,10.5,1.33
Odell Beckham Jr.,8647,WR,NYG,4,37,0,21,0,,0,,,0,0,,0,0,0,,44.5,0,0,0.0,0,12,0,83.3,10,0.0,0,0.0,0,0,0,,,0.0,11.0,0,50.0,0.0,0,1,0.0,0,1,0,63.2,71.7,0,14,0.0,0,17,1,88.2,15,72.9,2,5.4,0,14,0,0.0,14.0,0.93
