player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Johnny Hekker,7252,P,LA,6,31,31,4.35,43.29,45.29,6.2,0,0,1,17,26,74.3,19,64,3,0,32.3,62,10,31,134.91,1342,0,1404
Drew Butler,7302,P,ARZ,3,15,15,4.51,33.67,40.33,11.1,0,0,1,4,1,52.1,6,50,1,0,60.0,100,9,15,67.62,505,0,605
Marquette King,7410,P,OAK,6,29,29,4.43,40.93,49.93,18.3,0,0,4,5,23,90.2,12,72,6,1,37.9,201,11,29,128.34,1187,3,1448
Ryan Quigley,7573,P,ARZ,3,18,18,4.91,38.0,41.72,11.8,0,0,3,10,1,73.7,11,55,0,0,22.2,47,4,18,88.3,684,1,751
Jeff Locke,7937,P,MIN,5,28,28,4.4,39.89,43.57,9.0,0,0,6,12,18,63.5,13,62,0,0,25.0,63,7,28,123.13,1117,2,1220
Sam Martin,7947,P,DET,6,21,21,4.57,47.0,50.24,4.8,0,0,2,7,11,76.9,14,63,1,0,47.6,48,10,21,96.02,987,1,1055
Colton Schmidt,8104,P,BUF,6,28,28,4.37,40.32,42.86,3.1,0,0,3,4,4,61.3,11,58,9,0,35.7,31,10,28,122.37,1129,2,1200
Ryan Allen,8242,P,NE,6,27,27,4.24,42.22,44.56,6.3,0,0,6,10,19,61.7,17,57,2,0,37.0,63,10,27,114.44,1140,0,1203
Brad Wing,8256,P,NYG,6,26,26,4.3,39.81,47.5,12.0,0,0,5,4,21,65.6,9,63,2,0,38.5,120,10,26,111.67,1035,4,1235
Tress Way,8358,P,WAS,6,18,18,4.39,37.28,44.61,9.0,0,0,3,1,32,68.1,8,61,3,0,44.4,72,8,18,79.09,671,3,803
Pat O'Donnell,8826,P,CHI,6,27,27,4.6,35.56,42.78,19.4,0,0,2,14,6,75.7,9,51,1,0,29.6,155,8,27,124.26,960,2,1155
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Jacob Schum,9373,P,GB,5,16,16,4.35,38.56,40.81,9.0,0,0,2,5,12,60.3,3,56,5,0,25.0,36,4,16,69.54,617,0,653
Bradley Pinion,9598,P,SF,6,37,37,4.55,39.68,46.22,11.2,0,0,4,12,28,69.8,10,65,1,0,48.6,202,18,37,168.35,1468,2,1710
Matt Darr,9812,P,MIA,6,32,32,4.43,43.19,48.06,8.3,0,1,2,11,17,79.9,14,66,3,1,43.8,116,14,32,141.67,1382,2,1538
Jordan Berry,10236,P,PIT,6,26,26,4.39,40.81,45.35,9.8,0,0,4,7,25,71.4,15,63,4,0,38.5,98,10,26,114.22,1061,1,1179
Drew Kaser,10813,P,SD,6,22,22,4.3,37.64,40.95,6.1,0,0,2,5,27,54.4,8,60,3,0,54.5,73,12,22,94.58,828,0,901
Riley Dixon,10862,P,DEN,6,28,28,4.3,41.5,46.79,8.0,0,0,6,6,10,61.8,10,62,1,0,39.3,88,11,28,120.46,1162,3,1310
Lachlan Edwards,10869,P,NYJ,6,25,25,4.46,36.72,43.16,10.1,0,0,3,6,22,57.2,8,54,2,0,48.0,121,12,25,111.62,918,2,1079
