player,player_id,position,team_name,player_game_count,declined_penalties,fifty_attempts,fifty_made,fifty_percent,forty_attempts,forty_made,forty_percent,franchise_id,grades_fgep_kicker,one_attempts,one_made,one_percent,pat_attempts,pat_made,pat_percent,penalties,thirty_attempts,thirty_made,thirty_percent,total_attempts,total_made,total_percent,twenty_attempts,twenty_made,twenty_percent
Adam Vinatieri,226,K,IND,4,0,3,3,100.0,3,3,100.0,14,81.8,0,0,,10,10,100.0,0,2,2,100.0,8,8,100.0,0,0,
Phil Dawson,422,K,SF,4,0,1,0,0.0,0,0,,28,62.2,0,0,,10,10,100.0,0,2,2,100.0,5,4,80.0,2,2,100.0
Sebastian Janikowski,595,K,OAK,4,0,2,1,50.0,1,1,100.0,23,67.5,0,0,,11,11,100.0,0,1,1,100.0,4,3,75.0,0,0,
Matt Bryant,1223,K,ATL,4,0,1,1,100.0,0,0,,2,73.3,0,0,,16,16,100.0,0,2,2,100.0,8,8,100.0,5,5,100.0
Josh Brown,1520,K,NYG,3,0,1,0,0.0,2,2,100.0,21,62.0,1,1,100.0,5,5,100.0,0,1,1,100.0,7,6,85.7,2,2,100.0
Mike Nugent,2264,K,CIN,4,0,1,0,0.0,4,4,100.0,7,67.5,0,0,,6,6,100.0,0,3,3,100.0,13,12,92.3,5,5,100.0
Nick Novak,2726,K,HST,3,0,2,1,50.0,3,2,66.7,13,59.5,0,0,,6,6,100.0,0,3,3,100.0,11,9,81.8,3,3,100.0
Stephen Gostkowski,3063,K,NE,4,0,1,1,100.0,2,1,50.0,19,57.0,0,0,,9,9,100.0,0,3,2,66.7,8,6,75.0,2,2,100.0
Matt Prater,3471,K,DET,4,0,2,2,100.0,4,3,75.0,11,64.0,0,0,,9,8,88.9,0,0,0,,8,7,87.5,2,2,100.0
Nick Folk,3794,K,NYJ,4,0,0,0,,1,1,100.0,22,60.5,0,0,,8,7,87.5,0,2,2,100.0,9,8,88.9,6,5,83.3
Mason Crosby,3809,K,GB,3,0,0,0,,1,1,100.0,12,70.1,0,0,,9,9,100.0,0,1,1,100.0,4,4,100.0,2,2,100.0
Stephen Hauschka,4655,K,SEA,4,0,1,1,100.0,0,0,,29,72.2,0,0,,8,7,87.5,0,5,5,100.0,8,8,100.0,2,2,100.0
Dan Carpenter,4697,K,BUF,4,0,0,0,,5,3,60.0,4,49.7,1,1,100.0,10,9,90.0,0,2,2,100.0,8,6,75.0,0,0,
Connor Barth,4777,K,CHI,4,0,1,0,0.0,0,0,,6,48.7,0,0,,8,8,100.0,0,2,1,50.0,4,2,50.0,1,1,100.0
Ryan Succop,5180,K,TEN,4,0,1,0,0.0,2,2,100.0,31,63.1,0,0,,5,5,100.0,0,1,1,100.0,6,5,83.3,2,2,100.0
Graham Gano,5443,K,CAR,4,0,3,1,33.3,4,4,100.0,5,61.3,0,0,,10,9,90.0,0,3,3,100.0,10,8,80.0,0,0,
Dan Bailey,6796,K,DAL,4,0,2,2,100.0,3,1,33.3,9,66.8,0,0,,11,11,100.0,0,1,1,100.0,10,8,80.0,4,4,100.0
Randy Bullock,7154,K,NYG,1,0,0,0,,0,0,,21,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,
Greg Zuerlein,7163,K,LA,3,0,1,1,100.0,1,1,100.0,26,73.4,0,0,,6,6,100.0,0,1,1,100.0,5,5,100.0,2,2,100.0
Blair Walsh,7167,K,MIN,4,0,2,1,50.0,4,3,75.0,18,33.9,0,0,,8,6,75.0,0,4,3,75.0,11,8,72.7,1,1,100.0
Justin Tucker,7604,K,BLT,4,0,3,3,100.0,5,5,100.0,3,86.6,0,0,,5,5,100.0,0,2,2,100.0,11,11,100.0,1,1,100.0
Caleb Sturgis,7948,K,PHI,3,0,1,1,100.0,1,0,0.0,24,55.6,0,0,,10,9,90.0,0,2,2,100.0,8,7,87.5,4,4,100.0
Dustin Hopkins,7958,K,WAS,4,0,0,0,,4,4,100.0,32,76.3,0,0,,9,9,100.0,0,5,5,100.0,12,12,100.0,3,3,100.0
Brandon McManus,8437,K,DEN,4,0,1,0,0.0,1,1,100.0,10,64.2,0,0,,11,10,90.9,0,3,3,100.0,8,7,87.5,3,3,100.0
Cairo Santos,8932,K,KC,4,0,1,1,100.0,3,2,66.7,16,72.3,0,0,,8,8,100.0,0,3,3,100.0,8,7,87.5,1,1,100.0
Chris Boswell,8990,K,PIT,4,0,0,0,,3,3,100.0,25,74.2,0,0,,13,13,100.0,0,1,0,0.0,4,3,75.0,0,0,
Cody Parkey,9030,K,CLV,2,0,1,1,100.0,6,3,50.0,8,39.8,0,0,,3,3,100.0,0,1,1,100.0,8,5,62.5,0,0,
Chandler Catanzaro,9140,K,ARZ,4,0,1,1,100.0,2,1,50.0,1,62.5,0,0,,10,9,90.0,0,0,0,,6,5,83.3,3,3,100.0
Patrick Murray,9389,K,CLV,2,0,1,0,0.0,0,0,,8,53.5,0,0,,4,3,75.0,0,1,1,100.0,2,1,50.0,0,0,
Andrew Franks,9814,K,MIA,4,0,0,0,,1,1,100.0,17,69.1,0,0,,8,8,100.0,0,1,1,100.0,4,3,75.0,2,1,50.0
Josh Lambo,10133,K,SD,4,0,1,0,0.0,2,2,100.0,27,67.3,0,0,,14,13,92.9,0,2,2,100.0,9,8,88.9,4,4,100.0
Jason Myers,10207,K,JAX,4,0,3,1,33.3,3,3,100.0,15,75.6,0,0,,9,9,100.0,0,1,1,100.0,9,7,77.8,2,2,100.0
Roberto Aguayo,10693,K,TB,4,0,0,0,,3,1,33.3,30,38.5,0,0,,9,8,88.9,0,0,0,,3,1,33.3,0,0,
Wil Lutz,11096,K,NO,4,0,3,1,33.3,2,2,100.0,20,70.5,0,0,,13,13,100.0,0,2,1,50.0,8,5,62.5,1,1,100.0
