player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,GB,12,13,0,12,0,,,1.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,7.7,92,3,0,0,0,0,0,0.0,,0,0,-2.5,50.0,5.1,9.0,4.5,0,1,50.0,60.8,0,5,50.0,1,1,56.3,1,9,69.2,177,4,1,2,0,5,9,0.6,5.0
Dwight Freeney,1019,ED,ATL,11,1,0,2,0,,,1.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,96,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,139,2,0,0,0,0,0,,
James Harrison,1251,ED,PIT,12,90,0,25,0,22.0,0.0,10.9,,6.0,0,0,0.0,65.0,0,,0.0,0,0,39.6,0,7,7.8,64,1,1,1,0,0,0,0.0,,0,2,5.7,100.0,38.3,10.3,10.3,0,0,0.0,66.7,0,18,0.0,0,0,99.4,7,74,82.2,193,4,5,7,0,55,15,0.8,7.9
Terence Newman,1321,CB,MIN,11,344,0,18,0,13.6,42.9,100.0,15.2,6.5,1,2,14.3,68.6,1,15,16.7,1,2,25.6,6,102,29.7,102,1,5,14,0,59,15,0.6,9.8,0,2,13.0,55.2,98.2,13.2,7.3,0,6,20.7,87.3,0,24,4.8,1,4,65.7,16,219,63.7,223,5,18,29,0,123,7,0.6,7.7
Terrell Suggs,1326,ED,BLT,11,9,0,3,0,,,1.8,,,0,0,,27.8,0,,,0,0,0.0,0,2,22.2,111,3,0,0,0,0,0,0.0,,0,1,0.0,100.0,2.7,6.0,6.0,0,0,0.0,79.1,0,1,16.7,1,0,79.2,1,6,66.7,220,7,4,1,0,1,1,0.2,1.0
Robert Mathis,1447,ED,IND,11,27,0,14,0,0.0,100.0,4.9,7.0,7.0,0,0,0.0,67.1,0,5,0.0,0,0,87.5,1,7,25.9,142,1,1,1,0,5,5,0.7,5.0,0,0,10.5,100.0,12.2,9.0,9.0,0,0,0.0,43.5,0,14,0.0,0,0,114.6,2,18,66.7,147,1,1,2,0,23,2,1.3,11.5
Cullen Jenkins,1637,DI,WAS,11,2,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,52,0,1,0,0,0,0,,,0,0,,,1.4,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,69,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,90,0,32,0,1.7,66.7,92.9,12.0,8.0,0,1,33.3,69.6,0,6,16.7,1,1,70.1,2,26,28.9,28,1,5,3,0,7,9,0.3,3.5,0,0,8.3,100.0,98.2,13.0,13.0,0,0,0.0,42.3,0,29,0.0,0,0,118.8,4,55,61.1,56,0,2,4,0,72,39,1.4,18.0
Vince Wilfork,1742,DI,HST,11,1,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,86,1,1,0,0,0,0,,,0,0,,,1.1,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,93,0,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,12,304,0,7,0,11.1,66.7,75.3,10.5,7.0,0,0,0.0,49.3,0,44,14.3,1,0,141.0,6,64,21.1,85,2,6,9,1,100,30,1.6,16.7,0,2,3.2,85.3,91.0,7.3,6.3,0,1,2.9,51.1,0,39,16.1,5,1,110.9,29,223,73.4,245,10,24,34,1,281,189,1.3,9.7
Daryl Smith,1760,LB,TB,12,130,0,30,0,7.0,50.0,44.2,21.0,10.5,0,0,0.0,59.3,0,9,,0,0,62.5,1,23,17.7,52,0,0,2,0,9,12,0.4,9.0,0,0,6.0,100.0,81.3,12.3,12.3,0,0,0.0,56.3,1,33,14.3,1,0,79.2,7,91,70.0,112,1,6,7,0,118,76,1.4,16.9
Mike Adams,1972,S,IND,11,438,0,14,1,1.4,100.0,93.6,28.6,28.6,0,0,0.0,61.3,0,12,0.0,0,0,95.0,5,161,36.8,172,2,7,5,0,34,27,0.2,6.8,0,0,8.2,76.9,97.3,24.4,18.8,1,0,0.0,68.4,1,34,0.0,0,0,114.7,10,254,58.0,261,3,16,13,2,128,36,0.5,12.8
Adam Jones,2223,CB,CIN,12,507,0,7,0,10.5,61.9,100.0,8.8,5.4,0,1,4.8,45.7,1,41,16.7,2,1,82.4,13,121,23.9,121,1,10,21,1,165,23,1.4,12.7,0,2,9.0,75.0,99.7,12.7,9.6,1,2,5.6,72.4,0,18,14.7,5,1,111.0,27,358,70.6,359,4,27,36,2,241,116,0.7,8.9
DeMarcus Ware,2228,ED,DEN,7,5,0,10,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,88,3,1,0,0,0,0,,,0,0,,,7.1,,,0,0,,62.8,0,,,0,0,0.0,0,5,100.0,70,0,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,12,427,0,5,0,-1.5,100.0,50.0,13.5,13.5,0,0,0.0,71.6,0,3,0.0,0,0,79.2,2,29,6.8,58,1,2,2,0,4,7,0.1,2.0,0,2,3.5,78.8,88.5,8.5,6.7,0,0,0.0,59.5,3,42,14.3,6,0,87.5,41,361,84.5,408,11,34,52,2,400,292,1.1,9.8
Derrick Johnson,2232,LB,KC,12,472,0,16,4,1.6,71.4,89.6,21.0,15.0,0,1,7.1,88.5,1,20,14.3,2,1,45.5,10,224,47.5,250,5,8,14,0,46,36,0.2,4.6,0,1,3.2,81.0,95.1,10.8,8.7,0,1,4.8,60.5,0,30,15.0,3,1,119.0,17,194,41.1,204,4,16,21,1,184,150,1.0,10.8
