player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Darius Slay,7817,CB,DET,12,0,11,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,0.3,1,396,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Desmond Trufant,7803,CB,ATL,9,0,2,0,0,0,0,0,0,66.7,2,2,100.0,2,2,0,0,0.8,3,383,2,66.7,0,0,0,0,33.3,1,0,0.0,0,0,0,2,2,0
Jackrabbit Jenkins,7043,CB,NYG,14,0,21,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.4,2,557,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Darrell Stuckey,5634,S,SD,5,0,27,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,6.3,1,16,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Briean Boddy-Calhoun,10903,CB,CLV,13,1,8,0,0,1,0,0,0,100.0,2,1,50.0,1,1,0,0,0.7,2,305,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Josh Norman,7649,CB,WAS,15,0,32,1,3,0,1,1,1,66.7,2,2,50.0,0,0,0,1,0.7,4,581,4,50.0,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Brent Grimes,3589,CB,TB,15,0,30,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,538,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Shareece Wright,6241,CB,BLT,11,0,3,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.3,1,374,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Blake Countess,10830,S,LA,2,0,26,0,1,0,0,1,0,100.0,3,2,50.0,1,1,0,0,6.7,3,45,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Buster Skrine,6289,CB,NYJ,13,0,22,0,3,0,0,0,0,50.0,3,1,33.3,1,1,0,0,1.4,6,435,4,41.7,0,0,3,0,50.0,3,3,50.0,0,1,1,1,2,1
Brandon Flowers,4349,CB,SD,6,0,27,0,5,0,0,2,0,50.0,3,2,33.3,0,0,0,0,2.5,6,236,5,41.7,0,0,3,0,50.0,3,3,50.0,0,0,0,0,0,0
Daryl Worley,10711,CB,CAR,14,0,5,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.8,4,521,2,37.5,0,0,1,0,100.0,4,2,37.5,1,1,0,1,1,0
Tyrann Mathieu,7850,S,ARZ,10,0,1,0,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,1.2,4,333,2,37.5,0,0,0,0,50.0,2,1,50.0,1,1,0,1,1,0
Joe Haden,5532,CB,CLV,12,0,8,0,2,0,0,2,1,66.7,2,2,50.0,0,0,0,1,0.7,3,420,2,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Eric Pinkins,8842,LB,NYG,1,0,21,1,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,100.0,3,3,2,33.3,0,1,0,0,66.7,2,1,25.0,0,0,0,0,0,0
Ramon Humber,5310,LB,BUF,8,0,4,0,2,0,0,1,0,66.7,2,1,25.0,0,0,0,0,10.3,3,29,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Chris Davis,9242,CB,SF,4,0,28,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,17.9,5,28,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Jaylen Watkins,8736,S,PHI,13,0,24,0,3,0,0,2,1,40.0,2,2,50.0,0,0,0,1,2.0,5,253,3,30.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
A.J. Bouye,8110,CB,HST,14,0,13,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,1.2,5,427,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Demontre Hurst,8359,S,CHI,8,1,6,0,1,1,0,0,0,80.0,4,1,25.0,1,1,0,0,4.5,5,111,2,30.0,0,0,1,0,20.0,1,1,50.0,0,0,0,1,1,0
Shawn Williams,7865,S,CIN,14,0,7,6,6,0,1,2,0,32.0,8,3,18.8,0,0,0,0,5.1,25,492,13,28.0,0,5,4,0,68.0,17,10,32.4,1,1,0,1,1,0
Lardarius Webb,5011,S,BLT,15,0,3,0,3,0,0,3,1,100.0,9,4,27.8,1,1,0,1,1.6,9,576,4,27.8,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Jamar Taylor,7835,CB,CLV,14,0,8,1,5,0,0,3,0,36.4,4,3,37.5,0,0,0,0,2.4,11,465,6,27.3,0,1,2,0,63.6,7,3,21.4,0,0,1,0,0,1
