player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Mike Evans,8642,WR,TB,9,103,0,30,15.3,2,59.6,25.0,1,4,12.5,4,25,0,46.7,87.2,1,39,0.0,0,149,28,88.6,132,97.5,47,45.6,3,376,73,2.6,13.4,2.85,0,15.8,0,55.8,100.0,5,5,6.5,2,22,0,59.9,82.3,3,45,0.0,0,212,29,92.5,196,77.9,52,50.5,3,426,42,1.4,14.7,2.17
Antonio Brown,5718,WR,PIT,9,101,0,25,10.6,1,57.9,66.7,4,6,4.3,1,12,0,72.8,74.2,2,51,0.0,0,133,22,91.7,122,73.8,38,37.6,2,254,80,3.6,11.5,2.08,0,11.1,5,74.1,63.6,7,11,2.4,1,23,0,82.2,83.0,0,38,0.0,0,227,40,97.4,221,119.6,54,53.5,3,483,124,3.1,12.1,2.19
Larry Fitzgerald,1724,WR,ARZ,9,96,0,1,7.9,1,70.3,50.0,3,6,0.0,0,14,0,86.5,77.8,0,21,1.2,2,163,26,90.2,147,106.6,37,38.5,2,248,79,3.0,9.5,1.69,0,7.9,6,76.0,100.0,6,6,5.0,2,22,1,73.7,80.1,0,32,0.0,0,220,38,95.0,209,105.8,50,52.1,1,405,150,3.9,10.7,1.94
Julio Jones,6158,WR,ATL,10,94,0,2,14.1,3,62.9,50.0,2,4,4.3,1,17,0,73.0,91.9,0,75,0.0,0,108,22,94.4,102,128.3,35,37.2,3,380,143,6.5,17.3,3.73,0,15.3,3,66.7,60.0,3,5,7.3,3,29,0,65.0,90.0,3,53,0.0,0,213,38,95.8,204,99.0,57,60.6,2,706,199,5.2,18.6,3.46
A.J. Green,6156,WR,CIN,9,94,0,7,13.4,0,62.5,100.0,3,3,9.1,2,13,0,59.5,83.1,0,43,0.0,0,113,20,90.3,102,88.2,32,34.0,0,261,68,3.4,13.1,2.56,0,12.1,6,75.4,66.7,4,6,2.3,1,26,0,83.9,88.8,0,54,0.0,0,222,43,94.1,209,124.0,57,60.6,2,648,191,4.4,15.1,3.1
Emmanuel Sanders,5606,WR,DEN,10,90,0,10,13.3,2,62.9,100.0,1,1,0.0,0,15,0,84.5,90.2,1,41,0.0,0,99,22,85.9,85,97.3,35,38.9,2,300,36,1.6,13.6,3.53,0,12.3,4,57.7,100.0,5,5,0.0,0,20,1,87.6,71.6,3,29,0.0,0,252,30,95.6,241,61.0,52,57.8,1,355,119,4.0,11.8,1.47
Jordy Nelson,4350,WR,GB,9,89,0,12,10.5,0,54.5,66.7,2,3,4.0,1,16,0,74.4,69.4,1,21,0.0,0,213,24,93.4,199,69.1,44,49.4,1,248,96,4.0,10.3,1.25,0,16.1,2,52.9,50.0,1,2,5.3,1,12,1,69.0,69.4,0,58,0.0,0,175,18,93.7,164,108.0,34,38.2,2,344,115,6.4,19.1,2.1
Allen Robinson II,8696,WR,JAX,9,89,0,15,14.7,1,53.8,33.3,2,6,12.5,3,16,0,49.8,72.8,0,21,0.0,0,179,21,92.7,166,89.0,39,43.8,2,234,38,1.8,11.1,1.41,0,14.2,1,56.1,33.3,2,6,8.0,2,16,1,61.5,64.9,3,35,0.0,0,226,23,93.4,211,48.4,41,46.1,0,296,45,2.0,12.9,1.4
Terrelle Pryor Sr.,6944,WR,CLV,10,85,0,8,12.6,1,61.9,42.9,3,7,7.1,2,20,0,65.8,90.2,1,24,0.0,0,130,26,92.3,120,96.0,42,49.4,3,287,55,2.1,11.0,2.39,0,15.7,3,57.1,66.7,2,3,4.0,1,13,0,74.2,71.3,4,44,0.0,0,237,24,92.4,219,42.7,42,49.4,0,328,68,2.8,13.7,1.5
Brandon Marshall,3064,WR,NYJ,10,85,0,22,11.5,0,67.6,33.3,1,3,0.0,0,19,0,85.7,87.9,1,41,0.0,0,137,25,93.4,128,99.8,37,43.5,1,388,134,5.4,15.5,3.03,0,14.6,1,41.0,33.3,1,3,20.0,4,12,0,31.7,56.6,4,21,0.0,0,227,16,93.8,213,27.6,39,45.9,1,209,22,1.4,13.1,0.98
Amari Cooper,9437,WR,OAK,9,85,0,23,9.5,5,59.1,40.0,2,5,3.7,1,20,0,75.5,89.0,0,26,0.0,0,140,26,87.1,122,82.4,44,51.8,0,328,108,4.2,12.6,2.69,0,12.0,6,80.6,50.0,1,2,6.5,2,14,1,63.7,72.9,0,64,0.0,0,223,29,94.2,210,137.3,36,42.4,2,471,182,6.3,16.2,2.24
Odell Beckham Jr.,8647,WR,NYG,9,84,0,21,12.5,5,55.2,0.0,0,2,15.8,3,13,0,42.1,81.8,1,75,0.0,0,121,16,95.0,115,125.4,29,34.5,4,366,188,11.8,22.9,3.18,0,11.3,7,74.0,40.0,2,5,2.6,1,23,1,81.3,81.1,1,43,0.0,0,230,37,94.3,217,102.4,50,59.5,2,404,106,2.9,10.9,1.86
Demaryius Thomas,5547,WR,DEN,10,83,0,10,8.7,1,55.2,0.0,0,1,11.1,2,9,1,55.6,72.7,1,23,0.0,0,96,16,87.5,84,77.5,29,34.9,2,145,41,2.6,9.1,1.73,0,11.9,1,75.5,80.0,4,5,5.1,2,21,1,72.6,76.4,1,55,0.0,0,233,37,94.8,221,114.5,49,59.0,2,522,172,4.6,14.1,2.36
DeAndre Hopkins,7808,WR,HST,9,83,0,13,12.9,1,51.0,16.7,1,6,3.8,1,19,0,74.4,79.2,4,35,0.0,0,169,25,94.7,160,47.4,49,59.0,2,273,48,1.9,10.9,1.71,0,11.2,2,58.1,75.0,3,4,0.0,0,10,0,82.7,65.8,3,25,0.0,0,170,18,96.5,164,45.7,31,37.3,1,179,37,2.1,9.9,1.09
T.Y. Hilton,7092,WR,IND,9,81,0,14,13.0,3,56.4,66.7,2,3,8.3,2,13,0,51.8,76.9,1,63,0.0,0,161,22,89.4,144,92.9,39,48.1,2,350,103,4.7,15.9,2.43,0,13.4,1,68.4,50.0,1,2,7.1,2,19,0,66.0,74.3,0,35,0.0,0,231,26,95.2,220,114.1,38,46.9,1,422,67,2.6,16.2,1.92
Michael Crabtree,4933,WR,OAK,9,79,0,23,9.9,3,62.1,66.7,2,3,14.3,3,14,0,46.6,78.2,2,45,0.0,0,132,18,87.1,115,81.0,29,36.7,2,229,84,4.7,12.7,1.99,0,13.1,4,61.4,87.5,7,8,6.9,2,18,0,66.8,76.9,0,56,0.0,0,198,27,94.4,187,100.0,44,55.7,2,334,62,2.3,12.4,1.79
Stefon Diggs,9579,WR,MIN,8,78,0,18,10.1,1,73.1,100.0,2,2,5.0,1,14,0,69.9,88.2,0,44,0.0,0,85,19,97.6,83,107.4,26,33.3,0,277,84,4.4,14.6,3.34,0,9.0,5,80.4,66.7,2,3,4.7,2,24,0,83.0,77.7,0,46,0.0,0,204,41,96.1,196,114.4,51,65.4,2,424,149,3.6,10.3,2.16
Greg Olsen,3647,TE,CAR,9,75,0,5,11.4,1,54.3,100.0,3,3,5.0,1,16,0,70.5,80.0,1,34,10.6,19,179,19,82.1,147,79.9,35,46.7,2,214,80,4.2,11.3,1.46,0,12.4,0,81.6,100.0,1,1,0.0,0,19,0,88.0,87.6,1,78,14.3,26,182,31,81.9,149,116.6,38,50.7,1,498,152,4.9,16.1,3.34
Jordan Matthews,8677,WR,PHI,9,73,0,24,14.3,0,50.0,50.0,1,2,22.2,4,10,0,29.2,70.2,0,54,0.0,0,121,14,91.7,111,87.5,28,38.4,1,214,50,3.6,15.3,1.93,0,9.9,0,75.6,0.0,0,1,6.1,2,15,1,68.2,69.9,0,32,0.0,0,196,31,96.4,189,109.0,41,56.2,1,352,107,3.5,11.4,1.86
Golden Tate,5585,WR,DET,9,72,0,11,8.9,4,58.1,100.0,1,1,14.3,3,11,0,43.8,66.6,0,34,0.0,0,133,18,91.0,121,91.1,31,43.1,1,222,160,8.9,12.3,1.83,0,5.3,7,78.9,100.0,1,1,6.3,2,11,0,67.7,69.3,0,61,0.0,0,192,30,94.8,182,106.5,38,52.8,1,283,205,6.8,9.4,1.55
Davante Adams,8688,WR,GB,9,72,0,12,8.1,4,74.4,,0,0,3.0,1,18,0,69.5,79.8,3,40,0.0,0,197,32,92.9,183,86.9,43,59.7,2,375,184,5.8,11.7,2.05,0,15.1,1,62.5,50.0,1,2,11.8,2,10,1,52.8,60.8,0,46,0.0,0,149,15,96.0,143,123.4,24,33.3,2,239,70,4.7,15.9,1.67
Kelvin Benjamin,8663,WR,CAR,9,71,0,5,11.9,3,56.1,50.0,2,4,0.0,0,21,0,84.9,86.2,1,50,0.0,0,152,23,91.4,139,100.2,41,57.7,3,365,110,4.8,15.9,2.63,0,12.2,1,67.9,66.7,2,3,9.5,2,13,1,57.4,67.6,1,24,0.0,0,147,19,95.2,140,93.9,28,39.4,1,257,41,2.2,13.5,1.84
Jarvis Landry,8698,WR,MIA,9,70,0,17,11.1,3,70.8,33.3,1,3,5.6,1,14,0,69.0,90.5,0,42,0.0,0,86,17,95.3,82,125.7,24,34.3,1,292,125,7.4,17.2,3.56,0,6.2,10,82.2,40.0,2,5,2.6,1,17,1,90.0,76.4,1,39,0.0,0,194,37,95.9,186,90.6,45,64.3,0,358,164,4.4,9.7,1.92
Alshon Jeffery,7048,WR,CHI,9,70,0,6,13.1,1,53.3,75.0,3,4,15.8,3,12,0,53.1,69.7,2,29,0.0,0,119,16,92.4,110,51.0,30,42.9,0,232,79,4.9,14.5,2.11,0,13.5,0,65.7,100.0,3,3,8.0,2,18,0,62.5,72.2,0,54,0.0,0,201,23,96.5,194,111.1,35,50.0,1,376,81,3.5,16.3,1.94
Tavon Austin,7789,WR,LA,9,69,0,26,6.2,1,45.0,50.0,1,2,18.2,2,5,0,38.4,58.6,0,43,1.0,1,105,9,90.5,95,74.2,20,29.0,1,86,51,5.7,9.6,0.91,0,8.7,2,60.9,50.0,1,2,15.2,5,11,0,37.7,57.9,6,31,0.5,1,192,28,95.8,184,35.1,46,66.7,0,241,136,4.9,8.6,1.31
