player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
A.J. Green,6156,WR,CIN,8,84,0,7,0,-1.4,1,88.9,,0,0,0.0,0,4,0,91.4,86.7,0,29,0.0,0,35,8,94.3,33,105.6,9,10.7,0,84,97,12.1,10.5,2.55,8.2,1,63.2,0.0,0,1,0.0,0,6,0,76.4,89.0,0,22,0.0,0,68,12,89.7,61,81.9,19,22.6,0,124,76,6.3,10.3,2.03
Mike Evans,8642,WR,TB,7,83,0,30,0,-2.0,0,100.0,,0,0,0.0,0,0,0,78.7,44.1,0,1,0.0,0,20,1,95.0,19,79.2,1,1.2,0,1,3,3.0,1.0,0.05,25.7,0,45.5,33.3,1,3,16.7,1,5,0,44.7,81.2,0,45,0.0,0,51,5,90.2,46,115.0,11,13.3,1,118,16,3.2,23.6,2.57
Larry Fitzgerald,1724,WR,ARZ,8,78,0,1,0,-0.3,0,100.0,,0,0,0.0,0,1,0,88.7,66.8,0,12,0.0,0,14,3,100.0,14,97.2,3,3.8,0,22,23,7.7,7.3,1.57,8.4,6,72.0,66.7,6,9,5.3,2,21,0,78.2,76.2,1,25,0.4,1,242,36,92.1,223,94.6,50,64.1,2,330,122,3.4,9.2,1.48
Amari Cooper,9437,WR,OAK,8,77,0,23,0,-2.3,0,100.0,,0,0,0.0,0,0,1,91.1,51.8,0,16,0.0,0,28,6,92.9,26,90.3,6,7.8,0,34,48,8.0,5.7,1.31,8.7,2,71.4,50.0,1,2,11.8,2,7,1,68.4,87.4,0,64,0.0,0,61,15,88.5,54,142.4,21,27.3,2,247,105,7.0,16.5,4.57
Emmanuel Sanders,5606,WR,DEN,8,73,0,10,0,0.0,1,50.0,,0,0,0.0,0,0,0,84.5,63.9,2,7,0.0,0,17,2,100.0,17,16.7,4,5.5,0,8,7,3.5,4.0,0.47,10.8,1,50.0,,0,0,0.0,0,6,1,90.7,79.4,2,29,0.0,0,66,8,92.4,61,54.2,16,21.9,1,112,33,4.1,14.0,1.84
T.Y. Hilton,7092,WR,IND,8,73,0,14,0,0.0,0,100.0,,0,0,0.0,0,0,0,78.7,44.3,0,0,0.0,0,19,1,94.7,18,79.2,1,1.4,0,0,0,0.0,0.0,0.0,13.1,2,60.0,80.0,4,5,8.7,2,13,0,49.6,77.2,1,63,0.0,0,211,21,93.8,198,96.2,35,47.9,2,311,114,5.4,14.8,1.57
Michael Crabtree,4933,WR,OAK,8,73,0,23,0,-2.0,1,100.0,,0,0,0.0,0,1,0,88.7,73.1,0,17,0.0,0,20,3,95.0,19,105.6,3,4.1,0,28,34,11.3,9.3,1.47,7.9,2,75.0,100.0,2,2,7.7,1,6,0,60.6,83.4,0,25,0.0,0,74,12,93.2,69,118.2,16,21.9,1,126,50,4.2,10.5,1.83
Antonio Brown,5718,WR,PIT,7,72,0,25,0,-0.4,1,87.5,,0,0,0.0,0,2,0,91.1,83.6,0,13,0.0,0,31,7,96.8,30,93.8,8,11.1,0,52,63,9.0,7.4,1.73,2.6,0,75.0,66.7,2,3,0.0,0,2,0,90.0,78.8,0,10,0.0,0,37,6,89.2,33,82.8,8,11.1,0,35,17,2.8,5.8,1.06
DeAndre Hopkins,7808,WR,HST,8,72,0,13,0,,0,,,0,0,,0,0,0,,42.5,0,0,0.0,0,17,0,100.0,17,0.0,0,0.0,0,0,0,,,0.0,12.0,1,45.5,0.0,0,1,16.7,1,4,0,79.4,80.3,0,10,0.0,0,53,5,98.1,52,56.6,11,15.3,0,44,6,1.2,8.8,0.85
Brandon Marshall,3064,WR,NYJ,8,71,0,22,0,-2.0,0,100.0,,0,0,0.0,0,1,0,78.7,40.0,0,3,0.0,0,40,1,95.0,38,79.2,1,1.4,0,3,5,5.0,3.0,0.08,13.2,1,53.3,,0,0,20.0,2,7,0,29.8,71.2,2,31,0.0,0,62,8,93.5,58,38.9,15,21.1,0,115,23,2.9,14.4,1.98
Terrelle Pryor Sr.,6944,WR,CLV,8,69,0,8,0,,0,,,0,0,,0,0,0,,44.5,0,0,0.0,0,27,0,81.5,22,0.0,0,0.0,0,0,0,,,0.0,14.0,0,100.0,,0,0,0.0,0,3,0,69.2,78.7,0,15,0.0,0,28,3,85.7,24,154.9,3,4.3,1,35,2,0.7,11.7,1.46
Julio Jones,6158,WR,ATL,8,67,0,2,0,,0,,,0,0,,0,0,0,,39.2,0,0,0.0,0,28,0,100.0,28,0.0,0,0.0,0,0,0,,,0.0,17.5,1,53.8,,0,0,0.0,0,4,0,74.8,77.7,0,36,0.0,0,79,7,92.4,73,107.2,13,19.4,1,108,31,4.4,15.4,1.48
Allen Robinson II,8696,WR,JAX,7,65,0,15,0,,0,,,0,0,,0,0,0,,43.3,0,0,0.0,0,25,0,100.0,25,0.0,0,0.0,0,0,0,,,0.0,10.9,0,72.7,33.3,1,3,0.0,0,4,1,29.6,61.3,0,22,0.0,0,77,8,89.6,69,95.6,11,16.9,0,87,11,1.4,10.9,1.26
Odell Beckham Jr.,8647,WR,NYG,7,64,0,21,0,-6.0,0,100.0,,0,0,0.0,0,0,0,78.7,41.3,0,-6,0.0,0,25,1,92.0,23,79.2,1,1.6,0,-6,0,0.0,-6.0,-0.26,11.0,0,33.3,0.0,0,1,0.0,0,1,0,70.5,80.1,0,14,0.0,0,28,1,89.3,25,49.3,3,4.7,0,14,0,0.0,14.0,0.56
Demaryius Thomas,5547,WR,DEN,8,62,0,10,0,-0.7,0,100.0,,0,0,0.0,0,3,0,91.1,90.7,0,44,0.0,0,16,7,100.0,16,149.1,7,11.3,1,72,77,11.0,10.3,4.5,14.3,1,57.1,,0,0,20.0,1,2,0,52.4,72.4,0,16,0.0,0,52,4,94.2,49,77.7,7,11.3,0,47,23,5.8,11.8,0.96
Alshon Jeffery,7048,WR,CHI,8,62,0,6,0,-1.0,0,66.7,,0,0,0.0,0,1,0,84.5,55.7,0,22,0.0,0,28,2,92.9,26,96.5,3,4.8,0,28,30,15.0,14.0,1.08,15.1,0,50.0,100.0,1,1,0.0,0,3,0,44.4,67.9,0,22,0.0,0,55,4,94.5,52,68.2,8,12.9,0,47,11,2.8,11.8,0.9
Greg Olsen,3647,TE,CAR,7,61,0,5,0,,0,,,0,0,,0,0,0,,42.3,0,0,17.4,4,23,0,73.9,17,0.0,0,0.0,0,0,0,,,0.0,13.2,0,71.4,100.0,1,1,0.0,0,14,0,91.1,90.2,1,78,7.2,12,167,20,85.6,143,110.0,28,45.9,1,345,119,6.0,17.3,2.41
