player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Allen Robinson II,8696,WR,JAX,1,16.6,0,42.9,16.7,1,6,0,0.0,0,4,15,1,74.6,16.9,68.4,,67.9,0.0,0,0,22,0.0,0,42,0,6,92.9,39,35.7,15,59.2,14,0,64.3,27,72,17,2.8,12.0,1.85
Jordan Matthews,8677,WR,PHI,1,12.6,0,53.8,50.0,1,2,0,22.2,2,6,24,0,31.8,69.5,81.4,,80.5,0.0,0,0,28,0.0,0,42,0,7,95.2,40,61.9,26,109.1,13,1,38.1,16,114,17,2.4,16.3,2.85
A.J. Green,6156,WR,CIN,1,8.8,1,92.3,100.0,2,2,0,0.0,0,5,7,0,79.4,71.9,92.8,,92.2,2.7,1,0,54,0.0,0,37,0,12,97.3,36,35.1,13,144.4,13,1,62.2,23,180,75,6.3,15.0,5.0
Jason Witten,1384,TE,DAL,1,5.8,0,69.2,100.0,2,2,0,10.0,1,3,9,0,57.0,70.6,58.4,72.9,62.2,48.9,23,0,17,8.5,4,47,0,9,87.2,41,48.9,23,80.9,13,0,2.1,1,66,30,3.3,7.3,1.61
Cole Beasley,7330,WR,DAL,1,7.4,1,66.7,66.7,2,3,0,11.1,1,5,9,0,54.5,70.1,72.4,,71.2,2.9,1,0,15,0.0,0,35,0,8,97.1,34,82.9,29,80.2,12,0,14.3,5,65,20,2.5,8.1,1.91
Jeremy Kerley,6305,WR,SF,1,8.0,0,63.6,100.0,1,1,0,0.0,0,4,28,0,76.5,77.5,71.1,,70.0,0.0,0,0,18,0.0,0,36,0,7,91.7,33,83.3,30,78.2,11,0,16.7,6,61,25,3.6,8.7,1.85
Antonio Brown,5718,WR,PIT,1,13.0,1,72.7,62.5,5,8,0,0.0,0,6,25,0,76.5,70.1,90.1,,90.4,0.0,0,0,29,0.0,0,38,1,8,100.0,38,15.8,6,150.0,11,2,81.6,31,126,8,1.0,15.8,3.32
Will Fuller V,10655,WR,HST,1,22.4,2,45.5,40.0,2,5,0,16.7,1,4,13,0,45.8,68.0,77.1,,76.2,0.0,0,0,35,0.0,0,35,0,5,100.0,35,17.1,6,110.8,11,1,82.9,29,107,45,9.0,21.4,3.06
Amari Cooper,9437,WR,OAK,1,8.9,1,54.5,0.0,0,2,0,14.3,1,4,23,1,54.9,18.5,65.5,,64.6,0.0,0,0,43,0.0,0,47,0,6,85.1,40,19.1,9,99.4,11,0,80.9,38,137,63,10.5,22.8,3.43
Tajae Sharpe,10774,WR,TEN,1,12.2,0,63.6,80.0,4,5,0,0.0,0,5,31,0,75.6,69.5,74.5,,73.7,0.0,0,0,17,0.0,0,45,0,7,95.6,43,2.2,1,83.9,11,0,97.8,44,76,4,0.6,10.9,1.77
Tavon Austin,7789,WR,LA,1,6.0,0,36.4,66.7,2,3,0,33.3,2,1,26,0,28.6,75.9,48.0,,47.2,2.6,1,1,5,0.0,0,39,0,4,97.4,38,64.1,25,7.0,11,0,28.2,11,13,13,3.3,3.3,0.34
Jordan Reed,7866,TE,WAS,1,8.1,3,70.0,0.0,0,2,0,0.0,0,4,32,0,75.6,69.5,64.9,,64.9,35.7,15,1,14,0.0,0,42,0,7,100.0,42,57.1,24,47.5,10,0,7.1,3,64,30,4.3,9.1,1.52
