player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
A.Q. Shipley,5150,C,ARZ,13,1,1,76.7,6,10,578,100.0,100.0,98.3,1,18,2,629,629,69.4,4,6,254,100.0,100.0,97.2,12,2,283,283
Jermey Parnell,5426,T,JAX,13,0,15,71.3,4,25,582,100.0,100.0,96.8,2,33,4,622,622,66.6,4,16,274,100.0,100.0,94.9,24,4,301,301
A.J. Cann,9500,G,JAX,13,1,15,73.3,4,21,582,100.0,100.0,97.2,4,29,4,622,622,69.6,2,16,274,100.0,100.0,95.3,22,4,301,301
Jeremy Zuttah,4397,C,BLT,13,0,3,79.9,1,19,572,100.0,100.0,97.7,2,23,3,617,617,72.3,0,13,255,100.0,100.0,96.7,15,2,275,275
Lane Taylor,8365,G,GB,13,0,12,77.3,1,21,569,100.0,100.0,97.9,0,23,1,609,609,73.6,1,14,226,100.0,100.0,96.2,16,1,247,247
Anthony Castonzo,6174,T,IND,13,0,14,77.4,7,31,561,100.0,100.0,95.7,3,43,5,603,603,73.5,6,20,299,100.0,100.0,94.3,30,4,319,319
Bryan Bulaga,5548,T,GB,13,0,12,84.1,2,19,560,100.0,100.0,97.6,1,24,3,600,600,79.7,1,13,223,100.0,100.0,95.5,17,3,244,244
D.J. Humphries,9457,T,ARZ,13,1,1,61.8,7,30,553,100.0,100.0,95.0,3,46,9,599,599,53.7,6,16,243,100.0,100.0,92.2,30,8,269,269
Jahri Evans,3053,G,NO,13,1,20,76.1,3,15,549,100.0,100.0,98.2,3,19,1,584,584,63.3,3,9,217,100.0,100.0,96.8,13,1,238,238
David Bakhtiari,7891,T,GB,13,2,12,93.0,0,12,545,100.0,100.0,98.2,3,16,4,584,584,89.4,0,8,220,100.0,100.0,96.8,11,3,241,241
Jason Kelce,6343,C,PHI,13,1,24,48.4,4,18,543,100.0,100.0,97.8,2,23,1,576,576,43.2,1,13,224,100.0,100.0,96.4,15,1,236,236
Mike Iupati,5542,G,ARZ,12,3,1,64.4,7,17,533,100.0,100.0,97.2,5,27,3,576,576,51.3,4,13,236,100.0,100.0,95.1,20,3,259,259
Donovan Smith,9467,T,TB,13,0,30,61.7,13,36,523,100.0,100.0,94.9,5,51,2,576,576,53.6,9,29,254,100.0,100.0,91.7,40,2,275,275
Ali Marpet,9494,G,TB,13,1,30,82.5,3,15,523,100.0,100.0,97.9,1,20,2,576,576,81.9,2,9,254,100.0,100.0,97.4,12,1,275,275
Rodney Hudson,6207,C,OAK,13,0,23,87.9,0,8,525,100.0,100.0,99.2,1,8,0,574,574,83.4,0,4,207,100.0,100.0,99.0,4,0,226,226
Gabe Jackson,8716,G,OAK,13,2,23,77.9,5,16,524,100.0,100.0,98.0,2,21,0,573,573,70.3,5,9,207,100.0,100.0,96.6,14,0,226,226
Donald Penn,3459,T,OAK,13,1,23,85.2,2,18,523,99.8,99.8,98.1,7,20,0,572,573,76.5,2,12,207,100.0,100.0,96.6,14,0,226,226
Zach Strief,3155,T,NO,13,2,20,75.4,6,19,537,100.0,100.0,97.5,2,26,1,571,571,64.1,4,15,213,100.0,100.0,95.1,20,1,233,233
Joe Thomas,3619,T,CLV,13,1,8,90.7,4,21,536,99.6,99.6,97.3,1,27,2,568,570,88.5,2,13,274,100.0,100.0,96.9,16,1,289,289
Austin Pasztor,7689,T,CLV,13,1,8,73.3,2,35,532,100.0,100.0,95.8,4,41,4,564,564,65.1,1,31,271,100.0,100.0,92.6,36,4,286,286
Jason Peters,2148,T,PHI,13,1,24,90.2,7,11,532,100.0,100.0,97.6,1,22,4,564,564,84.7,5,5,221,100.0,100.0,96.4,13,3,233,233
Taylor Decker,10650,T,DET,13,2,11,79.5,4,29,520,100.0,100.0,96.2,4,36,3,562,562,74.7,2,21,241,100.0,100.0,94.4,25,2,264,264
Ryan Kelly,10652,C,IND,13,0,14,78.8,2,15,518,100.0,100.0,98.4,1,17,0,559,559,81.2,2,10,273,100.0,100.0,97.8,12,0,293,293
Mark Glowinski,9567,G,SEA,13,2,29,61.2,6,22,522,100.0,100.0,96.6,3,32,4,556,556,40.4,5,19,208,100.0,100.0,93.3,26,2,224,224
