player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Chris Jones,6798,P,DAL,9,27,27,4.64,39.04,46.74,12.3,0,0,1,7,9,79.5,10,63,4,0,44.4,148,12,27,125.29,1054,3,1262
Bryan Anger,7072,P,TB,9,46,46,4.77,43.02,46.28,5.3,0,0,3,19,30,84.3,22,59,3,0,37.0,90,17,46,219.52,1979,3,2129
Brad Nortman,7192,P,JAX,9,40,40,4.54,39.68,47.33,12.9,0,0,10,6,15,67.4,14,78,2,0,40.0,206,16,40,181.64,1587,5,1893
Johnny Hekker,7252,P,LA,9,50,50,4.45,44.52,46.62,4.7,0,0,6,21,26,82.5,32,78,4,0,36.0,85,18,50,222.46,2226,1,2331
Drew Butler,7302,P,ARZ,3,15,15,4.51,33.67,40.33,11.1,0,0,1,4,1,52.1,6,50,1,0,60.0,100,9,15,67.62,505,0,605
Marquette King,7410,P,OAK,9,44,44,4.37,41.75,48.41,13.7,0,0,9,7,23,87.8,23,72,7,1,38.6,233,17,44,192.18,1837,3,2130
Ryan Quigley,7573,P,ARZ,6,34,34,4.71,38.26,41.65,9.4,1,0,5,18,1,65.9,15,55,1,0,23.5,75,8,35,160.26,1301,2,1416
Jeff Locke,7937,P,MIN,9,48,48,4.41,39.96,43.19,7.9,0,0,11,21,18,64.9,23,71,0,0,25.0,95,12,48,211.46,1918,3,2073
Sam Martin,7947,P,DET,9,34,34,4.54,45.38,49.79,6.5,0,0,2,8,11,79.0,15,63,3,0,58.8,130,20,34,154.35,1543,1,1693
Colton Schmidt,8104,P,BUF,9,41,41,4.34,39.2,42.56,5.2,0,0,4,4,4,60.3,16,58,12,0,46.3,98,19,41,177.98,1607,2,1745
Ryan Allen,8242,P,NE,9,37,37,4.25,41.16,44.11,5.3,0,0,7,13,19,61.8,17,57,3,0,35.1,69,13,37,157.16,1523,2,1632
Brad Wing,8256,P,NYG,9,47,47,4.36,39.83,47.47,14.4,0,0,8,8,21,73.9,15,63,7,0,38.3,259,18,47,204.72,1872,5,2231
Tress Way,8358,P,WAS,9,25,25,4.36,37.72,44.36,7.2,0,0,3,3,32,69.4,10,61,3,0,48.0,86,12,25,108.91,943,4,1109
Pat O'Donnell,8826,P,CHI,9,42,42,4.55,38.07,43.33,13.9,0,0,3,22,6,75.2,17,53,2,0,31.0,181,13,42,191.09,1599,2,1820
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Jacob Schum,9373,P,GB,9,28,28,4.44,40.25,44.89,9.0,0,0,2,8,12,70.4,6,65,6,0,35.7,90,10,28,124.36,1127,2,1257
Bradley Pinion,9598,P,SF,9,52,52,4.59,40.08,45.27,10.0,0,0,7,19,28,70.4,16,65,1,0,44.2,230,23,52,238.54,2084,2,2354
Matt Darr,9812,P,MIA,9,45,45,4.34,40.67,46.47,10.1,0,1,5,14,17,79.2,18,66,3,1,44.4,201,20,45,195.26,1830,3,2091
Jordan Berry,10236,P,PIT,9,43,43,4.36,41.26,46.02,10.3,1,0,7,10,25,69.3,20,63,7,0,41.9,185,18,44,187.38,1774,1,1979
Drew Kaser,10813,P,SD,10,36,36,4.32,40.69,44.89,4.8,0,0,4,7,27,48.4,14,62,3,0,52.8,91,19,36,155.56,1465,3,1616
Riley Dixon,10862,P,DEN,10,48,48,4.35,41.67,46.02,6.5,0,0,6,13,10,63.9,14,68,2,0,47.9,149,23,48,208.56,2000,3,2209
Lachlan Edwards,10869,P,NYJ,10,48,48,4.38,37.77,42.94,9.0,0,0,7,11,22,52.3,18,59,5,0,47.9,208,23,48,210.06,1813,2,2061
