player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,11,0,-2.5,50.0,4.1,10.0,5.0,0,0,1,50.0,12,57.0,72.9,50.8,77.4,58.5,45.2,0,5,100.0,1,1,2,56.3,1,10,245,5,0,2,0,5,9,0.5,5.0
Dwight Freeney,1019,ED,ATL,10,0,,,0.4,,,0,0,0,,2,60.0,66.0,88.7,66.3,46.9,55.4,0,,100.0,1,0,0,0.0,0,1,238,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,11,1,9.3,83.3,30.7,14.6,12.2,0,0,0,0.0,25,69.4,85.2,84.9,79.2,77.8,83.6,1,18,0.0,0,0,0,61.1,5,74,241,5,5,6,0,49,15,0.7,9.8
Terence Newman,1321,CB,MIN,10,2,13.3,51.1,98.8,13.5,6.9,0,1,8,17.8,18,81.1,80.4,85.6,53.9,69.4,69.2,1,24,7.7,2,6,3,61.1,23,332,336,5,22,45,1,197,23,0.6,8.6
Terrell Suggs,1326,ED,BLT,10,1,0.0,100.0,2.9,9.0,9.0,1,0,0,0.0,3,49.4,76.7,24.5,74.5,80.1,76.0,0,1,16.7,1,0,4,79.2,1,9,313,10,4,1,0,1,1,0.1,1.0
Robert Mathis,1447,ED,IND,11,0,7.0,100.0,8.7,9.0,9.0,0,0,0,0.0,14,49.5,49.8,88.5,55.5,43.3,44.3,0,14,0.0,0,0,0,105.6,3,27,309,3,2,3,0,28,7,1.0,9.3
Cullen Jenkins,1637,DI,WAS,10,0,,,1.7,,,0,0,0,,32,57.2,57.5,53.5,61.5,57.1,56.4,0,,0.0,0,0,1,0.0,0,2,117,0,1,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Vince Wilfork,1742,DI,HST,10,0,,,0.6,,,0,0,0,,13,59.5,56.6,50.9,59.1,57.6,75.8,0,,0.0,0,0,2,0.0,0,1,177,1,1,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,11,3,5.3,84.6,87.5,7.7,6.5,1,0,1,2.6,7,47.2,56.1,52.6,56.7,70.5,59.0,0,44,15.8,6,1,2,122.8,33,265,303,13,29,39,2,365,204,1.4,11.1
