player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,1,0,,,8.0,,,0,0,0,,12,55.7,45.0,77.5,52.6,53.3,,0,,,0,0,0,0.0,0,2,25,0,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,1,0,5.0,100.0,31.8,7.0,7.0,0,0,0,0.0,25,78.2,75.0,76.2,57.0,67.2,74.4,1,9,0.0,0,0,0,64.6,1,7,22,1,1,1,0,9,4,1.3,9.0
Terence Newman,1321,CB,MIN,1,0,12.9,55.6,100.0,8.2,4.6,0,0,0,0.0,18,53.5,53.0,77.0,,52.1,66.1,0,12,0.0,0,0,0,69.7,5,43,43,0,7,9,0,46,0,1.1,9.2
Robert Mathis,1447,ED,IND,1,0,,,6.5,,,0,0,0,,14,60.7,52.3,79.7,47.8,61.6,72.8,0,,,0,0,0,0.0,0,2,31,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,1,0,4.0,100.0,97.4,37.0,37.0,0,0,0,0.0,32,58.4,61.8,76.9,59.7,67.7,80.6,0,4,0.0,0,0,0,83.3,1,37,38,0,2,1,0,4,0,0.1,4.0
Karlos Dansby,1754,LB,CIN,1,0,1.4,100.0,85.7,6.4,6.4,0,0,0,0.0,7,51.2,51.3,78.2,54.1,57.9,59.7,0,24,0.0,0,0,0,118.8,5,36,42,1,3,5,0,73,66,2.3,14.6
Daryl Smith,1760,LB,TB,1,0,-1.0,100.0,81.3,6.5,6.5,0,0,0,0.0,30,28.7,34.3,74.1,55.6,64.5,72.8,0,21,,0,0,0,118.8,2,13,16,0,0,2,0,37,39,2.8,18.5
Mike Adams,1972,S,IND,1,0,-1.0,100.0,97.6,40.0,40.0,0,0,0,0.0,14,67.6,73.5,78.4,60.0,72.2,84.1,0,3,0.0,0,0,0,79.2,1,41,42,0,3,1,0,3,4,0.1,3.0
Adam Jones,2223,CB,CIN,1,0,9.3,100.0,100.0,12.0,12.0,0,0,0,0.0,7,67.6,68.6,78.5,,68.0,78.5,0,18,0.0,0,0,0,109.7,3,41,41,1,4,3,0,31,3,0.9,10.3
DeMarcus Ware,2228,ED,DEN,1,0,,,4.5,,,0,0,0,,10,60.0,63.1,77.1,74.0,41.0,42.8,0,,,0,0,0,0.0,0,1,22,1,0,0,0,0,0,0.0,
Thomas Davis Sr.,2231,LB,CAR,1,0,3.6,100.0,62.5,4.0,4.0,0,0,0,0.0,5,51.0,51.2,77.5,62.2,53.5,46.3,1,25,0.0,0,0,0,109.2,5,20,32,1,3,5,1,51,33,2.6,10.2
Derrick Johnson,2232,LB,KC,1,0,0.0,100.0,90.2,11.3,11.3,0,0,0,0.0,16,56.8,62.6,77.9,53.9,68.7,45.4,0,12,66.7,2,0,0,100.0,3,37,41,0,1,3,0,24,24,0.7,8.0
Trent Cole,2363,ED,IND,1,0,,,4.0,,,0,0,0,,14,60.0,57.6,78.2,61.2,53.1,24.1,0,,,0,0,0,0.0,0,1,25,0,0,0,0,0,0,0.0,
Lorenzo Alexander,2476,ED,BUF,1,0,-8.0,100.0,31.8,7.0,7.0,0,0,0,0.0,4,65.2,77.2,76.9,66.4,75.5,74.4,0,0,,0,0,0,79.2,1,7,22,0,0,1,0,0,8,0.0,0.0
Ahmad Brooks,2945,ED,SF,1,0,3.0,100.0,28.0,7.0,7.0,0,0,0,0.0,28,54.5,62.8,78.4,61.1,65.2,43.9,0,15,100.0,1,0,0,118.8,1,7,25,1,0,1,0,15,12,2.1,15.0
Chad Greenway,2962,LB,MIN,1,0,-2.0,100.0,92.3,11.0,11.0,0,0,0,0.0,18,28.5,38.7,71.3,60.0,72.9,22.3,0,6,100.0,1,0,0,131.3,1,12,13,0,0,1,1,6,8,0.5,6.0
Antonio Cromartie,2964,CB,IND,1,0,17.0,66.7,100.0,20.0,13.3,0,1,0,0.0,14,72.8,72.8,78.4,,64.8,75.4,0,22,0.0,0,0,0,99.3,2,41,41,0,2,3,0,30,10,0.8,15.0
Tamba Hali,2965,ED,KC,1,0,,,18.5,,,0,0,0,,16,63.9,78.5,77.5,74.2,68.5,,0,,,0,0,0,0.0,0,5,27,0,0,0,0,0,0,0.0,
Johnathan Joseph,2969,CB,HST,1,0,17.0,50.0,100.0,11.7,5.8,0,0,2,33.3,13,64.2,65.6,77.5,,66.5,77.8,0,16,0.0,0,1,0,64.6,3,37,37,1,3,6,0,30,5,0.9,10.0
D'Qwell Jackson,2979,LB,IND,1,0,,,92.9,,,0,0,0,,14,51.2,36.3,75.9,55.0,36.9,26.9,0,,100.0,1,0,0,0.0,0,26,28,0,0,0,0,0,0,0.0,
Roman Harper,2988,S,NO,1,0,8.0,100.0,70.0,7.0,7.0,0,0,0,0.0,20,64.9,63.1,73.4,54.7,60.0,71.6,0,8,0.0,0,0,0,100.0,1,7,10,0,1,1,0,8,0,1.1,8.0
Domata Peko Sr.,3068,DI,CIN,1,0,,,4.2,,,0,0,0,,7,59.9,51.6,79.0,52.7,54.4,66.8,0,,,0,0,0,0.0,0,1,24,0,0,0,0,0,0,0.0,
Kedric Golston,3141,DI,WAS,1,0,,,12.5,,,0,0,0,,32,60.0,61.0,77.9,56.1,63.0,69.7,0,,,0,0,0,0.0,0,1,8,0,0,0,0,0,0,0.0,
Antoine Bethea,3152,S,SF,1,0,1.0,100.0,94.9,36.0,36.0,0,0,0,0.0,28,66.0,70.5,79.3,56.8,70.9,80.0,0,3,0.0,0,0,0,79.2,1,37,39,2,3,1,0,3,2,0.1,3.0
Tramon Williams,3558,CB,CLV,1,1,5.4,60.0,94.3,10.7,6.4,0,0,0,0.0,8,50.9,54.8,76.4,53.2,73.4,77.8,0,19,0.0,0,0,1,121.7,3,33,35,0,1,5,1,36,17,1.1,12.0
Brent Grimes,3589,CB,TB,1,0,10.7,33.3,100.0,44.0,14.7,0,0,2,66.7,30,72.0,71.8,77.0,,63.4,,0,5,,0,2,0,81.9,1,45,45,0,0,3,1,5,0,0.1,5.0
Darrelle Revis,3630,CB,NYJ,1,0,7.4,100.0,100.0,4.6,4.6,0,0,0,0.0,22,43.5,46.3,77.5,,64.0,57.3,0,32,12.5,1,0,0,109.9,8,38,38,2,7,8,0,83,24,2.2,10.4
Lawrence Timmons,3631,LB,PIT,1,2,5.3,85.7,87.8,5.8,5.0,0,0,1,14.3,25,69.8,68.0,75.5,52.8,61.0,38.7,0,31,25.0,2,1,0,110.7,6,36,41,1,4,7,0,74,43,2.1,12.3
Leon Hall,3634,CB,NYG,1,0,8.5,0.0,94.1,,7.5,0,0,0,0.0,21,64.5,64.6,73.0,59.1,,,0,,,0,0,0,39.6,0,16,17,0,0,2,0,0,0,0.0,
Reggie Nelson,3637,S,OAK,1,1,23.0,100.0,100.0,21.5,21.5,0,0,0,0.0,23,46.9,47.7,76.6,,67.2,63.1,0,43,16.7,1,0,0,118.8,2,47,47,0,4,2,0,55,9,1.3,27.5
Paul Posluszny,3650,LB,JAX,1,0,-2.5,100.0,87.8,16.0,16.0,0,0,0,0.0,15,64.2,65.8,76.6,62.9,62.2,51.6,0,8,50.0,1,0,0,97.9,2,36,41,0,1,2,0,15,20,0.5,7.5
Eric Weddle,3653,S,BLT,1,1,4.0,50.0,100.0,27.0,13.5,0,0,1,50.0,3,68.1,74.4,76.7,,72.1,76.9,0,6,0.0,0,1,0,56.3,1,28,28,0,0,2,0,6,0,0.2,6.0
David Harris,3663,LB,NYJ,1,0,3.5,25.0,81.6,30.0,7.5,0,0,1,25.0,22,67.9,67.2,75.2,50.0,65.5,78.9,0,1,0.0,0,0,0,39.6,1,31,38,1,1,4,0,1,2,0.0,1.0
Justin Durant,3664,LB,DAL,1,1,12.0,100.0,88.9,2.7,2.7,0,0,0,0.0,9,29.8,35.8,70.2,57.4,62.7,79.6,0,20,0.0,0,0,0,118.8,3,8,9,0,1,3,0,40,4,5.0,13.3
Charles Johnson,3699,ED,CAR,1,0,,,9.1,,,0,0,0,,5,60.2,80.1,79.7,59.7,85.0,71.7,0,,,0,0,0,0.0,0,2,22,0,0,0,0,0,0,0.0,
Brian Robison,3718,ED,MIN,1,0,,,2.6,,,0,0,0,,18,60.0,62.9,82.5,56.6,66.8,71.7,0,,,0,0,0,0.0,0,1,39,0,0,0,0,0,0,0.0,
Corey Graham,3784,S,BUF,1,0,,,89.7,,,0,0,0,,4,66.7,66.0,79.1,51.4,62.5,33.9,0,,,0,0,0,0.0,0,35,39,0,0,0,0,0,0,0.0,
William Gay,3786,CB,PIT,1,2,5.0,66.7,100.0,22.0,14.7,0,0,0,0.0,25,74.6,70.3,78.4,,42.7,54.5,0,9,0.0,0,0,0,81.3,2,45,45,0,3,3,0,17,3,0.4,8.5
Chris Long,4316,ED,NE,1,0,7.0,100.0,17.9,5.0,5.0,0,0,0,0.0,19,52.5,72.8,78.0,76.7,62.8,50.9,0,8,100.0,1,0,0,100.0,1,5,28,1,0,1,0,8,1,1.6,8.0
Leodis McKelvin,4325,CB,PHI,1,0,7.8,50.0,100.0,11.5,5.8,0,0,0,0.0,24,64.4,62.4,75.3,,53.0,52.6,0,11,33.3,1,0,0,56.3,2,24,24,1,2,4,0,11,2,0.5,5.5
Dominique Rodgers-Cromartie,4330,CB,NYG,1,0,12.8,50.0,93.6,10.5,5.3,1,0,2,25.0,21,57.8,59.0,77.5,55.2,64.8,45.3,0,14,20.0,1,2,1,63.0,4,44,47,0,4,8,0,37,16,0.9,9.3
Aqib Talib,4334,CB,DEN,1,0,10.6,40.0,100.0,15.5,6.2,0,0,1,20.0,10,67.4,70.5,77.2,,74.2,76.3,0,11,0.0,0,1,0,52.1,2,35,35,0,1,5,0,20,7,0.6,10.0
Brandon Flowers,4349,CB,SD,1,1,9.1,50.0,100.0,13.5,6.8,0,0,0,0.0,27,71.1,69.8,75.3,,57.6,84.4,0,22,0.0,0,0,0,62.5,4,55,55,2,7,8,0,36,5,0.7,9.0
Tracy Porter,4354,CB,CHI,1,0,16.9,40.0,100.0,9.5,3.8,0,0,0,0.0,6,49.2,53.6,78.4,,69.1,76.8,1,23,0.0,0,0,0,45.8,4,39,39,0,2,10,1,40,0,1.1,10.0
Jason Jones,4368,ED,MIA,1,0,,,2.8,,,0,0,0,,17,60.0,40.0,80.2,55.7,31.4,66.8,0,,,0,0,0,0.0,0,1,36,1,0,0,0,0,0,0.0,
Cliff Avril,4406,ED,SEA,1,0,,,7.1,,,0,0,0,,29,60.7,62.4,80.7,59.8,60.9,71.4,0,,,0,0,0,0.0,0,2,28,1,0,0,0,0,0,0.0,
Philip Wheeler,4407,LB,ATL,1,0,,,90.9,,,0,0,0,,2,64.8,64.3,75.7,60.0,59.4,,0,,,0,0,0,0.0,0,10,11,0,0,0,0,0,0,0.0,
Tyvon Branch,4414,CB,ARZ,1,0,7.3,66.7,100.0,6.8,4.5,1,0,1,16.7,1,61.6,64.8,76.9,,70.4,79.6,0,13,0.0,0,1,1,79.2,4,30,30,1,5,6,0,31,6,1.1,7.8
William Hayes,4417,ED,LA,1,0,,,4.0,,,0,0,0,,26,60.6,74.2,79.5,58.1,77.1,73.0,0,,0.0,0,0,0,0.0,0,1,25,1,1,0,0,0,0,0.0,
Dwight Lowery,4427,S,SD,1,0,11.8,80.0,100.0,13.5,10.8,0,0,0,0.0,27,60.9,62.5,76.3,,63.9,46.5,0,45,20.0,1,0,0,118.8,4,55,55,0,4,5,0,68,30,1.3,17.0
Quintin Demps,4431,S,HST,1,1,5.0,100.0,100.0,28.0,28.0,0,0,0,0.0,13,61.4,64.1,78.2,,64.8,83.6,0,5,0.0,0,0,0,87.5,1,30,30,0,2,1,0,5,0,0.2,5.0
Brandon Carr,4454,CB,DAL,1,0,9.7,50.0,100.0,10.0,5.0,0,0,1,16.7,9,72.8,72.8,78.8,,65.6,75.4,1,23,0.0,0,0,0,65.3,3,31,31,1,2,6,1,31,5,1.0,10.3
Orlando Scandrick,4457,CB,DAL,1,0,10.5,100.0,95.5,5.0,5.0,0,0,0,0.0,9,50.2,57.2,77.3,72.8,64.5,76.7,0,45,0.0,0,0,0,118.8,4,21,22,1,2,4,0,76,34,3.8,19.0
Erik Walden,4481,ED,IND,1,0,-1.0,100.0,16.7,4.0,4.0,0,0,0,0.0,14,43.7,37.6,0.0,61.7,44.3,25.9,0,18,100.0,1,0,1,118.8,1,4,24,1,0,1,0,18,19,4.5,18.0
Wesley Woodyard,4583,LB,TEN,1,0,9.5,50.0,80.0,8.0,4.0,0,0,0,0.0,31,48.0,73.2,73.5,70.1,78.0,32.6,0,8,100.0,1,0,0,60.4,1,8,10,0,0,2,0,8,3,1.0,8.0
Erin Henderson,4656,LB,NYJ,1,0,,,69.2,,,0,0,0,,22,51.5,53.3,72.8,54.6,64.2,71.4,0,,0.0,0,0,0,0.0,0,9,13,0,1,0,0,0,0,0.0,
Jerrell Freeman,4888,LB,CHI,1,0,2.7,83.3,89.5,6.6,5.5,0,0,0,0.0,6,88.7,89.9,75.9,63.7,73.0,76.6,0,6,0.0,0,0,0,79.2,5,34,38,3,5,6,0,15,3,0.5,3.0
Cameron Wake,4907,ED,MIA,1,0,,,4.3,,,0,0,0,,17,60.0,61.1,0.0,69.5,60.0,,0,,,0,0,1,0.0,0,1,23,0,0,0,0,0,0,0.0,
Brian Orakpo,4936,ED,TEN,1,0,,,18.5,,,0,0,0,,31,62.3,65.7,79.3,64.1,60.8,,0,,,0,0,0,0.0,0,5,27,0,0,0,0,0,0,0.0,
Malcolm Jenkins,4937,S,PHI,1,0,6.0,50.0,97.1,16.0,8.0,0,0,0,0.0,24,37.4,41.9,73.6,60.0,71.2,77.6,0,16,0.0,0,0,1,74.0,2,33,34,1,2,4,0,29,18,0.9,14.5
Brian Cushing,4938,LB,HST,1,0,,,75.0,,,0,0,0,,13,62.5,57.3,71.6,59.9,56.4,74.9,0,,,0,0,0,0.0,0,3,4,0,0,0,0,0,0,0.0,
Robert Ayers,4941,ED,TB,1,0,4.0,100.0,2.4,1.0,1.0,0,0,0,0.0,30,60.0,60.1,81.9,60.6,66.2,71.2,0,47,,0,0,0,118.8,1,1,42,1,0,1,0,47,43,47.0,47.0
Clay Matthews,4949,ED,GB,1,0,,,2.9,,,0,0,0,,12,60.0,39.2,79.2,50.5,39.8,25.4,0,,,0,0,0,0.0,0,1,34,1,0,0,0,0,0,0.0,
