player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Matt Bosher,6344,P,ATL,9,26,26,4.45,41.77,46.92,12.7,0,0,4,11,2,67.4,15,68,0,0,34.6,114,9,26,115.59,1086,1,1220
Chris Jones,6798,P,DAL,11,33,33,4.67,39.58,46.48,11.4,0,0,3,9,9,83.2,14,63,4,0,39.4,148,13,33,154.01,1306,4,1534
Bryan Anger,7072,P,TB,11,52,52,4.74,41.9,45.56,5.8,0,0,5,20,30,84.9,26,59,3,0,36.5,110,19,52,246.52,2179,4,2369
Brad Nortman,7192,P,JAX,11,52,52,4.5,37.83,46.37,15.2,0,0,11,10,15,64.5,20,78,3,0,38.5,304,20,52,234.25,1967,7,2411
Johnny Hekker,7252,P,LA,11,64,64,4.43,44.92,46.7,4.5,0,0,8,27,26,81.7,40,78,7,0,32.8,94,21,64,283.42,2875,1,2989
Drew Butler,7302,P,ARZ,5,24,24,4.42,35.58,41.46,10.1,0,0,2,7,1,49.5,9,51,1,0,58.3,141,14,24,106.01,854,0,995
Marquette King,7410,P,OAK,11,52,52,4.42,42.77,48.6,12.2,0,0,9,10,23,90.1,27,72,9,1,38.5,243,20,52,230.07,2224,3,2527
Ryan Quigley,7573,P,ARZ,6,34,34,4.71,38.26,41.65,9.4,1,0,5,18,1,65.9,15,55,1,0,23.5,75,8,35,160.26,1301,2,1416
Jeff Locke,7937,P,MIN,11,56,56,4.47,41.05,44.52,8.4,0,0,12,23,18,69.4,28,72,1,0,28.6,134,16,56,250.24,2299,3,2493
Sam Martin,7947,P,DET,11,44,44,4.57,45.43,48.91,5.5,0,0,3,13,11,78.5,21,63,3,0,54.5,133,24,44,200.86,1999,1,2152
Colton Schmidt,8104,P,BUF,11,52,52,4.35,38.77,42.33,6.0,0,0,6,6,4,59.0,20,58,14,0,46.2,145,24,52,226.32,2016,2,2201
Ryan Allen,8242,P,NE,11,46,46,4.21,40.93,44.15,5.9,0,0,8,15,19,64.4,20,57,4,0,32.6,88,15,46,193.48,1883,3,2031
Brad Wing,8256,P,NYG,11,62,62,4.29,40.79,47.18,11.5,0,0,12,11,21,70.0,25,63,8,0,38.7,276,24,62,266.0,2529,6,2925
Tress Way,8358,P,WAS,11,29,29,4.39,37.45,43.52,7.4,0,0,3,5,32,69.5,12,61,4,0,44.8,96,13,29,127.36,1086,4,1262
Pat O'Donnell,8826,P,CHI,11,52,52,4.52,39.38,44.06,12.7,0,0,3,26,6,73.1,19,67,4,0,30.8,203,16,52,235.16,2048,2,2291
Chandler Catanzaro,9140,K,ARZ,1,2,2,3.61,33.0,33.0,,0,0,1,0,1,58.8,0,47,1,0,0.0,0,0,2,7.21,66,0,66
Michael Palardy,9277,P,CAR,2,12,12,4.39,38.33,46.67,8.9,0,0,2,0,5,61.1,3,56,0,0,75.0,80,9,12,52.64,460,1,560
Jacob Schum,9373,P,GB,11,32,32,4.44,40.63,44.94,8.9,0,0,4,9,12,69.5,8,65,6,0,34.4,98,11,32,141.92,1300,2,1438
Bradley Pinion,9598,P,SF,11,64,64,4.51,39.59,44.94,9.4,0,0,7,23,28,61.9,17,65,1,0,46.9,282,30,64,288.91,2534,3,2876
Matt Darr,9812,P,MIA,11,60,60,4.3,40.72,45.88,8.8,0,1,6,19,17,76.8,22,66,5,1,43.3,230,26,60,258.16,2443,4,2753
Matt Wile,9972,K,ATL,1,2,2,5.05,52.0,58.0,6.0,0,0,0,0,2,68.0,0,59,0,0,100.0,12,2,2,10.1,104,0,116
Jordan Berry,10236,P,PIT,11,50,50,4.38,40.98,46.12,10.3,1,0,7,13,25,73.6,21,63,7,0,42.0,217,21,51,219.18,2049,2,2306
Drew Kaser,10813,P,SD,11,42,42,4.33,40.71,45.43,5.4,0,0,4,8,27,48.9,17,62,4,0,52.4,118,22,42,182.02,1710,4,1908
Riley Dixon,10862,P,DEN,11,54,54,4.36,41.54,45.93,7.1,0,0,7,14,10,66.1,17,68,4,0,46.3,177,25,54,235.4,2243,3,2480
Lachlan Edwards,10869,P,NYJ,11,52,52,4.39,38.13,43.06,8.6,0,0,7,13,22,53.2,19,59,5,0,48.1,216,25,52,228.31,1983,2,2239
