player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Lane Taylor,8365,G,GB,11,0,12,75.5,1,17,510,100.0,100.0,98.0,0,19,1,547,547,72.2,1,10,192,100.0,100.0,96.6,12,1,212,212
Bryan Bulaga,5548,T,GB,11,0,12,83.7,2,16,501,100.0,100.0,97.6,1,21,3,538,538,79.3,1,10,189,100.0,100.0,95.5,14,3,209,209
D.J. Humphries,9457,T,ARZ,11,1,1,59.6,6,27,494,100.0,100.0,94.8,3,42,9,534,534,51.8,5,15,223,100.0,100.0,91.9,28,8,248,248
Joe Thomas,3619,T,CLV,12,1,8,90.0,4,21,503,99.6,99.6,97.1,1,27,2,534,536,87.6,2,13,261,100.0,100.0,96.7,16,1,276,276
A.Q. Shipley,5150,C,ARZ,11,1,1,78.7,4,7,494,100.0,100.0,98.5,1,13,2,534,534,74.8,2,5,223,100.0,100.0,97.5,9,2,248,248
Austin Pasztor,7689,T,CLV,12,1,8,72.9,2,32,499,100.0,100.0,95.8,4,38,4,530,530,64.5,1,29,258,100.0,100.0,92.6,34,4,273,273
Jermey Parnell,5426,T,JAX,11,0,15,70.0,3,21,493,100.0,100.0,97.0,2,27,3,528,528,66.4,3,13,231,100.0,100.0,95.2,19,3,253,253
A.J. Cann,9500,G,JAX,11,1,15,75.9,1,18,493,100.0,100.0,97.5,3,22,3,528,528,72.8,0,14,231,100.0,100.0,95.7,17,3,253,253
David Bakhtiari,7891,T,GB,11,2,12,92.8,0,10,486,100.0,100.0,98.4,3,13,3,522,522,89.7,0,6,186,100.0,100.0,97.3,8,2,206,206
Anthony Castonzo,6174,T,IND,11,0,14,76.2,7,28,483,100.0,100.0,95.3,2,40,5,519,519,71.2,6,18,254,100.0,100.0,93.7,28,4,271,271
Jeremy Zuttah,4397,C,BLT,11,0,3,77.4,1,17,474,100.0,100.0,97.5,2,21,3,516,516,69.3,0,12,216,100.0,100.0,96.3,14,2,236,236
John Greco,4379,G,CLV,12,1,8,78.7,5,15,483,100.0,100.0,97.1,2,24,4,514,514,73.7,3,10,245,100.0,100.0,96.1,16,3,260,260
Donovan Smith,9467,T,TB,11,0,30,61.1,12,33,460,100.0,100.0,94.7,5,47,2,507,507,51.9,9,27,228,100.0,100.0,91.2,38,2,247,247
Demar Dotson,5410,T,TB,11,1,30,70.7,7,22,460,100.0,100.0,96.4,8,31,2,507,507,64.6,5,21,228,100.0,100.0,93.4,28,2,247,247
Ali Marpet,9494,G,TB,11,1,30,81.9,3,13,460,100.0,100.0,98.0,1,17,1,507,507,80.5,2,8,228,100.0,100.0,97.4,11,1,247,247
Max Unger,4972,C,NO,11,0,20,85.7,1,5,473,100.0,100.0,99.4,1,6,0,503,503,81.0,0,2,173,100.0,100.0,99.4,2,0,190,190
Jahri Evans,3053,G,NO,11,1,20,74.4,3,13,463,100.0,100.0,98.1,2,17,1,493,493,58.3,3,8,169,100.0,100.0,96.2,12,1,186,186
Rodney Hudson,6207,C,OAK,11,0,23,85.5,0,8,446,100.0,100.0,99.1,1,8,0,490,490,81.0,0,4,179,100.0,100.0,98.9,4,0,195,195
Gabe Jackson,8716,G,OAK,11,2,23,75.3,5,14,445,100.0,100.0,97.9,2,19,0,489,489,68.1,5,8,179,100.0,100.0,96.4,13,0,195,195
Kevin Zeitler,7032,G,CIN,11,0,7,84.5,3,10,458,100.0,100.0,98.4,1,14,1,489,489,80.8,2,6,176,100.0,100.0,97.7,8,0,193,193
Donald Penn,3459,T,OAK,11,1,23,82.5,2,17,444,99.8,99.8,97.9,7,19,0,488,489,72.6,2,11,179,100.0,100.0,96.4,13,0,195,195
Kelechi Osemele,7062,G,OAK,11,0,23,82.9,1,6,444,100.0,100.0,99.2,3,7,0,488,488,75.9,1,4,178,100.0,100.0,98.6,5,0,194,194
Clint Boling,6253,G,CIN,11,0,7,77.9,2,15,455,100.0,100.0,97.5,1,20,3,486,486,67.8,2,11,176,100.0,100.0,94.6,16,3,193,193
Brandon Linder,8728,C,JAX,10,0,15,80.7,2,7,449,100.0,100.0,98.6,0,11,2,482,482,78.6,1,3,212,100.0,100.0,98.1,6,2,233,233
Mike Iupati,5542,G,ARZ,10,3,1,62.1,6,14,449,100.0,100.0,97.1,5,23,3,481,481,50.5,3,11,205,100.0,100.0,95.1,17,3,224,224
Ryan Kelly,10652,C,IND,11,0,14,80.2,2,13,445,100.0,100.0,98.3,1,15,0,480,480,81.7,2,8,231,100.0,100.0,97.8,10,0,248,248
Zach Strief,3155,T,NO,11,1,20,77.3,4,12,451,100.0,100.0,98.0,1,17,1,480,480,65.0,4,10,165,100.0,100.0,95.2,15,1,181,181
