player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,8,38,38,4.3,39.63,48.42,12.6,0,0,1,6,13,68.3,15,62,4,0,65.8,314,25,38,163.3,1506,1,1840
Andy Lee,1906,P,CAR,8,35,35,4.46,40.46,49.31,14.4,0,0,7,7,5,72.8,18,76,1,0,45.7,230,16,35,156.06,1416,4,1726
Donnie Jones,1939,P,PHI,8,36,36,4.31,39.81,45.33,11.9,0,0,9,12,24,68.3,12,72,1,0,27.8,119,10,36,155.09,1433,4,1632
Dustin Colquitt,2316,P,KC,8,40,40,4.53,41.1,45.55,5.8,0,0,4,12,16,74.0,19,60,2,0,42.5,98,17,40,181.08,1644,4,1822
Sam Koch,3148,P,BLT,8,46,46,4.29,39.59,46.93,13.0,0,0,4,7,3,84.2,18,68,10,0,50.0,298,23,46,197.22,1821,2,2159
Jon Ryan,3493,P,SEA,8,40,40,4.34,40.38,44.98,7.8,1,0,5,13,29,66.3,15,62,2,0,40.0,124,16,41,173.72,1615,3,1799
Brett Kern,4580,P,TEN,9,41,41,4.41,37.78,45.51,13.9,0,0,5,12,31,81.5,19,71,1,0,48.8,277,20,41,180.63,1549,2,1866
Kevin Huber,5066,P,CIN,8,37,37,4.2,38.68,45.3,8.7,0,0,4,7,7,59.0,13,61,3,0,51.4,165,19,37,155.34,1431,4,1676
Thomas Morstead,5088,P,NO,8,30,30,4.64,44.63,50.77,7.8,0,0,5,2,20,86.3,13,66,4,0,53.3,124,16,30,139.28,1339,3,1523
Pat McAfee,5146,P,IND,9,37,37,4.41,42.95,50.84,10.2,0,0,3,7,14,88.3,14,74,6,0,35.1,132,13,37,163.28,1589,8,1881
Britton Colquitt,5192,P,CLV,9,44,44,4.43,40.95,45.77,8.2,0,0,4,14,8,70.3,13,65,3,0,47.7,172,21,44,194.8,1802,2,2014
