player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,GB,15,18,0,12,0,,,1.6,,,0,0,,60.6,0,,,0,0,0.0,0,2,11.1,125,3,0,0,0,0,0,0.0,,0,1,-2.5,50.0,5.0,12.0,6.0,0,1,50.0,61.7,0,5,33.3,1,1,56.3,1,12,66.7,239,5,1,2,0,5,9,0.4,5.0
Dwight Freeney,1019,ED,ATL,14,1,0,2,0,,,0.8,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,127,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,175,2,0,0,0,0,0,,
James Harrison,1251,ED,PIT,15,140,0,25,0,10.5,50.0,12.0,8.0,4.0,0,0,0.0,66.8,0,8,0.0,0,0,60.4,1,10,7.1,83,1,2,2,0,8,9,1.0,8.0,0,3,5.2,91.7,42.0,10.1,9.3,0,0,0.0,71.0,0,18,6.3,1,0,93.4,11,118,84.3,281,7,12,12,0,77,29,0.7,7.0
Terence Newman,1321,CB,MIN,14,439,0,18,0,12.5,47.4,100.0,12.8,6.1,1,3,15.8,71.2,1,15,22.2,2,3,37.6,9,126,28.7,126,1,7,19,0,82,18,0.7,9.1,0,2,14.3,52.9,98.6,15.2,8.1,0,6,17.6,85.1,0,24,3.8,1,4,64.6,18,286,65.1,290,7,23,34,0,150,12,0.5,8.3
Terrell Suggs,1326,ED,BLT,14,10,0,3,0,,,1.4,,,0,0,,30.3,0,,0.0,0,0,0.0,0,2,20.0,146,4,1,0,0,0,0,0.0,,0,1,0.0,100.0,2.6,7.0,7.0,0,0,0.0,78.7,0,1,16.7,1,0,79.2,1,7,70.0,271,7,4,1,0,1,1,0.1,1.0
Robert Mathis,1447,ED,IND,13,29,0,14,0,3.0,100.0,5.7,4.5,4.5,0,0,0.0,68.1,0,5,0.0,0,0,87.5,2,9,31.0,159,2,1,2,0,10,4,1.1,5.0,0,0,10.5,100.0,10.8,9.0,9.0,0,0,0.0,43.5,0,14,0.0,0,0,114.6,2,18,62.1,167,1,1,2,0,23,2,1.3,11.5
Cullen Jenkins,1637,DI,WAS,14,2,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,67,0,1,0,0,0,0,,,0,0,,,1.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,100,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,90,0,32,0,1.7,66.7,92.9,12.0,8.0,0,1,33.3,69.6,0,6,16.7,1,1,70.1,2,26,28.9,28,1,5,3,0,7,9,0.3,3.5,0,0,8.3,100.0,98.2,13.0,13.0,0,0,0.0,42.3,0,29,0.0,0,0,118.8,4,55,61.1,56,0,2,4,0,72,39,1.4,18.0
Vince Wilfork,1742,DI,HST,14,1,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,103,1,1,0,0,0,0,,,0,0,,,0.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,125,0,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,15,389,0,7,0,9.7,70.0,77.8,10.7,7.5,0,0,0.0,46.4,0,44,14.3,1,0,144.2,7,77,19.8,99,2,6,10,1,121,54,1.6,17.3,0,3,3.7,82.9,90.7,8.0,6.6,0,2,4.9,60.1,0,39,14.6,6,2,108.3,34,293,75.3,323,13,32,41,1,330,206,1.2,9.7
