player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Julius Peppers,1010,ED,GB,2,0,0,12,75.6,2,3,38,93.3,26.3,10,0,11.8,2,45,42,7,0,78.6,1,3,23,100.0,34.8,8,17.4,2,26,26,6
Dwight Freeney,1019,ED,ATL,2,0,0,2,50.1,2,2,42,97.8,9.5,4,0,4.8,0,46,45,4,0,49.4,1,2,20,100.0,15.0,3,7.5,0,22,22,3
James Harrison,1251,ED,PIT,2,0,0,25,59.6,0,2,31,64.8,9.7,3,0,3.2,0,54,35,2,0,62.7,0,1,15,89.5,13.3,2,3.3,0,19,17,1
Terrell Suggs,1326,ED,BLT,2,0,0,3,52.7,1,2,42,95.6,7.1,3,0,6.0,1,45,43,4,0,54.6,1,2,32,100.0,9.4,3,7.8,1,33,33,4
Robert Mathis,1447,ED,IND,2,0,0,14,56.9,1,5,50,94.8,12.0,6,0,6.0,0,58,55,6,0,61.8,1,3,22,96.3,18.2,4,9.1,0,27,26,4
Cullen Jenkins,1637,DI,WAS,1,0,0,32,58.2,0,1,14,94.1,7.1,1,0,3.6,0,17,16,1,0,63.9,0,1,4,100.0,25.0,1,12.5,0,6,6,1
DeAngelo Hall,1729,S,WAS,2,0,0,32,54.9,0,0,3,3.9,0.0,0,0,0.0,0,76,3,0,0,59.7,0,0,1,3.7,0.0,0,0.0,0,27,1,0
Vince Wilfork,1742,DI,HST,2,0,0,13,67.8,0,3,32,100.0,12.5,4,0,4.7,0,33,33,3,0,53.5,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Karlos Dansby,1754,LB,CIN,2,0,0,7,51.1,0,0,9,13.0,0.0,0,0,0.0,0,77,10,0,0,53.5,0,0,3,7.9,0.0,0,0.0,0,38,3,0
Daryl Smith,1760,LB,TB,2,0,0,30,52.7,0,1,6,25.0,0.0,0,0,8.3,0,24,6,1,0,55.6,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Mike Adams,1972,S,IND,2,0,0,14,69.0,2,0,7,8.5,0.0,0,0,14.3,0,82,7,2,0,63.1,1,0,4,11.1,0.0,0,12.5,0,36,4,1
DeMarcus Ware,2228,ED,DEN,2,0,0,10,76.2,0,2,28,97.0,21.4,6,0,14.3,3,33,32,5,0,81.7,0,1,18,100.0,27.8,5,19.4,3,20,20,4
Thomas Davis Sr.,2231,LB,CAR,2,0,0,5,65.8,0,3,14,22.9,28.6,4,0,10.7,0,70,16,3,0,52.3,0,0,5,21.7,0.0,0,0.0,0,23,5,0
Derrick Johnson,2232,LB,KC,2,0,0,16,64.0,0,0,7,9.1,0.0,0,0,14.3,1,77,7,1,0,67.8,0,0,4,19.0,0.0,0,25.0,1,21,4,1
Jonathan Babineaux,2276,DI,ATL,2,0,0,2,58.6,0,3,36,97.4,11.1,4,0,4.2,0,39,38,3,0,64.3,0,2,13,100.0,23.1,3,7.7,0,14,14,2
Trent Cole,2363,ED,IND,1,0,0,14,61.2,1,3,23,96.0,17.4,4,0,8.7,0,25,24,4,0,69.3,1,2,10,91.7,30.0,3,15.0,0,12,11,3
Lorenzo Alexander,2476,ED,BUF,2,0,0,4,87.8,1,3,36,76.5,13.9,5,0,11.1,2,51,39,6,0,93.3,0,0,8,90.0,25.0,2,25.0,2,10,9,2
Ahmad Brooks,2945,ED,SF,2,1,0,28,58.8,0,3,37,72.7,8.1,3,0,6.8,1,55,40,4,0,63.7,0,2,16,85.7,18.8,3,12.5,1,21,18,3
Mario Williams,2946,ED,MIA,2,0,0,17,59.9,1,8,57,100.0,10.5,6,0,9.6,1,62,62,10,0,71.9,0,4,15,100.0,20.0,3,20.0,1,18,18,5
Haloti Ngata,2957,DI,DET,2,1,0,11,55.0,0,3,61,100.0,4.9,3,1,2.5,0,65,65,3,1,60.7,0,3,34,100.0,8.8,3,4.4,0,34,34,3
Chad Greenway,2962,LB,MIN,2,0,0,18,60.0,0,0,1,5.0,0.0,0,0,0.0,0,20,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Tamba Hali,2965,ED,KC,2,0,0,16,71.8,0,4,34,83.3,17.6,6,0,8.8,1,42,35,5,0,75.8,0,2,11,92.3,27.3,3,18.2,1,13,12,3
D'Qwell Jackson,2979,LB,IND,2,0,0,14,52.1,0,0,5,7.9,0.0,0,0,0.0,0,63,5,0,0,58.1,0,0,1,3.8,0.0,0,0.0,0,26,1,0
Roman Harper,2988,S,NO,2,0,0,20,51.4,0,1,6,33.3,0.0,0,0,8.3,0,21,7,1,0,54.5,0,1,2,50.0,0.0,0,25.0,0,6,3,1
Darryl Tapp,3008,ED,NO,2,0,0,20,56.2,0,0,11,100.0,9.1,1,0,0.0,0,15,15,0,0,56.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Frostee Rucker,3036,DI,ARZ,1,0,0,1,59.3,0,0,15,100.0,6.7,1,0,0.0,0,15,15,0,0,56.7,0,0,3,100.0,0.0,0,0.0,0,3,3,0
