player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Antonio Brown,5718,WR,PIT,3,38,0,25,8.6,0,53.3,66.7,4,6,11.1,1,5,0,54.5,70.6,1,20,0.0,0,40,8,97.5,39,45.7,15,39.5,0,97,35,4.4,12.1,2.49,0,11.8,2,68.2,60.0,6,10,0.0,0,8,0,81.1,82.7,0,29,0.0,0,82,15,98.8,81,126.1,22,57.9,2,195,33,2.2,13.0,2.41
Mike Evans,8642,WR,TB,3,37,0,30,14.4,1,47.1,33.3,1,3,11.1,1,7,0,54.9,74.2,1,19,0.0,0,60,8,86.7,52,79.8,17,45.9,2,97,14,1.8,12.1,1.87,0,15.7,0,68.4,100.0,5,5,0.0,0,10,0,80.0,82.0,1,45,0.0,0,87,13,95.4,83,99.5,19,51.4,1,204,23,1.8,15.7,2.46
Jarvis Landry,8698,WR,MIA,3,31,0,17,10.4,1,81.8,50.0,1,2,0.0,0,7,0,77.3,91.0,0,42,0.0,0,34,9,97.1,33,149.1,11,35.5,1,178,85,9.4,19.8,5.39,0,7.1,5,75.0,50.0,1,2,6.3,1,7,1,82.2,72.6,1,28,0.0,0,79,15,94.9,75,72.1,20,64.5,0,136,60,4.0,9.1,1.81
A.J. Green,6156,WR,CIN,3,31,0,7,12.1,0,62.5,100.0,1,1,16.7,1,2,0,45.8,74.0,0,32,0.0,0,26,5,92.3,24,83.9,8,25.8,0,57,21,4.2,11.4,2.38,0,8.9,4,73.9,75.0,3,4,5.6,1,10,0,67.7,80.7,0,54,0.0,0,98,17,95.9,94,121.3,23,74.2,1,238,83,4.9,14.0,2.53
Larry Fitzgerald,1724,WR,ARZ,3,30,0,1,8.8,1,71.4,60.0,3,5,0.0,0,7,0,78.7,80.8,0,15,1.9,1,53,10,90.6,48,115.8,14,46.7,1,102,26,2.6,10.2,2.13,0,11.8,2,61.5,100.0,5,5,0.0,0,6,0,76.5,76.9,0,25,0.0,0,71,8,95.8,68,88.3,13,43.3,0,109,27,3.4,13.6,1.6
Odell Beckham Jr.,8647,WR,NYG,3,29,0,21,12.6,3,63.6,0.0,0,2,12.5,1,6,0,54.5,77.8,0,45,0.0,0,47,7,91.5,43,107.2,11,37.9,0,140,55,7.9,20.0,3.26,0,10.1,0,80.0,66.7,2,3,0.0,0,9,0,79.4,80.7,0,19,0.0,0,65,12,92.3,60,105.6,15,51.7,0,140,29,2.4,11.7,2.33
T.Y. Hilton,7092,WR,IND,3,29,0,14,12.5,3,53.3,66.7,2,3,0.0,0,4,0,76.5,69.3,0,63,0.0,0,63,8,90.5,57,105.7,15,51.7,1,133,72,9.0,16.6,2.33,0,13.8,0,66.7,50.0,1,2,0.0,0,7,0,76.5,80.3,0,33,0.0,0,73,8,93.2,68,107.6,12,41.4,0,144,25,3.1,18.0,2.12
Emmanuel Sanders,5606,WR,DEN,3,29,0,10,12.1,0,63.6,100.0,1,1,0.0,0,5,0,75.6,82.7,1,41,0.0,0,32,7,78.1,25,85.4,11,37.9,1,100,14,2.0,14.3,4.0,0,6.1,2,56.3,100.0,2,2,0.0,0,6,0,77.3,74.0,2,19,0.0,0,68,9,95.6,65,56.0,16,55.2,1,99,43,4.8,11.0,1.52
Marvin Jones Jr.,7158,WR,DET,3,29,0,11,8.1,2,54.5,33.3,1,3,14.3,1,4,0,49.2,68.1,0,47,0.0,0,55,6,90.9,50,92.6,11,37.9,0,119,58,9.7,19.8,2.38,0,17.9,1,66.7,33.3,1,3,14.3,2,9,0,46.0,85.3,0,73,0.0,0,76,12,94.7,72,146.8,18,62.1,2,289,89,7.4,24.1,4.01
Jeremy Maclin,4942,WR,KC,3,28,0,16,11.9,1,50.0,66.7,2,3,12.5,1,3,0,52.5,61.0,1,16,0.0,0,55,7,98.2,54,35.1,14,50.0,0,71,19,2.7,10.1,1.31,0,13.0,0,57.1,33.3,1,3,20.0,2,6,0,35.3,66.5,0,22,1.4,1,69,8,94.2,65,101.8,14,50.0,1,95,15,1.9,11.9,1.46
Amari Cooper,9437,WR,OAK,3,28,0,23,9.6,2,30.0,0.0,0,3,25.0,1,3,0,36.2,62.0,0,17,0.0,0,38,3,86.8,33,42.5,10,35.7,0,37,12,4.0,12.3,1.12,0,15.5,2,66.7,50.0,1,2,9.1,1,7,1,60.6,72.4,0,43,0.0,0,79,10,92.4,73,109.7,15,53.6,0,196,65,6.5,19.6,2.68
Tavon Austin,7789,WR,LA,3,28,0,26,9.4,1,33.3,50.0,1,2,40.0,2,2,0,28.0,61.2,0,43,0.0,0,32,3,93.8,30,90.0,9,32.1,1,50,25,8.3,16.7,1.67,0,8.4,0,55.6,100.0,1,1,16.7,2,5,0,41.1,60.5,2,27,0.0,0,62,10,95.2,59,31.3,18,64.3,0,97,31,3.1,9.7,1.64
Allen Robinson II,8696,WR,JAX,3,28,0,15,12.3,0,75.0,50.0,1,2,0.0,0,6,0,74.6,77.8,0,14,0.0,0,42,6,90.5,38,132.3,8,28.6,1,54,12,2.0,9.0,1.42,0,15.8,0,47.1,20.0,1,5,11.1,1,4,1,54.9,58.0,1,35,0.0,0,86,8,96.5,83,44.7,17,60.7,0,114,26,3.3,14.3,1.37
Jordy Nelson,4350,WR,GB,3,27,0,12,8.7,0,61.5,66.7,2,3,0.0,0,5,0,76.5,74.8,0,21,0.0,0,48,8,91.7,44,104.0,13,48.1,1,78,41,5.1,9.8,1.77,0,13.6,0,54.5,50.0,1,2,0.0,0,3,0,74.6,70.1,0,49,0.0,0,56,6,89.3,50,123.3,11,40.7,1,120,46,7.7,20.0,2.4
DeAndre Hopkins,7808,WR,HST,3,27,0,13,13.7,1,56.3,33.3,1,3,10.0,1,7,0,57.0,86.2,1,35,0.0,0,49,9,100.0,49,79.9,16,59.3,1,139,25,2.8,15.4,2.84,0,11.8,0,62.5,75.0,3,4,0.0,0,4,0,73.4,63.9,2,23,0.0,0,57,5,96.5,55,82.3,8,29.6,1,54,4,0.8,10.8,0.98
Brandon Marshall,3064,WR,NYJ,3,26,0,22,11.6,0,70.0,33.3,1,3,0.0,0,5,0,75.6,76.8,0,37,0.0,0,38,7,97.4,37,106.3,10,38.5,0,110,33,4.7,15.7,2.97,0,17.0,0,33.3,0.0,0,2,33.3,2,3,0,29.2,49.6,2,18,0.0,0,73,4,89.0,65,6.3,12,46.2,0,46,9,2.3,11.5,0.71
Terrelle Pryor Sr.,6944,WR,CLV,3,26,0,8,14.6,0,50.0,0.0,0,2,0.0,0,3,0,72.1,74.3,0,18,0.0,0,26,4,92.3,24,70.3,8,30.8,0,51,9,2.3,12.8,2.13,0,18.4,2,55.6,66.7,2,3,0.0,0,8,0,78.7,83.5,1,44,0.0,0,89,10,85.4,76,69.9,18,69.2,0,193,55,5.5,19.3,2.54
Greg Olsen,3647,TE,CAR,3,25,0,5,9.3,0,66.7,100.0,2,2,0.0,0,6,0,76.5,71.8,0,15,8.2,5,61,8,80.3,49,84.0,12,48.0,0,76,27,3.4,9.5,1.55,0,12.9,0,76.9,100.0,1,1,0.0,0,5,0,78.0,77.6,0,78,11.8,8,68,10,82.4,56,143.9,13,52.0,1,183,78,7.8,18.3,3.27
Will Fuller V,10655,WR,HST,3,25,0,13,24.0,0,55.6,50.0,1,2,0.0,0,5,0,73.4,74.9,0,53,0.0,0,47,5,100.0,47,137.5,9,36.0,1,122,41,8.2,24.4,2.6,0,19.6,2,53.8,33.3,1,3,22.2,2,4,0,31.8,63.3,0,35,0.0,0,53,7,98.1,52,85.4,13,52.0,0,120,23,3.3,17.1,2.31
