team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
OAK,23,15,595,14,95,595,89.7,116,7
GB,12,15,651,6,105,651,89.2,126,15
PIT,25,15,576,15,97,576,88.2,124,12
KC,16,15,568,14,83,568,88.1,116,19
NO,20,15,647,25,100,647,88.0,140,15
CHI,6,15,569,20,93,569,87.6,127,14
PHI,24,15,615,26,97,615,87.1,141,18
DAL,9,15,505,16,89,505,87.0,118,13
TEN,31,15,523,9,101,523,87.0,123,13
WAS,32,15,596,23,116,596,86.7,149,10
BLT,3,15,659,20,130,659,86.5,164,14
JAX,15,15,656,25,128,656,86.1,168,15
NE,19,15,560,25,102,560,86.0,142,15
ATL,2,15,556,31,79,556,85.8,134,24
CIN,7,15,595,12,107,595,85.5,146,27
NYG,21,15,596,29,121,596,85.1,164,14
NYJ,22,15,579,26,115,579,84.2,162,21
DET,11,15,612,17,136,612,83.9,175,22
TB,30,15,603,37,134,603,83.3,186,15
CAR,5,15,573,24,131,573,83.0,175,20
BUF,4,15,535,19,134,535,82.9,168,15
CLV,8,15,615,28,127,615,82.5,185,30
LA,26,15,560,24,125,560,81.9,176,27
MIN,18,15,599,42,120,599,81.8,190,28
MIA,17,15,487,31,110,487,81.6,160,19
HST,13,15,578,32,138,578,81.5,192,22
DEN,10,15,601,26,153,601,81.3,202,23
ARZ,1,15,648,49,145,648,80.9,221,27
SF,28,15,564,18,163,564,79.9,204,23
SEA,29,15,607,36,170,607,79.2,229,23
IND,14,15,623,41,178,623,78.4,244,25
SD,27,15,584,39,164,584,78.0,230,27
