player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,GB,2,0,,0,0,12,56.5,64.7,79.9,75.6,38.3,71.7,,0,0,11,11,0.0,0,0
Dwight Freeney,1019,ED,ATL,2,0,,0,0,2,60.0,44.4,81.8,50.1,42.3,24.2,,0,0,10,10,0.0,0,0
James Harrison,1251,ED,PIT,2,0,-1.0,0,0,25,77.4,75.6,79.3,59.6,74.6,75.7,0.0,0,0,9,9,11.1,1,1
Terence Newman,1321,CB,MIN,2,0,,0,0,18,59.5,59.3,79.9,,55.8,67.9,100.0,1,2,41,42,0.0,0,0
Terrell Suggs,1326,ED,BLT,2,0,1.3,0,0,3,62.8,63.0,79.9,52.7,70.4,75.7,0.0,0,0,26,26,7.7,2,4
Robert Mathis,1447,ED,IND,2,0,3.0,0,0,14,60.9,59.9,82.2,56.9,60.3,75.5,0.0,0,0,33,33,9.1,3,5
Cullen Jenkins,1637,DI,WAS,1,0,3.0,0,0,32,60.0,64.0,76.8,58.2,69.1,26.1,50.0,1,0,12,12,0.0,0,1
DeAngelo Hall,1729,S,WAS,2,0,6.5,0,0,32,52.2,55.7,78.2,54.9,68.4,81.8,0.0,0,0,58,58,1.7,1,4
Vince Wilfork,1742,DI,HST,2,0,0.5,0,0,13,,69.3,78.8,67.8,63.7,72.1,0.0,0,0,26,27,15.4,4,4
Karlos Dansby,1754,LB,CIN,2,2,2.6,0,0,7,41.2,48.0,79.4,51.1,65.4,60.8,10.0,1,0,52,52,9.6,5,7
Daryl Smith,1760,LB,TB,2,1,2.0,0,0,30,30.2,46.8,76.8,52.7,67.6,75.6,0.0,0,0,29,29,10.3,3,3
Mike Adams,1972,S,IND,2,0,7.3,0,0,14,66.5,72.3,80.1,69.0,71.3,86.7,0.0,0,0,53,54,1.9,1,6
Adam Jones,2223,CB,CIN,2,0,6.7,0,0,7,59.9,59.7,81.5,,56.5,58.7,0.0,0,0,61,61,1.6,1,3
DeMarcus Ware,2228,ED,DEN,2,1,,0,0,10,60.0,68.3,78.6,76.2,42.5,47.9,50.0,1,0,12,12,0.0,0,0
Thomas Davis Sr.,2231,LB,CAR,2,0,2.0,0,1,5,51.5,60.7,80.0,65.8,67.7,56.2,25.0,1,0,49,49,4.1,2,3
Derrick Johnson,2232,LB,KC,2,4,3.5,0,0,16,58.1,62.5,81.1,64.0,63.9,53.0,11.8,2,0,65,68,12.3,8,11
Jonathan Babineaux,2276,DI,ATL,2,0,1.0,0,0,2,57.8,48.3,79.3,58.6,52.4,26.7,0.0,0,0,31,32,9.7,3,3
Darren Sproles,2347,HB,PHI,1,0,,0,0,24,,60.0,62.9,,60.0,,,0,0,1,1,0.0,0,0
Trent Cole,2363,ED,IND,1,1,-1.0,0,0,14,60.0,57.6,78.2,61.2,53.1,24.1,50.0,2,0,14,14,7.1,1,1
Lorenzo Alexander,2476,ED,BUF,2,1,-0.5,0,0,4,67.5,88.6,79.8,87.8,71.1,78.1,0.0,0,0,38,38,5.3,2,2
Ahmad Brooks,2945,ED,SF,2,1,4.5,0,0,28,58.8,54.4,82.1,58.8,49.6,57.2,25.0,1,0,41,42,2.4,1,2
Mario Williams,2946,ED,MIA,2,0,4.0,0,0,17,,64.7,83.9,59.9,64.6,38.5,0.0,0,0,39,39,2.6,1,2
Haloti Ngata,2957,DI,DET,2,0,4.0,0,0,11,64.4,56.9,21.4,55.0,59.7,70.1,0.0,0,1,19,21,10.5,2,2
Chad Greenway,2962,LB,MIN,2,1,-2.0,0,0,18,30.8,51.6,72.0,60.0,79.3,29.1,0.0,0,0,21,22,4.8,1,1
Antonio Cromartie,2964,CB,IND,2,0,,0,0,14,57.1,59.3,80.7,,67.6,81.1,,0,1,41,42,0.0,0,0
Tamba Hali,2965,ED,KC,2,0,4.5,0,0,16,64.8,81.9,79.5,71.8,77.6,73.9,0.0,0,0,29,31,6.9,2,2
Johnathan Joseph,2969,CB,HST,2,0,7.0,0,0,13,62.1,63.7,80.5,,68.7,80.8,0.0,0,1,36,38,0.0,0,1
D'Qwell Jackson,2979,LB,IND,2,4,0.0,0,0,14,59.3,55.6,79.3,52.1,54.9,45.7,14.3,1,0,53,54,3.8,2,2
Roman Harper,2988,S,NO,2,0,,0,0,20,55.9,52.8,75.1,51.4,60.3,71.6,,0,0,3,3,0.0,0,0
Darryl Tapp,3008,ED,NO,2,0,,0,0,20,,68.3,77.9,56.2,72.2,,,0,0,10,10,0.0,0,0
Frostee Rucker,3036,DI,ARZ,1,1,0.0,0,1,1,,83.1,76.9,59.3,82.8,28.5,33.3,1,0,16,17,6.3,1,1
Stephen Tulloch,3061,LB,PHI,2,0,,0,0,24,67.3,73.4,71.6,60.0,66.3,75.9,,0,0,7,7,0.0,0,0
Domata Peko Sr.,3068,DI,CIN,2,3,3.0,0,0,7,59.9,58.7,82.1,57.8,58.4,71.8,0.0,0,0,51,51,3.9,2,3
Kyle Williams,3079,DI,BUF,2,1,2.5,0,0,4,,71.8,80.5,55.0,77.7,73.0,0.0,0,0,49,49,12.2,6,8
Kedric Golston,3141,DI,WAS,1,1,4.0,0,0,32,60.0,61.0,77.9,56.2,63.0,69.7,0.0,0,0,21,21,4.8,1,2
