player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Evans,8642,WR,TB,13,15.4,3,56.7,66.7,6,9,1,7.0,6,68,30,0,65.1,82.4,91.6,,91.4,0.0,0,6,45,0.0,0,515,4,80,91.1,469,19.0,98,87.8,141,10,81.0,417,1100,162,2.0,13.8,2.35
Antonio Brown,5718,WR,PIT,13,11.3,8,68.9,68.4,13,19,2,2.1,2,56,25,0,90.4,88.3,87.0,,88.0,0.2,1,3,51,0.0,0,530,7,93,94.2,499,13.6,72,112.3,135,11,85.8,455,1130,339,3.6,12.2,2.26
Larry Fitzgerald,1724,WR,ARZ,13,8.3,9,71.1,75.0,9,12,0,4.2,4,51,1,1,83.7,64.3,82.4,70.0,79.7,0.7,4,3,32,1.2,7,601,1,91,91.5,550,62.4,375,93.6,128,5,36.6,220,892,323,3.5,9.8,1.62
Odell Beckham Jr.,8647,WR,NYG,13,11.4,20,62.2,28.6,2,7,1,8.1,7,52,21,2,63.3,29.8,82.9,,83.5,0.0,0,2,75,0.0,0,521,7,79,93.7,488,13.8,72,107.4,127,9,85.6,446,1109,438,5.5,14.0,2.27
Emmanuel Sanders,5606,WR,DEN,13,12.7,12,61.5,100.0,7,7,1,0.0,0,47,10,1,91.1,49.7,84.2,,84.6,0.0,0,4,64,0.0,0,492,5,75,93.5,460,22.8,112,86.0,122,5,77.2,380,958,248,3.3,12.8,2.08
Jordy Nelson,4350,WR,GB,13,12.5,3,63.0,66.7,4,6,0,2.6,2,47,12,1,89.1,50.4,79.2,,78.1,0.0,0,1,58,0.0,0,584,0,75,93.7,547,25.7,150,116.7,119,12,74.3,434,913,280,3.7,12.2,1.67
Julian Edelman,5156,WR,NE,13,8.9,11,66.9,66.7,2,3,1,10.2,9,41,19,1,48.2,27.2,73.9,60.5,74.2,0.2,1,0,33,0.2,1,512,3,79,92.6,474,51.6,264,91.5,118,2,47.9,245,791,332,4.2,10.0,1.67
Michael Crabtree,4933,WR,OAK,13,11.3,12,61.2,81.8,9,11,0,13.4,11,47,23,1,39.3,81.7,77.2,,77.7,0.0,0,2,56,0.0,0,507,9,71,91.7,465,28.8,146,95.0,116,7,71.2,361,806,228,3.2,11.4,1.73
T.Y. Hilton,7092,WR,IND,13,13.2,7,67.2,66.7,4,6,0,8.2,7,53,14,0,57.9,83.0,86.2,,85.4,0.2,1,2,63,0.0,0,550,0,78,92.9,511,56.7,312,111.4,116,6,42.7,235,1203,275,3.5,15.4,2.35
Demaryius Thomas,5547,WR,DEN,13,10.4,3,66.1,57.1,4,7,1,7.3,6,45,10,2,67.4,28.3,82.0,,80.0,0.4,2,2,55,0.0,0,488,4,76,93.4,456,19.9,97,97.9,115,5,79.7,389,925,279,3.7,12.2,2.03
Allen Robinson II,8696,WR,JAX,13,13.5,3,50.4,40.0,6,15,1,12.3,8,41,15,1,44.7,41.8,67.8,,66.4,0.0,0,6,35,0.0,0,593,3,57,93.4,554,22.4,133,63.3,113,6,77.6,460,639,117,2.1,11.2,1.15
Amari Cooper,9437,WR,OAK,13,10.1,11,66.4,42.9,3,7,0,5.2,4,42,23,2,75.0,50.9,78.4,,79.3,0.0,0,2,64,0.0,0,549,3,73,91.8,504,16.4,90,100.2,110,4,82.5,453,1010,398,5.5,13.8,2.0
Terrelle Pryor Sr.,6944,WR,CLV,13,14.9,4,57.8,50.0,5,10,2,6.0,4,42,8,0,72.5,53.9,77.3,,81.7,0.0,0,6,54,0.0,0,521,8,63,92.5,482,14.0,73,72.3,109,4,83.9,437,858,148,2.3,13.6,1.78
Julio Jones,6158,WR,ATL,12,14.5,7,66.1,50.0,5,10,0,7.7,6,55,2,0,64.9,81.5,91.7,62.3,91.6,0.0,0,4,75,0.2,1,419,3,72,93.8,393,26.7,112,105.0,109,5,73.0,306,1253,376,5.2,17.4,3.19
DeAndre Hopkins,7808,WR,HST,13,12.4,3,55.6,40.0,4,10,0,4.8,3,43,13,0,76.3,80.5,76.2,,74.6,0.0,0,8,44,0.0,0,523,3,60,94.8,496,17.6,92,56.9,108,4,82.2,430,701,152,2.5,11.7,1.41
Brandon Marshall,3064,WR,NYJ,13,12.7,2,52.3,33.3,2,6,2,8.2,5,40,22,0,62.2,83.1,70.8,,70.2,0.2,1,7,41,0.0,0,511,4,56,94.7,484,20.9,107,56.8,107,3,78.9,403,744,183,3.3,13.3,1.54
Golden Tate,5585,WR,DET,13,7.9,18,68.9,100.0,2,2,0,9.0,7,34,11,0,58.6,52.3,69.3,,71.3,0.2,1,2,66,0.0,0,517,3,71,93.8,485,27.7,143,94.3,103,3,71.8,371,820,517,7.3,11.5,1.69
Jarvis Landry,8698,WR,MIA,13,6.9,18,77.5,37.5,3,8,3,4.8,4,43,17,1,85.7,40.3,81.7,,83.2,0.2,1,2,71,0.0,0,444,7,79,95.3,423,73.0,324,102.7,102,2,26.6,118,923,485,6.1,11.7,2.18
Greg Olsen,3647,TE,CAR,13,11.4,1,65.7,100.0,4,4,0,3.0,2,47,5,0,79.5,81.0,84.7,70.2,86.8,17.0,89,3,78,12.4,65,523,1,65,80.7,422,55.8,292,92.4,99,3,21.6,113,907,305,4.7,14.0,2.15
Kenny Britt,4953,WR,LA,13,12.0,6,63.6,100.0,3,3,0,6.0,4,43,26,1,71.7,44.4,75.1,,76.0,0.0,0,2,66,0.0,0,478,6,63,95.0,454,13.2,63,103.0,99,5,86.8,415,937,282,4.5,14.9,2.06
Stefon Diggs,9579,WR,MIN,11,8.7,7,79.6,80.0,4,5,1,4.9,4,44,18,0,84.0,83.7,82.8,,82.4,0.7,3,0,46,0.0,0,412,2,78,95.1,392,58.7,242,110.1,98,2,40.5,167,861,300,3.8,11.0,2.2
Davante Adams,8688,WR,GB,13,12.6,8,64.9,50.0,1,2,0,7.4,5,39,12,2,60.0,26.7,72.3,,71.9,0.2,1,4,66,0.0,0,538,3,63,94.1,506,19.3,104,108.5,97,9,78.4,422,897,350,5.6,14.2,1.77
A.J. Green,6156,WR,CIN,10,13.1,7,69.5,80.0,8,10,1,5.7,4,41,7,0,73.5,81.0,90.0,,90.1,0.6,2,0,54,0.0,0,361,4,66,93.4,337,21.1,76,116.3,95,4,78.4,283,964,269,4.1,14.6,2.86
Travis Kelce,7844,TE,KC,13,7.2,9,73.7,85.7,6,7,0,7.9,6,45,16,0,68.8,81.4,87.0,76.3,86.1,33.7,159,0,44,6.6,31,472,5,70,89.0,420,40.5,191,114.2,95,3,25.6,121,916,488,7.0,13.1,2.18
Kelvin Benjamin,8663,WR,CAR,13,12.9,5,54.3,57.1,4,7,2,3.8,2,41,5,1,79.4,29.6,73.2,,76.9,0.0,0,3,50,0.0,0,412,9,51,92.2,380,22.1,91,85.6,94,5,77.9,321,765,176,3.5,15.0,2.01
Jordan Matthews,8677,WR,PHI,12,10.6,1,69.1,33.3,1,3,0,9.7,7,36,24,1,54.1,56.1,70.3,,72.4,0.9,4,0,54,0.0,0,450,2,65,94.0,423,66.4,299,104.3,94,3,32.7,147,765,213,3.3,11.8,1.81
David Johnson,9519,HB,ARZ,13,4.1,24,74.2,,0,0,1,4.2,3,36,1,0,82.0,56.2,78.5,68.6,86.2,0.0,0,1,58,12.6,70,555,1,69,80.7,448,11.5,64,107.1,93,4,18.4,102,745,571,8.3,10.8,1.66
Mike Wallace,5007,WR,BLT,13,13.0,7,66.7,57.1,4,7,1,7.5,5,38,3,1,65.8,81.4,72.2,,73.2,0.4,2,2,95,0.0,0,512,4,62,94.3,483,18.9,97,103.5,93,4,80.5,412,903,359,5.8,14.6,1.87
