player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Mike Evans,8642,WR,TB,12,133,0,30,15.1,2,55.6,25.0,1,4,11.8,4,27,0,48.9,85.8,1,39,0.0,0,180,30,88.9,160,90.2,54,40.6,3,402,77,2.6,13.4,2.51,0,15.9,1,58.3,100.0,5,5,4.5,2,33,0,69.5,89.9,5,45,0.0,0,279,42,93.2,260,76.7,72,54.1,4,630,80,1.9,15.0,2.42
Antonio Brown,5718,WR,PIT,12,124,0,25,10.6,2,60.0,66.7,4,6,3.6,1,14,0,76.1,72.2,2,51,0.0,0,167,27,89.8,150,74.0,45,36.3,2,277,97,3.6,10.3,1.85,0,11.7,6,77.1,63.6,7,11,1.8,1,33,0,87.9,90.3,0,38,0.0,0,289,54,97.6,282,140.2,70,56.5,7,681,163,3.0,12.6,2.41
Larry Fitzgerald,1724,WR,ARZ,12,118,0,1,8.1,1,73.2,50.0,3,6,0.0,0,16,0,88.0,77.6,0,21,1.5,3,205,30,89.3,183,108.8,41,34.7,2,290,80,2.7,9.7,1.58,0,7.4,8,79.1,100.0,6,6,3.6,2,29,1,81.2,80.3,0,32,0.6,2,315,53,94.0,296,105.7,67,56.8,1,547,214,4.0,10.3,1.85
Odell Beckham Jr.,8647,WR,NYG,12,118,0,21,12.2,6,56.4,0.0,0,2,12.0,3,16,1,50.8,79.4,1,75,0.0,0,153,22,95.4,146,119.7,39,33.1,4,441,194,8.8,20.0,3.02,0,11.1,13,69.9,40.0,2,5,3.8,2,31,1,80.1,81.4,1,43,0.0,0,308,51,93.5,288,100.7,73,61.9,3,567,176,3.5,11.1,1.97
Jordy Nelson,4350,WR,GB,12,112,0,12,11.4,0,60.7,66.7,2,3,2.9,1,20,0,80.5,75.5,1,32,0.0,0,267,34,93.6,250,91.9,56,50.0,3,387,114,3.4,11.4,1.55,0,15.7,2,59.1,50.0,1,2,3.7,1,17,1,75.1,70.4,0,58,0.0,0,240,26,95.0,228,107.7,44,39.3,2,435,138,5.3,16.7,1.91
Allen Robinson II,8696,WR,JAX,12,110,0,15,14.3,1,44.0,33.3,2,6,15.4,4,17,0,40.8,66.7,1,21,0.0,0,233,22,92.3,215,70.2,50,45.5,3,237,38,1.7,10.8,1.1,0,13.4,1,60.0,33.3,2,6,6.3,2,19,1,67.5,65.1,4,35,0.0,0,283,30,94.7,268,49.3,50,45.5,0,366,69,2.3,12.2,1.37
Julio Jones,6158,WR,ATL,12,109,0,2,13.7,3,63.4,50.0,2,4,10.3,3,20,0,55.3,91.1,1,75,0.0,0,140,26,92.1,129,113.7,41,37.6,3,438,155,6.0,16.8,3.4,0,14.9,4,68.2,60.0,3,5,6.3,3,34,0,69.3,90.6,3,53,0.4,1,245,45,95.9,235,100.3,66,60.6,2,796,219,4.9,17.7,3.39
Michael Crabtree,4933,WR,OAK,12,109,0,23,9.9,3,58.3,66.7,2,3,19.2,5,15,0,30.2,74.0,2,45,0.0,0,155,21,87.1,135,74.2,36,33.0,2,243,91,4.3,11.6,1.8,0,12.8,7,64.1,87.5,7,8,8.9,4,26,1,60.0,82.6,0,56,0.0,0,267,41,95.1,254,98.8,64,58.7,2,506,130,3.2,12.3,1.99
Emmanuel Sanders,5606,WR,DEN,12,108,0,10,13.5,2,60.5,100.0,1,1,0.0,0,17,0,86.1,89.0,1,41,0.0,0,133,26,86.5,115,101.3,43,39.8,3,364,44,1.7,14.0,3.17,0,13.3,8,58.1,100.0,5,5,0.0,0,24,1,89.7,75.7,3,64,0.0,0,287,36,96.2,276,68.0,62,57.4,1,481,165,4.6,13.4,1.74
Terrelle Pryor Sr.,6944,WR,CLV,12,106,0,8,13.3,1,61.7,42.9,3,7,6.5,2,22,0,68.1,90.1,1,26,0.0,0,160,29,91.9,147,96.2,47,44.3,3,342,60,2.1,11.8,2.33,0,16.1,3,56.1,66.7,2,3,5.9,2,19,0,69.5,74.5,4,54,0.0,0,302,32,93.0,281,56.3,57,53.8,0,501,88,2.8,15.7,1.78
