player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Donovan Smith,9467,T,TB,4,100.0,0,30,65.3,61.6,74.5,4,17,195,100.0,100.0,93.6,5,23,2,304,0,0,304,304,213,213,0,0,91,0
Demar Dotson,5410,T,TB,4,100.0,0,30,69.2,70.5,72.0,3,7,195,100.0,100.0,97.4,5,10,0,304,0,0,0,304,213,213,0,304,91,0
Ali Marpet,9494,G,TB,4,100.0,1,30,72.1,75.8,65.4,2,4,195,100.0,100.0,97.9,1,7,1,304,0,0,0,304,213,213,304,0,91,0
Andrew Norwell,9126,G,CAR,4,100.0,0,5,68.0,81.6,60.5,0,6,170,100.0,100.0,98.2,2,6,0,303,0,303,0,303,191,191,0,0,112,0
Mike Remmers,7431,T,CAR,4,100.0,2,5,64.1,63.2,69.9,2,13,169,100.0,100.0,93.8,5,18,3,302,0,0,70,302,190,190,0,226,112,6
Ryan Kalil,3675,C,CAR,4,100.0,1,5,68.5,77.4,64.9,1,3,167,100.0,100.0,98.2,3,5,1,300,300,0,0,300,188,188,0,0,112,0
Rick Wagner,7950,T,BLT,4,100.0,0,3,69.1,76.9,55.1,1,7,178,100.0,100.0,96.6,0,10,2,299,0,0,0,299,195,195,3,296,104,0
Marshal Yanda,3702,G,BLT,4,100.0,0,3,79.5,89.8,74.3,0,2,178,100.0,100.0,99.4,4,2,0,299,0,3,0,299,195,195,296,0,104,0
Jeremy Zuttah,4397,C,BLT,4,100.0,0,3,64.7,66.0,62.2,1,12,178,100.0,100.0,95.2,2,15,2,299,299,0,0,299,195,195,0,0,104,0
Joe Hawley,5641,C,TB,4,100.0,0,30,64.9,60.0,68.5,3,5,189,100.0,100.0,96.8,2,10,2,298,298,0,0,298,207,207,0,0,91,0
Trai Turner,8727,G,CAR,4,100.0,0,5,70.5,82.3,65.9,0,3,166,100.0,100.0,99.1,3,3,0,297,0,0,0,297,186,186,297,0,111,0
Ryan Kelly,10652,C,IND,4,100.0,0,14,64.7,76.4,59.5,2,7,188,100.0,100.0,97.6,1,9,0,293,293,0,0,293,207,207,0,0,86,0
Anthony Castonzo,6174,T,IND,4,100.0,0,14,78.4,80.1,67.4,2,4,188,100.0,100.0,96.8,1,9,3,293,0,0,293,293,207,207,0,0,86,0
Jack Mewhort,8694,G,IND,4,100.0,0,14,72.9,81.6,63.6,0,6,186,100.0,100.0,98.4,0,6,0,291,0,291,0,291,205,205,0,0,86,0
