player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
A.Q. Shipley,5150,C,ARZ,14,1,1,75.1,7,11,620,100.0,100.0,98.2,1,20,2,673,673,70.8,4,6,268,100.0,100.0,97.4,12,2,298,298
Jermey Parnell,5426,T,JAX,14,0,15,72.6,4,25,613,100.0,100.0,97.0,3,33,4,656,656,68.3,4,16,291,100.0,100.0,95.2,24,4,320,320
A.J. Cann,9500,G,JAX,14,1,15,73.8,5,21,613,100.0,100.0,97.2,4,30,4,656,656,69.7,3,16,291,100.0,100.0,95.4,23,4,320,320
Jeremy Zuttah,4397,C,BLT,14,0,3,79.8,1,20,603,100.0,100.0,97.8,2,24,3,650,650,71.4,0,14,272,100.0,100.0,96.7,16,2,292,292
Lane Taylor,8365,G,GB,14,0,12,75.9,2,25,605,100.0,100.0,97.6,1,28,1,647,647,70.3,2,18,253,100.0,100.0,95.7,21,1,276,276
Bryan Bulaga,5548,T,GB,14,0,12,84.2,2,22,597,100.0,100.0,97.5,1,27,3,640,640,79.6,1,15,250,100.0,100.0,95.6,19,3,273,273
Jahri Evans,3053,G,NO,14,1,20,78.0,3,16,600,100.0,100.0,98.2,3,20,1,638,638,65.7,3,9,233,100.0,100.0,97.0,13,1,255,255
Anthony Castonzo,6174,T,IND,14,0,14,77.3,7,35,590,100.0,100.0,95.6,3,47,5,634,634,72.7,6,23,309,100.0,100.0,94.0,33,4,331,331
Jason Kelce,6343,C,PHI,14,1,24,50.5,5,20,588,100.0,100.0,97.7,2,26,1,625,625,44.9,2,13,237,100.0,100.0,96.4,16,1,250,250
Zach Strief,3155,T,NO,14,2,20,75.9,6,19,588,100.0,100.0,97.5,2,27,2,625,625,63.6,4,15,229,100.0,100.0,95.0,21,2,250,250
David Bakhtiari,7891,T,GB,14,2,12,93.7,0,12,582,100.0,100.0,98.3,3,16,4,624,624,90.7,0,8,247,100.0,100.0,97.2,11,3,270,270
Mike Iupati,5542,G,ARZ,13,3,1,64.6,8,18,575,100.0,100.0,97.2,5,29,3,620,620,51.8,5,13,250,100.0,100.0,95.2,21,3,274,274
Donovan Smith,9467,T,TB,14,0,30,61.6,13,37,563,100.0,100.0,95.0,5,53,3,618,618,56.6,9,29,277,100.0,100.0,92.4,40,2,300,300
Ali Marpet,9494,G,TB,14,1,30,79.3,3,18,563,100.0,100.0,97.8,2,23,2,618,618,79.2,2,10,277,100.0,100.0,97.5,13,1,300,300
Jason Peters,2148,T,PHI,14,2,24,90.8,8,11,577,100.0,100.0,97.7,2,23,4,613,613,85.3,6,5,234,100.0,100.0,96.4,14,3,247,247
Rodney Hudson,6207,C,OAK,14,0,23,88.8,0,8,559,100.0,100.0,99.3,1,8,0,609,609,84.4,0,4,222,100.0,100.0,99.1,4,0,242,242
Joe Thomas,3619,T,CLV,14,2,8,90.8,4,21,573,99.7,99.7,97.3,3,28,3,608,610,88.2,2,13,295,100.0,100.0,96.8,17,2,311,311
Gabe Jackson,8716,G,OAK,14,2,23,78.5,5,18,558,100.0,100.0,97.9,2,23,0,608,608,72.4,5,10,222,100.0,100.0,96.6,15,0,242,242
Taylor Decker,10650,T,DET,14,2,11,78.9,4,32,562,100.0,100.0,96.1,4,40,4,607,607,74.4,2,22,260,100.0,100.0,94.2,27,3,285,285
Donald Penn,3459,T,OAK,14,1,23,84.3,3,21,557,99.8,99.8,97.8,7,24,0,607,608,76.4,2,14,222,100.0,100.0,96.4,16,0,242,242
Max Unger,4972,C,NO,13,0,20,83.6,1,6,568,100.0,100.0,99.2,1,8,1,605,605,81.8,0,3,215,100.0,100.0,98.8,4,1,236,236
Austin Pasztor,7689,T,CLV,14,2,8,74.7,2,35,569,100.0,100.0,96.0,5,41,4,604,604,67.4,1,31,292,100.0,100.0,93.2,36,4,308,308
D.J. Humphries,9457,T,ARZ,13,1,1,61.8,7,30,553,100.0,100.0,95.0,3,46,9,599,599,53.7,6,16,243,100.0,100.0,92.2,30,8,269,269
Brandon Scherff,9438,G,WAS,14,0,32,75.1,7,23,555,100.0,100.0,97.3,1,30,0,594,594,70.9,4,14,264,100.0,100.0,96.6,18,0,285,285
Matt Paradis,8841,C,DEN,14,0,10,83.3,0,13,558,100.0,100.0,98.3,0,16,3,594,594,79.6,0,8,265,100.0,100.0,98.1,9,1,290,290
Max Garcia,9566,G,DEN,14,1,10,67.2,4,22,558,100.0,100.0,97.0,1,30,4,594,594,50.3,3,20,265,100.0,100.0,94.2,27,4,290,290
