player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
LeSean McCoy,4976,HB,BUF,3,48,8,5,43.6,99,0,227,0,1,8,84,26.7,7,12,4,1,32,48.1,63.1,83.2,,50.4,62.7,64.5,56.4,24,0,49,11,57,55,0,0,12,59,3,227,84,1.75,4.7,0.86,16
David Johnson,9519,HB,ARZ,3,47,15,2,30.9,67,0,217,0,5,15,161,120.2,6,10,1,0,26,83.1,75.0,81.7,,56.0,58.9,83.2,60.0,45,0,169,10,109,50,0,0,15,57,3,217,161,3.43,4.6,1.55,18
Isaiah Crowell,9295,HB,CLV,3,45,4,5,58.8,161,0,274,0,1,4,164,38.0,6,9,8,0,26,82.5,71.1,79.4,,54.7,70.9,69.5,59.9,85,0,31,3,31,55,0,0,3,48,2,274,164,3.64,6.1,1.0,15
Christine Michael,7843,HB,SEA,3,45,10,2,24.6,57,0,232,2,1,10,118,55.5,8,11,29,1,9,37.8,66.1,83.3,,78.6,28.6,80.2,60.0,41,0,36,7,63,52,0,0,10,52,2,232,118,2.62,5.2,0.57,34
Eddie Lacy,7842,HB,GB,3,43,9,2,24.8,53,0,214,0,2,9,124,70.5,5,9,12,0,7,82.2,66.4,78.7,,75.6,57.2,66.3,60.0,28,0,19,2,43,50,0,0,4,45,0,214,124,2.88,5.0,0.44,34
Devonta Freeman,8738,HB,ATL,3,42,7,5,52.5,139,0,265,0,0,7,115,37.6,8,11,2,0,6,82.3,68.0,78.5,,47.0,64.0,69.2,54.2,48,0,75,9,51,48,0,0,9,51,0,265,115,2.74,6.3,1.47,36
DeMarco Murray,6223,HB,TEN,3,41,12,3,49.0,120,0,245,0,0,12,127,64.1,5,10,31,1,16,47.4,73.0,81.5,,72.6,83.0,63.9,82.4,67,0,132,17,69,51,0,0,17,58,1,245,127,3.1,6.0,1.91,24
Spencer Ware,7975,HB,KC,3,41,4,3,28.7,58,0,202,0,3,4,101,33.8,9,10,16,2,17,25.8,63.1,82.8,,82.3,89.6,53.4,60.0,25,0,185,10,60,49,0,0,12,51,1,202,101,2.46,4.9,3.08,23
Matt Jones,9528,HB,WAS,3,37,7,0,0.0,0,0,150,0,0,7,105,48.5,4,6,32,1,20,81.5,70.7,0.0,,49.4,62.9,73.1,60.0,14,1,27,4,38,42,0,0,4,41,1,150,105,2.84,4.1,0.71,17
Jeremy Hill,8690,HB,CIN,3,37,3,1,33.3,50,0,150,0,2,3,106,35.8,2,7,7,0,11,81.0,62.0,79.5,,20.6,61.2,63.9,59.7,50,0,37,3,41,43,0,0,4,40,3,150,106,2.86,4.1,0.9,26
Mark Ingram II,6180,HB,NO,3,36,12,2,20.6,34,0,165,1,1,12,109,85.6,4,8,20,0,5,81.8,67.2,0.0,,26.0,73.4,68.3,60.0,17,1,76,10,50,41,0,0,12,46,0,165,109,3.03,4.6,1.52,25
T.J. Yeldon,9469,HB,JAX,3,34,5,1,17.9,15,0,84,0,0,5,70,21.4,1,5,15,0,9,81.9,57.7,81.0,,43.4,62.8,57.5,59.9,15,0,51,14,66,39,0,0,17,48,1,84,70,2.06,2.5,0.77,24
Ryan Mathews,5537,HB,PHI,3,33,6,1,28.8,30,0,104,0,0,6,101,54.0,1,8,24,0,15,80.7,73.3,76.9,,81.5,53.7,73.4,60.0,30,0,3,1,22,37,0,0,1,34,3,104,101,3.06,3.2,0.14,18
Terrance West,8729,HB,BLT,3,33,2,1,12.6,15,0,119,1,0,2,78,12.8,2,5,3,0,10,80.6,60.4,77.8,,85.9,48.6,60.9,60.0,15,0,29,4,20,37,0,0,5,37,0,119,78,2.36,3.6,1.45,23
Latavius Murray,7962,HB,OAK,3,32,6,3,35.9,55,0,153,0,5,6,111,95.4,4,11,23,0,20,81.0,72.6,80.0,,76.3,68.3,71.0,60.0,22,0,58,8,53,36,0,0,8,40,3,153,111,3.47,4.8,1.09,11
Tevin Coleman,9506,HB,ATL,3,32,3,0,0.0,0,0,110,1,0,3,71,15.8,1,7,2,0,3,80.7,65.5,79.6,,70.3,78.2,58.3,,13,0,167,10,50,31,0,0,11,42,4,110,71,2.22,3.4,3.34,26
Adrian Peterson,3623,HB,MIN,2,31,3,0,0.0,0,0,50,1,0,3,46,13.5,0,3,18,0,21,79.9,50.5,77.0,,84.7,37.1,53.0,60.0,9,0,7,2,32,32,0,0,3,33,0,50,46,1.48,1.6,0.22,10
Shane Vereen,6208,HB,NYG,3,31,2,2,27.2,40,0,147,2,5,2,77,44.6,4,8,21,2,24,23.9,44.8,81.2,,52.2,32.4,50.1,,25,0,75,8,49,33,0,0,13,39,1,147,77,2.48,4.7,1.53,5
Justin Forsett,4547,HB,BLT,3,31,4,0,0.0,0,0,98,0,0,4,62,19.0,1,3,3,0,9,81.1,60.2,81.5,,76.5,68.6,54.9,58.5,11,0,36,11,56,39,0,0,13,42,0,98,62,2.0,3.2,0.64,21
Rashad Jennings,5174,HB,NYG,2,31,2,1,16.7,17,0,102,1,0,2,68,12.9,3,7,21,0,19,80.0,55.1,77.7,,84.8,41.2,57.4,60.0,17,0,16,3,18,34,0,0,4,34,0,102,68,2.19,3.3,0.89,11
Jeremy Langford,9539,HB,CHI,3,31,1,3,46.6,54,0,116,0,0,1,61,5.5,3,6,6,1,9,31.9,52.4,79.5,,87.3,63.1,46.4,60.0,23,0,27,5,50,35,0,0,7,36,2,116,61,1.97,3.7,0.54,22
Theo Riddick,7980,HB,DET,3,28,5,1,23.1,21,0,91,1,5,5,70,56.8,3,5,11,0,8,81.0,72.6,82.0,,83.2,75.1,70.5,,21,0,130,16,79,30,0,0,18,44,1,91,70,2.5,3.3,1.65,18
Charles Sims,8704,HB,TB,3,26,3,1,26.1,23,0,88,1,5,3,72,58.3,1,4,30,0,18,80.3,64.4,83.1,,62.1,63.0,64.4,60.0,23,0,105,12,70,31,0,0,15,38,1,88,72,2.77,3.4,1.5,7
Doug Martin,7035,HB,TB,2,25,7,1,20.0,17,0,85,0,0,7,72,67.2,3,7,30,0,18,79.1,65.4,75.1,,80.3,67.4,63.3,58.9,17,0,34,5,21,30,0,0,5,30,0,85,72,2.88,3.4,1.62,4
Cam Newton,6153,QB,CAR,3,21,3,1,13.7,16,1,104,0,0,3,38,25.9,4,9,5,1,11,67.3,73.7,44.8,73.5,,,61.8,60.0,16,3,0,0,0,96,13,3,0,21,2,117,40,1.67,4.9,,3
Fozzy Whittaker,8547,HB,CAR,3,24,1,3,44.4,60,0,135,1,2,1,60,22.7,3,6,5,1,16,29.3,56.3,81.6,,80.5,66.3,49.2,56.9,25,0,69,9,42,31,0,0,10,33,0,135,60,2.5,5.6,1.64,6
Derrick Henry,10679,HB,TEN,3,24,3,0,0.0,0,0,88,0,5,3,44,54.3,1,7,31,0,11,79.2,66.7,77.8,,87.4,68.7,62.3,59.0,13,0,50,3,27,33,0,0,3,27,0,88,44,1.83,3.7,1.85,11
Shaun Draughn,6440,HB,SF,3,21,4,1,36.7,18,1,49,1,1,4,57,56.5,1,2,28,1,4,26.7,48.8,81.0,,51.4,28.3,59.3,60.0,18,1,20,3,29,22,0,0,5,24,1,49,57,2.71,2.3,0.69,17
Wendell Smallwood,10787,HB,PHI,3,20,2,0,0.0,0,0,96,0,0,2,40,20.0,5,7,24,0,8,78.2,64.5,76.8,,,53.4,65.0,,14,0,0,0,10,21,0,0,1,20,1,96,40,2.0,4.8,0.0,11
Jonathan Stewart,4327,HB,CAR,2,20,4,0,0.0,0,0,73,0,1,4,53,60.2,1,4,5,0,9,77.6,70.4,77.9,,84.4,69.1,65.9,58.4,11,0,7,2,14,28,0,0,2,22,0,73,53,2.65,3.7,0.5,10
Danny Woodhead,4914,HB,SD,2,19,2,2,37.9,44,0,116,0,0,2,36,15.2,3,6,27,0,11,77.9,56.3,81.5,,59.2,63.0,53.3,,23,0,35,6,30,19,0,0,6,25,0,116,36,1.89,6.1,1.17,7
Thomas Rawls,9993,HB,SEA,2,19,2,0,0.0,0,0,25,0,1,2,27,17.1,0,2,29,0,3,77.8,62.6,75.8,,74.5,90.9,52.5,60.0,8,0,41,6,12,21,0,0,6,25,0,25,27,1.42,1.3,3.42,14
Jerick McKinnon,8731,HB,MIN,3,19,3,0,0.0,0,0,53,1,0,3,40,28.7,1,1,18,0,12,77.8,53.2,79.9,,48.9,40.4,58.9,60.0,14,0,4,3,29,23,0,0,5,22,0,53,40,2.11,2.8,0.14,7
Chris Johnson,4338,HB,ARZ,3,19,1,0,0.0,0,0,61,0,0,1,38,10.5,0,4,1,0,13,76.8,51.8,71.7,,76.9,54.9,52.9,,9,0,0,0,5,19,0,0,0,19,1,61,38,2.0,3.2,0.0,6
Darren Sproles,2347,HB,PHI,3,19,1,0,0.0,0,0,51,2,3,1,37,26.9,1,2,24,0,6,81.3,52.2,82.1,,82.8,55.8,47.3,60.2,14,0,160,10,67,26,0,0,12,29,0,51,37,1.95,2.7,2.39,12
Ameer Abdullah,9487,HB,DET,2,18,6,1,23.8,24,0,101,0,2,6,75,144.9,3,6,11,0,7,77.6,78.9,77.9,,85.5,89.2,70.6,60.0,24,0,57,5,26,21,0,0,5,23,0,101,75,4.17,5.6,2.19,11
DeAndre Washington,10777,HB,OAK,3,18,1,2,47.9,56,0,117,0,0,1,78,20.6,3,3,23,0,11,77.0,67.1,76.4,,52.2,56.6,69.2,,30,0,21,3,17,18,0,0,3,21,0,117,78,4.33,6.5,1.24,6
Blaine Gabbert,6162,QB,SF,3,8,0,0,0.0,0,0,19,0,0,0,3,0.0,3,7,28,0,3,86.5,50.7,83.2,49.9,,,57.4,60.0,11,0,-16,1,0,87,56,9,1,9,1,75,20,1.18,4.4,,4
Alfred Morris,7165,HB,DAL,3,17,4,0,0.0,0,0,61,0,0,4,38,49.7,1,5,9,0,7,76.4,58.4,74.2,,72.4,56.9,58.6,60.0,13,0,2,1,12,18,0,0,2,18,2,61,38,2.24,3.6,0.17,10
Tyrod Taylor,6332,QB,BUF,3,9,0,1,45.0,49,0,41,0,0,0,7,0.0,5,6,4,2,1,50.3,58.7,30.6,59.9,,,56.8,61.1,49,1,0,0,0,68,68,7,0,9,1,109,7,0.44,6.8,,5
Duke Johnson Jr.,9510,HB,CLV,3,16,3,3,47.6,49,0,103,0,5,3,48,85.7,5,4,8,0,5,78.2,69.3,82.3,,52.6,81.9,61.9,59.7,17,0,84,12,54,19,0,0,15,28,0,103,48,3.0,6.4,1.56,6
Dwayne Washington,10870,HB,DET,3,16,1,1,40.0,28,0,70,0,0,1,44,16.2,1,4,11,0,7,77.3,66.1,75.0,,77.8,55.2,66.8,60.0,28,0,-3,1,17,18,0,0,1,17,1,70,44,2.75,4.4,-0.18,6
Arian Foster,5398,HB,MIA,2,16,2,0,0.0,0,0,47,0,1,2,30,29.6,0,1,17,1,1,76.1,56.5,78.5,,79.3,61.0,53.5,60.0,9,0,62,3,32,20,0,0,4,19,0,47,30,1.88,2.9,1.94,15
Devontae Booker,10770,HB,DEN,3,16,2,0,0.0,0,0,62,0,0,2,34,23.6,2,5,10,1,1,24.6,41.4,72.8,,82.2,69.7,38.1,60.0,12,0,22,2,11,19,0,0,2,18,0,62,34,2.13,3.9,2.0,15
Matt Asiata,6432,HB,MIN,3,16,1,0,0.0,0,0,42,0,0,1,29,10.1,1,2,18,0,14,76.2,55.0,76.0,,82.8,59.6,53.3,60.0,12,0,15,2,15,20,0,0,2,18,0,42,29,1.81,2.6,1.0,2
Giovani Bernard,7818,HB,CIN,3,15,1,0,0.0,0,0,50,0,5,1,41,52.9,2,2,7,1,6,78.7,65.1,82.9,,85.4,76.1,54.2,60.0,11,0,141,16,76,18,0,0,19,31,0,50,41,2.73,3.3,1.86,8
Jalen Richard,11395,HB,OAK,3,15,2,1,58.1,75,0,129,0,1,2,97,102.1,2,2,23,0,9,83.6,73.9,77.2,,76.7,90.6,60.6,60.0,75,0,34,4,16,18,0,0,4,19,1,129,97,6.47,8.6,2.13,4
Kenjon Barner,7963,HB,PHI,3,14,0,2,41.9,36,0,86,0,0,0,31,0.0,4,6,24,0,7,75.1,57.2,0.0,,74.9,54.1,61.3,60.0,19,1,0,0,5,17,0,0,0,14,1,86,31,2.21,6.1,0.0,7
Mike Tolbert,4740,FB,CAR,3,13,3,0,0.0,0,0,36,1,0,3,28,40.4,0,1,5,0,9,75.6,47.6,81.5,,85.0,45.6,49.8,52.6,6,0,15,3,25,37,0,0,5,16,0,36,28,2.15,2.8,0.6,3
James Starks,5716,HB,GB,3,12,0,0,0.0,0,0,9,0,1,0,15,8.3,0,0,12,0,2,74.6,50.4,79.4,,52.8,59.7,46.8,,5,0,31,3,28,11,0,0,3,15,0,9,15,1.25,0.8,1.11,8
Aaron Rodgers,2241,QB,GB,3,5,0,0,0.0,0,0,-1,0,0,0,2,0.0,4,5,12,3,0,26.6,65.4,0.0,62.5,,,78.4,60.0,14,2,0,0,0,66,68,7,0,5,2,67,4,0.33,5.6,,0
Ryan Fitzpatrick,2467,QB,NYJ,3,6,1,0,0.0,0,0,15,0,0,1,7,19.4,1,3,22,3,0,46.6,51.4,41.3,55.6,,,38.0,60.0,10,1,0,0,0,82,34,6,0,6,0,49,15,1.25,4.1,,2
Chris Ivory,6007,HB,JAX,1,12,0,0,0.0,0,0,14,0,0,0,20,0.0,0,1,15,0,3,74.9,49.8,74.5,,64.2,62.0,47.9,,4,0,9,1,17,13,0,0,1,13,0,14,20,1.67,1.2,0.53,9
Ryan Tannehill,7014,QB,MIA,3,7,1,0,0.0,0,0,14,0,0,0,9,0.0,2,3,17,3,1,62.8,72.9,83.0,72.4,,,59.3,60.0,17,1,0,0,0,56,40,5,0,7,1,54,25,2.08,4.5,,4
Chris Thompson,7936,HB,WAS,3,12,0,0,0.0,0,0,47,1,2,0,19,17.6,0,4,32,0,6,76.6,52.7,84.2,,55.2,48.2,55.5,60.0,9,0,66,6,76,13,0,0,8,18,1,47,19,1.58,3.9,0.87,3
Charcandrick West,9047,HB,KC,3,12,2,2,77.8,49,0,63,0,1,2,33,37.5,2,2,16,0,7,76.4,67.2,80.6,,60.5,69.3,71.3,36.7,28,0,34,10,54,14,0,0,11,22,0,63,33,2.75,5.3,0.63,5
Jay Ajayi,9582,HB,MIA,2,12,1,0,0.0,0,0,42,0,1,1,17,17.7,1,2,17,1,3,23.6,57.4,77.9,,50.2,80.6,50.7,60.0,11,0,31,4,25,14,0,0,4,16,1,42,17,1.42,3.5,1.24,9
Cameron Artis-Payne,9607,HB,CAR,1,12,3,0,0.0,0,0,47,0,0,3,41,78.8,1,1,5,0,8,74.9,65.9,76.6,,81.2,64.2,63.5,60.0,12,0,11,1,8,18,0,0,1,13,0,47,41,3.42,3.9,1.38,3
Jacoby Brissett,10725,QB,NE,2,9,1,1,45.0,27,0,43,0,0,1,5,6.2,3,5,19,1,1,31.7,59.5,80.6,48.7,,,77.8,60.0,27,0,0,0,0,61,17,3,0,9,1,60,30,2.5,5.0,,1
Jordan Howard,10784,HB,CHI,2,12,0,1,53.7,36,0,67,1,3,0,34,47.2,3,4,6,1,3,24.6,51.0,78.3,,14.1,32.5,62.4,60.0,36,0,56,6,45,13,0,0,7,18,0,67,34,2.83,5.6,1.24,9
Orleans Darkwa,9173,HB,NYG,2,11,2,1,28.8,15,0,52,0,0,2,38,53.1,2,4,21,0,9,74.4,54.7,74.3,,,58.1,54.5,60.0,15,0,12,2,12,12,0,0,2,13,1,52,38,3.45,4.7,1.0,1
Kenyan Drake,10707,HB,MIA,3,11,0,0,0.0,0,0,49,0,1,0,28,17.0,1,3,17,0,1,81.5,65.6,77.2,,79.2,59.8,66.8,60.0,11,0,17,4,27,13,0,0,4,15,1,49,28,2.55,4.5,0.63,10
Andy Dalton,6187,QB,CIN,3,5,0,0,0.0,0,0,7,0,0,0,1,0.0,3,3,7,0,0,87.7,73.9,38.9,72.9,,,65.9,60.3,15,1,0,0,0,61,47,6,0,5,0,54,21,1.91,4.9,,2
Jameis Winston,9434,QB,TB,3,6,0,0,0.0,0,0,-3,0,0,0,2,0.0,1,1,30,3,1,68.2,65.7,44.8,67.9,,,40.7,60.0,10,2,0,0,0,68,28,5,0,6,0,25,7,0.64,2.3,,0
Tim Hightower,4463,HB,NO,3,10,2,0,0.0,0,0,37,0,0,2,26,47.3,1,4,20,0,5,73.6,69.0,71.5,,73.4,58.1,68.8,60.0,11,0,1,1,5,13,0,0,1,11,0,37,26,2.6,3.7,0.2,4
Russell Wilson,7077,QB,SEA,3,4,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,29,2,0,61.4,69.4,83.2,71.5,,,45.2,60.0,9,0,0,0,0,70,29,6,0,4,0,33,1,0.1,3.3,,4
Carson Wentz,10636,QB,PHI,3,4,0,0,0.0,0,0,-6,0,0,0,0,0.0,1,1,24,3,0,86.2,90.7,42.2,91.0,,,55.5,60.0,10,1,0,0,0,96,27,5,0,4,0,21,9,1.0,2.3,,1
Trevor Siemian,9683,QB,DEN,3,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,3,10,0,0,86.3,65.5,83.2,63.7,,,64.1,60.0,11,0,0,0,0,79,35,6,0,3,0,32,3,0.33,3.6,,0
Alex Smith,2218,QB,KC,3,5,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,1,16,2,0,28.8,75.9,83.3,77.8,,,41.5,60.0,7,0,0,0,0,63,15,4,0,5,1,14,1,0.11,1.6,,1
Marcus Mariota,9435,QB,TEN,3,5,1,0,0.0,0,0,21,0,0,1,8,32.0,1,2,31,3,0,36.8,53.7,35.9,60.0,,,29.0,60.0,10,1,0,0,0,74,28,4,0,5,0,49,27,3.0,5.4,,3
Bilal Powell,6278,HB,NYJ,3,9,2,2,43.8,32,0,73,1,0,2,42,51.9,4,5,22,1,5,24.1,63.3,79.4,,78.1,45.2,80.9,,16,0,49,9,45,9,0,0,11,18,0,73,42,4.67,8.1,1.09,4
James White,8765,HB,NE,3,8,1,1,45.7,16,0,35,0,4,1,14,54.7,1,2,19,0,3,74.9,69.8,79.1,,83.9,79.0,60.1,59.8,16,0,52,8,42,12,0,0,10,16,0,35,14,1.75,4.4,1.24,1
Case Keenum,7323,QB,LA,3,5,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,2,26,0,0,85.9,56.0,83.0,57.6,,,45.3,60.0,7,0,0,0,0,82,17,3,0,5,0,16,5,0.63,2.0,,1
Robert Turbin,7106,HB,IND,3,8,0,0,0.0,0,0,23,1,1,0,13,16.3,0,3,14,0,5,73.4,59.7,77.2,,41.7,41.5,69.1,60.0,5,0,15,2,17,11,0,0,3,10,2,23,13,1.63,2.9,0.88,1
Matt Ryan,4317,QB,ATL,3,4,0,0,0.0,0,0,0,0,0,0,2,0.0,1,3,2,0,0,86.5,69.7,83.2,67.6,,,66.8,60.0,18,0,0,0,0,78,33,4,0,4,0,33,32,4.0,4.1,,1
Joe Flacco,4332,QB,BLT,3,7,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,3,2,0,87.4,80.7,83.5,80.7,,,51.3,60.0,7,1,0,0,0,77,7,1,0,7,1,8,0,0.0,1.0,,1
Alfred Blue,8816,HB,HST,3,8,0,0,0.0,0,0,27,0,0,0,16,0.0,0,1,13,0,4,72.1,38.6,69.4,,,55.7,41.3,60.0,8,0,0,0,5,9,0,0,0,8,0,27,16,2.0,3.4,0.0,4
Blake Bortles,8638,QB,JAX,3,3,2,0,0.0,0,0,4,0,0,0,1,0.0,1,3,15,1,0,65.5,60.9,39.6,59.1,,,70.9,60.0,24,1,0,0,0,56,49,5,0,3,0,53,10,1.25,6.6,,2
Dak Prescott,10769,QB,DAL,3,3,2,0,0.0,0,0,13,0,0,1,5,55.6,3,6,9,0,1,86.2,82.1,83.5,76.3,,,86.0,60.0,17,1,0,0,0,99,41,4,0,3,2,54,27,3.86,7.7,,1
Jacquizz Rodgers,6297,HB,TB,2,7,0,1,54.5,24,0,44,0,1,0,29,51.8,1,4,30,0,4,71.9,65.8,76.5,,63.3,59.2,68.0,,24,0,8,1,24,7,0,0,2,8,0,44,29,4.14,6.3,0.33,2
Brock Osweiler,7059,QB,HST,3,5,2,0,0.0,0,0,-4,0,0,0,0,0.0,2,3,13,0,0,86.6,66.9,83.6,65.9,,,59.3,60.0,15,0,0,0,0,98,28,2,0,5,0,24,22,3.14,3.4,,0
Matthew Stafford,4924,QB,DET,3,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,2,11,0,0,87.6,86.8,83.4,85.1,,,61.7,60.0,24,0,0,0,0,69,48,5,0,1,0,47,5,0.83,7.8,,0
Alex Collins,10805,HB,SEA,2,6,1,0,0.0,0,0,12,0,0,1,12,25.0,0,2,29,0,1,72.3,54.5,74.3,,82.7,61.0,50.6,60.0,4,0,19,2,8,8,0,0,2,8,0,12,12,2.0,2.0,2.38,5
Andrew Luck,7007,QB,IND,3,2,0,0,0.0,0,0,0,0,0,0,1,0.0,2,5,14,2,0,65.6,86.8,42.2,82.3,,,87.2,60.0,21,1,0,0,0,64,43,4,0,2,0,43,1,0.17,7.2,,0
Julian Edelman,5156,WR,NE,3,6,1,0,0.0,0,0,30,3,2,1,19,39.6,0,2,19,0,0,76.3,73.3,84.0,,,70.5,59.7,86.0,9,0,180,18,94,65,0,0,23,24,0,30,19,3.17,5.0,1.91,0
Kirk Cousins,7102,QB,WAS,3,3,0,0,0.0,0,0,-5,0,0,0,0,0.0,2,2,32,1,0,63.6,61.6,83.3,59.9,,,67.3,60.0,10,0,0,0,0,59,28,3,0,3,0,23,0,0.0,3.8,,0
Robert Griffin III,7008,QB,CLV,1,1,1,0,0.0,0,0,0,0,0,0,0,0.0,2,1,8,1,0,27.2,47.6,78.1,47.3,,,57.8,60.0,20,0,0,0,0,17,37,4,0,1,0,37,1,0.2,7.4,,0
Isaiah Pead,7053,HB,MIA,1,5,1,0,0.0,0,0,17,0,0,1,10,40.0,0,0,17,0,1,69.7,70.2,71.3,,66.3,55.8,71.3,,4,0,0,0,7,5,0,0,0,5,0,17,10,2.0,3.4,0.0,4
Derek Carr,8671,QB,OAK,3,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,23,0,0,87.2,85.1,83.5,83.8,,,57.8,60.0,11,0,0,0,0,76,26,4,0,1,0,25,21,4.2,5.0,,0
Tavon Austin,7789,WR,LA,3,5,2,0,0.0,0,0,30,4,1,2,15,47.4,1,1,26,0,0,80.5,62.3,82.5,,,60.9,60.4,70.1,14,0,145,14,90,56,0,0,28,19,0,30,15,3.0,6.0,1.61,0
Drew Brees,802,QB,NO,3,3,1,0,0.0,0,0,7,0,0,0,5,0.0,0,2,20,1,0,88.2,77.4,41.5,78.3,,,45.1,60.0,7,2,0,0,0,59,7,1,0,3,0,14,18,4.5,3.5,,1
Lance Dunbar,7332,HB,DAL,3,4,1,0,0.0,0,0,7,1,1,1,9,64.3,0,1,9,0,2,70.6,53.8,76.3,,0.0,56.4,65.0,59.7,4,0,42,3,22,7,0,0,4,7,1,7,9,2.25,1.8,1.91,1
Jonathan Grimes,7585,HB,HST,2,4,0,0,0.0,0,0,12,0,2,0,6,33.3,0,0,13,0,2,71.6,62.8,77.3,,77.9,75.4,51.9,,8,0,28,5,19,4,0,0,6,9,0,12,6,1.5,3.0,1.47,2
Randall Cobb,6216,WR,GB,3,4,1,0,0.0,0,1,12,0,1,1,9,28.1,0,2,12,0,0,74.2,63.1,31.0,,70.8,61.5,64.4,75.1,6,1,132,12,104,57,0,0,18,16,0,12,9,2.25,3.0,1.27,4
Denard Robinson,7917,HB,JAX,2,4,0,0,0.0,0,0,14,0,0,0,7,0.0,0,2,15,0,3,69.4,62.2,74.0,,23.2,56.6,68.5,60.0,7,0,7,1,12,5,0,0,2,5,0,14,7,1.75,3.5,0.58,1
Rob Kelley,11090,HB,WAS,1,4,0,0,0.0,0,0,7,0,0,0,3,0.0,0,0,32,0,1,68.6,42.3,66.3,,,,46.4,,5,0,0,0,0,4,0,0,0,4,0,7,3,0.75,1.8,,3
Benny Cunningham,8283,HB,LA,3,4,1,1,68.8,22,0,32,1,1,1,15,107.1,1,1,26,0,1,73.4,63.0,76.8,,86.1,40.7,74.5,,22,0,24,3,23,4,0,0,4,7,0,32,15,3.75,8.0,1.04,2
