player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julius Peppers,1010,ED,GB,13,16,0,12,0,,,1.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,6.3,102,3,0,0,0,0,0,0.0,,0,1,-2.5,50.0,5.9,12.0,6.0,0,1,50.0,61.7,0,5,33.3,1,1,56.3,1,12,75.0,203,4,1,2,0,5,9,0.4,5.0
Dwight Freeney,1019,ED,ATL,12,1,0,2,0,,,0.9,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,106,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,160,2,0,0,0,0,0,,
James Harrison,1251,ED,PIT,13,112,0,25,0,22.0,0.0,9.9,,6.0,0,0,0.0,65.0,0,,0.0,0,0,39.6,0,7,6.3,71,1,1,1,0,0,0,0.0,,0,2,6.8,87.5,43.4,12.9,11.3,0,0,0.0,68.5,0,18,11.1,1,0,95.3,7,95,84.8,219,4,6,8,0,55,15,0.6,7.9
Terence Newman,1321,CB,MIN,12,384,0,18,0,14.3,40.0,100.0,16.0,6.4,1,2,13.3,71.1,1,15,16.7,1,2,24.0,6,107,27.9,107,1,5,15,0,59,15,0.6,9.8,0,2,14.3,53.1,98.4,14.2,7.6,0,6,18.8,86.6,0,24,4.0,1,4,65.2,17,252,65.6,256,7,22,32,0,145,10,0.6,8.5
Terrell Suggs,1326,ED,BLT,12,10,0,3,0,,,1.6,,,0,0,,27.8,0,,,0,0,0.0,0,2,20.0,124,3,0,0,0,0,0,0.0,,0,1,0.0,100.0,3.0,7.0,7.0,0,0,0.0,78.7,0,1,16.7,1,0,79.2,1,7,70.0,236,7,4,1,0,1,1,0.1,1.0
Robert Mathis,1447,ED,IND,11,27,0,14,0,0.0,100.0,4.9,7.0,7.0,0,0,0.0,67.1,0,5,0.0,0,0,87.5,1,7,25.9,142,1,1,1,0,5,5,0.7,5.0,0,0,10.5,100.0,12.2,9.0,9.0,0,0,0.0,43.5,0,14,0.0,0,0,114.6,2,18,66.7,147,1,1,2,0,23,2,1.3,11.5
Cullen Jenkins,1637,DI,WAS,12,2,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,61,0,1,0,0,0,0,,,0,0,,,1.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,79,0,0,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,90,0,32,0,1.7,66.7,92.9,12.0,8.0,0,1,33.3,69.6,0,6,16.7,1,1,70.1,2,26,28.9,28,1,5,3,0,7,9,0.3,3.5,0,0,8.3,100.0,98.2,13.0,13.0,0,0,0.0,42.3,0,29,0.0,0,0,118.8,4,55,61.1,56,0,2,4,0,72,39,1.4,18.0
Vince Wilfork,1742,DI,HST,12,1,0,13,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,91,1,1,0,0,0,0,,,0,0,,,0.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,107,0,0,0,0,0,0,0.0,
Karlos Dansby,1754,LB,CIN,13,328,0,7,0,9.7,70.0,75.9,9.3,6.5,0,0,0.0,42.7,0,44,14.3,1,0,144.2,7,66,20.1,87,2,6,10,1,121,54,1.9,17.3,0,2,3.4,83.8,90.1,7.5,6.3,0,1,2.7,57.3,0,39,13.2,5,1,109.3,31,245,74.7,272,12,31,37,1,299,195,1.3,9.6
