player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Julius Peppers,1010,ED,GB,13,1,1.1,0,0,12,58.8,71.9,60.1,73.3,62.4,53.3,20.0,2,2,130,135,4.6,6,7
Dwight Freeney,1019,ED,ATL,11,1,0.7,0,0,2,60.0,65.3,89.4,65.0,50.7,42.4,20.0,1,1,51,52,5.9,3,3
James Harrison,1251,ED,PIT,13,3,1.6,0,0,25,72.7,87.3,86.2,85.1,72.8,75.0,11.1,2,0,143,144,7.0,10,13
Terence Newman,1321,CB,MIN,12,0,3.3,0,0,18,83.5,82.1,85.8,53.9,67.2,66.9,20.0,1,3,220,227,1.4,3,4
Terrell Suggs,1326,ED,BLT,12,4,1.1,1,0,3,50.2,76.1,32.9,72.0,81.1,76.8,0.0,0,4,159,167,6.3,10,12
Robert Mathis,1447,ED,IND,11,2,2.3,0,0,14,49.5,49.8,88.5,55.5,43.3,44.3,18.8,3,0,126,130,6.3,8,11
Cullen Jenkins,1637,DI,WAS,12,1,1.2,0,0,32,57.2,57.4,59.5,61.5,55.7,57.7,7.7,1,1,87,91,10.3,9,11
DeAngelo Hall,1729,S,WAS,3,0,5.8,0,0,32,53.2,55.4,79.3,54.9,64.9,57.1,16.7,1,0,73,73,2.7,2,5
Vince Wilfork,1742,DI,HST,12,5,1.2,0,0,13,59.5,56.7,55.7,59.4,56.9,76.5,4.8,1,2,205,215,6.3,13,15
Karlos Dansby,1754,LB,CIN,13,6,4.1,1,0,7,54.0,60.3,57.8,57.0,70.1,66.8,7.0,3,2,221,227,10.0,22,34
Daryl Smith,1760,LB,TB,13,2,1.8,0,0,30,57.2,56.4,83.9,53.8,56.6,57.8,14.3,2,0,182,186,4.9,9,10
Antonio Smith,1856,DI,HST,10,1,1.0,0,0,13,,50.9,23.2,59.0,50.4,71.1,0.0,0,2,31,35,6.5,2,2
Mike Adams,1972,S,IND,12,4,11.2,0,1,14,68.5,73.7,88.3,61.0,80.8,90.0,6.7,2,0,295,304,1.4,4,24
Adam Jones,2223,CB,CIN,13,1,6.4,1,0,7,69.0,69.6,65.5,57.7,69.7,54.3,14.3,2,4,311,318,1.0,3,11
DeMarcus Ware,2228,ED,DEN,7,3,4.0,2,0,10,63.5,63.4,4.6,68.5,62.5,57.6,20.0,2,4,70,71,2.9,2,5
Thomas Davis Sr.,2231,LB,CAR,13,9,4.0,0,1,5,57.2,68.6,64.6,90.5,67.8,71.7,5.4,2,1,262,268,5.7,15,26
Derrick Johnson,2232,LB,KC,13,15,3.4,0,0,16,82.8,70.5,88.7,50.5,51.4,47.5,18.4,14,0,310,317,10.0,31,47
Jonathan Babineaux,2276,DI,ATL,13,2,2.9,0,0,2,52.1,52.6,85.4,55.4,55.3,28.8,16.7,3,0,118,122,8.5,10,13
Darren Sproles,2347,HB,PHI,2,0,30.0,0,0,24,,63.6,62.9,,61.7,71.4,0.0,0,1,2,2,0.0,0,1
Trent Cole,2363,ED,IND,4,2,2.6,0,0,14,42.9,62.1,82.7,62.1,62.6,29.9,22.2,2,0,55,56,5.5,3,5
Lorenzo Alexander,2476,ED,BUF,13,7,2.4,0,0,4,67.1,81.2,72.5,79.3,70.6,67.9,9.1,3,2,233,242,8.6,20,23
Ahmad Brooks,2945,ED,SF,13,10,3.0,3,0,28,63.9,56.1,21.8,58.6,59.2,43.0,14.7,5,7,336,346,3.9,13,19
Mario Williams,2946,ED,MIA,11,1,0.1,0,0,17,64.3,68.7,89.5,58.3,70.4,44.4,14.3,2,0,167,169,6.0,10,11
Donte Whitner,2953,S,WAS,8,8,8.5,0,0,32,53.9,56.8,44.9,51.2,67.9,82.1,7.4,2,1,162,167,3.1,5,17
Haloti Ngata,2957,DI,DET,10,1,2.1,0,0,11,54.8,59.4,69.8,54.3,69.1,48.3,0.0,0,1,118,127,7.6,9,9
Chad Greenway,2962,LB,MIN,13,7,1.3,0,0,18,37.9,55.3,81.7,57.4,71.6,47.0,12.5,3,0,171,177,7.0,12,14
Antonio Cromartie,2964,CB,IND,4,0,,1,0,14,52.0,52.7,82.7,,55.6,68.0,100.0,1,5,63,66,0.0,0,0
Tamba Hali,2965,ED,KC,13,5,3.3,2,0,16,78.0,79.3,42.9,73.5,75.6,84.5,0.0,0,3,145,148,6.2,9,14
Johnathan Joseph,2969,CB,HST,12,1,6.4,0,0,13,64.6,66.8,52.3,59.1,78.6,65.6,9.1,1,4,200,209,1.0,2,9
D'Qwell Jackson,2979,LB,IND,12,11,4.3,1,0,14,49.0,49.4,59.2,46.9,57.7,52.8,11.1,6,2,268,275,6.7,18,37
Roman Harper,2988,S,NO,8,1,3.6,0,0,20,53.7,45.3,0.0,42.0,55.7,30.0,20.0,2,2,61,61,6.6,4,7
Devin Hester,3002,WR,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Darryl Tapp,3008,ED,NO,12,2,2.2,0,0,20,61.3,76.5,87.1,68.9,71.7,78.0,0.0,0,0,116,116,11.2,13,13
Frostee Rucker,3036,DI,ARZ,10,3,1.1,0,1,1,62.2,55.3,57.4,56.7,54.9,59.7,8.3,1,0,105,107,5.7,6,8
Will Blackmon,3060,S,WAS,10,3,14.2,0,0,32,72.4,73.1,85.8,62.7,63.5,69.3,14.3,2,0,133,139,0.8,1,9
Stephen Tulloch,3061,LB,PHI,9,0,,0,0,24,53.4,61.4,76.0,57.8,70.2,33.5,,0,0,26,26,0.0,0,0
Domata Peko Sr.,3068,DI,CIN,13,8,2.3,0,0,7,60.4,51.5,60.7,56.1,51.2,30.1,13.0,3,2,230,235,3.9,9,12
Elvis Dumervil,3071,ED,BLT,5,0,3.5,0,0,3,60.0,75.1,83.4,72.0,61.0,74.4,0.0,0,0,29,30,3.4,1,2
Kyle Williams,3079,DI,BUF,12,8,3.0,0,0,4,45.8,74.4,65.6,62.2,81.9,28.8,14.6,7,2,251,263,9.2,23,33
Rob Ninkovich,3080,ED,NE,9,9,2.6,0,0,19,56.7,62.1,88.1,56.7,68.1,28.8,22.2,4,0,120,123,3.3,4,5
Kedric Golston,3141,DI,WAS,1,1,4.0,0,0,32,60.0,61.0,77.9,56.2,63.0,69.7,0.0,0,0,21,21,4.8,1,2
Antoine Bethea,3152,S,SF,13,7,7.5,0,1,28,52.9,59.9,63.8,51.3,75.1,80.9,2.1,1,1,414,425,3.9,16,39
Tom Johnson,3378,DI,MIN,13,6,1.8,0,0,18,80.9,67.1,55.9,66.4,59.9,34.7,11.8,2,2,101,103,6.9,7,9
Tony McDaniel,3423,DI,SEA,13,10,1.5,0,0,29,60.6,68.0,72.2,53.9,73.5,77.5,0.0,0,1,184,193,10.9,20,23
Tramon Williams,3558,CB,CLV,9,2,4.2,1,0,8,57.7,59.8,44.4,50.1,72.2,57.1,0.0,0,3,187,192,2.1,4,5
Brent Grimes,3589,CB,TB,13,0,8.3,2,0,30,76.4,78.6,86.3,60.0,80.8,81.1,0.0,0,4,286,295,1.4,4,12
Darrelle Revis,3630,CB,NYJ,12,2,3.8,1,0,22,62.0,62.6,60.2,,64.7,44.2,25.0,2,3,282,289,1.1,3,4
Lawrence Timmons,3631,LB,PIT,13,13,3.3,0,0,25,67.1,54.7,0.0,56.2,46.5,67.8,4.3,2,4,234,242,9.0,21,31
Leon Hall,3634,CB,NYG,8,1,12.8,0,0,21,72.5,70.5,83.3,61.5,54.0,62.4,16.7,1,0,70,72,1.4,1,4
Michael Griffin,3635,S,CAR,7,1,5.3,0,0,5,45.4,41.5,79.2,55.9,46.1,37.6,15.8,3,0,106,108,7.5,8,15
Reggie Nelson,3637,S,OAK,13,4,12.9,0,0,23,58.6,63.8,88.4,61.2,73.6,75.0,4.8,1,0,319,327,0.6,2,16
Alan Branch,3649,DI,NE,13,7,1.8,0,1,19,55.9,69.4,63.2,56.1,77.0,52.6,7.9,3,2,214,223,10.7,23,28
Paul Posluszny,3650,LB,JAX,13,9,3.2,0,0,15,74.2,78.1,87.1,76.2,71.0,66.9,12.1,7,0,335,341,8.7,29,42
Eric Weddle,3653,S,BLT,13,12,4.7,0,0,3,83.9,87.4,66.3,77.0,88.1,90.2,2.4,1,2,272,284,7.4,20,29
