player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Demar Dotson,5410,T,TB,3,0,30,68.7,3,5,152,100.0,100.0,97.4,2,8,0,165,165,65.2,2,5,73,100.0,100.0,95.2,7,0,79,79
Donovan Smith,9467,T,TB,3,0,30,62.7,3,11,152,100.0,100.0,94.1,2,16,2,165,165,67.2,2,7,73,100.0,100.0,91.1,11,2,79,79
Ali Marpet,9494,G,TB,3,1,30,72.3,1,4,152,100.0,100.0,97.7,1,6,1,165,165,63.4,1,2,73,100.0,100.0,96.6,4,1,79,79
Joe Hawley,5641,C,TB,3,0,30,66.2,3,3,147,100.0,100.0,98.0,1,6,0,160,160,63.4,2,2,68,100.0,100.0,97.1,4,0,74,74
Andrus Peat,9446,T,NO,3,0,20,57.6,1,8,144,100.0,100.0,96.2,0,10,1,153,153,36.2,1,5,46,100.0,100.0,93.5,6,0,52,52
Max Unger,4972,C,NO,3,0,20,84.2,0,0,144,100.0,100.0,100.0,0,0,0,153,153,85.4,0,0,46,100.0,100.0,100.0,0,0,52,52
Kevin Pamphile,8784,G,TB,3,0,30,51.5,4,4,141,100.0,100.0,97.2,0,8,0,152,152,34.0,4,4,69,100.0,100.0,94.2,8,0,74,74
Ryan Kelly,10652,C,IND,3,0,14,79.3,1,4,137,100.0,100.0,98.2,0,5,0,151,151,80.7,1,1,72,100.0,100.0,98.6,2,0,78,78
Anthony Castonzo,6174,T,IND,3,0,14,80.7,2,3,137,100.0,100.0,97.4,1,6,1,151,151,75.4,2,3,72,100.0,100.0,95.1,6,1,78,78
Jack Mewhort,8694,G,IND,3,0,14,77.0,0,5,136,100.0,100.0,98.2,0,5,0,150,150,83.2,0,3,72,100.0,100.0,97.9,3,0,78,78
Jermey Parnell,5426,T,JAX,3,0,15,72.8,1,7,141,100.0,100.0,97.2,2,8,0,148,148,66.2,1,5,65,100.0,100.0,95.4,6,0,71,71
A.J. Cann,9500,G,JAX,3,0,15,85.9,0,4,141,100.0,100.0,97.9,0,5,1,148,148,81.0,0,3,65,100.0,100.0,96.2,4,1,71,71
Luke Joeckel,7784,G,JAX,3,0,15,52.7,1,6,141,100.0,100.0,97.5,3,7,0,148,148,41.2,0,5,65,100.0,100.0,96.2,5,0,71,71
Jahri Evans,3053,G,NO,3,0,20,73.0,1,2,134,100.0,100.0,98.9,0,3,0,143,143,59.7,1,2,42,100.0,100.0,96.4,3,0,48,48
Travis Swanson,8711,C,DET,3,0,11,78.7,0,2,133,100.0,100.0,99.2,1,2,0,143,143,72.3,0,1,69,100.0,100.0,99.3,1,0,76,76
Larry Warford,7846,G,DET,3,0,11,75.3,0,6,133,100.0,100.0,97.7,0,6,0,143,143,64.2,0,5,69,100.0,100.0,96.4,5,0,76,76
Taylor Decker,10650,T,DET,3,0,11,64.3,2,8,133,100.0,100.0,94.0,1,13,3,143,143,56.1,1,7,69,100.0,100.0,91.3,10,2,76,76
Laken Tomlinson,9461,G,DET,3,0,11,70.0,2,2,133,100.0,100.0,97.0,1,6,2,143,143,67.7,1,2,69,100.0,100.0,96.4,4,1,76,76
Russell Bodine,8746,C,CIN,3,0,7,57.3,1,3,133,100.0,100.0,97.0,1,6,2,139,139,41.5,1,1,46,100.0,100.0,95.7,3,1,49,49
Mike Iupati,5542,G,ARZ,3,0,1,87.2,0,2,131,100.0,100.0,99.2,0,2,0,139,139,77.7,0,2,56,100.0,100.0,98.2,2,0,60,60
