player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Shane Lechler,673,P,HST,1,5,5,4.25,40.6,48.6,13.3,0,0,0,1,13,56.4,1,60,0,0,60.0,40,3,5,21.26,203,0,243
Andy Lee,1906,P,CAR,1,4,4,4.79,46.5,63.0,13.0,0,0,0,0,5,59.7,0,76,0,0,50.0,26,2,4,19.15,186,2,252
Donnie Jones,1939,P,PHI,1,6,6,4.64,39.17,49.17,,0,0,2,1,24,70.1,3,72,0,0,0.0,0,0,6,27.85,235,3,295
Dustin Colquitt,2316,P,KC,1,5,5,4.31,33.8,39.4,4.0,0,0,2,0,16,55.5,1,50,0,0,40.0,8,2,5,21.57,169,1,197
Sam Koch,3148,P,BLT,1,3,3,4.36,35.67,42.67,21.0,0,0,0,1,3,62.8,0,46,1,0,33.3,21,1,3,13.08,107,0,128
Jon Ryan,3493,P,SEA,1,6,6,4.19,36.83,42.17,8.0,0,0,0,2,29,54.0,2,50,0,0,66.7,32,4,6,25.16,221,0,253
Brett Kern,4580,P,TEN,1,5,5,4.65,38.4,46.2,6.3,0,0,0,1,31,77.3,1,64,0,0,60.0,19,3,5,23.25,192,1,231
Kevin Huber,5066,P,CIN,1,3,3,4.39,44.33,48.0,5.5,0,0,0,0,7,62.8,1,58,1,0,66.7,11,2,3,13.16,133,0,144
Thomas Morstead,5088,P,NO,1,2,2,4.55,39.5,47.5,8.0,0,0,0,0,20,60.5,1,51,0,0,100.0,16,2,2,9.09,79,0,95
Pat McAfee,5146,P,IND,1,4,4,4.45,44.0,48.75,-1.0,0,0,0,0,14,76.1,2,52,2,0,25.0,-1,1,4,17.8,176,1,195
Britton Colquitt,5192,P,CLV,1,5,5,4.3,38.4,50.2,14.8,0,0,0,1,8,61.1,0,59,0,0,80.0,59,4,5,21.51,192,0,251
Matt Bosher,6344,P,ATL,1,5,5,4.4,38.6,38.6,,0,0,1,4,2,65.6,4,49,0,0,0.0,0,0,5,21.98,193,0,193
Chris Jones,6798,P,DAL,1,3,3,5.02,43.33,49.0,17.0,0,0,0,1,9,66.8,1,56,1,0,33.3,17,1,3,15.06,130,0,147
Bryan Anger,7072,P,TB,1,5,5,4.88,45.0,49.4,11.0,0,0,0,3,30,70.8,2,57,0,0,40.0,22,2,5,24.4,225,0,247
Brad Nortman,7192,P,JAX,1,2,2,5.1,62.5,62.5,,0,0,2,0,15,60.5,2,67,0,0,0.0,0,0,2,10.2,125,0,125
Johnny Hekker,7252,P,LA,1,10,10,4.16,42.0,43.1,5.5,0,0,0,7,26,60.5,6,54,1,0,20.0,11,2,10,41.6,420,0,431
Drew Butler,7302,P,ARZ,1,5,5,4.42,32.4,36.0,9.0,0,0,0,3,1,52.9,2,41,0,0,40.0,18,2,5,22.11,162,0,180
Marquette King,7410,P,OAK,1,4,4,4.59,42.0,49.75,5.5,0,0,1,0,23,72.3,2,62,0,0,50.0,11,2,4,18.34,168,1,199
Jeff Locke,7937,P,MIN,1,3,3,4.21,33.0,37.67,14.0,0,0,0,2,18,55.7,1,51,0,0,33.3,14,1,3,12.64,99,0,113
Sam Martin,7947,P,DET,1,4,4,4.68,55.5,58.75,6.5,0,0,0,1,11,70.9,2,63,1,0,50.0,13,2,4,18.7,222,0,235
Colton Schmidt,8104,P,BUF,1,7,7,4.19,41.71,44.71,0.5,0,0,0,1,4,68.4,3,50,3,0,28.6,1,2,7,29.33,292,1,313
Ryan Allen,8242,P,NE,1,2,2,4.36,40.5,44.5,8.0,0,0,0,1,19,59.5,0,45,0,0,50.0,8,1,2,8.71,81,0,89
Brad Wing,8256,P,NYG,1,5,5,4.36,36.2,51.4,8.0,0,0,0,0,21,64.2,0,60,0,0,40.0,16,2,5,21.8,181,3,257
Tress Way,8358,P,WAS,1,1,1,4.45,27.0,27.0,,0,0,0,1,32,60.0,1,27,0,0,0.0,0,0,1,4.45,27,0,27
Pat O'Donnell,8826,P,CHI,1,7,7,4.66,38.14,42.29,9.7,0,0,0,4,6,72.7,2,47,0,0,42.9,29,3,7,32.6,267,0,296
Jacob Schum,9373,P,GB,1,4,4,4.65,42.5,46.0,14.0,0,0,0,1,12,64.7,0,56,2,0,25.0,14,1,4,18.58,170,0,184
Bradley Pinion,9598,P,SF,1,7,7,4.66,40.14,45.57,9.5,0,0,0,3,28,60.0,1,52,0,0,57.1,38,4,7,32.65,281,0,319
Matt Darr,9812,P,MIA,1,7,7,4.44,38.14,46.71,13.3,0,0,0,3,17,69.2,3,57,0,0,42.9,40,3,7,31.06,267,1,327
Jordan Berry,10236,P,PIT,1,2,2,4.54,45.0,53.5,17.0,0,0,0,1,25,60.1,0,61,0,0,50.0,17,1,2,9.08,90,0,107
Drew Kaser,10813,P,SD,1,5,5,4.1,28.6,35.6,8.8,0,0,0,0,27,52.9,1,48,1,0,80.0,35,4,5,20.5,143,0,178
Riley Dixon,10862,P,DEN,1,3,3,4.09,42.67,46.67,6.0,0,0,1,0,10,57.2,0,54,0,0,66.7,12,2,3,12.27,128,0,140
Lachlan Edwards,10869,P,NYJ,1,3,3,5.0,44.33,51.33,10.5,0,0,0,1,22,64.1,1,54,0,0,66.7,21,2,3,15.01,133,0,154
