player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Julius Peppers,1010,ED,GB,10,0,-2.5,50.0,3.3,7.0,3.5,0,0,1,50.0,12,57.3,72.2,66.4,76.1,56.8,40.8,0,5,,0,1,1,56.3,1,7,213,4,0,2,0,5,9,0.7,5.0
Dwight Freeney,1019,ED,ATL,9,0,,,0.5,,,0,0,0,,2,60.0,65.0,88.1,65.8,45.1,52.7,0,,100.0,1,0,0,0.0,0,1,205,2,0,0,0,0,0,0.0,
James Harrison,1251,ED,PIT,10,1,8.4,80.0,30.6,16.8,13.4,0,0,0,0.0,25,76.3,86.6,84.7,79.7,74.5,83.2,1,9,0.0,0,0,0,52.9,4,68,222,4,5,5,0,31,11,0.5,7.8
Terence Newman,1321,CB,MIN,10,2,13.3,51.1,98.8,13.5,6.9,0,1,8,17.8,18,81.1,80.4,85.6,53.9,69.4,69.2,1,24,7.7,2,6,3,61.1,23,332,336,5,22,45,1,197,23,0.6,8.6
Terrell Suggs,1326,ED,BLT,9,1,0.0,100.0,2.6,7.0,7.0,1,0,0,0.0,3,59.9,73.6,18.2,69.0,81.9,75.2,0,1,16.7,1,0,4,79.2,1,7,267,8,4,1,0,1,1,0.1,1.0
Robert Mathis,1447,ED,IND,10,0,7.0,100.0,8.8,8.7,8.7,0,0,0,0.0,14,48.6,51.1,88.2,56.6,44.5,42.9,0,14,0.0,0,0,0,105.6,3,26,294,3,2,3,0,28,7,1.1,9.3
Cullen Jenkins,1637,DI,WAS,9,0,,,1.9,,,0,0,0,,32,57.2,55.3,50.6,62.6,53.2,55.0,0,,0.0,0,0,1,0.0,0,2,107,0,1,0,0,0,0,0.0,
DeAngelo Hall,1729,S,WAS,3,0,5.4,85.7,96.8,14.0,12.0,0,0,1,14.3,32,53.2,55.4,79.3,54.9,64.9,57.1,0,29,12.5,1,1,0,113.7,6,90,93,1,7,7,0,79,48,0.9,13.2
Karlos Dansby,1754,LB,CIN,10,3,5.4,83.8,87.7,7.5,6.3,1,0,1,2.7,7,45.9,54.0,50.3,52.7,69.5,56.1,0,44,14.3,5,1,2,125.1,31,243,277,12,27,37,2,359,204,1.5,11.6
Daryl Smith,1760,LB,TB,10,0,7.3,87.5,71.3,15.7,13.8,0,0,0,0.0,30,52.2,52.1,83.5,54.9,53.3,53.4,1,33,16.7,1,0,0,79.2,7,119,167,0,5,8,0,123,82,1.1,17.6
