player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Allen Robinson II,8696,WR,JAX,1,14,0,15,17.7,0,33.3,0.0,0,1,0.0,0,1,0,64.7,63.8,0,9,0.0,0,11,1,90.9,10,42.4,3,21.4,0,9,5,5.0,9.0,0.9,0,16.2,0,50.0,20.0,1,5,0.0,0,3,1,73.4,68.6,0,22,0.0,0,29,5,93.1,27,70.0,10,71.4,0,63,12,2.4,12.6,2.33
Jordan Matthews,8677,WR,PHI,1,13,0,24,9.0,0,66.7,100.0,1,1,33.3,2,3,0,28.6,78.8,0,19,0.0,0,15,4,86.7,13,133.3,6,46.2,1,52,6,1.5,13.0,4.0,0,16.8,0,50.0,0.0,0,1,0.0,0,3,0,70.5,75.6,0,28,0.0,0,26,3,100.0,26,86.8,6,46.2,0,62,11,3.7,20.7,2.38
A.J. Green,6156,WR,CIN,1,13,0,7,7.5,0,100.0,100.0,1,1,0.0,0,1,0,72.1,90.8,0,32,0.0,0,10,4,100.0,10,116.7,4,30.8,0,48,18,4.5,12.0,4.8,0,9.3,1,88.9,100.0,1,1,0.0,0,4,0,76.5,91.1,0,54,0.0,0,24,8,95.8,23,155.8,9,69.2,1,132,57,7.1,16.5,5.74
Jason Witten,1384,TE,DAL,1,13,0,9,7.5,0,75.0,100.0,1,1,25.0,1,2,0,36.8,63.3,0,17,16.7,3,18,3,77.8,14,91.7,4,30.8,0,26,4,1.3,8.7,1.86,0,3.1,0,71.4,,0,0,0.0,0,1,0,73.4,63.2,0,9,4.5,1,22,5,90.9,20,80.7,7,53.8,0,32,26,5.2,6.4,1.6
Cole Beasley,7330,WR,DAL,1,12,0,9,5.6,1,60.0,,0,0,25.0,1,3,0,36.2,68.4,0,9,0.0,0,16,3,93.8,15,68.8,5,41.7,0,20,16,5.3,6.7,1.33,0,8.7,0,71.4,66.7,2,3,0.0,0,2,0,73.4,74.3,0,15,0.0,0,12,5,100.0,12,88.4,7,58.3,0,45,4,0.8,9.0,3.75
Jeremy Kerley,6305,WR,SF,1,11,0,28,10.8,0,80.0,100.0,1,1,0.0,0,3,0,73.4,75.6,0,18,0.0,0,17,4,82.4,14,107.5,5,45.5,0,49,20,5.0,12.3,3.5,0,5.8,0,60.0,,0,0,0.0,0,1,0,70.5,62.8,0,8,0.0,0,15,3,100.0,15,64.6,5,45.5,0,12,5,1.7,4.0,0.8
Antonio Brown,5718,WR,PIT,1,11,0,25,3.0,0,33.3,33.3,1,3,0.0,0,0,0,64.7,54.1,0,0,0.0,0,10,1,100.0,10,42.4,3,27.3,0,0,0,0.0,0.0,0.0,0,17.3,1,85.7,75.0,3,4,0.0,0,5,0,74.6,92.2,0,29,0.0,0,25,6,100.0,25,158.3,7,63.6,2,113,8,1.3,18.8,4.52
Will Fuller V,10655,WR,HST,1,11,0,13,22.0,0,50.0,50.0,1,2,0.0,0,2,0,68.3,84.5,0,20,0.0,0,9,2,100.0,9,122.9,4,36.4,1,38,26,13.0,19.0,4.22,0,22.6,2,42.9,33.3,1,3,25.0,1,2,0,36.2,67.7,0,35,0.0,0,24,3,100.0,24,78.9,7,63.6,0,69,19,6.3,23.0,2.88
Amari Cooper,9437,WR,OAK,1,11,0,23,4.8,0,0.0,0.0,0,2,,0,0,0,,51.5,0,0,0.0,0,14,0,78.6,11,39.6,4,36.4,0,0,0,,,0.0,0,12.5,1,83.3,,0,0,16.7,1,3,1,49.7,68.3,0,43,0.0,0,25,5,92.0,23,118.8,6,54.5,0,116,46,9.2,23.2,5.04
Tajae Sharpe,10774,WR,TEN,1,11,0,31,9.3,0,100.0,100.0,1,1,0.0,0,2,0,70.5,83.5,0,12,0.0,0,9,3,100.0,9,106.9,3,27.3,0,29,1,0.3,9.7,3.22,0,13.3,0,50.0,75.0,3,4,0.0,0,3,0,72.1,67.0,0,17,0.0,0,32,4,96.9,31,68.2,8,72.7,0,47,3,0.8,11.8,1.52
